"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c009M02N34","Semantic retrieval system","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","Semantic similarity searches using cosine similarity","System retrieving documents based on semantic meaning rather than exact keywords","Page 7","TP09","Semantic Knowledge Structuring and Retrieval"
"c009M02N36","Streamlit graphical interface","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","A lightweight graphical interface was built with Streamlit","User interface for inputting RFPs and reviewing generated drafts","Page 7","TP14","Ambiguous Technology-enable Practice"
"c009M02N37","LangChain orchestration framework","Technology-enable Practice","E","A Generative Ai Model For Automating Construction Bid Preparation","The pipeline was orchestrated through the LangChain framework","Framework orchestrating retrieval, prompting, and generation steps","Page 7","TP08","Generative Knowledge Synthesis and Content Production"
"c010M01N17","learning preferences survey through Qualtrics","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The methodology overview specifies demographic and learning-preference surveys through Qualtrics.","Digital administration of the demographic and learning-preference surveys.","p. 3, Figure 1","TP13","Criteria-based Performance Evaluation and Ranking"
"c010M01N19","mixed reality learning environment","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","Participants interacted with three implemented learning scenes through an AR head-mounted display.","The implemented MR environment for learning sensing technologies.","p. 4, Learning Environment and Activities","TP03","Situated Experiential Learning through Extended Reality"
"c010M01N20","Explore Jobsite Scene","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","Participants observed construction activities and resources and identified risks and suitable sensing systems.","An implemented MR scene for observing activities and identifying risks and sensing systems.","p. 4, Learning Environment and Activities","TP03","Situated Experiential Learning through Extended Reality"
"c010M01N21","Sensor Tutorial Scene","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The scene offers a step-by-step guide for implementing five sensing technologies.","An implemented instructional scene providing sensor-implementation guidance.","p. 4, Learning Environment and Activities","TP03","Situated Experiential Learning through Extended Reality"
"c010M01N22","Sensor Implementation Scene","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","Users implemented a selected sensor on a selected activity to mitigate an identified risk.","An implemented MR scene in which users apply a selected sensor.","p. 4, Learning Environment and Activities","TP03","Situated Experiential Learning through Extended Reality"
"c010M01N23","eye-tracking data collection","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The study recorded fixation duration, fixation times, and head origin coordinates during HoloLens 2 interaction.","Digital collection of gaze and head-position measurements during MR activities.","pp. 4-5, Eye-tracking data","TP06","Worker Activity and State Capture through Wearable Sensors and Cameras"
"c010M01N24","machine learning data classification","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","Models were trained on data from 19 participants after preference categorization and fixation extraction.","The implemented workflow for training, cross-validating, testing, and comparing learning-preference classifiers.","pp. 5-6, Machine Learning Data Classifications","TP07","Algorithmic Pattern Discovery and Prediction"
"c010M02N07","Ensemble classifier","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","Ensemble emerged as the best classifier with an accuracy of 83.3%","Ensemble method combines multiple classifiers to produce better predictions.","Page 5, Page 6","TP07","Algorithmic Pattern Discovery and Prediction"
"c010M02N08","Neural Network classifier","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The study adopted a wide array of machine learning classifiers, including Neural Networks (NN)","A machine learning classifier used for predicting learning preferences.","Page 5","TP07","Algorithmic Pattern Discovery and Prediction"
"c010M02N09","KNN classifier","Technology-enable Practice","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The study adopted a wide array of machine learning classifiers, including K-Nearest Neighbors (KNN)","K-Nearest Neighbors classifier used for predicting learning preferences.","Page 5","TP07","Algorithmic Pattern Discovery and Prediction"
"c011M01N19","DI VR training system","Technology-enable Practice","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","DI VR applies DI as the pedagogical solution. DI VR lets trainees follow the instructions of the system to complete operations and learn.","A VR training system based on directive instruction theory where trainees follow step-by-step system instructions","Section 3.2","TP03","Situated Experiential Learning through Extended Reality"
"c011M01N20","PF VR training system","Technology-enable Practice","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","PF VR is a VR training system that is based on the PF pedagogical theory. PF VR provides a VR learning scenario where trainees are first presented with complex problems that they attempt to solve using their existing knowledge.","A VR training system based on productive failure theory where trainees explore and fail before receiving instruction","Section 3.2","TP03","Situated Experiential Learning through Extended Reality"
"c011M01N21","Step-by-step instruction module","Technology-enable Practice","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","DI VR lets trainees follow the instructions of the system to complete operations and learn.","A module within DI VR that provides sequential instructions guiding trainees through equipment selection","Section 3.2","TP03","Situated Experiential Learning through Extended Reality"
"c011M01N22","Exploration stage","Technology-enable Practice","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","The prototyping of PF VR includes two phases: an Exploration stage and an Instruction stage. In the exploration stage, the system does not guide trainees.","The first phase of PF VR where trainees attempt to solve problems without guidance, using prior knowledge","Section 3.2","TP03","Situated Experiential Learning through Extended Reality"
"c011M01N23","Instruction stage","Technology-enable Practice","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","The prototyping of PF VR includes two phases: an Exploration stage and an Instruction stage.","The second phase of PF VR where trainees receive formal instruction after the exploration phase","Section 3.2","TP03","Situated Experiential Learning through Extended Reality"
"c011M01N24","Accident animations","Technology-enable Practice","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","The feedback includes the animation of accidents due to the wrongly equipped items and a summary of the right and wrong selections.","Visual feedback animations showing consequences of wrong equipment choices including explosion, poisoning, corrosion, falling, and object strikes","Section 3.2","TP04","Interactive Consequence Learning and Digital Feedback"
"c011M01N25","Feedback and summary module","Technology-enable Practice","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","The system provides feedback again, summarizing the properties of the gas and the selection of equipment.","A module that provides feedback on equipment selections and summarizes correct and incorrect choices","Section 3.2","TP04","Interactive Consequence Learning and Digital Feedback"
"c011M02N40","Accident consequences visualization","Technology-enable Practice","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","The animations are designed to provide realistic visual feedback on trainees' wrong selections of equipment.","Visual representations showing consequences of wrong equipment choices including explosion, poisoning, corrosion, falling from heights, and object strikes","Section 3.2","TP04","Interactive Consequence Learning and Digital Feedback"
"c012M01N28","Storytelling-based Knowledge Management System (SToKMS)","Technology-enable Practice","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","SToKMS captured, structured, tagged, integrated, retrieved, and reused situated narratives.","A capture-to-integration system combining storytelling with a digital KMS.","PDF pp.2, 4, 7 and 15–16","TP10","Database-supported Project Knowledge Archiving"
"c012M01N29","Digital KMS platform","Technology-enable Practice","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","The consultancy integrated its narrative initiative into an existing digital KMS that housed the narratives.","The operational digital repository through which narratives are stored and accessed.","PDF pp.15–16, Case study 2","TP10","Database-supported Project Knowledge Archiving"
"c012M02N36","Narrative elicitation module","Technology-enable Practice","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""Knowledge elicitation forms the foundation... primarily focused on identifying and extracting experiential insights from knowledge holders""","The module within SToKMS responsible for eliciting narratives through storytelling sessions.","Page 7-8","TP14","Ambiguous Technology-enable Practice"
"c012M02N37","Knowledge capture and transformation module","Technology-enable Practice","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""This phase involves systematically converting raw narrative data into structured knowledge assets""","The module within SToKMS responsible for transforming narratives into structured knowledge artefacts.","Page 9","TP10","Database-supported Project Knowledge Archiving"
"c012M02N38","Knowledge integration module","Technology-enable Practice","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""Once narratives are structured and refined, integration into a digital Knowledge Management System ensures accessibility, retrievability, and scalability""","The module within SToKMS responsible for integrating narratives into the KMS.","Page 9","TP10","Database-supported Project Knowledge Archiving"
"c012M02N39","Metadata tagging","Technology-enable Practice","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""Narratives are systematically categorized based on project phases, professional domains, knowledge types, and contexts. Comprehensive metadata tagging significantly enhances retrieval""","The practice of systematically categorizing and tagging narratives with metadata for retrieval.","Page 9","TP09","Semantic Knowledge Structuring and Retrieval"
"c012M02N40","Advanced search functionalities","Technology-enable Practice","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""Advanced retrieval features, including AI-powered search and Natural Language Processing (NLP) technologies, enable efficient narrative discovery""","Search functionalities within SToKMS for efficient narrative discovery.","Page 9","TP09","Semantic Knowledge Structuring and Retrieval"
"c012M02N41","Knowledge dissemination module","Technology-enable Practice","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""To ensure captured knowledge translates effectively into organizational performance improvements, systematic dissemination and proactive utilization strategies are crucial""","The module within SToKMS responsible for disseminating and utilizing captured knowledge.","Page 10","TP14","Ambiguous Technology-enable Practice"
"c014M01N21","AI-based knowledge management initiatives","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","The case reports implementation and underutilization of AI-based KM initiatives.","Integration of artificial intelligence with organizational KM practices.","pp. 1164–1167, §§4–5","TP14","Ambiguous Technology-enable Practice"
"c014M01N22","AI-enabled collaborative platforms","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Collaborative platforms facilitate transfer, streamline recording, and improve communication.","AI-enabled platforms used for recording, communicating, and transferring knowledge.","p. 1165, §4","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"c014M01N23","project news portal","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Some projects use a portal through which all project news is shared.","A portal used by some CPEC projects to distribute project news.","p. 1166, §4.1","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"c014M01N24","AI-enabled real-time monitoring","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Project leadership uses AI monitoring followed by knowledge sharing and intervention.","AI-supported monitoring used to support timely knowledge sharing and action.","pp. 1165 and 1167, §§4 and 5","TP07","Algorithmic Pattern Discovery and Prediction"
"c014M01N25","AI-enabled predictive analytics","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Predictive analytics supports backup plans and predicts trends and outcomes.","AI-supported analysis for forecasting risks, trends, and outcomes.","p. 1165, §4","TP07","Algorithmic Pattern Discovery and Prediction"
"c014M01N26","AI environmental monitoring tools","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","AI tools track carbon footprints and emissions in real time.","AI-enabled tools used to monitor environmental measures.","p. 1166, §4.1","TP05","Real-time Condition Intelligence through IoT Monitoring"
"c014M01N27","Net Zero Cloud","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Some CPEC projects use Net Zero Cloud to read data and generate reports.","A generative-AI-enabled tool that reads data and produces reports.","p. 1166, §4.3","TP08","Generative Knowledge Synthesis and Content Production"
"c014M02N30","Collaborative knowledge-sharing platforms","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","The use of collaborative platforms also fosters better communication... ensuring that everyone is aligned and informed","Platforms for stakeholder collaboration","Page 3","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"c014M02N32","Generative AI tools","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Generative AI tools, such as the 'net zero cloud,' was noted to be used","AI tools for automated report generation","Page 4","TP08","Generative Knowledge Synthesis and Content Production"
"c014M02N33","Stakeholder communication portal","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Some of the projects have a portal where all the news is shared","Portal for stakeholder communication","Page 4","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"c014M02N34","Real-time monitoring systems","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Real-time monitoring, and then knowledge is shared as this immediate intervention can prevent minor issues","Systems for real-time project monitoring","Page 3","TP14","Ambiguous Technology-enable Practice"
"c014M02N36","Training sessions and workshops","Technology-enable Practice","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Regular training sessions and workshops supported by the leadership keep everyone in the loop","Structured training programs","Page 4","TP14","Ambiguous Technology-enable Practice"
"c015M01N24","Active Blended Learning","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","ABL combined face-to-face instruction with digital learning methods and was implemented with the CPM cohorts.","An implemented framework combining active face-to-face and digital learning.","PDF pp. 2 and 4, Literature Review and Method","TP12","Multimedia and Blended Knowledge Internalization"
"c015M01N25","online collaboration","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Students reported that online collaboration platforms enhanced their learning experience.","Digitally mediated collaborative learning among participants.","PDF p. 5, Survey outcomes","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"c015M01N26","interactive content","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Students reported that interactive content enhanced their learning experience.","Digital learning content designed for active learner interaction.","PDF p. 5, Survey outcomes","TP12","Multimedia and Blended Knowledge Internalization"
"c015M01N27","YouTube scaffolding demonstration","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","A participant said that using YouTube to show scaffolding improved understanding.","A video-based classroom demonstration of scaffolding.","PDF p. 7, Focus group","TP12","Multimedia and Blended Knowledge Internalization"
"c015M02N10","Case studies","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Using real-world applications, interactive role-plays, industry cases, and technology-driven simulations","Real-world application exercises in construction project management","Page 1","TP14","Ambiguous Technology-enable Practice"
"c015M02N11","Industry visits","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","We have industry visits, the industry educators come, and we do case studies.","Site visits to construction industry settings for experiential learning","Page 7","TP14","Ambiguous Technology-enable Practice"
"c015M02N12","Role-plays","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Using real-world applications, interactive role-plays, industry cases, and technology-driven simulations","Interactive simulation exercises in construction project management","Page 1","TP14","Ambiguous Technology-enable Practice"
"c015M02N13","Peer-assisted learning","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","These studies support adopting structured ABL models such as flipped classrooms, peer-assisted learning, and interactive discussions to enhance student engagement.","Student-to-student knowledge transfer and collaborative learning","Page 2","TP14","Ambiguous Technology-enable Practice"
"c015M02N14","Interactive discussions","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","These studies support adopting structured ABL models such as flipped classrooms, peer-assisted learning, and interactive discussions to enhance student engagement.","Structured classroom discussions for knowledge exchange","Page 2","TP14","Ambiguous Technology-enable Practice"
"c015M02N15","Flipped classroom","Technology-enable Practice","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","El Sadik and Al Abdulmonem (2021) further validate this approach by demonstrating how flipped classrooms significantly enhance higher-order cognitive outcomes.","Instructional strategy where students engage with content before class","Page 3","TP12","Multimedia and Blended Knowledge Internalization"
"c016M01N16","Ultra Safety Design (USD) methodology","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","The implemented methodology links input data, 4D simulation, PtD risk management, and knowledge management.","An integrated OHS methodology combining BIM, PtD, and centralized database retention.","Abstract; §2, p. 145-2; Figure 2, p. 145-5","TP01","Model-based Knowledge Representation and Simulation"
"c016M01N17","4D simulations","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","The Revit model was exported to Navisworks and synchronized with the schedule to simulate execution and identify hazards during design.","Time-linked digital simulations used to observe project execution and identify activity hazards.","§3.2, pp. 145-2–145-3","TP01","Model-based Knowledge Representation and Simulation"
"c016M01N18","OHS management application based on the PtD initiative and processes","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","An Excel application was developed for hazard identification, initial risk management, mitigation, residual-risk management, RFI, lessons learned, and search.","The Phase 3 spreadsheet application supporting PtD-oriented OHS risk management.","§3.3, p. 145-3","TP10","Database-supported Project Knowledge Archiving"
"c016M01N19","Knowledge Management App","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","Phase 4 stores management information from previous phases and uses it for monitoring and control during project execution.","The fourth USD phase for retaining, retrieving, visualizing, and operationally reusing OHS information.","§2, p. 145-2; §3.4, p. 145-4","TP10","Database-supported Project Knowledge Archiving"
"c016M01N20","relational table (SQL) data server","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","A relational SQL data server was developed on Microsoft Azure and populated with data from the Phase 3 Excel application.","Centralized relational storage for information generated in earlier USD phases.","§3.4, p. 145-4","TP10","Database-supported Project Knowledge Archiving"
"c016M01N21","PowerApps application","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","An application was created in PowerApps to visualize earlier-phase information during construction for OHS monitoring and control.","Mobile application interface for retrieving and visualizing stored OHS information.","§3.4, p. 145-4; Figure 3 and accompanying text, p. 145-6","TP10","Database-supported Project Knowledge Archiving"
"c016M02N10","Microsoft Excel application (Phase 3)","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","an application was developed in Microsoft Excel oriented to OHS management based on the PtD initiative","Excel-based application containing IPERC, RR, RFI, and Lessons Learned tools for OHS management","Page 3, Section 3.3","TP10","Database-supported Project Knowledge Archiving"
"c016M02N11","4D BIM simulation","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","the next step is to export the file to an .nwc format for 4D simulation in Navisworks","Digital simulation combining 3D modeling with time dimension for hazard identification","Page 2, Section 3.2","TP01","Model-based Knowledge Representation and Simulation"
"c016M02N12","SQL database on Microsoft Azure","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","a relational table (SQL) data server has been developed on the Microsoft Azure platform","Centralized database for storing OHS management information from previous phases","Page 4, Section 3.4","TP10","Database-supported Project Knowledge Archiving"
"c016M02N13","PowerApps OHS monitoring app","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","In PowerApps, an application was created to visualize the information of the previous phases during the execution of the project in order to monitor and control the OHS management","Application for visualizing OHS management information and monitoring key performance indicators","Page 4, Section 3.4","TP13","Criteria-based Performance Evaluation and Ranking"
"c016M02N22","USD methodology","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","the Ultra Safety Design (USD) methodology was created to address these challenges through integrated and complementary solutions","Integrated methodology combining BIM, PtD, and centralized database for OHS management","Page 2, Section 1","TP01","Model-based Knowledge Representation and Simulation"
"c016M02N26","Centralized database approach","Technology-enable Practice","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","implementation of a centralized database enables the retention and sharing of knowledge","System for retaining and sharing knowledge including lessons learned and best practices","Page 2, Section 1","TP10","Database-supported Project Knowledge Archiving"
"c017M01N14","IoT-driven methodology","Technology-enable Practice","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The methodology identifies buildings and locations, deploys sensors, acquires measurements, and analyzes results.","Implemented digital workflow for collecting and analyzing building-performance information.","Section 3.3, pp. 10-12","TP05","Real-time Condition Intelligence through IoT Monitoring"
"c017M01N15","IoT ecosystem","Technology-enable Practice","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The ecosystem contains more than 200 geolocated wireless sensors and collects more than 1,000 measurements per hour.","Deployed sensor ecosystem monitoring environmental, operational, and occupancy-related variables.","Section 3.3, p. 11","TP05","Real-time Condition Intelligence through IoT Monitoring"
"c017M01N16","real-time monitoring of experimental measurements","Technology-enable Practice","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The methodology is based on real-time monitoring of experimental measurements.","Continuous digital monitoring used to generate building-behaviour evidence.","Section 4.1, pp. 13-14","TP05","Real-time Condition Intelligence through IoT Monitoring"
"c017M01N17","threshold algorithm","Technology-enable Practice","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","Heating timeslots follow a threshold algorithm comparing weather in previous days.","Algorithmic process used to determine heating timeslots under existing criteria.","Section 4.3, p. 16","TP07","Algorithmic Pattern Discovery and Prediction"
"c017M02N14","IoT-Driven Methodology for SBE Analysis","Technology-enable Practice","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The paper proposes an IoT-driven methodology: to deploy a sensor infrastructure to acquire experimental measurements; analyse data to convert them into context- aware information; and make knowledge- based decisions.","This is the overarching digital framework implemented to capture and analyze building performance data.","Page 1, Abstract","TP05","Real-time Condition Intelligence through IoT Monitoring"
"c017M02N15","Real-time Temperature Monitoring","Technology-enable Practice","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The IoT ecosystem collects +1000 real-time measurements every hour, including key variables like temperature, CO2, and occupancy.","This is the specific operational module within the IoT methodology responsible for data acquisition.","Section 3.3, Page 11","TP05","Real-time Condition Intelligence through IoT Monitoring"
"c017M02N16","Data-to-Knowledge Analysis Process","Technology-enable Practice","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The methodology includes an analysis of results step, which enables multidisciplinary studies and follows international directives to convert data into actionable insights.","This is the process of transforming raw data into explicit knowledge (e.g., thermal patterns, savings potential).","Section 3.3, Page 11 and Section 4","TP14","Ambiguous Technology-enable Practice"

