"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c009M01N34","LangChain","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","LangChain orchestrated retrieval, prompting, and generation steps.","The framework used to integrate the system pipeline.","PDF page 8","TE01","Artificial Intelligence and Intelligent Computation"
"c009M01N35","Streamlit","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","A Streamlit interface allowed users to upload RFPs and review AI-generated drafts.","The graphical web-application framework used for user interaction.","PDF pages 8 and 16","TE02","Human–Computer Interaction and Immersive Technologies"
"c009M01N36","OpenAI API","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","The system accessed OpenAI embedding and language-model services through API access.","The external application-programming interface used to access OpenAI models.","PDF pages 7 and 10","TE09","Ambiguous Digital Technology(*)"
"c009M02N43","Natural Language Processing (NLP)","Digital Technology","E","A Generative Ai Model For Automating Construction Bid Preparation","NLP techniques, including named entity recognition, text summarisation, and text generation","Technology for processing and understanding natural language","Page 4","TE01","Artificial Intelligence and Intelligent Computation"
"c010M01N25","Qualtrics","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The methodology overview identifies Qualtrics as the survey platform.","Not mentioned","p. 3, Figure 1","TE02","Human–Computer Interaction and Immersive Technologies"
"c010M01N26","Microsoft Excel","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The learning-preference survey was analyzed using descriptive statistics in Microsoft Excel.","Not mentioned","p. 5, Questionnaires on Learning Preferences","TE04","Data, Information, and Knowledge Systems"
"c010M01N27","HoloLens 2","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","HoloLens 2 provided eye and head gaze data and was used to immerse participants in the MR environment.","An augmented-reality head-mounted display developed by Microsoft.","p. 4, AR Head-Mounted Display","TE02","Human–Computer Interaction and Immersive Technologies"
"c010M01N28","Unity3D game engine","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The MR learning environment was developed using the Unity3D game engine.","Not mentioned","p. 4, Learning Environment and Activities","TE02","Human–Computer Interaction and Immersive Technologies"
"c010M01N29","MATLAB","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","Training of the machine-learning models was conducted using MATLAB.","Not mentioned","p. 5, Machine Learning Data Classifications","TE01","Artificial Intelligence and Intelligent Computation"
"c010M01N30","Ensemble classifier","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","The Ensemble classifier was trained, tested, and identified as the most accurate classifier, with 83.3% test accuracy.","A classifier that combines multiple individual models to produce predictions.","pp. 5-8, Classification, Results, Discussion, and Conclusion","TE01","Artificial Intelligence and Intelligent Computation"
"c010M01N31","Neural Network classifier","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","Neural Network was one of the three top-performing classifiers evaluated by the study.","Not mentioned","pp. 5-6, Classification and Results","TE01","Artificial Intelligence and Intelligent Computation"
"c010M01N32","KNN classifier","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","K-Nearest Neighbors was one of the three top-performing classifiers evaluated by the study.","Not mentioned","pp. 5-6, Classification and Results","TE01","Artificial Intelligence and Intelligent Computation"
"c010M02N12","Virtual assistant","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","All scenes were equipped with a virtual assistant and menu interfaces","Provides audio guidance in the learning environment.","Page 4","TE02","Human–Computer Interaction and Immersive Technologies"
"c010M02N13","Menu interfaces","Digital Technology","E","Towards Personalized Learning Environments: Using Machine Learning To Predict Students' Learning Preferences In A Mixed Reality Environment","All scenes were equipped with a virtual assistant and menu interfaces","Provides textual guidance on the learning activities in the environment.","Page 4","TE02","Human–Computer Interaction and Immersive Technologies"
"c011M01N26","HTC VIVE","Digital Technology","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","The platform used for the virtual training was the HTC VIVE, which consists of a helmet, two positioners, and two controllers.","A virtual reality hardware platform consisting of helmet, positioners, and controllers used for immersive training","Section 3.1","TE02","Human–Computer Interaction and Immersive Technologies"
"c011M01N27","Unity game engine","Digital Technology","E","Comparing The Productive Failure And Directive Instruction For Declarative Safety Knowledge Training Using Virtual Reality","Trainee interaction with the 3D models was coded in Unity through C# programming.","A game engine used to code trainee interactions and develop the VR training applications","Section 3.1","TE02","Human–Computer Interaction and Immersive Technologies"
"c012M01N30","Audio/video recording","Digital Technology","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","Stories and interviews were audio- or video-recorded to preserve authenticity and emotional context.","Digital recording media used to capture spoken narratives.","PDF p.9, Recording and transcription","TE05","Imaging, Sensing, and Perception Technologies"
"c012M02N33","Existing Digital KMS Platform","Digital Technology","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""Integrated into the existing digital KMS platform"" in the engineering consultancy","The organization's existing digital knowledge management system platform, reclassified as Digital Technology to accurately reflect its role as underlying software adopted by SToKMS.","Page 15","TE04","Data, Information, and Knowledge Systems"
"c012M02N34","Digital Repositories","Digital Technology","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""Digital repositories, multimedia tools, and databases"" used for explicit knowledge","Digital repositories for storing explicit knowledge, reclassified as Digital Technology.","Page 5","TE04","Data, Information, and Knowledge Systems"
"c012M02N42","Audio Recording","Digital Technology","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""Stories shared in workshops and interviews are audio or video-recorded, maintaining authenticity and preserving emotional context""","Digital technology for recording audio of storytelling sessions.","Page 9","TE05","Imaging, Sensing, and Perception Technologies"
"c012M02N44","NVivo Software","Digital Technology","E","Leveraging Storytelling For Effective Tacit Knowledge Capture And Management In The Construction Industry: Framework Development And Empirical Validation","""Audio-recorded stories and interviews were professionally transcribed... organized in NVivo for systematic management""","Qualitative data analysis software used for organizing and analyzing transcribed narratives.","Page 13","TE04","Data, Information, and Knowledge Systems"
"c014M01N28","artificial intelligence","Digital Technology","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Artificial intelligence is integrated into knowledge-management initiatives.","Machine capability supporting KM and decision processes.","pp. 1164–1167, §§4–5","TE01","Artificial Intelligence and Intelligent Computation"
"c014M01N29","predictive analytics","Digital Technology","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Predictive analytics is used to make backup plans ahead of time.","Analytics used to forecast risks, trends, and outcomes.","p. 1165, §4","TE01","Artificial Intelligence and Intelligent Computation"
"c014M01N30","generative AI","Digital Technology","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","The results identify generative AI tools such as Net Zero Cloud.","AI technology capable of generating reports from data.","p. 1166, §4.3","TE01","Artificial Intelligence and Intelligent Computation"
"c014M02N39","Collaborative platforms","Digital Technology","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Collaborative platforms also fosters better communication","Platforms for knowledge sharing","Page 3","TE07","Mobile, Social and Communication Technologies"
"c014M02N41","Net zero cloud","Digital Technology","E","Ai-Driven Knowledge Management In Megaprojects: The Leadership Factor","Generative AI tools, such as the 'net zero cloud,' was noted to be used by some projects under CPEC","Cloud-based AI system for data analysis","Page 4","TE01","Artificial Intelligence and Intelligent Computation"
"c015M01N28","Vevox","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Vevox was listed among the classroom technologies blended into ABL.","A classroom digital platform; further definition was not provided.","PDF p. 6, Focus group","TE02","Human–Computer Interaction and Immersive Technologies"
"c015M01N29","Padlet","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Padlet was listed among the classroom technologies blended into ABL.","A classroom digital platform; further definition was not provided.","PDF p. 6, Focus group","TE07","Mobile, Social and Communication Technologies"
"c015M01N30","Montimeter","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Montimeter was listed among the classroom technologies blended into ABL.","A classroom digital platform; further definition was not provided.","PDF p. 6, Focus group","TE02","Human–Computer Interaction and Immersive Technologies"
"c015M01N31","Moodle","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Moodle was listed among the classroom technologies blended into ABL.","A digital learning platform; further definition was not provided.","PDF p. 6, Focus group","TE04","Data, Information, and Knowledge Systems"
"c015M01N32","Teams","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Teams was listed among the classroom technologies blended into ABL.","An online communication and collaboration platform; further definition was not provided.","PDF p. 6, Focus group","TE07","Mobile, Social and Communication Technologies"
"c015M01N33","H5P","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","H5P was listed among the classroom technologies blended into ABL.","An interactive-content technology; further definition was not provided.","PDF p. 6, Focus group","TE02","Human–Computer Interaction and Immersive Technologies"
"c015M01N34","YouTube","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","Students identified YouTube as useful learning technology and described its use for scaffolding visualization.","A video platform used to present learning material.","PDF pp. 6-7, Focus group","TE07","Mobile, Social and Communication Technologies"
"c015M01N35","eBooks","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","A participant identified eBooks as useful learning technology.","Digital books used as learning resources.","PDF p. 6, Focus group","TE09","Ambiguous Digital Technology(*)"
"c015M02N18","Mentimeter","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","blending classroom technologies such as Vevox, Padlet, Montimeter, Moodle, Teams, HSP","Interactive presentation and feedback tool","Page 6","TE02","Human–Computer Interaction and Immersive Technologies"
"c015M02N21","HSP","Digital Technology","E","Innovative Pedagogies In Construction Project Management Education: Integrating Active Blended Learning, Technology And Authentic Applications","blending classroom technologies such as Vevox, Padlet, Montimeter, Moodle, Teams, HSP","Interactive content creation tool","Page 6","TE02","Human–Computer Interaction and Immersive Technologies"
"c016M01N22","Building Information Modelling (BIM)","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","BIM was combined with PtD and a centralized database and used for precise design-stage hazard and risk identification.","Digital building-information methodology used as part of USD.","Abstract; §1 Introduction, p. 145-2","TE04","Data, Information, and Knowledge Systems"
"c016M01N23","Autodesk Revit","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","Autodesk Revit was used to create and sectorize the 3D model before export for 4D simulation.","BIM authoring software used for project modelling and sectorization.","§3.1–§3.2, p. 145-2","TE04","Data, Information, and Knowledge Systems"
"c016M01N24","Navisworks","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","The model was exported to Navisworks for synchronization with the schedule and 4D simulation.","Software used to conduct the schedule-linked 4D simulation.","§3.2, pp. 145-2–145-3","TE02","Human–Computer Interaction and Immersive Technologies"
"c016M01N25","Microsoft Excel","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","The Phase 3 OHS management application was developed in Microsoft Excel and supplied data to the SQL server.","Spreadsheet platform used to implement the PtD application and supply retained data.","§3.3, p. 145-3; §3.4, p. 145-4","TE04","Data, Information, and Knowledge Systems"
"c016M01N26","macros","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","Macros were among the functions used to develop the Phase 3 template.","Spreadsheet automation functionality used in the PtD application.","§3.3, p. 145-3","TE08","Rule-Based, Decision and Expert Systems"
"c016M01N27","Visual Basic programming","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","Visual Basic programming was used to develop the Phase 3 template.","Programming mechanism used to implement spreadsheet application functions.","§3.3, p. 145-3","TE08","Rule-Based, Decision and Expert Systems"
"c016M01N28","Microsoft Azure","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","The relational data server was developed on the Microsoft Azure platform.","Cloud platform hosting the case's relational data server.","§3.4, p. 145-4","TE04","Data, Information, and Knowledge Systems"
"c016M01N29","SQL server","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","Information from the PtD application feeds and is stored in a SQL server.","Database technology underlying centralized project-information storage.","§3.4, p. 145-4; Figure 2, p. 145-5; p. 145-6","TE04","Data, Information, and Knowledge Systems"
"c016M01N30","PowerApps","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","PowerApps was used to create the application that visualizes earlier-phase information.","Application platform used to build the OHS visualization interface.","§3.4, p. 145-4; Figure 3, p. 145-6","TE02","Human–Computer Interaction and Immersive Technologies"
"c016M02N28","Microsoft Project","Digital Technology","E","Integration Of 4D Bim, Ptd And Databases To Improve Ohs And Knowledge Management In Construction","scheduling activities in the Microsoft Project tool","Project scheduling software used for activity sequencing and duration planning","Page 2, Section 3.1","TE09","Ambiguous Digital Technology(*)"
"c017M01N18","+200 geolocated wireless sensors","Digital Technology","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The IoT ecosystem includes more than 200 geolocated wireless sensors.","Distributed infrastructure collecting more than 1,000 measurements per hour.","Section 3.3, p. 11","TE03","Cyber-Physical Systems, IoT, and Smart Environments"
"c017M01N19","VS121 occupancy smart sensor","Digital Technology","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","VS121 provides anonymous people-counting data.","Occupancy sensor for anonymous people counting.","Section 3.3, p. 11","TE05","Imaging, Sensing, and Perception Technologies"
"c017M01N21","QPA1004 room air quality sensor","Digital Technology","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","QPA1004 detects CO2 concentration, temperature, and humidity.","Room air-quality sensor measuring CO2, temperature, and humidity.","Section 3.3, p. 11","TE05","Imaging, Sensing, and Perception Technologies"
"c017M01N22","EM500 industrial temperature equipment","Digital Technology","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","EM500 is equipped with a high-precision PT100 sensor.","High-precision industrial temperature-measurement equipment.","Section 3.3, p. 11","TE05","Imaging, Sensing, and Perception Technologies"
"c017M01N23","Khomp Meteo meteorological station","Digital Technology","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","Khomp Meteo combines seven sensors for weather variables.","Station capturing temperature, humidity, rain, wind, ultraviolet radiation, and atmospheric pressure.","Section 3.3, p. 11","TE05","Imaging, Sensing, and Perception Technologies"
"c017M02N17","VSI21 Occupancy Sensor","Digital Technology","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The IoT ecosystem includes VSI21 sensors for anonymous people counting data to monitor and understand space utilization.","This is a specific hardware device used to capture occupancy data.","Section 3.3, Page 11","TE05","Imaging, Sensing, and Perception Technologies"
"c017M02N18","AM307 IAQ Sensor","Digital Technology","E","Iob Internet Of Things (Iot) For Smart Built Environment (Sbe): Understanding The Complexity And Contributing To Energy Efficiency; A Case Study In Mediterranean Climates","The IoT ecosystem includes AM307 Indoor Air Quality (IAQ) sensors to detect CO2, temperature, humidity, light, and other air quality metrics.","This is a specific hardware device used to capture environmental data.","Section 3.3, Page 11","TE05","Imaging, Sensing, and Perception Technologies"

