"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c218M01N09","Pediatric neuro-oncology clinical knowledge and skills","Tacit Knowledge","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","NOTS was launched to equip multidisciplinary providers with essential knowledge and skills related to neuro-oncological care.","Personally acquired clinical understanding and capability related to pediatric neuro-oncology.","Journal p. 471; PDF p. 2, Introduction","TK13","AmbiguousTacit Knowledge(*)"
"c218M01N11","NOTS participants' perceptions of the online learning experience","Tacit Knowledge","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","Participants were invited to evaluate their perceptions of the online course.","Participants' personal judgments and experiences concerning the NOTS online components.","Journal pp. 470–471; PDF pp. 1–2, Abstract and Methods—Analysis","TK13","AmbiguousTacit Knowledge(*)"
"c218M02N16","Pediatric neuro-oncology patient management intuition","Tacit Knowledge","I","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","An analysis of the combined impact of the online course and subsequent in-person workshops is underway and will focus on further exploration of the perceived impact on patient management","Tacit ability to navigate complex patient cases and adjust care dynamically","Page 6","TK04","Unrecognized or Unarticulated Personal Know-how"
"c218M02N17","Pediatric neuro-oncology clinical competency","Tacit Knowledge","I","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","Future programs should also consider competency-based assessments to ensure that online training translates into improved knowledge, changes in clinical practice, and improved patient outcomes","Integrated professional competence that combines knowledge, skills, and attitudes","Page 6","TK13","AmbiguousTacit Knowledge(*)"
"c218M02N18","Expert feedback and professional judgment","Tacit Knowledge","E","Online Outcomes Of A Pediatric Neuro-Oncology Course For Multidisciplinary Healthcare Professionals In Low- And Middle-Income Countries","received effective feedback from experts and peers","Evaluative insights and contextual advice provided by experienced faculty","Page 4","TK10","Shared Professional Norms and Standards of Judgment"
"c219M01N13","problem-solving competencies","Tacit Knowledge","E","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","Knowledge points were connected to problem-solving tasks so students could apply learning to realistic clinical scenarios.","Applied capability to use curriculum knowledge in realistic clinical problems.","PDF p. 2, Methods §2.1","TK02","Knowledge Conveyed Through Examples or Demonstration"
"c219M01N14","knowledge point mastery","Tacit Knowledge","E","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","Assessment questions were designed to evaluate knowledge-point mastery.","Learner mastery state evaluated through assessment questions.","PDF p. 4, Results §3.1","TK13","AmbiguousTacit Knowledge(*)"
"c219M02N08","Internal medicine nursing clinical reasoning skills","Tacit Knowledge","E","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","Problem system layer: Bridges theory and practice by challenging students with clinical problems, thereby developing their clinical reasoning and competency","Students' ability to connect theory to practice and develop clinical reasoning","Page 2, Section 2.1","TK02","Knowledge Conveyed Through Examples or Demonstration"
"c219M02N09","Internal medicine nursing critical thinking abilities","Tacit Knowledge","I","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","Curriculum objective layer: Defines overarching learning goals to guide students toward mastering knowledge, skill, and critical thinking","Higher-order cognitive skills in nursing practice","Page 2, Section 2.1","TK13","AmbiguousTacit Knowledge(*)"
"c219M02N10","Internal medicine nursing clinical decision-making capabilities","Tacit Knowledge","I","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","Problem system layer: Bridges theory and practice by challenging students with clinical problems, thereby developing their clinical reasoning and competency","Ability to make informed clinical decisions in nursing practice","Page 2, Section 2.1","TK10","Shared Professional Norms and Standards of Judgment"
"c219M02N13","Internal medicine nursing self-directed learning capability","Tacit Knowledge","I","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","The KG-DTPNursing platform represents an innovative teaching tool that leverages information technology to support self-directed learning","Students' ability to learn independently using technology-enabled platforms","Page 8, Discussion Section","TK13","AmbiguousTacit Knowledge(*)"
"c219M02N14","Internal medicine nursing hands-on skills","Tacit Knowledge","I","Development And Usability Testing Of A Knowledge Graph–Based Digital Teaching Platform In Internal Medicine Nursing (Kg-Dtpnursing): A Cross-Sectional Study","Basic knowledge layer: Covers fundamental concepts, from etiology to nursing care, that students must understand to build a solid knowledge base","Practical nursing skills required in clinical practice","Page 2, Section 2.1","TK05","Practised Motor and Tool-Operation Skill"
"c221M01N01","Deep-rooted traditional medicine knowledge of doctors","Tacit Knowledge","E","Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Doctors with deep-rooted traditional medical knowledge develop medicinal recipes from ancient texts or books.","Traditional medicine knowledge possessed by doctors and applied when developing medicinal recipes.","Section III-B, LLM Fine-Tuning, page 4","TK13","AmbiguousTacit Knowledge(*)"
"c221M01N02","English translation skills for ancient medical texts","Tacit Knowledge","E","Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","The recipe-generation process integrates the linguistic skills of translators who convert ancient medical texts into English.","Translators' linguistic expertise for rendering ancient traditional medicine texts in English.","Sections II-A and III-B, pages 2 and 4","TK09","Shared Professional Language and Contextual Meaning"
"c221M02N07","Indigenous healer expertise for cancer and bone injury treatments","Tacit Knowledge","E","Wedagpt - Generative-Ai (With Custom-Trained Meta'S Llama2 Llm), Blockchain, Self Sovereign Identity, Nft And Model Card Enabled Indigenous Medicine Platform","Doctors with deep-rooted traditional medical knowledge begin by developing medicinal recipes from ancient texts/books","Uncodified clinical know‑how, intuition, and diagnostic skills of traditional practitioners","Page 4","TK04","Unrecognized or Unarticulated Personal Know-how"
"c222M01N39","osteosarcoma domain knowledge for entity and relationship annotation","Tacit Knowledge","I","Osteosarcoma Knowledge Graph Question Answering System: Deep Learning-Based Knowledge Graph And Large Language Model Fusion","Domain experts reviewed the annotation process and contributed to a unified specification for analyzing and comprehending the text.","Domain-specific interpretive knowledge applied by experts when reviewing biomedical entity and relationship annotations.","Section 2.3, PDF page 3","TK09","Shared Professional Language and Contextual Meaning"
"c224M01N07","clinical decision-making","Tacit Knowledge","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","In module 13, each participant could practice clinical decision-making through four clinical scenarios.","Applied judgment exercised when choosing actions in a clinical scenario.","PDF p. 3, Methods—Intervention","TK02","Knowledge Conveyed Through Examples or Demonstration"
"c224M01N08","decision-making skills","Tacit Knowledge","E","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","The simulation allowed participants to identify opportunities to enhance their decision-making skills when addressing daily challenges.","Applied capability to make decisions in familiar clinical situations.","PDF p. 5, Discussion—Principal Findings","TK02","Knowledge Conveyed Through Examples or Demonstration"
"c224M02N03","Nurses' Self-Efficacy in COPD Care","Tacit Knowledge","I","Effectiveness Of M-Learning In Enhancing Knowledge Retention For Nurses' Lifelong Learning: Quasi-Experimental Study","High-fidelity simulation... improves learning satisfaction, confidence, and self-efficacy among nursing students.","Internal psychological confidence and perceived capability to manage COPD patients effectively.","Discussion section","TK13","AmbiguousTacit Knowledge(*)"
"c225M02N04","Inter-agency communication and coordination practices during flood response","Tacit Knowledge","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""Participants have the opportunity to practise disaster management skills such as communication, prioritisation, teamwork, and delegation""","Skills practised during disaster training","Page 1","TK11","Informal Coordination, Communication, and Escalation Know-how"
"c225M02N05","Triage and resource prioritisation decision-making in mass casualty scenarios","Tacit Knowledge","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""Participants have the opportunity to practise disaster management skills such as communication, prioritisation, teamwork, and delegation""","Skills practised during disaster training","Page 1","TK10","Shared Professional Norms and Standards of Judgment"
"c225M02N06","Multidisciplinary teamwork and role delegation among first responder units","Tacit Knowledge","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""Participants have the opportunity to practise disaster management skills such as communication, prioritisation, teamwork, and delegation""","Skills practised during disaster training","Page 1","TK11","Informal Coordination, Communication, and Escalation Know-how"
"c225M02N07","Task delegation and command chain execution in emergency operations","Tacit Knowledge","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""Participants have the opportunity to practise disaster management skills such as communication, prioritisation, teamwork, and delegation""","Skills practised during disaster training","Page 1","TK11","Informal Coordination, Communication, and Escalation Know-how"
"c225M02N08","Rapid clinical and logistical decision-making under time-pressure and resource constraints","Tacit Knowledge","E","Augmented Reality In Tabletop Exercises As An Approach To Sustainable Disaster Preparedness Training: A Pilot Study","""enhanced decision-making skills among participants""","Skills enhanced through AR-based training","Page 1","TK08","Immediate Embodied Response to Changing Conditions"
"c227M01N04","knowledge of appropriate clinic size","Tacit Knowledge","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","The authors' coding example states that knowledge of appropriate clinic size was important for quality assurance and was held by contract administrators.","Contextual knowledge used to assess the plausibility of Registry data.","p. 10, Table 3","TK10","Shared Professional Norms and Standards of Judgment"
"c227M01N05","knowledge of long wait times","Tacit Knowledge","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Some respondents accessed Registry data and acquired knowledge identifying long wait times.","An actor's interpreted recognition that reported waiting times are long.","p. 12, Section 5.2.1","TK10","Shared Professional Norms and Standards of Judgment"
"c227M01N06","knowledge of Registry design flaws","Tacit Knowledge","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Actors recognized Registry flaws, but knowledge that could support improvement remained hidden in system actors' minds or was not utilized.","Experiential understanding of defects in the Registry's data, design, or implementation.","pp. 14-16, Sections 6 and 6.2","TK13","AmbiguousTacit Knowledge(*)"
"c227M02N06","Clinician judgment on viable care unit scale","Tacit Knowledge","I","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Assessing reasonable size of a clinic: illustrating how knowledge of appropriate size of the clinic is important to enable quality assurance of registry data. Contract administrations have this knowledge but do not share it with the unit for development.","Expert intuition on clinic capacity","Page 10","TK01","Deliberately Withheld or Confidential Knowledge"
"c227M02N07","Data interpretation competency for wait time metrics","Tacit Knowledge","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Transforming wait time results into meaningful information required the categorization of specific results as either being within acceptable intervals or as being 'too long.'","Skill to evaluate whether wait times are acceptable","Page 12","TK10","Shared Professional Norms and Standards of Judgment"
"c227M02N09","Booking manipulation tactics for wait time figures","Tacit Knowledge","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","This is where it comes to… that you start to deceive a little. We pretend that patients have an appointment on New Year's Eve. Nobody wants to come on New Year's Eve.","Know-how to artificially shorten wait time statistics","Page 14","TK12","Organizational Culture and Unwritten Working Practices"
"c227M02N17","Local administrative workaround routines","Tacit Knowledge","E","Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare","Rather than trying to explore and communicate this systemic problem further, the respondents would use a local, administrative shortcut.","Practical informal procedures to bypass system flaws","Page 13","TK12","Organizational Culture and Unwritten Working Practices"
