node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c208M01N27,inadequate radiology interpretation training,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,APRNs perceived their radiology interpretation training as inadequate for competent practice.,Insufficient preparation in radiology interpretation before workforce entry.,"Abstract and Background, page 1"
c208M01N28,lack of radiology knowledge,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"The paper associates insufficient radiology knowledge with inappropriate resource use, costs, and unnecessary radiation exposure.",Insufficient learner knowledge needed for appropriate radiology interpretation.,"Background, page 1"
c208M01N29,institutional knowledge barrier,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Institutional knowledge was identified as one barrier to APRN students becoming competent in radiology interpretation.,A reported institutional-level barrier not further defined by the paper.,"Background, page 1"
c208M01N30,faculty training barrier,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Faculty training was identified as a barrier to APRN students becoming competent in radiology interpretation.,A reported limitation involving preparation of faculty.,"Background, page 1"
c208M01N31,distance learning barrier,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The advent of distance learning was identified as a barrier to radiology interpretation competence.,A reported educational-delivery barrier associated with distance learning.,"Background, page 1"
c208M01N32,low matched pre-post survey completion,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Only 28 of 114 participants completed both the pre- and post-surveys.,The small number of participants with matched measurements.,"Limitations, page 4"
c208M01N33,voluntary participation,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"Participation was voluntary, making the participation rate in the online game difficult to determine.",Self-selection and uncertainty about actual game participation.,"Limitations, page 4"
c208M01N34,six-week single-cohort implementation,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The six-week online activity was limited to one cohort.,The short implementation period and restriction to one cohort.,"Limitations, page 4"
c208M01N35,limited generalizability,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The response rate and single-cohort design constrained extrapolation beyond the cohort.,Restricted ability to generalize findings to broader populations.,"Limitations, page 4"
c208M02N20,Low survey response rate,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,only 28 completed the pre- and post surveys,"The low number of participants who completed both pre- and post-surveys (28 out of 114), limiting generalizability",Page 4
c208M02N21,Voluntary participation bias,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"participation was voluntary, making it hard to determine the participation rate","Self-selection bias due to optional participation, affecting representativeness",Page 4
c208M02N22,6-week limited duration,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The 6-week duration of the online game-based activity was limited to only 1 cohort,"Limited timeframe for activity implementation, constraining ability to extrapolate findings broadly",Page 4
c208M02N23,Single cohort limitation,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"limited to only 1 cohort, constraining the ability to extrapolate findings broadly","Only one group of learners participated, limiting generalizability of results",Page 4
c208M02N27,Inadequate APRN radiology competence,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Most APRNs do not feel prepared to practice at a competent level in radiology interpretation upon graduation,"The perceived lack of preparedness among APRNs for radiology interpretation, posing a clinical competency risk",Page 1
c209M01N27,scarcity of cadaver resources,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The paper states that cadaver resources are scarce.,Limited availability of cadavers for routine clinical teaching.,"PDF p. 2, Introduction"
c209M01N28,complex cadaver preservation and handling,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Cadaver preservation and handling are described as complex.,The operational difficulty of preserving and handling cadaveric material.,"PDF p. 2, Introduction"
c209M01N29,lack of three-dimensionality,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Two-dimensional images and anatomical atlases lack three-dimensionality and make spatial relationships harder to understand.,Failure of flat teaching representations to directly convey three-dimensional anatomical relationships.,"PDF p. 2, Introduction"
c209M01N30,mental construction of 3D information from a 2D screen,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Students using 3DV must mentally construct tissue information from interaction with a 2D screen.,The cognitive burden of inferring three-dimensional anatomy from a flat display.,"PDF p. 2, Introduction"
c209M01N31,cost of 3DP,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Cost was identified as a limiting factor, and the study model cost approximately ¥1500.","The material, printing, equipment, and reconstruction expense associated with 3DP.","PDF p. 7, Discussion"
c209M01N32,production time of 3DP,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Production time was identified as a limiting factor for widespread application.,"The time required to reconstruct, preprocess, and manufacture a physical model.","PDF p. 7, Discussion"
c209M01N33,technical complexity of 3DP,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Technical complexity was identified as a limiting factor for widespread application.,"The specialized reconstruction, design, preprocessing, and printing work required for 3DP.","PDF p. 7, Discussion"
c209M01N34,limited convenience of the physical 3DP model,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The 3DV group scored significantly higher for convenience because digital models are easier to store, carry, replicate, and access.","The physical model's disadvantage in portability, replication, storage, and individual access.","PDF pp. 5–6, Questionnaire results and Discussion"
c209M01N36,refractive errors due to transparent parenchyma,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Refractive errors due to transparent parenchyma are identified as a limitation of current 3DP models.,Visual distortion caused by viewing internal structures through transparent printed lung parenchyma.,"PDF p. 2, Introduction"
c209M01N37,lack of information on the safe margins of lesions,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,A lack of information on lesion safe margins is identified as a limitation of current 3DP models.,Failure of existing models to display the required safety boundary surrounding a lesion.,"PDF p. 2, Introduction"
c209M01N38,unclear sublobar boundaries,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Unclear sublobar boundaries are identified as a limitation of current 3DP models.,Insufficiently visible boundaries between pulmonary sublobar structures.,"PDF p. 2, Introduction"
c209M01N39,obstructed visualization of surgery-related structures,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Obstructed visualization of surgery-related structures is identified as a limitation of current 3DP models.,Obstruction preventing clear observation of anatomical structures relevant to surgery.,"PDF p. 2, Introduction"
c209M01N40,opacity of lung parenchyma,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The opacity of lung parenchyma makes sublobar structures within the lungs difficult to teach.,The inability to view internal sublobar structures through opaque lung tissue.,"PDF p. 2, Introduction"
c209M01N41,lack of interactivity in the 3DP model,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The authors state that the optimized surgical-element design compensates for the lack of interactivity in the 3DP model.,"The physical model cannot use digital operations such as showing, hiding, or interactively adjusting transparency.","PDF p. 7, Discussion"
c209M02N54,Unmarked safe margins in previous 3DP,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,lack of information on the safe margins of lesions,Gap in previous 3DP models where required surgical resection boundaries around tumours are not indicated.,"Page 2, Introduction"
c209M02N59,Lack of 3D depth in 2D images,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,2D images and anatomical atlases lack three-dimensionality,Visual limitation where traditional imaging cannot convey depth or 3D spatial relationships directly.,"Page 2, Introduction"
c209M02N62,No intuitiveness advantage over 3DV,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,No significant differences were found between the two groups regarding model intuitiveness,Identified gap where 3DP model did not outperform 3DV in perceived intuitive understanding.,"Page 1, Results"
c209M02N64,3DP time barriers,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,production time... are limiting factors for its widespread application,Temporal barrier restricting scalability and timely availability of models.,"Page 6, Discussion"
c209M02N65,3DP skill barriers,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,technical complexity of 3DP are limiting factors for its widespread application,Skill barrier where required technical expertise limits accessibility for some institutions.,"Page 6, Discussion"
c210M01N25,Persistent gaps in nurses’ PIVC competencies,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"The paper reports persistent competency gaps in site selection, catheter types, securement, duration management, and early complication recognition.",Deficiencies in PIVC-related theoretical knowledge and clinical practice.,PDF p. 2; Introduction
c210M01N26,Temporal and spatial constraints of traditional classroom settings,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,WeChat communication was described as creating educational opportunities beyond traditional classroom time and location constraints.,Restrictions on when and where conventional classroom learning can occur.,PDF p. 6; Discussion
c210M01N27,Passive push-based learning modalities,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The decline in four-week knowledge scores indicated limited sustained retention through passive push-based learning.,A delivery mode in which information is pushed without sufficient active retrieval or application.,PDF pp. 6-7; Discussion and Conclusion
c210M01N28,Knowledge attrition,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Knowledge scores declined from 8.55 immediately after intervention to 8.17 at four weeks.,Loss of retained knowledge over time when knowledge is not actively retrieved and practically applied.,"PDF pp. 5-7; Results, Discussion, and Conclusion"
c210M01N29,Lack of individualisation,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The conclusion states that long-term effectiveness was limited by passive learning and lack of individualisation.,Failure to adapt intervention content sufficiently to individual learner needs.,PDF p. 7; Conclusion
c210M01N30,Absence of stratified educational design,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Junior nurses required foundational guidance while senior practitioners required advanced content, but the intervention was not stratified by career stage.",Lack of career-stage-adapted educational content.,PDF p. 6; Discussion
c210M01N31,Single form of continuing education,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Low workshop attendance was interpreted as reflecting the current single form of continuing education.,Limited variety in available continuing-education formats.,PDF p. 7; Discussion
c210M01N32,Insufficient incentives,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The paper associates extremely low professional-workshop participation with insufficient incentives.,Weak organizational inducements for nurses to participate in continuing education.,PDF p. 7; Discussion
c210M02N38,Ebbinghaus forgetting curve retention decay,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Ebbinghaus forgetting curve theory, which suggests that knowledge that is not actively retrieved and practically applied tends to fade over time","A cognitive psychology principle describing how information is lost over time when there is no attempt to retain it, applicable to knowledge retention in educational interventions.",Page 6
c210M02N41,Cross-contamination knowledge spillover effect,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Knowledge spillover between groups, as both cohorts operated within the same clinical environment","A methodological limitation where knowledge from the intervention group may transfer to the control group due to shared clinical environment, compromising result validity.",Page 7
c210M02N43,Single-center tertiary hospital contextual bias,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,The intervention and control groups were selected from a single tertiary hospital,"A methodological limitation where the study was conducted at a single institution, limiting generalizability to other settings.",Page 7
c210M02N44,Four-week post-intervention knowledge score attrition,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,"Statistically significant decline in knowledge scores was observed at 4 weeks postintervention (8.55 → 8.17), indicating limitations in sustained knowledge retention","A limitation where immediate post-intervention knowledge gains are not fully sustained over time, with measurable decline at 4 weeks follow-up.",Page 6
c210M02N45,Insufficient skill consolidation from theory-only teaching,Limitation,E,Impact Of A Wechat-Based Intervention On Nurses Knowledge And Practice In Peripheral Venous Catheter Insertion,Insufficiency of purely didactic interventions for consolidating complex clinical competencies,A limitation where theoretical/didactic education alone is insufficient for developing and maintaining complex practical clinical skills.,Page 6
c211M01N20,insufficiency for addressing increasingly intricate medical issues,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,The paper states that traditional offline communication is often insufficient for increasingly intricate medical issues.,Limited capacity of offline communication to address complex and diverse medical problems.,"Section 1, PDF page 1"
c211M01N21,imbalance between knowledge supply and knowledge demand,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Unmet demand or insufficient supply makes knowledge-sharing ineffective and accelerates member attrition.,A mismatch between contributed knowledge and the community's knowledge needs.,"Section 2.1, PDF page 2"
c211M01N22,limited cognitive resources for organizing professional experiences,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Hindrance and conflict stressors deplete cognitive resources and impair physicians' ability to organize and contribute professional experience.,Reduced cognitive capacity for articulating experience in demanding knowledge contributions.,"Sections 3.1, 6.1, and 6.3, PDF pages 4, 11-13"
c211M02N16,Physician cognitive resource depletion,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,"Persistent anxiety and fear deplete limited cognitive resources, leading physicians into a state of physical and mental exhaustion",Reduction in cognitive capacity due to stress and anxiety,"Page 4, Section 3.1"
c211M02N17,Physician moral distress and self-blame,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Conflict stressors caused by ethical conflicts lead physicians to question their values and moral beliefs,Psychological distress and self-criticism arising from ethical conflicts,"Page 5, Sections 3.1 and 3.2"
c211M02N25,Deep learning model interpretability limitations,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,The deep learning models used in this study have inherent limitations in interpretability,Inability to fully explain deep learning model decision-making,"Page 13, Section 6.4"
c211M02N26,Single-platform data generalizability limitation,Limitation,E,How Does Physician Stress Impact Knowledge-Sharing Behaviors?Evidence From Online Physician Communities,Our research is based on data from the Dingxiangyuan online physician community and does not consider data from other online physician communities,Limitation of using only one online community platform,"Page 13, Section 6.4"
c212M01N26,Static nature of traditional lectures and seminars,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The paper contrasts the adaptive AI environment with traditional lectures and seminars, which it characterizes as typically static.",Lack of continuous adaptation and dynamic scenario generation in conventional instruction.,"PDF pp. 4-5, Methods and Materials, Procedure"
c212M01N29,Limited long-term evidence,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The limited study timeframe did not permit examination of long-term changes or the dynamics of self-realization and stress resilience.,Absence of evidence about persistence of outcomes beyond the study period.,"PDF p. 8, Results, Research Limitations"
c212M01N30,Limited generalizability,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The sample size, urban geographical concentration, one institution, and third-year nursing population restrict generalization.",Restricted applicability of findings beyond the studied participants and setting.,"PDF pp. 7-8, Results, Research Limitations"
c212M01N31,Self-report and interview bias,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The authors note that interviews and testing may reflect personal perceptions, social expectations, or socially desirable responses.",Potential distortion caused by subjective or socially desirable participant responses.,"PDF p. 8, Results, Research Limitations"
c212M01N32,Prior technology experience,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Prior experience with technology may have affected how quickly participants adapted to AI-supported learning.,Confounding effect of unequal previous familiarity with technology.,"PDF p. 8, Results, Research Limitations"
c212M01N33,Variation in teaching quality,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,Differences in teaching quality among instructors may have contributed to inconsistent group outcomes.,Potential outcome variation arising from differences among instructors.,"PDF p. 8, Results, Research Limitations"
c212M01N34,Data confidentiality and privacy risk,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The discussion identifies confidentiality, privacy violations, and possible data breaches as ethical concerns in AI-supported education.",Risk that learner or patient information may be exposed or used improperly.,"PDF pp. 2 and 9, Literature Review and Discussion"
c212M01N35,High-quality training data requirement,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The discussion identifies reliance on high-quality data for training AI models as a limitation.,Dependence of AI model performance on suitable high-quality training data.,"PDF p. 9, Discussion"
c212M01N36,Algorithmic bias risk,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The discussion lists algorithmic bias among the limitations of artificial intelligence in medical education.,Risk that AI outputs or learning experiences reproduce systematic bias.,"PDF p. 9, Discussion"
c212M01N37,Technical integration challenges,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The paper identifies technical challenges in integrating AI into educational processes and developing AI applications.,Technical difficulty in implementing and integrating AI applications within education.,"PDF pp. 2 and 9, Literature Review and Discussion"
c212M01N38,Additional resource and access requirements,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The discussion identifies the need for additional resources, technology access, and equal access for students.",Resource burden and unequal availability associated with AI-supported education.,"PDF p. 9, Discussion"
c212M02N32,Technical implementation challenges,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Difficulties arise in assessing effectiveness of AI in medical education, as well as in addressing technical issues during development of AI applications.","System complexity and developmental difficulties in creating and integrating AI applications into medical education, including assessment methodology challenges.",Page 9
c212M02N33,Limited sample size (n=150),Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The total number of participants was 150, which may restrict the generalizability of the results to a broader population of healthcare professionals. The relatively small sample size limits statistical power.",Study limitation due to 150 participants potentially restricting generalizability and statistical power for broader population application.,Page 7-8
c212M02N34,Geographic concentration bias,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The geographical concentration in large urban centers does not fully reflect the situation in other regions of the country, particularly in rural areas.","Study limitation due to participant recruitment from only three large Russian cities, not representative of rural areas or other regions.",Page 8
c212M02N35,Short-term timeframe (one semester),Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The study was conducted within a limited timeframe, which does not allow for the consideration of long-term changes in indicators and dynamics of factors affecting self-realization and stress resilience.","Study limitation due to one-semester duration preventing assessment of long-term knowledge retention, professional growth, and stress resilience development.",Page 8
c212M02N36,Subjective interview response bias,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Testing and interviews may involve subjective biases, as participants might respond in ways they perceive as socially desirable rather than reflecting their true experiences or behaviors.","Methodological limitation where participant responses may be influenced by social desirability rather than reflecting genuine experiences, attitudes, or behaviors.",Page 8
c212M02N37,Complex colleague relationships,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Among factors negatively impacting work efficiency and psychological well-being in professional context, complex relationships with colleagues emerged as a leading issue, affecting 73.6 ± 5.8% of mid-level medical staff.","Workplace interpersonal challenges including colleagues' ambitions, career aspirations, psychological characteristics, envy, and concealment of inadequate competence affecting professional effectiveness.",Page 7
c212M02N38,Patient interaction difficulties,Limitation,E,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Psychological difficulties in interactions with patients or their representatives were identified as a significant and frequent issue. For physicians, this problem was highly significant with average ranking of 3.4 in factor hierarchy.",Communication and psychological challenges in healthcare professional-patient interactions affecting treatment effectiveness and professional satisfaction.,Page 7
c213M01N39,cross-institutional healthcare data silos,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Data silos hinder traditional healthcare collaboration and benchmarking.,Separation of institutional data that restricts direct cross-provider learning.,"Introduction, p. 2; Section 7.1, p. 9"
c213M01N40,incompatible healthcare IT infrastructures,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Traditional benchmarking is hindered by incompatible information-technology infrastructures.,Technical incompatibility obstructing centralized data aggregation and comparison.,"Section 7.1, p. 9"
c213M01N41,limited institution-specific cancer and Parkinson’s disease training data,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Local learning was difficult when provider nodes operated with limited clinical datasets.,Insufficient local observations for stable and generalizable clinical-model training.,"Sections 6.1-6.2, pp. 6-7"
c213M01N42,cross-provider predictive-model accuracy variability,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Locally trained model performance varied substantially across healthcare-provider nodes.,Instability in model effectiveness across institutional datasets.,"Sections 6.1-6.3, pp. 6-8"
c213M01N43,Parkinson’s disease recording class imbalance,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The Parkinson’s dataset contains more recordings from individuals with Parkinson’s disease than from healthy individuals.,Unequal representation of the two diagnostic classes.,"Section 6.2, p. 7"
c213M01N44,unestablished effect on actual patient outcomes,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The downstream effect of the framework on actual patient outcomes has not been empirically established.,Lack of longitudinal evidence connecting technical model performance to patient outcomes.,"Section 8.1, p. 10"
c213M01N45,restriction to supervised healthcare learning scenarios,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The current model mainly supports supervised-learning scenarios.,Current restriction of the validated architecture’s learning scope.,"Section 8.1, p. 10"
c213M02N22,Institutional Data Silos,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Traditional collaboration methods are hindered by barriers such as data silos,Isolated data repositories that prevent cross-institutional learning,Section 2
c213M02N23,Patient Data Exposure Risk,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Data management in healthcare faces significant challenges in balancing security and anonymity during information exchange,Risk of exposing sensitive patient information during data sharing,Abstract
c213M02N24,Centralised System Single Point of Failure,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,centralized systems prone to single point of failure and lack of transparency,Vulnerability where a single component failure compromises the entire system,Section 2.3
c213M02N25,Interoperability Issues,Limitation,E,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"the implementation of DTs faces challenges, such as data integration, interoperability, and privacy concerns",Lack of standardisation hindering effective data exchange and comparison,Section 2
c214M01N37,limited interactivity,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Conventional classroom-oriented safety training was described as having limited interactivity.,Restricted active participation in conventional instruction.,"Sections 2.1 and 3, PDF pages 2 and 4"
c214M01N38,low engagement,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Traditional approaches were described as having low or minimal engagement.,Insufficient learner involvement in conventional instruction.,"Sections 2.1 and 3, PDF pages 2 and 4"
c214M01N40,information was easily forgotten,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Participants reported that information in traditional instruction was easily forgotten.,Poor retention reported for slide-based training.,"Section 6.2, PDF page 16"
c214M01N41,fatigue,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Participants reported fatigue as an issue with slide-based instruction.,Tiredness that could hinder conventional training effectiveness.,"Section 6.2, PDF page 16"
c214M01N42,inability to simulate real-world scenarios,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Slide-based training performed poorly in risk avoidance because it could not simulate real-world scenarios.,Lack of experiential scenario reproduction in slide-based training.,"Section 6.1.3, PDF page 13"
c214M01N44,procedural information without deeper interaction,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",VR auto-guidance typically supplied procedural information but lacked deeper learning interactions.,Shallow guidance without critical-thinking or practical-skill integration.,"Sections 2.1 and 3, PDF pages 3–4"
c214M01N45,cognitive overload,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Traditional VR participants reported cognitive overload.,Excessive information volume or task complexity in VR.,"Section 6.2, PDF page 16"
c214M01N46,dizziness,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Participants in both AIVR and traditional VR reported dizziness.,VR-related discomfort reported by learners.,"Section 6.2, PDF page 16"
c214M01N47,AI hallucination risk,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","Participants feared AI hallucinations, and the authors identified inaccurate or misleading outputs as a safety risk.",Risk that an LLM generates inaccurate or misleading safety responses.,"Sections 4.3, 6.2, and 7.2, PDF pages 6, 16, and 17"
c214M01N48,difficult to use,Limitation,E,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Some participants found AIVR difficult to use.,Usability difficulty associated with adaptive interaction or unfamiliar technology.,"Section 6.2, PDF page 16"
