node_id,node_name,parent_id,category,case_title,evidence_statement
c204M01N01,Technical Expertise,s003M02TA02,Cognitive Tacit Knowledge,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Firms exchange technical expertise and proprietary know-how to cocreate value.
c204M01N02,Proprietary Know-How,s003M02TA01,Somatic Tacit Knowledge,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Central to these alliances is knowledge sharing through which partner firms exchange proprietary know-how.
c204M01N03,Intellectual Capital,s003M02TA03,Collective and Relational Tacit Knowledge,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Partner firms exchange intellectual capital to accelerate innovation.
c204M01N04,Mega Motor,s003M02KH01,Domain Experts & Operational Practitioners,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,The model is empirically validated using data from Mega Motor and domestic suppliers.
c204M01N06,Knowledge Investment (KI) Metric,s003M02EX01,Structured Technical Artifacts & Code,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,KI captures the level of innovation intensity and is measured as capitalized R&D expenditures.
c204M01N07,Absorptive Capacity (AC) Function,s003M02EX01,Structured Technical Artifacts & Code,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,AC reflects the efficiency of organizational learning and is modeled as an evolving function.
c204M01N08,Coordination Cost (CC) Index,s003M02EX01,Structured Technical Artifacts & Code,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,CC captures transactional and organizational frictions that diminish distributable value.
c204M01N09,Knowledge Level (KL) Index,s003M02EX01,Structured Technical Artifacts & Code,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Knowledge level was constructed as a weighted composite index normalized to [0, 1]."
c204M01N10,Knowledge Complementarity (KC) Threshold,s003M02EX01,Structured Technical Artifacts & Code,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Synergy benefits dominate up to a certain KC level, after which coordination inefficiencies outweigh shared knowledge advantages."
c204M01N11,Nash Bargaining Model,s003M02TR05,Knowledge Harvesting Workshops,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Conventional models such as Nash bargaining fail to analyze dynamic, knowledge-driven contributions."
c204M01N12,Stackelberg Model,s003M02TR05,Knowledge Harvesting Workshops,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Stackelberg leadership models have been widely applied to study power dynamics but rely on sequential dominance assumptions.
c204M01N13,Hybrid Cooperative Game-Theoretic Framework,s003M02TP01,Automated Process Documentation & Synthesis,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,This study introduces a hybrid game-theoretic framework utilizing the Shapley value's axiomatic fairness to allocate profits by marginal contributions.
c204M01N14,Monte Carlo Simulations,s003M02TP01,Automated Process Documentation & Synthesis,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,This framework employs Monte Carlo simulations to deliver statistically reliable contribution estimates.
c204M01N15,Fuzzy TOPSIS Technique,s003M02TE08,"Rule-Based, Decision, and Expert Systems",A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Knowledge level was constructed as a weighted composite index normalized to [0, 1], calculated using the Fuzzy TOPSIS technique."
c204M01N16,Trust and Relational Deepening,s003M02OD01,Interpersonal Trust & Psychological Safety Climate,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Cooperation levels escalate over time, reflecting trust and relational deepening which amplifies added value."
c204M01N17,Digital Maturity,s003M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Operational overhead may limit the model's immediate deployment in firms with low digital maturity.
c204M01N18,Sanctions,s003M02ED01,Macro-Regulatory & Jurisdictional Frameworks,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,The case study focuses on localizing a six-speed automatic transmission to reduce import dependency amid sanctions.
c204M01N19,Confidential OEM Contract,s003M02ED01,Macro-Regulatory & Jurisdictional Frameworks,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Grounded in a confidential OEM contract, the study offers a replicable framework."
c204M01N20,Incentive Misalignments,s003M02LI03,"Cost, Resource & Structural Limitations",A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Alliances underperform or fail due to incentive misalignments, especially when contributions to joint knowledge creation are difficult to observe."
c204M01N21,Hierarchical Biases,s003M02LI03,"Cost, Resource & Structural Limitations",A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Traditional models like Nash and Stackelberg falter due to static assumptions and hierarchical biases toward dominant firms.
c204M01N22,Computational Overhead,s003M02LI02,"Technical, System & Data Limitations",A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,The implementation of the proposed scheduling and coordination mechanisms entails energy consumption and computational overhead.
c204M01N23,Operational Redundancy,s003M02LI03,"Cost, Resource & Structural Limitations",A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"When complementarity exceeds 0.8, profits decline due to duplicated R&D efforts and rising coordination costs."
c205M01N01,Multi-source heterogeneous quality data,s003M02EX01,Structured Technical Artifacts & Code,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"The data layer includes the integration of multi-source heterogeneous data such as text data, table data and image data"
c205M01N02,Aerospace quality knowledge subset (QS1),s003M02EX01,Structured Technical Artifacts & Code,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,obtain the knowledge subset (QS1) related to user needs. Knowledge subsets provide basic data for subsequent personalized recommendations.
c205M01N04,Experience in handling historical similar faults and case analysis,s003M02TA02,Cognitive Tacit Knowledge,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,provide engineers with experience in handling historical similar faults and case analysis
c205M01N05,Expert domain knowledge ability,s003M02TA02,Cognitive Tacit Knowledge,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,evaluating the expert's comprehensive competence level and domain knowledge ability
c205M01N06,Engineers,s003M02KH01,Domain Experts & Operational Practitioners,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,help engineers quickly acquire relevant knowledge in complex situations
c205M01N07,Experts,s003M02KH01,Domain Experts & Operational Practitioners,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The expert competence model provides in-depth support for a specific task or problem
c205M01N08,Traditional knowledge management methods,s003M02TR05,Knowledge Harvesting Workshops,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,the traditional knowledge management methods have been difficult to meet the growing demand
c205M01N09,Aerospace quality knowledge graph-based proactive service system,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,design and implement a proactive service mechanism for aerospace quality knowledge based on knowledge graph
c205M02N02,Technical Standard,s003M02EX02,Documented Process Narratives & Media,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The system pushes 'quality standards' and 'technical specifications' to users.
c205M02N03,Operation Guide,s003M02EX02,Documented Process Narratives & Media,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,System automatically pushes 'related operation guides' based on task rules.
c205M02N04,Experimental Data Reference,s003M02EX02,Documented Process Narratives & Media,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,System pushes 'corresponding experimental data reference' when a measurement parameter is missing.
c205M02N05,Statistics of Failure Cases,s003M02EX02,Documented Process Narratives & Media,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,System pushes 'statistics of similar failure cases' to supplement incomplete data.
c205M02N08,Keyword Extraction Result,s003M02EX02,Documented Process Narratives & Media,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Keyword extraction identifies 'representative and general words' from domain texts.
c205M02N09,Summary Statistic,s003M02EX02,Documented Process Narratives & Media,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Summary statistics 'identify representative themes and core content' from literature.
c205M02N11,User,s003M02KH02,Users & Software Evaluators,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,System analyzes 'user's operation records and historical behavior data' to build portraits.
c205M02N12,Expert,s003M02KH01,Domain Experts & Operational Practitioners,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The 'expert ability model' evaluates 'expert's comprehensive competence level and domain knowledge ability'.
c205M02N13,Knowledge Graph,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,A 'structured knowledge graph' is constructed to organize quality management information.
c205M02N14,Scenario-based Rule Push,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Scenario‑based rule push' provides accurate knowledge push through pre‑defined rules and scene matching."""
c205M02N15,Word Similarity-based Recall,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Word similarity‑based knowledge item recall' calculates semantic similarity between user query and knowledge base items."""
c205M02N16,Fuzzy Matching Push,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Scenario‑based Fuzzy Matching Push' is listed as a method (though the paragraph contains a prediction model example)."""
c205M02N17,Incomplete Data Information Push,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Incomplete data information push' identifies data blanks and pushes supplementary knowledge."""
c205M02N18,Deep Learning based Proactive Service Algorithm,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The 'knowledge proactive service algorithm based on deep learning' integrates user behavior and job demand to output personalized services.
c205M02N19,User Portrait,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'User portrait of aerospace quality knowledge' accurately depicts behavior characteristics and needs."""
c205M02N20,Context Information Modeling,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Context information modeling' abstracts time, place, task, environment to support targeted recommendations."
c205M02N22,Expert Ability Model,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Expert ability model' evaluates expert competence to provide in‑depth support for specific tasks."""
c205M02N24,Keyword Extraction,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Keyword extraction' identifies representative words from domain texts using NLP."""
c205M02N25,Summary Statistics,s003M02TP01,Automated Process Documentation & Synthesis,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Summary statistics' simplifies and summarizes knowledge through statistical analysis and aggregation."""
c205M02N26,Natural Language Processing,s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Natural language processing technology' is used for text extraction and transformation."""
c205M02N27,Deep Learning,s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"Deep learning algorithms are 'combined with user portrait, context information modeling' for personalized recommendation."
c205M02N28,Word Embedding Model,s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Word embedding model' is used to calculate similarity scores between query and knowledge base terms."""
c205M02N29,Image Recognition Technology,s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Image recognition technology' transforms visual information into structured knowledge."""
c205M02N30,Graph Database,s003M02TE04,"Data, Information, and Knowledge Systems",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Data layer includes integration of multi‑source data 'organized and stored in the form of relational database and graph database'.
c205M02N31,Relational Database,s003M02TE04,"Data, Information, and Knowledge Systems",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Same as above – both relational and graph databases are used.
c205M02N32,TextRank Algorithm,s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,TextRank is a 'statistics‑based' method for keyword extraction.
c205M02N33,TF-IDF,s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,TF‑IDF is used as a statistics‑based method for keyword extraction.
c205M02N34,Topic Model (LDA),s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Topic models (such as LDA)' are used for summary statistics."""
c205M02N35,Cluster Analysis,s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Cluster analysis' is used to classify and summarize different types of knowledge."""
c205M02N36,Mixed-connection Neural Network,s003M02TE01,Artificial Intelligence and Intelligent Computation,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The fuzzy matching push section mentions a 'quality prediction model based on mixed‑connection neural networks'.
c205M02N37,Incomplete Data,s003M02LI02,"Technical, System & Data Limitations",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"Users face 'incomplete data, missing measurement parameters or incomplete historical records'."
c205M02N38,Missing Measurement Parameters,s003M02LI02,"Technical, System & Data Limitations",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Explicitly listed as a problem users face.
c205M02N39,Incomplete Historical Records,s003M02LI02,"Technical, System & Data Limitations",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Explicitly listed as a problem.
c205M02N40,Data Blank,s003M02LI02,"Technical, System & Data Limitations",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Method 'identifies the data blank or incomplete information area'.
c205M02N41,Information Blind Area,s003M02LI02,"Technical, System & Data Limitations",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"Caused by incomplete data, leading to 'judgment errors or delayed decision‑making'."
c205M02N42,Gap between User Expression and Standard Terms,s003M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,Word similarity recall 'can effectively bridge the gap between user expressions and standard terms in the knowledge base'.
c205M02N43,Traditional Methods Difficult to Meet Demand,s003M02LI03,"Cost, Resource & Structural Limitations",Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Traditional knowledge management methods have been difficult to meet the growing demand' due to complexity and data volume."""
c206M01N01,Regulatory standards (NR-35),s003M02EX02,Documented Process Narratives & Media,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Training in regulatory standards using immersive virtualization aiming at improving student knowledge retention
c206M01N02,"National standards, dissertations, and articles",s003M02EX02,Documented Process Narratives & Media,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Theoretical Reference: use of literature through research on similar methods already applied in immersive training
c206M01N03,Safe behavioral response in working at heights,s003M02TA04,Adaptive Tacit Knowledge,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"makes it possible to present the worker with the dangers and risks present in a given situation, making it possible, through actions, procedures and attitudes, to act preventively"
c206M01N04,Technical knowledge of regulatory norms,s003M02TA02,Cognitive Tacit Knowledge,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,The great differential of the proposed method is to reconcile the technical knowledge of the instructor with the possibility of practical simulations
c206M01N05,Instructor,s003M02KH01,Domain Experts & Operational Practitioners,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,technical knowledge of regulatory standards on the part of the instructor is essential
c206M01N06,Production sectors collaborators,s003M02KH01,Domain Experts & Operational Practitioners,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Employees from the production and maintenance sectors participated in immersive interactions
c206M01N07,Maintenance sectors collaborators,s003M02KH01,Domain Experts & Operational Practitioners,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"The environment was chosen by the company because it is most used by the operational team for process maneuvers, with the greatest need for skilled labor"
c206M01N08,Traditional online platforms training (ZOOM/TEAMS),s003M02TR03,Deliberate Practice,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,The teams of workers in the production and maintenance sectors have already gone through the mandatory training process in regulatory standard 35 (NR-35) in 2022 in the traditional online model
c206M01N09,Immersive virtualization training method,s003M02TP02,Immersive Training & Spatial Simulation,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"propose a method of training in regulatory standards using immersive virtualization, aiming at improving student knowledge retention"
c206M01N10,Laser scanning equipment,s003M02TE05,"Imaging, Sensing, and Perception Technologies",Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Laser scanning equipment captures the details of the environment
c206M01N11,Virtual reality software,s003M02TE02,Human–Computer Interaction and Immersive Technologies,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Programming in Virtual Reality software. All movements equal to the real thing for total immersion
c206M01N12,Immersive virtualization glasses,s003M02TE02,Human–Computer Interaction and Immersive Technologies,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Did you feel vertigo while using immersive virtualization glasses?
c206M01N13,Understanding of machine operations and operator interactions,s003M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,understanding in detail the operation of the machine and interactions with the operator
c206M01N14,Brazilian legislation requirement,s003M02ED01,Macro-Regulatory & Jurisdictional Frameworks,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"Specifically, training in regulatory norms, a legal requirement in Brazil"
c206M01N15,Dispersion and distraction (cell phone use and conversations),s003M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"The use of cell phones, messages, conversations, movements, among other factors, certainly affect the student's concentration"
c206M01N16,Risk of training accidents (level drop),s003M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"Exposing the student at a certain time can already be considered a risk factor,"
c206M01N17,Sensation of vertigo,s003M02LI02,"Technical, System & Data Limitations",Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"Another 35% reported that they felt a certain type of vertigo, in different degrees"
c206M01N18,Low knowledge retention,s003M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,aiming at improving student knowledge retention compared to traditional online models
c206M02N03,Understanding of applied content,s003M02TA02,Cognitive Tacit Knowledge,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"Question 8 asks: 'Compared to online platforms... do you think immersive virtualization provided a greater understanding of the applied content?',"
c206M02N04,Assertiveness in high-risk situations,s003M02TA04,Adaptive Tacit Knowledge,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"Question 10: 'Do you believe that immersive training contributes to greater assertiveness and understanding in working at heights and in confined spaces?',"
c206M02N05,Hazard identification performance,s003M02TA04,Adaptive Tacit Knowledge,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,The paper cites Souto & Albuquerque (2015) stating safety innovation focuses on whether the worker can perceive risks of the environment.
c206M02N08,Production sector employees,s003M02KH01,Domain Experts & Operational Practitioners,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Employees from the production sectors participated in immersive interactions.
c206M02N09,Maintenance sector employees,s003M02KH01,Domain Experts & Operational Practitioners,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Employees from the maintenance sectors participated in immersive interactions.
c206M02N10,Administrative sector employees,s003M02KH02,Users & Software Evaluators,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Some people in the administrative and management sector were also trained.
c206M02N12,Face-to-face practical training,s003M02TR03,Deliberate Practice,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Face-to-face training was severely impacted by the COVID-19 pandemic.
c206M02N18,Joysticks,s003M02TE02,Human–Computer Interaction and Immersive Technologies,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Manual controls (joysticks) are used to operate the system.
c206M02N19,Point clouds,s003M02TE05,"Imaging, Sensing, and Perception Technologies",Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Point clouds represent the environment obtained through laser scanning.
c206M02N20,Instructor's technical knowledge of regulatory standards,s003M02OD07,Expert Participation Frameworks & Succession Structures,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Technical knowledge of regulatory standards on the part of the instructor is essential for the method.
c206M02N21,Integration of technical and digitization expertise,s003M02OD02,Strategic Leadership Advocacy & Technical Championship,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Maximization of learning occurs through the combination of technical knowledge and use of technological resources; knowledge in digitization and programming is required.
c206M02N23,Regulatory requirement for NR-35 training,s003M02ED01,Macro-Regulatory & Jurisdictional Frameworks,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Training in regulatory norms is a legal requirement in Brazil.
c207M01N01,Tacit Expert Work Sequences,s003M02TA01,Somatic Tacit Knowledge,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"Observations show that both experts perform certain tasks in a different order, adhering to their own expertise. They also indicated that they perform some steps differently than described in the instructions."
c207M01N02,Systematic Measurement Processes,s003M02TA01,Somatic Tacit Knowledge,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,beginners sometimes make fewer errors because they perform the measurement processes more systematically than experts.
c207M01N03,2D Construction Drawings,s003M02EX02,Documented Process Narratives & Media,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"reading and interpreting construction drawings, in which a 3D object is displayed in a 2D image."
c207M01N04,Digital Step-by-Step Instructions,s003M02EX02,Documented Process Narratives & Media,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The instructions are step-by-step descriptions of the work that needs to be done.
c207M01N05,3D CAD Model,s003M02EX01,Structured Technical Artifacts & Code,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The company already used a CAD model for the product that is being developed; this CAD model is a 3D model that can be important in unity to visualize the product
c207M01N06,Expert,s003M02KH01,Domain Experts & Operational Practitioners,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"a follow-up session is held with at least one respondent from the company who has a lot of expertise in the previously chosen process, usually an experienced employee."
c207M01N08,Cognitive Apprenticeship,s003M02TR07,Mentoring,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"Traditionally, workplace instruction relied on 'cognitive apprenticeship', where a master directly teaches an apprentice the skills needed to fulfill their tasks"
c207M01N09,Paper-based Work Instructions,s003M02TR03,Deliberate Practice,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"At companies C, D, E and F, a physical or printed version of the drawing is often used"
c207M01N10,Whisper-based Audio Transcription System,s003M02TP01,Automated Process Documentation & Synthesis,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The prototype with Whisper-based audio transcription performed well to convert video instructions to written instructions.
c207M01N11,Interactive 3D CAD Instruction Prototyping,s003M02TP02,Immersive Training & Spatial Simulation,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"The experimental setup incorporates 3D elements, adding an extra dimension to the instructions for enhanced understanding. Visualizations are projected onto the 3D CAD model using arrows and animations"
c207M01N12,Vuzix M400,s003M02TE02,Human–Computer Interaction and Immersive Technologies,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The prototype that was made for capturing knowledge used the Vuzix m400.
c207M01N13,Magic Leap 2,s003M02TE02,Human–Computer Interaction and Immersive Technologies,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"For instruction, the second option mentioned in the introduction was chosen, an AR solution with a complete set of glasses, in this case the Magic Leap 2."
c207M01N14,Python Library whisper_timestamped,s003M02TE01,Artificial Intelligence and Intelligent Computation,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"Using the Python programming language, a transcription can be obtained from the video that has been created. The Python library 'whisper_timestamped' is used for this."
c207M01N15,Unity,s003M02TE02,Human–Computer Interaction and Immersive Technologies,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The instructions were further implemented with the Unity program. A CAD model of the plastic product was integrated into Unity
c207M01N16,Personal Protective Equipment Regulations,s003M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"When it comes to requirements for the technology, it is often stated that any technology should not get in the way of safety. Companies B, D and E emphasize that safety glasses are already worn, which in company D involves welding glasses."
c207M01N17,Warm Production Hall Environment,s003M02ED03,Physical Site Conditions & Spatial Configuration,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,Further observations were that the production hall is very warm
c207M01N18,Dusty Environment,s003M02ED03,Physical Site Conditions & Spatial Configuration,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,there is a lot of dust
c207M01N19,High Ambient Noise Environment,s003M02ED03,Physical Site Conditions & Spatial Configuration,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,and there is a lot of ambient noise.
c207M01N20,Underestimation of Expertise,s003M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"However, experts tend to underestimate their own expertise, which can lead them to overlook sharing crucial information when giving their instructions"
c207M01N22,Task Disruption Errors,s003M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"A cognitive complexity that is also mentioned is switching between tasks, and in particular returning to the process after it has been disrupted. Both companies A and C mentioned that this sometimes leads to errors in the product."
c207M01N23,Lack of Automated Performance Feedback,s003M02LI02,"Technical, System & Data Limitations",Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"the employee felt insecure due to the lack of feedback on the performance, resulting in the need of expert guidance."
c207M01N24,Heavy Computer Unit Discomfort,s003M02LI02,"Technical, System & Data Limitations",Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"However, the Magic Leap was described as uncomfortable, because the computer unit attached to it was experienced as heavy."
c207M01N25,Small Text Size,s003M02LI02,"Technical, System & Data Limitations",Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"As for the text, it was mentioned that it is small and difficult to read."
c207M01N26,Static Spot Projection Constraint,s003M02LI02,"Technical, System & Data Limitations",Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"Now the instructions are projected on a static spot, which means the employee has to look at the specific spot to see the instructions."
