src_node_id,dst_node_id,relation_type,evidence_label,case_title
c211M02N11,s003M02TP02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N12,s003M02TP02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N13,s003M02TP01,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N16,s003M02TE03,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N17,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N19,s003M02TE02,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N20,s003M02OD05,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N21,s003M02OD05,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N24,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
c211M02N27,s003M02LI01,is an instance of,G,SIC 20-39 - Manufacturing
