node_id,node_name,parent_id,category,case_title,evidence_statement
c103M01N24,Periods of Machine Downtime,s002M02LI02,"Technical, System & Data Limitations",Game-based learning as training to use a chemotherapy preparation robot,"The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary; however, it should be noted that our PharmaHelp® robot was little used during the six months post-training because of a breakdown"
c103M01N25,Variability in Operators' Knowledge,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Game-based learning as training to use a chemotherapy preparation robot,A problem was identified (step 1) the variability in operators' knowledge about the PharmaHelp® robot
c103M01N27,Motivation and Self-efficacy Decay over Time,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Game-based learning as training to use a chemotherapy preparation robot,The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary
c103M02N05,Video about robot,s002M02EX02,Curated Digital Reference Media & Assessment Metrics,Game-based learning as training to use a chemotherapy preparation robot,Participants watched a video about the robot at least one week before the training program.
c103M02N06,Questionnaire on robot knowledge,s002M02EX02,Curated Digital Reference Media & Assessment Metrics,Game-based learning as training to use a chemotherapy preparation robot,This survey of 10 questions scored from 0-24 examined operators' knowledge about the robot itself and our hospital's process for using it.
c103M02N08,Motivation to use robot,s002M02TA02,Cognitive Tacit Knowledge,Game-based learning as training to use a chemotherapy preparation robot,"Motivation was assessed on a 0-to-100 scale before, after, and at 6 months."
c103M02N10,Know-how to manage robot,s002M02TA01,Somatic Tacit Knowledge,Game-based learning as training to use a chemotherapy preparation robot,The general goal was 'helping them acquiring the competencies to manage the robot'.
c103M02N11,Ability to reconstitute powder,s002M02TA01,Somatic Tacit Knowledge,Game-based learning as training to use a chemotherapy preparation robot,Operators experienced the difference between reconstituting a powder and using liquid chemotherapy.
c103M02N12,Ability to use liquid chemotherapy,s002M02TA01,Somatic Tacit Knowledge,Game-based learning as training to use a chemotherapy preparation robot,Operators experienced the difference between reconstituting a powder and using liquid chemotherapy.
c103M02N14,Spatial awareness of carousel and rack placement,s002M02TA01,Somatic Tacit Knowledge,Game-based learning as training to use a chemotherapy preparation robot,The questionnaire asks: 'I can place my syringes anywhere on the carousel. True or False?' and similarly for vials/bags.
c103M02N15,Operators,s002M02KH02,"Active Trainees, Learners & Target Demographics",Game-based learning as training to use a chemotherapy preparation robot,Participants (n = 14) were operators who prepare chemotherapy.
c103M02N16,Trainers,s002M02KH01,Domain Experts & Clinical Validated Agents,Game-based learning as training to use a chemotherapy preparation robot,"Operators with best ICT scores (min=9, max=12, mean=10.22) were designated as trainers."
c103M02N17,Trainees,s002M02KH02,"Active Trainees, Learners & Target Demographics",Game-based learning as training to use a chemotherapy preparation robot,"Operators with lower scores (min=0, max=8, mean=5.11) were designated as trainees."
c103M02N23,Card ordering game,s002M02TP01,Interactive Virtual Simulators & Gamified Learning Workshops,Game-based learning as training to use a chemotherapy preparation robot,"For 'Knowing the manufacturing steps,' cards with the steps were placed in the correct order."
c103M02N24,Pokémon-like card game,s002M02TP01,Interactive Virtual Simulators & Gamified Learning Workshops,Game-based learning as training to use a chemotherapy preparation robot,Fake Pokémon like cards presenting a compound and its specificities were used. One team picked a card and read out the information; the other team guessed whether the compound could be used with the robot.
c103M02N25,Who Wants to Be a Millionaire? game,s002M02TP01,Interactive Virtual Simulators & Gamified Learning Workshops,Game-based learning as training to use a chemotherapy preparation robot,We created a game inspired by the TV show 'Who Wants to Be a Millionaire?' incorporating six problematic real-life situations. Each problem had four potential answers.
c103M02N27,Preparatory work (video + procedures reading),s002M02TP02,"Automated Assessment, Validation & Digital Preprocessing Practices",Game-based learning as training to use a chemotherapy preparation robot,"Participants read the institution's internal procedures about working with the robot and watched a video about the robot, at least 1 week before the training program."
c103M02N28,Mind map introduction (Framindmap),s002M02TP02,"Automated Assessment, Validation & Digital Preprocessing Practices",Game-based learning as training to use a chemotherapy preparation robot,A mind map representing the training program's goals and the process for using the robot was created on Framindmap.
c103M02N31,DailyMotion video,s002M02TE07,"Mobile, Social, and Communication Technologies",Game-based learning as training to use a chemotherapy preparation robot,"Participants watched a video about the robot, at least 1 week before the training program. (Link: Hôpitaux Universitaires de Genève. Préparations automatisées de chimiothérapies, https://www.dailymotion.com/video/x2ys7u8)"
c103M02N32,Online survey (ICT usage),s002M02TE04,"Data, Information, and Knowledge Systems",Game-based learning as training to use a chemotherapy preparation robot,A 2-minute survey (Appendix 3) was created to learn about operators' usage of technologies.
c103M02N33,Adequate numbers of appropriately trained staff,s002M02OD07,Expert Participation Frameworks & Succession Structures,Game-based learning as training to use a chemotherapy preparation robot,"As the number of preparations increases, difficulties maintaining adequate numbers of appropriately trained staff may appear."
c103M02N34,Standardized training program,s002M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Game-based learning as training to use a chemotherapy preparation robot,"We decided to create a short, standardized, sustainable operator training program."
c103M02N36,PhD thesis time availability,s002M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Game-based learning as training to use a chemotherapy preparation robot,"This was possible as the work was performed as part of a PhD thesis, with the doctoral student involved in 100% of the project."
c103M02N38,Cleanroom environment,s002M02ED03,Physical Site Conditions & Spatial Configuration,Game-based learning as training to use a chemotherapy preparation robot,One team at a time entered the cleanroom with the training pharmacist.
c103M02N39,Physical constraints of isolator,s002M02ED03,Physical Site Conditions & Spatial Configuration,Game-based learning as training to use a chemotherapy preparation robot,The repetitiveness and awkward postures associated with chemotherapy preparation within an isolator put operators at risk of musculoskeletal disorders.
c103M02N41,Insufficient training,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Game-based learning as training to use a chemotherapy preparation robot,"Complex technical use, downtime periods, and insufficient training caused a drop in motivation and disparities in operators knowledge."
c103M02N43,Drop in motivation,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Game-based learning as training to use a chemotherapy preparation robot,Complex technical use and periods of machine downtime caused drops in motivation.
c103M02N46,Forgetting curve,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Game-based learning as training to use a chemotherapy preparation robot,Motivation and self-efficacy decreased at six months (p>0.1 compared to pretraining). The decrease suggests regular refresher sessions are necessary.
c103M02N47,Small sample size (n=14),s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Game-based learning as training to use a chemotherapy preparation robot,The present study's limitations include its small sample size (14 operators).
c103M02N48,Low number of questions (10),s002M02LI02,"Technical, System & Data Limitations",Game-based learning as training to use a chemotherapy preparation robot,The low number of questions (10) used to survey their knowledge.
c103M02N49,No assessment of applied competencies over time,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Game-based learning as training to use a chemotherapy preparation robot,How they applied the competencies learned during their training was not assessed over time.
c103M02N50,Time-consuming preparation (>100 hours),s002M02LI03,"Cost, Resource & Structural Limitations",Game-based learning as training to use a chemotherapy preparation robot,The time spent preparing and setting up the training sessions ... probable total of more than 100 hours.
c104M01N01,Standardized written education materials,s002M02EX01,"Codified Guidelines, Standards & Blueprints",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Traditional methods of patient education primarily rely on verbal explanations and standardized written materials.
c104M01N02,Disease knowledge and precautions,s002M02TA02,Cognitive Tacit Knowledge,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Verbal education included disease knowledge, treatment plans, precautions, and lifestyle guidance."
c104M01N02a,Treatment adherence behaviors,s002M02TA01,Somatic Tacit Knowledge,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Secondary outcomes included knowledge retention, education satisfaction, and treatment adherence."
c104M01N03,Medical staff,s002M02KH01,Domain Experts & Clinical Validated Agents,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Traditional methods of patient education primarily involve verbal explanations by health care providers.
c104M01N04,Patients,s002M02KH02,"Active Trainees, Learners & Target Demographics",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"In this prospective randomized controlled trial, 180 hospitalized patients requiring standardized health education were recruited."
c104M01N05,Attending physician,s002M02KH01,Domain Experts & Clinical Validated Agents,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The physician voice cloning education group received patient education through cloning of the attending physician's voice.
c104M01N06,Senior nursing experts,s002M02KH01,Domain Experts & Clinical Validated Agents,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Both workflows were benchmarked against consensus ratings from 3 senior nursing experts using the same rubric.
c104M01N07,Verbal education by medical staff,s002M02TR07,Mentoring,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Verbal education was conducted by trained medical staff according to a unified education outline.
c104M01N08,AI-assisted education using physician voice cloning,s002M02TP01,Interactive Virtual Simulators & Gamified Learning Workshops,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Participants were randomly assigned to receive Al-assisted education using physician voice cloning.
c104M01N10,ChatGPT-based automated evaluation,s002M02TP02,"Automated Assessment, Validation & Digital Preprocessing Practices",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"The primary outcome was education content compliance, evaluated using ChatGPT-4 with validated prompts."
c104M01N11,Voice cloning technology,s002M02TE01,Artificial Intelligence and Intelligent Computation,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Voice cloning technology uses deep learning algorithms to synthesize natural-sounding speech from limited voice samples.
c104M01N12,Resemble.ai,s002M02TE01,Artificial Intelligence and Intelligent Computation,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Resemble.ai voice cloning technology was used to generate the voice model.
c104M01N13,ChatGPT-4,s002M02TE01,Artificial Intelligence and Intelligent Computation,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The compliance rate was assessed using ChatGPT-4 as an automated evaluation tool to quantify semantic similarity.
c104M01N14,Informed consent for voice cloning,s002M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"The use of voice cloning technology was explicitly covered in the consent form, providing separate written authorization."
c104M01N15,WAV/MP3 audio format specifications,s002M02ED04,Socio-Technical Utilities & Infrastructure Access,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Phase 2 evaluated original audio directly uploaded to the ChatGPT web interface in WAV/MP3 16-kHz sampling rate.
c104M01N17,Lack of interactivity and personalization,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Traditional patient education often lacks personalization and engagement, limiting knowledge acquisition."
c104M01N18,Inter-rater variability of human raters,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Traditional outcome assessments often rely on human raters, which introduces inter-rater variability and resource burdens."
c104M01N19,Potential misinterpretation of specialized terminology,s002M02LI02,"Technical, System & Data Limitations",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Voice-based delivery systems may misinterpret medication names or specialized terminology.
c104M01N20,Algorithmic biases and prompt design dependencies,s002M02LI02,"Technical, System & Data Limitations",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Assessment outcomes may still be influenced by prompt design, model architecture, and algorithmic biases."
c104M02N01,Standardized health education content,s002M02EX01,"Codified Guidelines, Standards & Blueprints",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"The traditional education group received the hospital's current standardized patient education, including verbal education by medical staff and standardized written education materials."
c104M02N02,Personalized health education content,s002M02EX01,"Codified Guidelines, Standards & Blueprints",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Medical professionals then formulated personalized education content based on standard education content and the patient's specific situation.
c104M02N04,Medical staff (trained),s002M02KH01,Domain Experts & Clinical Validated Agents,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Verbal education was conducted by trained medical staff according to a unified education outline.
c104M02N07,Research team,s002M02KH01,Domain Experts & Clinical Validated Agents,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Independent researchers generated the allocation sequence and managed the envelopes.
c104M02N09,Standardized written materials self-study,s002M02TR03,Deliberate Practice,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Written education materials were standardized education manuals compiled by the hospital that patients could take back to the ward or home to read.
c104M02N10,Physician voice cloning education practice,s002M02TP01,Interactive Virtual Simulators & Gamified Learning Workshops,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The physician voice cloning education group (intervention group 1) received patient education through cloning of the attending physician's voice.
c104M02N13,iFlytek ASR transcription practice (validation),s002M02TP02,"Automated Assessment, Validation & Digital Preprocessing Practices",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Phase 1 (verbatim-matching workflow) used iFlytek automatic speech recognition (Mandarin medical context; no manual correction) to transcribe each participant's recitation.
c104M02N16,iFlytek automatic speech recognition,s002M02TE01,Artificial Intelligence and Intelligent Computation,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Phase 1 (verbatim-matching workflow) used iFlytek automatic speech recognition (Mandarin medical context; no manual correction).
c104M02N17,Headphones/speakers,s002M02TE02,Human–Computer Interaction and Immersive Technologies,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Patients listened to the voice-cloned education content through headphones or speakers under the guidance of research assistants.
c104M02N19,Hospital's standardized education materials,s002M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"The traditional education group received the hospital's current standardized patient education, including verbal education by medical staff and standardized written education materials."
c104M02N20,Trained medical staff availability,s002M02OD07,Expert Participation Frameworks & Succession Structures,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Verbal education was conducted by trained medical staff according to a unified education outline.
c104M02N21,Dedicated research assistants,s002M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Patients listened to the voice-cloned education content through headphones or speakers under the guidance of research assistants.
c104M02N22,Ethics committee approval,s002M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The clinical trial protocol was reviewed and approved by the Ethics Committee of The First Hospital of Lanzhou University (approval number: LDYYLL-2025-805).
c104M02N23,Informed consent from participants,s002M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"All participants received detailed verbal and written information regarding the study purpose, procedures, potential risks, and expected benefits and provided written informed consent prior to enrollment."
c104M02N24,Staff training on AI system,s002M02OD05,Operational Resource Allocation & Dedicated Timeline Provisions,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"System development, intervention standardization, and staff training were completed in December 2024 and January 2025."
c104M02N25,Personalized content formulation by medical professionals,s002M02OD07,Expert Participation Frameworks & Succession Structures,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Medical professionals then formulated personalized education content based on standard education content and the patient's specific situation.
c104M02N26,Hospital inpatient setting,s002M02ED03,Physical Site Conditions & Spatial Configuration,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The study participants were patients hospitalized in a tertiary hospital from May 2025 to July 2025 who needed to receive medical education.
c104M02N28,Mandarin medical context,s002M02ED02,Market Dynamics & Industry Baselines,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,iFlytek automatic speech recognition (Mandarin medical context; no manual correction).
c104M02N29,Limited time for traditional education,s002M02LI03,"Cost, Resource & Structural Limitations",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Traditional methods of patient education ... are constrained by limited time.
c104M02N39,ChatGPT not fully objective evaluator,s002M02LI02,"Technical, System & Data Limitations",Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"ChatGPT should not be regarded as a fully objective evaluator. Assessment outcomes may still be influenced by prompt design, model architecture, and algorithmic biases."
c105M01N01,Clinical practice guidelines,s002M02EX01,"Codified Guidelines, Standards & Blueprints",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"Clinical practice guidelines recommend physical exercise, patient education, and body weight control as core management options for people with KOA."
c105M01N02,Knowledge about KOA management,s002M02EX01,"Codified Guidelines, Standards & Blueprints",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The course includes content about OA, pain management, strengthening exercise and physical activity."
c105M01N03,Clinical confidence to prescribe physical exercise and health education,s002M02TA02,Cognitive Tacit Knowledge,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Participants reported that the course increased their safety and confidence to prescribe physical exercise and health education.
c105M01N04,Physical therapists,s002M02KH02,"Active Trainees, Learners & Target Demographics",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Physical therapists report reduced confidence and skills in delivering evidence-based knee osteoarthritis care.
c105M01N06,Hands-on contact,s002M02TA01,Somatic Tacit Knowledge,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,approaching the patient without the need for a direct [hands-on] contact with the physiotherapist
c105M01N07,PEAK-PT e-learning course,s002M02TP01,Interactive Virtual Simulators & Gamified Learning Workshops,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The Portuguese adaptation (PEAK-PT) has not been evaluated yet. This study explored the facilitators and barriers reported by physical therapists after completing the PEAK-PT e-learning course.
c105M01N08,FutureLearn platform,s002M02TE04,"Data, Information, and Knowledge Systems",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"Currently, the training is offered for free or at a cost at the Future Learn platform."
c105M01N09,Language barriers,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,the translation into Brazilian Portuguese benefited participants that faced difficulties in keeping up-to-date with scientific evidence due to language barriers.
c105M01N10,Absence of a completion certificate,s002M02LI03,"Cost, Resource & Structural Limitations",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,One participant reported the absence of a completion certificate with the free course as a barrier.
c105M01N11,Limited timeframe (4 weeks),s002M02LI03,"Cost, Resource & Structural Limitations",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Some participants mentioned the time required to complete the course (4 weeks) as a barrier.
c105M01N12,Knowledge-to-practice gap,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,findings also indicate that only 25% of participants who were clinically practicing applied the learnings from the PEAK-PT to their working routine.
c105M02N03,PEAK-PT course content,s002M02EX01,"Codified Guidelines, Standards & Blueprints",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The PEAK-PT e-learning course includes content about OA, pain management, strengthening exercise and physical activity (Jorge et al. 2021)"
c105M02N05,Exercise prescription protocols,s002M02EX01,"Codified Guidelines, Standards & Blueprints",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"Specific components of the PEAK-PT programme (patient education, strength exercises and physical activity plan)"
c105M02N08,Telehealth delivery skills,s002M02TA01,Somatic Tacit Knowledge,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"in relation to telehealth, it was what impacted me the most, because I had never had that experience, right?"
c105M02N09,Knowledge transmission capability,s002M02TA03,Collective and Relational Tacit Knowledge,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,the part with the health education was the most impressive for me
c105M02N10,Ability to translate knowledge to practice,s002M02TA04,Adaptive Tacit Knowledge,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,my expectations during the training really helped gain more confidence in...
c105M02N13,Study participants (N=20),s002M02KH02,"Active Trainees, Learners & Target Demographics",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"A total of 20 physical therapists (7 men and 13 women, mean (SD) age of 33.2 (6.95) years) participated in the study"
c105M02N14,Clinically practicing participants,s002M02KH02,"Active Trainees, Learners & Target Demographics",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,four (25%) out of the 16 clinically practicing participants reported having used learnings from the PEAK-PT
c105M02N16,Self-study from English materials,s002M02TR03,Deliberate Practice,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"both in Portuguese, as I was looking for something in Portuguese, even though my English is good"
c105M02N18,Semi-structured interviews,s002M02TP02,"Automated Assessment, Validation & Digital Preprocessing Practices",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Individual semi-structured interviews were conducted via video conference (Google Meets)
c105M02N20,Video conferencing,s002M02TE07,"Mobile, Social, and Communication Technologies",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Individual semi-structured interviews were conducted via video conference (Google Meets)
c105M02N21,Asynchronous learning platform,s002M02TE04,"Data, Information, and Knowledge Systems",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The PEAK programme is an online course with asynchronous learning aiming to train physical therapists
c105M02N22,Infographics,s002M02TE02,Human–Computer Interaction and Immersive Technologies,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The reports were positive regarding the videos, infographics, texts, and exercise platform"
c105M02N23,Videos,s002M02TE02,Human–Computer Interaction and Immersive Technologies,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,A technical team specialising in Brazilian Portuguese orthographically revised the material and dubbed the videos
c105M02N24,Exercise platform,s002M02TE04,"Data, Information, and Knowledge Systems",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The reports were positive regarding the videos, infographics, texts, and exercise platform"
c105M02N25,Free access to course,s002M02OD03,"Targeted Motivation, Rewards & Extrinsic Incentives",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The fact that it's free, you know, I found extremely interesting"
c105M02N26,Portuguese language availability,s002M02OD06,"Institutional Governance, Standards Compliance & Ethics Clearances",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The recent translation of the PEAK e-learning course into Portuguese (PEAK-PT) has broadened its access to Portuguese-speaking clinicians
c105M02N28,4-week time limit (free version),s002M02ED02,Market Dynamics & Industry Baselines,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The training is offered for free (limited access for 4 weeks, no completion certificate)"
c105M02N30,Lack of formal recognition (no certificate),s002M02LI03,"Cost, Resource & Structural Limitations",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,One participant reported the absence of a completion certificate with the free course as a barrier
c105M02N33,Reduced confidence in traditional KOA management,s002M02LI01,"Human, Cognitive & Knowledge Retention Limitations",Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Physical therapists also reported reduced confidence in knowledge and clinical skills for appropriate KOA management
c106M01N01,Older Adults,s002M02KH02,"Active Trainees, Learners & Target Demographics",Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,A mixed-methods approach was applied...involving 18 participants aged between 63 and 81
c106M01N03,Analogical Thinking towards Concepts,s002M02TA02,Cognitive Tacit Knowledge,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,Older adults showed analogical thinking towards concepts like database and file.
c106M01N04,Digital Competence in Information and Data Literacy,s002M02TA02,Cognitive Tacit Knowledge,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,acquisition of new digital competences in the dimensions of information and data literacy
c106M01N05,Digital Competence in Communication and Collaboration,s002M02TA03,Collective and Relational Tacit Knowledge,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,competences in the dimensions of...communication and collaboration
c106M01N06,Digital Competence in Safety,s002M02TA02,Cognitive Tacit Knowledge,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,competences in the dimensions of...safety; and maintaining one's health
c106M01N07,Mouse Skills,s002M02TA01,Somatic Tacit Knowledge,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,These sessions aimed to improve participants' mouse skills...precise mouse movements
c106M01N08,Keyboard Skills,s002M02TA01,Somatic Tacit Knowledge,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,This session aimed to enhance participants' keyboard skills
c106M01N09,Spatial Orientation Ability,s002M02TA02,Cognitive Tacit Knowledge,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,evaluating their spatial orientation ability.
c106M01N10,DigComp 2.2 Framework,s002M02EX01,"Codified Guidelines, Standards & Blueprints",Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,a self-administered questionnaire based on...three key areas of the DigComp 2.2 framework
c106M01N11,Technology Acceptance Model,s002M02EX02,Curated Digital Reference Media & Assessment Metrics,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,a self-administered questionnaire based on the technology acceptance model
c106M01N12,Field Notes,s002M02TR06,Critical Incident Technique,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"Field notes were used to collect data, without requiring input from participants"
c106M01N14,Peer-to-peer Support,s002M02TR10,Communities of Practice,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,"with the help of their peers, the ease of use of the mouse increased exponentially-cf. Figure 2."
c106M01N15,10 Exploratory Digital Game-Related Sessions,s002M02TP01,Interactive Virtual Simulators & Gamified Learning Workshops,Assessing Older Adults' Perspectives On Digital Game-Related Strategies To Foster Active And Healthy Ageing,Through 10 exploratory digital gaming-related sessions...participants were introduced to game-related strategies
