"node_id","node_name","category","evidence_label","case_title","evidence_statement","object_definition","evidence_location","sub_category_id","sub_category"
"c111M01N04","basic knowledge and areas of application","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Table 5 identifies webinars for basic knowledge and areas of application.","Foundational AI knowledge and descriptions of application areas.","Table 5, PDF pages 8–9","EK02","Codified Descriptive Knowledge"
"c111M01N05","practical examples/instructions to do it yourself","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Table 5 identifies practical examples and do-it-yourself instructions as the most frequent form of information processing.","Codified examples and instructions that controllers can adapt or reproduce in their own contexts.","Table 5 and Section 4.3, PDF pages 8–9","EK03","Codified Procedural Knowledge"
"c111M01N06","overview of possible tools for the use of AI technologies","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Table 5 identifies an overview of possible tools for using AI technologies.","A structured overview of tools compatible with AI deployment.","Table 5, PDF pages 8–9","EK02","Codified Descriptive Knowledge"
"c111M01N08","documented blogs with current topics (field reports)","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Table 5 lists documented blogs containing current topics and field reports among the presented contents.","Written online field reports concerning current topics.","Table 5, PDF pages 8–9","EK08","Codified Experiential Knowledge"
"c111M02N06","Descriptive analytics for economic key figures","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Descriptive analytics for economic key figures (monthly reporting, variance analyses, etc.)","Codified methods for analyzing and reporting economic metrics including monthly reporting and variance analyses","Page 5-6, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N08","Process automation for document flows","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Process automation for document flows (e.g. recording and posting incoming invoices)","Codified procedures for automating document workflows including invoice recording and posting","Page 5-6, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N09","ERP system order workflows","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Workflow for processing orders (e.g. checking, carrying out the steps for completing and finalizing orders in the ERP system)","Codified procedures within ERP systems for order verification, completion, and finalization","Page 5-6, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N10","Inventory valuation and stocktaking","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Inventory valuation and stocktaking","Codified methods for assessing inventory value and conducting stocktaking procedures","Page 5-6, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N11","VAT liability determination","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Determination of VAT liability","Codified procedures for calculating and determining Value Added Tax obligations","Page 5, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N12","Procurement management","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Procurement management and purchasing","Codified practices and procedures for managing procurement and purchasing functions","Page 5, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N13","Company valuation for M&A","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Company valuation for mergers & acquisitions","Codified methodologies for valuing companies in mergers and acquisitions contexts","Page 5, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N14","Adaptive pricing","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Adaptive pricing","Codified strategies and methodologies for dynamic pricing adjustments","Page 5, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N15","Recommender system for customer recommendations","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Recommender system for customer recommendations in sales controlling","Codified systems and algorithms for generating customer recommendations in sales contexts","Page 5, Table 2","EK03","Codified Procedural Knowledge"
"c111M02N16","Data interpretation support","Explicit Knowledge","E","Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions","Support for data interpretation","Codified guidelines and methods for supporting data interpretation in controlling","Page 5, Table 2","EK03","Codified Procedural Knowledge"
"c113M01N01","information about the electronic system and its components","Explicit Knowledge","E","Augmented Reality Training For Improved Learnability","The paper-based document contains all information about the electronic system and its components.","Codified information describing the electronic system and its constituent components.","Section 3.3.1.1, page 22","EK02","Codified Descriptive Knowledge"
"c113M01N02","step-by-step information","Explicit Knowledge","E","Augmented Reality Training For Improved Learnability","The paper-based document contains textual instructions and pictures arranged as step-by-step information for completing the wiring task.","Codified sequential information explaining how to complete the wiring task.","Section 3.3.1.1, page 22","EK03","Codified Procedural Knowledge"
"c113M01N21","predefined target resource database","Explicit Knowledge","E","Augmented Reality Training For Improved Learnability","Vuforia compared natural characteristics extracted from the camera image against a predefined target resource database.","Structured image-target resource used to identify and track the experiment's image target.","Section 3.2, page 21","EK02","Codified Descriptive Knowledge"
"c113M02N01","Electronic system declarative knowledge","Explicit Knowledge","E","Augmented Reality Training For Improved Learnability","In the field of cognitive science, the ACT-R theory distinguishes knowledge into declarative and procedural knowledge","refers to facts and information which cannot be executed directly but can be applied for a specific goal that goes through interpretative process","Page 2","EK02","Codified Descriptive Knowledge"
"c113M02N02","Electronic wiring procedural knowledge","Explicit Knowledge","E","Augmented Reality Training For Improved Learnability","In the field of cognitive science, the ACT-R theory distinguishes knowledge into declarative and procedural knowledge","is acquired through practice and refers to information about how to perform a task and an action that can be directly executed","Page 2","EK03","Codified Procedural Knowledge"
"c113M02N03","Step-by-step sensor wiring instructions","Explicit Knowledge","E","Augmented Reality Training For Improved Learnability","The paper-based document... consists of a step-by-step information in the form of textual instruction and pictures to complete a wiring task","Not mentioned","Page 4","EK03","Codified Procedural Knowledge"
"c113M02N05","Electronic system behavior information","Explicit Knowledge","E","Augmented Reality Training For Improved Learnability","providing such information can increase user awareness of the system, which can help users in combining newly perceived information","Not mentioned","Page 3","EK02","Codified Descriptive Knowledge"
"c113M02N06","Electronic component identification knowledge","Explicit Knowledge","E","Augmented Reality Training For Improved Learnability","The test consisted of questions about the identification of different components they would use during the task","Not mentioned","Page 4","EK02","Codified Descriptive Knowledge"
"c114M01N01","external digital technology knowledge acquired through network embedding","Explicit Knowledge","E","The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation","Enterprises need to acquire more external digital technology knowledge through network embedding to support internal innovation and competitive advantage.","External digital technology knowledge that enterprises access through embedding in interorganizational innovation networks.","Section 2.2, pp. 4–5","EK02","Codified Descriptive Knowledge"
"c114M01N02","technological knowledge resources in digital technology innovation networks","Explicit Knowledge","E","The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation","Centrally positioned firms can access and control relevant technological knowledge resources in the digital technology innovation network.","Identifiable technical knowledge resources accessible through firms' positions and relationships in the innovation network.","Sections 2.1 and 5, pp. 3–4 and 17","EK02","Codified Descriptive Knowledge"
"c114M02N02","Heterogeneous Technical Knowledge","Explicit Knowledge","E","The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation","firms with the advantage of centrality can quickly and efficiently reach extensive and rich knowledge and technologies and analyze, absorb, and transform them","Explicit, codified technical knowledge resources accessible through network positions, including diverse technologies and knowledge combinations","Section 2.1, Page 3-4","EK02","Codified Descriptive Knowledge"
"c115M01N02","environmental protection business knowledge acquired by manufacturing firms","Explicit Knowledge","E","Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership","The green knowledge acquisition scale asks whether the company acquires business knowledge related to environmental protection.","Codifiable business information about environmental protection acquired by manufacturing firms.","Appendix A, Table A1, PDF page 25","EK02","Codified Descriptive Knowledge"
"c115M01N03","knowledge of environmental effects of manufacturing products, materials and services","Explicit Knowledge","E","Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership","The scale measures company acquisition of knowledge about the environmental effects of products, materials and services.","Information about environmental effects associated with manufacturing products, materials, and services.","Appendix A, Table A1, PDF page 25","EK02","Codified Descriptive Knowledge"
"c115M01N05","environmental management manuals and techniques knowledge","Explicit Knowledge","E","Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership","The scale measures company acquisition of knowledge about environmental management manuals and techniques.","Documented manuals and codifiable information about environmental management techniques.","Appendix A, Table A1, PDF page 25","EK03","Codified Procedural Knowledge"
"c115M01N06","environmental efficiency knowledge acquired by manufacturing firms","Explicit Knowledge","E","Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership","The scale measures company acquisition of knowledge about environmental efficiency.","Codifiable environmental-efficiency information acquired by manufacturing firms.","Appendix A, Table A1, PDF page 25","EK02","Codified Descriptive Knowledge"
"c115M02N05","Digital strategy","Explicit Knowledge","E","Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership","""Digital tactics as the means by which firms strategically employ digital resources to generate unique value, representing the extension of businesses that combine digitalization into their tactical planning""","""the means by which firms strategically employ digital resources to generate unique value"" (Page 5)","Page 5","EK03","Codified Procedural Knowledge"
"c115M02N12","Sustainable corporate performance metrics","Explicit Knowledge","E","Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership","""The triple-bottom-line concept (i.e., economic, social, and the environment) underlines that it is crucial to integrate digital transformation""","""The efficiency of resource usage increases over time; There is a growth in contribution to social welfare; Environmental efficiency is improving over time; There is a growth in revenue over time; There is a growth in profit over time; Growth in market-share over time"" (Page 26, Appendix A)","Page 6","EK06","Codified Evaluative Knowledge"
"c117M01N03","external expert feedback on submitted product ideas","Explicit Knowledge","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","External experts provide communicated feedback used to decide whether submitted ideas should progress.","Recorded or communicated evaluations of submitted product ideas.","PDF page 13, Section 4.4.2","EK07","Codified Outcome Knowledge"
"c117M01N05","early product-user signals","Explicit Knowledge","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","External platforms surface early user signals that may inform structured internal concept development.","Recorded indications of emerging product-user needs or preferences.","PDF page 11, Section 4.1.1","EK02","Codified Descriptive Knowledge"
"c117M01N07","product concepts","Explicit Knowledge","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","Internal-platform submissions include product concepts, including some complete new concepts.","Documented proposals for possible products.","PDF pages 12-13, Sections 4.2.1 and 4.4.1","EK02","Codified Descriptive Knowledge"
"c117M01N08","product design suggestions","Explicit Knowledge","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","Ideas submitted through internal platforms include product design suggestions.","Recorded suggestions concerning product design.","PDF page 13, Section 4.4.1","EK02","Codified Descriptive Knowledge"
"c117M01N09","product packaging suggestions","Explicit Knowledge","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","Ideas submitted through internal platforms include product packaging suggestions.","Recorded suggestions concerning product packaging.","PDF page 13, Section 4.4.1","EK02","Codified Descriptive Knowledge"
"c117M02N01","Consumer insights","Explicit Knowledge","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","External platforms are primarily used to surface early user signals and refine market understanding","Codified information from user feedback and social media interactions about product preferences and needs","Page 11","EK02","Codified Descriptive Knowledge"
"c117M02N02","User-generated content","Explicit Knowledge","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","Platforms enable the creation and exchange of user-generated content","Content created and shared by users on social media platforms including reviews, comments, and posts","Page 3","EK02","Codified Descriptive Knowledge"
"c117M02N04","Engagement metrics","Explicit Knowledge","E","The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry","Secondary data includes engagement metrics (reviews, voting, comments, likes, queries)","Quantitative measures of user interaction on social media platforms","Page 8","EK07","Codified Outcome Knowledge"
"c119M01N01","robot semantic knowledge","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","Semantic knowledge is represented in the robot knowledge base and contributes the top-down side of acquisition.","Knowledge represented through robot-recognizable concepts and semantic relations.","Section 4, PDF p. 7; printed p. 3203","EK02","Codified Descriptive Knowledge"
"c119M01N02","robot sensor-derived perceptual knowledge","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","Perceptual knowledge originates in the surrounding environment and includes information retrieved from sensors.","Sensor-derived information about the robot's physical environment.","Section 4, PDF p. 7; printed p. 3203","EK02","Codified Descriptive Knowledge"
"c119M01N03","robot object-image visual features","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","Images were processed to extract global and convolutional-network activation features.","Codified visual descriptors used as robot-recognition inputs.","Section 5.1, PDF p. 11; printed p. 3207","EK02","Codified Descriptive Knowledge"
"c119M01N05","robot object-classification synset predictions","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","The combination algorithm receives predicted-synset lists and probabilities from the top-down and bottom-up approaches.","Ranked object-class predictions with associated probabilities.","Section 6, PDF p. 19; printed p. 3215","EK05","Codified Predictive Knowledge"
"c119M01N49","robot-recognition semantic-domain labels","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","The concepts were organized into Animals, Food, Vehicles, Dishes, and Other semantic classes.","Codified semantic-domain labels assigned to robot-recognition concepts.","Section 5.1 and Table 1, PDF pp. 10-11; printed pp. 3206-3207","EK02","Codified Descriptive Knowledge"
"c119M02N02","WordNet lexical-semantic synsets for concept representation","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","WordNet is a dictionary containing lexical-semantic connections between abstract concepts","The fundamental unit is a synset, i.e., a set of terms having the same meaning; each synset represents a concept in WordNet","Page 6, Section 3.1","EK02","Codified Descriptive Knowledge"
"c119M02N03","General Knowledge Base (GKB) ontological structure","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","The knowledge base is called general since it has been implemented starting from a high-level ontological model acting as overarching ontology, in turn defined following the structure of WordNet","A knowledge base providing a means for information to be collected, organized, shared, searched and utilized; contains general concepts and multimedia representations from WordNet and ImageNet","Page 5-6, Section 3.1","EK02","Codified Descriptive Knowledge"
"c119M02N04","Local Knowledge Base (LKB) for robot-specific concept instantiation","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","Each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base, but it is free to evolve on its own by adding new unknown concepts","A localized knowledge store that maintains reference to GKB while allowing autonomous evolution and addition of new concepts","Page 6, Section 3.1","EK02","Codified Descriptive Knowledge"
"c119M02N05","GHSOM horizontal growth threshold parameter (τ1)","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","The first parameter, τ₁, is used in the stopping criterion for the growth of a single map in the architecture","Used in Eq.2 (MQE_map_i < τ₁ · qej) to control individual map growth; example: τ₁ = 0.1 means map error must be less than one-tenth of father neuron's error","Page 8, Section 4.3","EK06","Codified Evaluative Knowledge"
"c119M02N07","Wu-Palmer semantic similarity distance metric","Explicit Knowledge","E","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","The Wu-Palmer similarity is a measure already normalized in the range [0, 1]","A semantic similarity measure used in fitness function; inverse calculated as (1 - Wu-Palmer)","Page 17, Section 5.3","EK06","Codified Evaluative Knowledge"
"c119M02N27","Fused ranked classification output list with probabilities","Explicit Knowledge","I","A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities","The combination merges the two lists together and computes the final score for all the considered synsets, taking into account the weights","Final ranked list of concepts with probabilities derived from combining Top-Down and Bottom-Up approach outputs","Page 19, Section 6","EK05","Codified Predictive Knowledge"
"c120M01N01","historical job-shop production and scheduling data","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","Historical data accumulated during manufacturing-system operation contain information reflecting useful scheduling knowledge.","Accumulated data encompassing production orders, process information, optimal scheduling schemes, and other relevant manufacturing data.","Section 4.1, PDF page 6, journal page 1155","EK02","Codified Descriptive Knowledge"
"c120M01N02","job-shop production orders","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","Orders are included in the historical data used for offline scheduling learning.","Not mentioned","Section 4.1, PDF page 6, journal page 1155","EK02","Codified Descriptive Knowledge"
"c120M01N03","job processing routes and process data","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","Processes are included in the historical data used for offline scheduling learning, and each job has a specified processing route.","Information defining the sequence in which a job's operations pass through machines.","Sections 3 and 4.1, PDF pages 4 and 6, journal pages 1153 and 1155","EK02","Codified Descriptive Knowledge"
"c120M01N04","optimal job-shop scheduling schemes","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","An optimal scheduling scheme reflects the appropriate processing sequence of operations and can restore the entire production-system scheduling process.","An optimal solution recording the appropriate processing sequence of operations on each machine.","Section 4.3.2, PDF page 9, journal page 1158","EK02","Codified Descriptive Knowledge"
"c120M01N05","SPRM training samples derived from optimal scheduling schemes","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","Training samples are acquired from optimal scheduling schemes and used for SPRM feature selection and machine learning.","Samples containing production-system-state features, operation priority-value differences, and a binary priority-relation output.","Sections 4.1 and 4.3.2, PDF pages 6 and 9–11, journal pages 1155 and 1158–1160","EK02","Codified Descriptive Knowledge"
"c120M01N06","dynamic job-shop production system state features","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","Production-system-state features capture dynamic changes in the production system and support prediction of the appropriate scheduling strategy.","Features describing jobs, machines, utilization, processing times, remaining processing times, slack times, due dates, and critical ratios.","Section 4.3.1 and Table 1, PDF pages 9–10, journal pages 1158–1159","EK02","Codified Descriptive Knowledge"
"c120M01N07","operation priority-value difference features calculated using multiple SDRs","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","Six difference features are calculated from the priority-value differences of two operations under six dispatching rules.","Differences between the priority values assigned to two operations by the specified dispatching rules.","Section 4.3.1 and Table 2, PDF pages 9–10, journal pages 1158–1159","EK02","Codified Descriptive Knowledge"
"c120M01N08","appropriate pairwise processing-priority relation between job-shop operations","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","The binary SPRM output records which of two operations has the appropriate processing priority.","A binary relation indicating whether the first or second operation should take precedence.","Sections 4.2–4.3.1, PDF pages 8–9, journal pages 1157–1158","EK07","Codified Outcome Knowledge"
"c120M01N09","single dispatching rules for dynamic job-shop scheduling","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","Six classical single dispatching rules are used to calculate operation-priority values and difference features.","Formal rules that prioritize candidate job-shop operations according to specified criteria.","Section 4.3.1 and Table 2, PDF pages 9–10, journal pages 1158–1159","EK03","Codified Procedural Knowledge"
"c120M01N10","shortest processing time dispatching rule (SPT)","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","SPT is one of the six dispatching rules used to calculate operation-priority differences.","Selects the operation with the shortest processing time.","Table 2, PDF page 10, journal page 1159","EK03","Codified Procedural Knowledge"
"c120M01N12","earliest job due date dispatching rule (EDD)","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","EDD is one of the six dispatching rules used to calculate operation-priority differences.","Selects the operation with the earliest job due date.","Table 2, PDF page 10, journal page 1159","EK03","Codified Procedural Knowledge"
"c120M01N13","shortest slack time dispatching rule (SL)","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","SL is one of the six dispatching rules used to calculate operation-priority differences.","Selects the operation with the shortest slack time.","Table 2, PDF page 10, journal page 1159","EK03","Codified Procedural Knowledge"
"c120M01N14","shortest critical ratio dispatching rule (CR)","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","CR is one of the six dispatching rules used to calculate operation-priority differences.","Selects the operation with the shortest critical ratio.","Table 2, PDF page 10, journal page 1159","EK03","Codified Procedural Knowledge"
"c120M01N15","first-in-first-out dispatching rule (FIFO)","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","FIFO is one of the six dispatching rules used to calculate operation-priority differences.","Selects the operation that arrives first.","Table 2, PDF page 10, journal page 1159","EK03","Codified Procedural Knowledge"
"c120M02N01","Single Dispatching Rules (SDRs)","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","...no single dispatching rule (SDR) can consistently obtain better scheduling results than other rules...","A set of heuristic rules used to determine the priority of operations in a job shop. Examples include SPT, RPT, EDD, SL, CR, FIFO.","Section 1, Introduction, Page 2","EK03","Codified Procedural Knowledge"
"c120M02N03","Difference Features","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","...the differences (vij1 - vij1, vij2 - vij2, ..., vijl - vijl) exhibit l features...","The calculated difference in priority values between two operations based on l different SDRs.","Section 4.3.1, Page 9","EK02","Codified Descriptive Knowledge"
"c120M02N05","SPRM","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","...this paper constructs a scheduling priority relation model (SPRM) to fit the above mapping relationship...","A model that determines the appropriate priority relation between two operations based on the production system state and the difference in their priority values.","Section 4.2, Page 8","EK05","Codified Predictive Knowledge"
"c120M02N07","Training Samples","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","...a large number of training samples can be acquired.","A set of input-output pairs used to train the SPRM, derived from optimal scheduling schemes.","Section 4.3.2, Page 9","EK02","Codified Descriptive Knowledge"
"c120M02N08","Classification Accuracy","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","...the classification accuracy of the SPRM...","The performance metric of the SPRM, defined as the proportion of correct classifications on test samples.","Section 4.4.1, Page 13","EK06","Codified Evaluative Knowledge"
"c120M02N09","Historical Data","Explicit Knowledge","E","Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies","...a large amount of historical data has been accumulated...","Past records of the manufacturing system, including orders, processes, and scheduling schemes.","Section 4.1, Page 6","EK02","Codified Descriptive Knowledge"
"c121M01N01","historical circular-product generation data","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI encodes historical product data and extracts transferable knowledge from historical product generations.","Data accumulated across earlier circular-product development generations and used in later product development.","pp. 4 and 11, knowledge-inheritance mechanism and Managerial implications","EK02","Codified Descriptive Knowledge"
"c121M01N02","transferable circular-product design principles","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","Encoding historical product data helps identify transferable design principles.","Design principles extracted from historical product data for reuse across circular-product generations.","p. 4, Mediating role of generative capability","EK03","Codified Procedural Knowledge"
"c121M01N04","structured circular-supply-chain knowledge repositories","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI can analyze real-time multi-source data and codify relevant knowledge into structured knowledge repositories.","Structured repositories containing codified circular-supply-chain knowledge.","p. 4, Chain mediation of generative capability and iterative innovation","EK02","Codified Descriptive Knowledge"
"c121M01N05","supplier material-recovery data","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","Generative capability recombines material recovery data from suppliers with other fragmented knowledge.","Supplier-originated data concerning the recovery of materials in circular supply chains.","p. 4, Mediating role of generative capability","EK02","Codified Descriptive Knowledge"
"c121M01N06","used-product consumer-return behavior logs","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","Generative capability recombines consumer return behavior logs with other fragmented knowledge.","Recorded data describing consumers' return of used products in circular supply chains.","p. 4, Mediating role of generative capability","EK02","Codified Descriptive Knowledge"
"c121M02N02","Generative capability","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","Generative capability can be viewed as a higher-order capability grounded in organizational routines... Such routines enable iterative reconfiguration of knowledge across product generations by rapidly integrating internal and external expertise to support subsequent product development.","A higher-order dynamic capability comprising knowledge acquisition, inheritance, and updating that enables firms to manage and renew their knowledge resources.","Page 3","EK04","Codified Explanatory Knowledge"
"c121M02N03","Iterative innovation","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","Iterative innovation is an approach that drives innovation through continuous improvement, rapid experimentation, and feedback loops.","An innovation approach that drives innovation through continuous improvement, rapid experimentation, and feedback loops.","Page 4","EK02","Codified Descriptive Knowledge"
"c121M02N04","Circular supply chain practices","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","Circular supply chains support the production-consumption-regeneration loop by utilizing recyclable and remanufacturable product systems.","Practices that support closed-loop flows of materials and value through recyclable and remanufacturable product systems.","Page 1","EK04","Codified Explanatory Knowledge"
"c121M02N05","Knowledge acquisition","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI can quickly collect and analyze large amounts of internal and external data... using natural language processing and pattern recognition techniques.","The process of collecting and analyzing internal and external data to acquire knowledge related to circular supply chains.","Page 3","EK04","Codified Explanatory Knowledge"
"c121M02N06","Knowledge inheritance","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI can encode historical product data using pre-trained models... which helps identify transferable design principles and prevents knowledge forgetting caused by personnel turnover or organizational change.","The process of encoding and transferring knowledge from historical product data to prevent knowledge loss.","Page 4","EK04","Codified Explanatory Knowledge"
"c121M02N07","Knowledge updating","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI's generative reasoning capability... supports the creation of new ideas and solutions, thereby enabling firms to update and refine their knowledge base.","The process of creating new ideas and solutions to update and refine the organizational knowledge base.","Page 4","EK04","Codified Explanatory Knowledge"
"c121M02N33","Product disassembly logs","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI can generate modular design prototypes using product disassembly logs and material compatibility data.","Records of product disassembly processes used for design optimization.","Page 3","EK02","Codified Descriptive Knowledge"
"c121M02N34","Material compatibility data","Explicit Knowledge","E","How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies","GenAI can generate modular design prototypes using product disassembly logs and material compatibility data.","Data on the compatibility of different materials for recycling and reuse.","Page 3","EK02","Codified Descriptive Knowledge"
