node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c111M02N29,Web-based channels,Technology-enable Practice,E,Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions,internet search engines often serve as the first port of call,Digital channels accessed via internet for information gathering,"Page 8, Table 4"
c111M02N31,Newsletter subscriptions,Technology-enable Practice,E,Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions,Newsletters from various controlling institutions,Regular email-based information bulletins from controlling institutions,"Page 8, Table 4"
c111M02N34,Social media groups,Technology-enable Practice,E,Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions,Groups in social networks (e.g. XING),Professional social networking platforms for knowledge exchange,"Page 8, Table 4"
c111M02N37,Practical examples/instructions,Technology-enable Practice,E,Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions,Practical examples/instructions to do it yourself,Codified practical use cases and self-implementation guides,"Page 9, Table 5"
c113M01N13,traditional AR-based training system,Technology-enable Practice,E,Augmented Reality Training For Improved Learnability,"The traditional AR system presented component overviews, text, graphical arrows, and videos, including step-by-step assembly instructions over the workspace.",Implemented AR training interface representing typical assembly-training AR.,"Section 3.3.1.2, page 22"
c113M01N14,enhanced AR-based training system,Technology-enable Practice,E,Augmented Reality Training For Improved Learnability,"The enhanced system added multimodal voice cues, contextual information, and common mistakes and consequences to the traditional AR content.",Implemented AR training interface designed to encourage meaningful learning and knowledge reuse.,"Sections 3.1 and 3.3.1.3, pages 21-22"
c113M01N15,voice cues,Technology-enable Practice,E,Augmented Reality Training For Improved Learnability,The enhanced AR system used voice cues to provide additional context and instructions to users.,Implemented multimodal information-delivery component of the enhanced AR system.,"Section 3.3.1.3, page 22"
c113M01N16,common mistakes and consequences panel,Technology-enable Practice,E,Augmented Reality Training For Improved Learnability,The enhanced AR system included a common mistakes and consequences panel after each step.,Implemented AR component presenting common errors and their consequences.,"Section 3.3.1.3, pages 22-23"
c114M01N10,digital technology innovation network relationship embedding,Technology-enable Practice,E,The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation,"Relationship embedding reflects relationship strength, trust, reciprocity, cooperation frequency, and other characteristics of interfirm relationships.","Network-enabled knowledge-acquisition practice based on the strength, trust, reciprocity, and frequency of relationships among firms.","Sections 2.1 and 3.2.1, pp. 4 and 8"
c114M01N12,digital transformation of Chinese A-share listed enterprises,Technology-enable Practice,E,The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation,"Digital transformation supports resource screening, classification, transformation, integration, internal collaboration, and information sharing.","A systematic strategic process through which sampled enterprises use digital technologies to change operations, management, and resource processing.","Sections 2.3, 3.2.4, and 5, pp. 5–6, 9, and 17–18"
c114M02N07,Relational Embedding,Technology-enable Practice,E,The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation,"relational embedding... relationships that actors within a network establish based on mutual willingness, such as cooperation, trust, and relational tightness","Network embedding mechanism focusing on relationship characteristics including trust, cooperation frequency, and relationship strength between firms","Section 2.1, Page 4"
c114M02N08,Structural Embedding,Technology-enable Practice,E,The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation,structural embedding... firms with higher centrality have access to other partners who are not associated with each other,"Network embedding mechanism focusing on network position, measured by degree of centrality in the innovation network","Section 2.1, Page 3-4"
c114M02N09,Patent Citation Analysis,Technology-enable Practice,E,The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation,the number of patents cited in the annual patent application was used to represent enterprises' technological knowledge acquisition capability,Method for measuring knowledge acquisition by counting patent citations in annual applications,"Section 3.2.3, Page 9"
c114M02N10,Text Mining,Technology-enable Practice,E,The Impact Of Digital Technology Innovation Network Embedding On Firms’ Innovation Performance: The Role Of Knowledge Acquisition And Digital Transformation,This study used Python to mine the text of the annual reports of listed enterprises... to measure the frequency of digital transformation,Method for measuring digital transformation by extracting keywords from annual reports,"Section 3.2.4, Page 9"
c115M01N11,firm-level digital transformation for green knowledge acquisition,Technology-enable Practice,E,Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership,Digital transformation was measured through digital strategy and digital capability and had a statistically significant positive effect on green knowledge acquisition.,Organizational digital transformation that facilitates acquisition of environmental-protection knowledge in manufacturing firms.,"Sections 3.3 and 5, PDF pages 14 and 21"
c115M02N10,Digital transformation,Technology-enable Practice,E,Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership,"""Digital transformation involves intentional changes leveraged upon advanced digital technology""","""the combination of different digital technologies and digital innovations, leading to the emergence of new practices, frameworks, structures, beliefs, values, new actors, and structures that disrupt and amend already established ecosystems, fields, and industries"" (Page 5)",Page 5
c115M02N25,Innovation performance,Technology-enable Practice,E,Harnessing Digital Transformation For Sustainable Performance: Exploring The Mediating Roles Of Green Knowledge Acquisition And Innovation Performance Under Digital Transformational Leadership,"""Innovation is often described as the effective implementation of new ideas that arise from the collaboration of various resources within a firm""","The implementation of digital solutions to enhance knowledge management, increase organizational flexibility, develop external relations, and obtain higher success rate in new product launch","Page 8, Page 26"
c117M01N22,External social media,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"External social media is used for market sensing, public feedback, early signals, and incremental refinement.",Public social-media environments used to acquire distributed user knowledge.,"PDF pages 11-17, Sections 4.1.1, 4.3, 5, and 6.1"
c117M01N23,Internal social media,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Internal social media provides governed spaces for idea collection, evaluation, and protected collaboration.",Firm-governed platforms with social affordances for structured and confidential ideation.,"PDF pages 11-17, Sections 4.1.2, 4.4, 5, and 6.1"
c117M01N24,Facebook,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Participants report using Facebook for sensing, surveys, feedback, and product communication.",Public social-networking platform used in the cases.,"PDF pages 11-13, Sections 4.1.1 and 4.3"
c117M01N25,YouTube,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Participants and secondary data identify YouTube as an external platform used by the firms.,Public video-sharing platform used for engagement and market sensing.,"PDF pages 11, 13, and 14, Sections 4.1.1, 4.3.3, and 4.5"
c117M01N26,LinkedIn,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Participants identify LinkedIn as a frequently used external platform.,Public professional-networking platform used for knowledge sourcing and engagement.,"PDF pages 11-14, Sections 4.1.1, 4.3, and 4.5"
c117M01N27,Instagram,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Participants report using Instagram for sensing, feedback, and promotion.",Public image and video social-media platform used in the cases.,"PDF pages 11-13, Sections 4.1.1 and 4.3"
c117M01N28,Twitter,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Digital content logs consistently reference Twitter for monitoring, engagement, and early-stage ideation.",Public microblogging platform used in the cases.,"PDF pages 11 and 14, Table 5 and Section 4.5"
c117M01N29,IdeaPoint,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"IdeaPoint enables systematic collection, screening, and refinement of submitted ideas.",Proprietary internal platform supporting structured ideation.,"PDF pages 11 and 13-14, Sections 4.1.2, 4.4.1, and 4.5"
c117M01N30,i-CONNECT,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,i-CONNECT is used during the fuzzy front-end and supports systematic idea collection and screening.,Proprietary internal platform for inviting and processing ideas.,"PDF pages 11 and 13, Sections 4.1.2 and 4.4.1"
c117M01N31,Innovation Lounge,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Platform descriptions identify Innovation Lounge as enabling secure, expert-driven ideation.",Proprietary internal innovation platform.,"PDF pages 11 and 14, Sections 4.1.2 and 4.5"
c117M01N33,technical collaboration portals,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Technical collaboration portals appear among internal platforms and are used to submit external ideas.,Internal digital portals supporting technical idea collaboration.,"PDF pages 11 and 13, Table 5 and Section 4.4.1"
c117M01N37,structured idea submission and screening,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Internal platforms systematically collect, screen, and refine submitted ideas before protected progression.",Digitally supported workflow for collecting and selecting submitted ideas.,"PDF page 13, Section 4.4.1"
c117M01N38,crowdsourced evaluation and prioritisation,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Internal platforms use voting, expert review, and peer feedback to prioritize ideas.",Platform-supported collaborative assessment and ranking of ideas.,"PDF page 13, Section 4.4.2"
c117M01N39,expert collaboration in concept development,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Internal tools assemble cross-functional contributors to co-develop and validate shortlisted ideas.,Platform-supported expert collaboration for elaborating selected concepts.,"PDF page 14, Section 4.4.3"
c117M02N15,Social listening,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,We rely on social listening to understand emerging user needs,Systematic monitoring of social media for consumer insights and trends,Page 15
c117M02N16,Expert review panels,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"Structured, expert-led review process",Systematic evaluation of ideas by expert teams,Page 5
c117M02N17,Idea screening,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Internal social media as firm-governed environments designed for more structured and confidentiality-sensitive ideation,Systematic collection and screening of submitted ideas,Page 11
c117M02N19,Prototype testing,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,External social media is commonly used for informal consumer feedback during the prototype stage,Testing product prototypes with consumer feedback,Page 12
c119M01N06,autonomous-robot knowledge-management framework,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"The framework covers robot knowledge representation, conceptualization, acquisition, sharing, and interaction.",A modular architecture organizing autonomous-robot knowledge-management functions.,"Abstract and Section 3, PDF pp. 1 and 4-5; printed pp. 3197 and 3200-3201"
c119M01N07,robot General Knowledge Base,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The General Knowledge Base follows an ontological model based on WordNet and includes ImageNet-derived visual features.,The shared robot knowledge store for general semantic concepts and multimedia representations.,"Section 3.1, PDF pp. 5-6; printed pp. 3201-3202"
c119M01N10,robot perception-driven bottom-up acquisition,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The bottom-up approach retrieves knowledge from perceived environmental elements using unsupervised learning.,A perception-guided approach for robot knowledge acquisition.,"Sections 4 and 4.1, PDF p. 7; printed p. 3203"
c119M01N11,robot semantics-driven top-down acquisition,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The top-down approach contributes semantics and produces concept predictions with probabilities.,A semantics-driven approach for constructing robot knowledge.,"Sections 4 and 6, PDF pp. 7 and 18-19; printed pp. 3203 and 3214-3215"
c119M01N12,robot semantic-perceptual combined classification,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined approach merges top-down and bottom-up predictions through weighted aggregation.,A robot object-classification workflow integrating semantic and perceptual outputs.,"Sections 4.4 and 6, PDF pp. 9-10 and 18-20; printed pp. 3205-3206 and 3214-3216"
c119M01N13,robot visual SOM semantic clustering,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,Self-organizing maps were employed to detect semantic clusters from visual observations.,An implemented SOM workflow for clustering robot object observations.,"Sections 4.2 and 5, PDF pp. 7-8 and 10-11; printed pp. 3203-3204 and 3206-3207"
c119M01N15,robot GHSOM genetic-parameter optimization,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,A genetic algorithm fine-tunes the parameters controlling growth of the GHSOM architecture.,An optimization workflow for robot GHSOM growth parameters.,"Section 5.3, PDF pp. 14 and 16-18; printed pp. 3210 and 3212-3214"
c119M01N16,Pepper robot object-recognition validation,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The combined approach was tested on Pepper in a physical object-search and human-interaction scenario.,A real-world workflow validating Pepper's object-recognition performance.,"Section 6.1, PDF pp. 19-21; printed pp. 3215-3217"
c119M01N17,Pepper IBM Watson speech-recognition service,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,IBM Watson replaced Pepper's integrated speech-recognition engine to reduce computational load and voice-recognition problems.,An external speech-recognition service used during Pepper interaction.,"Section 6.1, PDF p. 21; printed p. 3217"
c119M02N10,Classical Self-Organizing Map (SOM) for flat clustering,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,An interesting unsupervised neural network is the self-organizing map (SOM),Unsupervised neural network that follows principle of locality of information; trained through competitive learning; also called Kohonen maps,"Page 7, Section 4.2"
c119M02N11,Growing Hierarchical Self-Organizing Map (GHSOM) for hierarchical clustering,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The GHSOM artificial neural-network model tackle the aforementioned issues with a hierarchical architecture of growing self-organizing maps,Unsupervised approach with hierarchical architecture of growing SOMs; provides global orientation to independent maps; parameters τ₁ and τ₂ control growth and depth,"Page 8-9, Section 4.3"
c119M02N12,OWA-weighted combined TD/BU knowledge acquisition module,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The idea is to have a more robust final classification by a voting-based decision which takes into account both supervised and unsupervised approaches results,Fusion of Top-Down (semantics-driven) and Bottom-Up (perception-driven) approaches using OWA operators for weighted merging,"Page 9, Section 4.4"
c120M01N16,data-mining-based dynamic job-shop scheduling method,Technology-enable Practice,E,Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies,The proposed method mines an SPRM offline and applies it to online dynamic job-shop scheduling.,A method divided into offline scheduling learning and online dynamic scheduling.,"Section 4.1 and Figure 1, PDF page 6, journal page 1155"
c120M01N17,offline learning of the job-shop scheduling priority relation model,Technology-enable Practice,E,Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies,Offline scheduling learning extracts training samples from historical data and mines the SPRM through feature selection and machine learning.,The offline process through which the scheduling priority relation model is mined.,"Section 4.1, PDF page 6, journal page 1155"
c120M01N18,SPRM training-sample acquisition from restored optimal job-shop schedules,Technology-enable Practice,E,Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies,The acquisition process restores optimal schedules and extracts input-output samples at scheduling decision times.,A digital mechanism that derives SPRM samples from restored optimal job-shop scheduling processes.,"Section 4.3.2, PDF pages 9–11, journal pages 1158–1160"
c120M01N19,GA- and ELM-based wrapper selection of SPRM input features,Technology-enable Practice,E,Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies,GA searches candidate feature subsets while ELM classification accuracy evaluates them.,Wrapper feature selection using GA for feature-space search and ELM for learner-based evaluation.,"Sections 4.4–4.4.1, PDF pages 11–14, journal pages 1160–1163"
c120M01N21,job-shop scheduling priority relation model (SPRM),Technology-enable Practice,E,Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies,The trained SPRM determines the appropriate priority relation between two operations from production-state and priority-difference features.,A learned model mapping production-system state and multiple-rule priority differences to a binary operation-priority relation.,"Sections 4.2 and 4.4.2, PDF pages 8–9 and 14–15, journal pages 1157–1158 and 1163–1164"
c120M01N22,SPRM-based online dynamic scheduling of job-shop operations,Technology-enable Practice,E,Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies,The online process calls the SPRM to compare candidate operations and select the highest-priority operation.,Application of the mined SPRM at each job-shop scheduling decision time.,"Section 4.5, PDF page 15, journal page 1164"
c120M02N16,Offline Scheduling Learning,Technology-enable Practice,E,Dynamic Scheduling For Job Shop With Machine Failure Based On Data Mining Technologies,The offline scheduling learning part refers to the process of mining the SPRM in offline time.,A practice that uses data mining and machine learning to create a scheduling model from historical data.,"Section 4.1, Page 6"
c121M01N13,GenAI-enabled circular-supply-chain knowledge acquisition,Technology-enable Practice,E,How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies,GenAI collects and analyzes large amounts of internal and external data to support circular-supply-chain knowledge acquisition.,"GenAI-supported collection, analysis, and integration of internal and external circular-supply-chain knowledge.","pp. 3–4, Mediating role of generative capability"
c121M01N14,GenAI-enabled cross-generational product knowledge inheritance,Technology-enable Practice,E,How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies,GenAI encodes historical product data and extracts transferable knowledge from historical product generations.,GenAI-supported retention and reuse of circular-product knowledge across product generations.,"p. 4, Mediating and chain-mediating discussions"
c121M01N16,GenAI-supported circular-supply-chain iterative innovation,Technology-enable Practice,E,How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies,"GenAI supports continuous improvement, rapid experimentation, simulation, and feedback learning for circular-supply-chain solutions.","A GenAI-supported repeated innovation process used to improve circular products, processes, and business models.","pp. 4–6 and 9–10, theory, measurement, and findings"
c121M02N11,Simulation-based analysis,Technology-enable Practice,E,How Can Generative Artificial Intelligence Empower Circular Supply Chain Practices? Evidence From Chinese Companies,GenAI can also analyze and summarize past successful circular supply chain cases through simulation-based analysis.,A practice using simulation to analyze and summarize past successful cases for organizational learning.,Page 4
c122M01N22,Metaverse-Enabled Knowledge Collaboration,Technology-enable Practice,E,Exploring The Role Of Metaverse-Enabled Knowledge Collaboration In Enhancing Knowledge Management Outcomes In Manufacturing,"The paper defines this practice as immersive, real-time, cross-functional collaborative activity through Metaverse platforms.","Employees engaging in immersive, real-time, and cross-functional collaborative activities via Metaverse platforms.","Section 3.3, PDF page 8"
c122M01N23,shared digital spaces,Technology-enable Practice,E,Exploring The Role Of Metaverse-Enabled Knowledge Collaboration In Enhancing Knowledge Management Outcomes In Manufacturing,Respondents could contribute references or resources to shared digital spaces such as virtual whiteboards and shared documents.,Shared online workspaces supporting contributions of references and resources.,"Appendix A, Table A.1, DL7, PDF page 27"
c124M01N15,digital-twin-enabled mechanical maintenance management,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,"The practice continuously uses virtual representations of mechanical objects supplied with operational and state data for monitoring, diagnostics, predictive modelling, and optimization.",Use of synchronized mechanical-asset virtual representations and operational data to support maintenance decisions.,"Section 2.1, PDF pages 3-4"
c124M01N16,real-time mechanical-asset monitoring,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,"The digital-twin maintenance construct includes real-time monitoring and provides real-time understanding of mechanical-asset status, behaviour, and output.",Continuous digital observation of mechanical-asset condition and behaviour.,"Sections 4-5, PDF pages 8 and 10"
c124M01N17,mechanical-asset virtual modelling,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,Digital twin uses virtual representations and virtual modelling of mechanical assets.,Creation and operational use of a virtual representation of a physical mechanical asset.,"Sections 2.1 and 6.2, PDF pages 3 and 12"
c124M01N18,mechanical-asset predictive maintenance,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,Digital-twin-assisted maintenance supports predictive maintenance schedules and condition-based interventions.,Data-driven mechanical maintenance used to anticipate faults and plan intervention before failure.,"Sections 2 and 2.1, PDF pages 3-4"
c124M01N19,mechanical-system diagnostics,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,"Digital twin supports complex monitoring, diagnostics, and prognostics of mechanical-system behaviour.",Digital analysis used to identify and interpret mechanical-system conditions and faults.,"Section 2.1, PDF page 3"
c124M01N20,mechanical-system prognostics,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,"Digital twin supports complex monitoring, diagnostics, and prognostics of mechanical-system behaviour.",Digital forecasting of future mechanical-system condition or failure behaviour.,"Section 2.1, PDF page 3"
c124M02N17,Predictive and Adaptive Maintenance Frameworks,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,Maintenance frameworks supported by digital intelligence that focus on prediction and adaptation,"Section 1, Page 37",
c124M02N18,Real-time Condition Monitoring,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,A digital practice that monitors asset conditions in real-time to identify potential failures,"Section 1, Page 37-38",
c124M02N19,Predictive Analytics,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,A digital practice that uses data analytics to predict future failures and maintenance needs,"Section 1, Page 37-38",
c124M02N20,Virtual Simulation,Technology-enable Practice,E,Digital Twin Adoption For Mechanical Maintenance Management: A Capability-Based Approach To Enhancing Operational Resilience,A digital practice that creates virtual models to simulate system behavior and test interventions,"Section 1, Page 38",
c125M01N22,PiTech Academy learning platform,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,"The PiTech Academy was developed and implemented as a common learning platform for training, solution development, and maturity self-scanning.",An applied learning platform supporting knowledge and technology transfer to small manufacturing businesses.,"Sections 1–2 and 4, PDF pages 3 and 7"
c125M01N23,learning factory environments,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,The methodology was validated in learning factory environments using a learning-by-doing approach.,"Realistic learning environments in which applied research, solution development, and hands-on training occur.","Sections 1, 3.1, and 4, PDF pages 2–3, 5, and 7"
c125M01N24,two-day hands-on workshop,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,Researchers implemented a two-day hands-on workshop containing five technology and manufacturing activities.,An implemented experiential-learning event for small manufacturing businesses and engineering students.,"Abstract; Sections 3.2–3.3 and 4, PDF pages 1 and 5–7"
c125M01N25,“experiential learning” modules,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,Engineering students and researchers develop experiential-learning modules for hands-on industry workshops and solution knowledge and technology transfer.,Modules supporting hands-on exposure to real scenarios and solution transfer.,"Section 3.1, PDF page 5"
c125M01N26,Industry 4.0 maturity scan tool,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,"The tool uses questionnaire information to assess readiness, identify pain points, assign category maturity levels, and calculate an overall maturity index.",An online questionnaire-based self-assessment mechanism for Industry 4.0 readiness.,"Sections 2, 3.1, and 3.4, PDF pages 3 and 5–7"
c125M01N27,PiTech Academy online platform,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,"The online platform hosts the maturity scan, allows user sign-up and self-assessment, assigns maturity levels, and presents possible solutions.",The web-based PiTech Academy component hosting the maturity assessment and training information.,"Section 3.4, PDF pages 6–7"
c125M01N28,workshop impact survey,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,"At the end of the activities, attendees were surveyed about workshop impact, activity feedback, and knowledge and digital skills acquired.",A participant-feedback instrument used to evaluate the implemented workshop.,"Abstract; Section 3.3, PDF pages 1 and 5–6"
c125M01N42,Insights into Additive Manufacturing activity,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,Insights into Additive Manufacturing was one of five implemented workshop activities.,A hands-on workshop activity introducing participants to Additive Manufacturing.,"Sections 3.2–3.3, PDF pages 5–6"
c125M01N43,Insights into IoT devices/systems activity,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,Insights into IoT devices and systems was one of five implemented workshop activities.,A hands-on workshop activity introducing participants to Internet of Things devices and systems.,"Sections 3.2–3.3, PDF pages 5–6"
c125M01N44,Insights into Collaborative Robotics activity,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,Insights into Collaborative Robotics was one of five implemented workshop activities.,A hands-on workshop activity introducing participants to Collaborative Robotics.,"Sections 3.2–3.3, PDF pages 5–6"
c125M01N45,Insights into Lean Manufacturing Methods and Tools activity,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,Insights into Lean Manufacturing Methods and Tools was one of five implemented workshop activities.,A workshop activity combining a theoretical presentation with hands-on work on Lean Manufacturing Methods and Tools.,"Sections 3.2–3.3, PDF pages 5–6"
c125M02N17,Industry 4.0 maturity scan self-assessment tool,Technology-enable Practice,E,Insights Into The Pitech Academy Learning Platform For Small Manufacturing Businesses And Learning Factories,This maturity scan is used to determine the maturity level (readiness) of small manufacturing businesses for the adoption of smart manufacturing solutions,Digital self-assessment tool for evaluating Industry 4.0 readiness,"Page 6, Section 3.4"
c126M01N22,BT exploitation for existing business processes,Technology-enable Practice,E,Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory,"BT exploitation leverages blockchain to enhance existing processes, improve efficiency, and achieve incremental innovation; sampled firms reported the extent of such use.",Current organizational use of blockchain to optimize existing activities and processes.,"Sections 2.1 and 4.2, pages 2 and 5; Appendix Fig. A1, page 10"
c126M01N23,BT exploration for new applications and business models,Technology-enable Practice,E,Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory,"BT exploration entails experimenting with blockchain to discover opportunities, create products or services, and transform business models; sampled firms reported the extent of such use.","Current organizational experimentation with blockchain for new applications, products, markets, and business models.","Sections 2.1 and 4.2, pages 2 and 5; Appendix Fig. A1, page 10"
c126M01N33,blockchain-enabled transaction transparency,Technology-enable Practice,E,Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory,The BT exploitation measure asks the extent to which a company uses BT to enhance the transparency of transaction processing and management.,Current use of blockchain to improve transaction-processing and management transparency.,"Appendix Fig. A1, page 10"
c126M01N34,blockchain-enabled supply-chain tracking and product verification,Technology-enable Practice,E,Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory,The BT exploitation measure asks the extent to which a company uses BT to improve the accuracy and reliability of supply-chain tracking and product verification.,Current use of blockchain for accurate and reliable tracking and product verification.,"Appendix Fig. A1, page 10"
c126M01N35,blockchain-enabled contract execution and automatic payments,Technology-enable Practice,E,Unlocking Sustainable Performance With Blockchain Technology: Insights From Organizational Learning Theory,The BT exploitation measure asks the extent to which a company uses BT to optimize contract execution processes and automatic payment mechanisms.,Current use of blockchain to automate or optimize contract execution and payment processes.,"Appendix Fig. A1, page 10"
