src_node_id,dst_node_id,relation_type,evidence_count,evidence_statement,case_title,evidence_label
s003M01KH15,s003M01THR11,participate_in,1,"c214M02N16 - c214M02N20: Traditional safety training methods, such as classroom lectures, have significant limitations",SIC 20-39 - Manufacturing,Aggregation
s003M01KH15,s003M01THR12,participate_in,1,"c214M02N16 - c214M02N23: Conventional safety training approaches, such as classroom lectures and video watching",SIC 20-39 - Manufacturing,Aggregation
s003M01KH15,s003M01THR13,participate_in,3,"c214M02N16 - c214M02N24: On-site training opportunities are restricted due to strict confidentiality requirements
c216M02N21 - c216M02N27: Data suggests that in a vast majority of opioid overdose deaths, there was a potential bystander present.
c216M02N22 - c216M02N27: The U.S. Surgeon General issued a call to action for training laypersons.",SIC 20-39 - Manufacturing,Aggregation
s003M01KH15,s003M01THR17,participate_in,1,"c214M02N16 - c214M02N59: Immediately after the training and assessment phases, participants were asked to complete questionnaires",SIC 20-39 - Manufacturing,Aggregation
s003M01KH15,s003M01TP03,participate_in,2,"c214M02N16 - c214M02N25: traditional VR training (Group 2, N = 30)
c214M02N16 - c214M02N26: AIVR training (Group 1, N = 30)",SIC 20-39 - Manufacturing,Aggregation
s003M01KH15,s003M01TP07,participate_in,1,c214M02N16 - c214M02N28: An adaptive learning system that continuously assesses learner performance and adjusts training content to address individual knowledge gaps,SIC 20-39 - Manufacturing,Aggregation
s003M01KH15,s003M01TP08,participate_in,1,"c214M02N16 - c214M02N29: An AI tutoring system, that leveraging LLMs for personalized content generation",SIC 20-39 - Manufacturing,Aggregation
s003M01KH15,s003M01TP14,participate_in,1,c209M02N21 - c209M02N68: randomly assigned to one of two groups using a computer-generated random number table,SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01THR11,participate_in,1,c212M02N14 - c212M02N16: Nursing students (control group) attended traditional lectures and seminars.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01THR13,participate_in,1,c212M02N14 - c212M02N18: Nursing students performed practical clinical exercises and scenarios.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01THR17,participate_in,1,c217M02N07 - c217M02N09: Student frequency of knowledge sharing is measured.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01TP01,participate_in,4,"c209M01N12 - c209M01N16: Thirty-one interns were assigned to and learned with the 3DV model.
c209M01N12 - c209M01N17: Thirty-one interns were assigned to and learned with the 3DP model.
c209M02N24 - c209M02N29: The 3DV group learned with a 3D visualization model
c209M02N24 - c209M01N17: The 3DP group used a 3DP model",SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01TP03,participate_in,3,"c212M02N14 - c212M02N21: Students interacted with HoloHuman AR application via HoloLens headset.
c212M02N14 - c212M02N22: Students engaged with AI and AR through the HoloLens headset-based learning system.
c225M02N16 - c225M02N19: ""A pilot study of 20 nursing students targeted students interested in tabletop exercise training using AR applications""",SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01TP04,participate_in,1,c212M02N14 - c212M01N15: Students in experimental group engaged in interactive AI simulations.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01TP08,participate_in,1,c212M02N14 - c212M01N16: Students utilized AI Assistant programs for case analysis and personalized learning.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01TP09,participate_in,1,"c219M01N17 - c219M01N20: Nursing students registered, studied knowledge points, completed assessments, and retrieved resources through the platform.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL01,s003M01TP12,participate_in,2,"c217M02N07 - c217M02N13: LMS is used daily by approximately 50% of teachers and students.
c217M02N07 - c217M01N13: Online teaching platforms are used by 45% every day.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01THR13,participate_in,3,"c212M01N10 - c212M01N12: Control-group students completed clinical exercises and scenarios without AI.
c216M02N25 - c216M02N27: Participants (N=25) were recruited... and may have experienced traditional training prior.
c216M02N26 - c216M02N27: Trainees practiced using a real naloxone spray on a virtual patient – traditional methods also use mannequins.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01THR14,participate_in,2,"c212M01N10 - c212M01N13: Group discussions were one of the traditional methods used for the control group.
c225M02N17 - c225M02N18: ""trained to disaster responders, such as police, firefighters, civil defence officers, nurses, and paramedics""",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01THR16,participate_in,2,"c210M01N09 - c210M01N18: Intervention-group nurses’ practical skills were observed during real-time PIVC placement.
c216M01N20 - c216M01N34: Field-test participants shared experiences through interviews.
c216M01N23 - c216M01N34: Field-test participants shared experiences through interviews.
c216M01N25 - c216M01N34: Field-test participants shared experiences through interviews.
c216M01N27 - c216M01N34: Field-test participants shared experiences through interviews.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01THR17,participate_in,1,c218M01N16 - c218M01N18: The blended NOTS course included an in-person workshop for multidisciplinary providers.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01TP01,participate_in,1,c224M01N11 - c224M01N15: Each participant could practice through four virtual clinical scenarios in module 13.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01TP03,participate_in,8,"c214M01N14 - c214M01N16: Thirty participants were assigned to traditional VR training.
c214M01N14 - c214M01N17: Thirty participants were assigned to AIVR training.
c216M01N20 - c216M01N35: People who use drugs participated in field testing.
c216M01N23 - c216M01N35: Registered nurses participated in field testing.
c216M01N25 - c216M01N35: Ambulance workers participated in field testing.
c216M01N27 - c216M01N35: IT and VR professionals participated in field testing.
c216M02N25 - c216M01N35: Participants (N = 25) were recruited... and engaged in simulated overdose response activities.
c216M02N26 - c216M01N35: Trainees practiced using a real naloxone spray on a virtual patient in their environment.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01TP04,participate_in,1,c212M01N10 - c212M01N15: Experimental-group students selected or received scenarios and interacted with virtual entities and objects.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01TP07,participate_in,2,"c212M01N10 - c212M01N17: Students received materials tailored to their individual needs and proficiency.
c214M01N14 - c214M01N20: Trainees entered repeated adaptive retraining and evaluation loops.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01TP08,participate_in,2,"c212M01N10 - c212M01N16: Students consulted the AI Assistant for explanations, advice, and additional information.
c214M01N14 - c214M01N19: Trainees interacted with the AI tutor through speech and personalized question answering.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01TP11,participate_in,6,"c218M01N16 - c218M01N21: Participants engaged in synchronous online sessions.
c218M01N16 - c218M01N23: Participants engaged in clinical case activities.
c218M02N27 - c218M02N35: Participants attend live online meetings
c218M02N27 - c218M01N22: Participants join guided online discussions
c218M02N27 - c218M02N38: Participants take part in case discussion sessions
c218M02N27 - c218M01N21: Participants attend synchronous online sessions",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01TP12,participate_in,5,"c210M01N09 - c210M01N19: Intervention-group nurses received the twice-daily WeChat messages for ten days.
c210M02N18 - c210M02N25: 64 assigned to the intervention group
c218M01N16 - c218M01N20: Multidisciplinary providers used pre-recorded lectures and videos in the self-paced course format.
c218M02N27 - c218M02N34: Participants engage with pre‑recorded lecture videos
c224M01N11 - c224M01N13: The 168 participating nurses attended the MOOC training program.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL02,s003M01TP13,participate_in,4,"c212M01N10 - c212M01N18: All participants completed preliminary and final online assessments.
c214M01N14 - c214M01N21: Trainees answered scenario questions through the AI-based assessment interface.
c218M01N16 - c218M01N25: Individual participants completed graded online course tasks and activities.
c224M01N11 - c224M01N14: Participants completed an initial assessment and knowledge assessments at the end of the formative modules.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL04,s003M01THR17,participate_in,2,"c211M01N10 - c211M02N14: Peer feedback physicians receive in online communities serves as a critical resource during secondary appraisal
c217M02N06 - c217M02N09: Colleagues are part of the organizational culture measurement.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL04,s003M01TP11,participate_in,2,"c211M01N10 - c211M01N14: Physicians seeking knowledge search, browse, read, and assimilate community content.
c211M01N10 - c211M01N15: Physicians use the online community to search for knowledge, read other members' posts, and study peer cases.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL06,s003M01THR15,participate_in,1,"c227M01N13 - c227M01N15: Before the Registry, wait-time information was manually extracted and reported to contractors; the Central contractor unit was the regional organization purchasing care and managing the contracting functions.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL06,s003M01THR17,participate_in,1,c221M02N14 - c221M02N17: Users can consult remotely with doctors who prescribe treatments through this wallet,SIC 20-39 - Manufacturing,Aggregation
s003M01KL06,s003M01TP08,participate_in,1,"c221M02N14 - c221M02N20: Through a chat-based interface in the SSI-enabled mobile wallet, users can interact with the LLM and access detailed information",SIC 20-39 - Manufacturing,Aggregation
s003M01KL06,s003M01TP10,participate_in,1,c227M01N14 - c227M01N18: Patients could use national platforms to view aggregated wait times and inform care-seeking decisions.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL06,s003M01TP13,participate_in,3,"c227M01N12 - c227M01N16: Care-unit administrators were expected to receive Registry-derived findings from care managers and adjust scheduling.
c227M01N13 - c227M01N16: The central contractor unit received monthly Registry reports for identifying and influencing underperforming providers.
c227M01N14 - c227M01N16: Aggregated Registry data were published through digital interfaces for patients, who were expected to use wait-time information when choosing or monitoring care providers.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL09,s003M01THR17,participate_in,1,c217M02N08 - c217M02N10: Team members are involved in interviews about cultural cognition.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL09,s003M01TP12,participate_in,2,"c217M02N08 - c217M02N13: Team members use LMS for helping each other with resources.
c218M02N29 - c218M02N40: Multidisciplinary team members access the online modules",SIC 20-39 - Manufacturing,Aggregation
s003M01KL09,s003M01TP13,participate_in,3,"c213M01N21 - c213M01N24: Providers evaluate external cancer models and identify potential improvements or biases.
c213M01N21 - c213M01N25: Providers compare Parkinson’s models trained using different institutional data portions.
c213M01N21 - c213M01N26: Providers learn which externally trained supplier models outperform their local models.",SIC 20-39 - Manufacturing,Aggregation
s003M01KL09,s003M01TP15,participate_in,1,c213M01N21 - c213M01N23: Providers learn from peer models through model sharing and benchmarking.,SIC 20-39 - Manufacturing,Aggregation
s003M01KL10,s003M01TP09,participate_in,2,"c222M01N15 - c222M01N21: KGQA facilitates knowledge acquisition and provides assistance and guidance for medical and nursing researchers.
c222M01N15 - c222M02N18: To validate the accuracy of this method, 100 questions were formulated... These questions were then input into KGQA",SIC 20-39 - Manufacturing,Aggregation
s003M01KL11,s003M01TP07,participate_in,2,"c215M02N46 - c215M02N18: BpBLS can be updated flexibly and quickly without retraining the entire model for incremental biosignals and/or training samples
c215M02N47 - c215M02N18: BpBLS... enabling deployment on wearable devices while seamlessly adapting to new biosignal modalities",SIC 20-39 - Manufacturing,Aggregation
s003M01KL11,s003M01TP08,participate_in,1,c221M02N15 - c221M02N20: Users can utilize the custom-trained Llama2 LLM for inquiries and medical advice,SIC 20-39 - Manufacturing,Aggregation
s003M01KL11,s003M01TP15,participate_in,1,c221M02N15 - c221M02N21: Customers can purchase medical recipes as NFTs from the marketplace with flat currency,SIC 20-39 - Manufacturing,Aggregation
s003M01THR11,s003M01ED02,depend_on,1,c214M02N20 - c214M02N43: The constant influx of new hires and departure of experienced workers creating gaps in knowledge transfer,SIC 20-39 - Manufacturing,Aggregation
s003M01THR11,s003M01LI04,be_constrained_by,5,"c214M02N20 - c214M01N37: Traditional safety training methods, such as classroom lectures, have significant limitations, including limited interactivity
c214M02N20 - c214M02N46: Traditional safety training methods, such as classroom lectures, have significant limitations, including limited interactivity, low engagement, and weak motivation among participants
c214M02N20 - c214M02N47: Traditional safety training methods, such as classroom lectures, have significant limitations, including weak motivation among participants
c214M02N20 - c214M02N51: Many scientific and engineering contents are often delivered by trainers which making the learning process passive
c224M02N08 - c224M02N23: ICT-based platforms... enable large-scale access with no geographical and time limits.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR11,s003M01LI07,be_constrained_by,1,c224M02N08 - c224M02N19: Barriers to accessing lifelong learning... the associated financial burden.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR11,s003M01LI08,be_constrained_by,2,"c224M02N08 - c224M02N18: Barriers to accessing lifelong learning, such as the need to balance family and professional life.
c224M02N08 - c224M02N20: The increase in workload in health institutions are obstacles to nurses' continuing training.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR11,s003M01LI10,be_constrained_by,3,"c214M02N20 - c214M02N50: The constant influx of new hires and departure of experienced workers creating gaps in knowledge transfer
c221M02N16 - c221M02N36: This knowledge, usually transferred from generation to generation, faces the danger of fading away
c221M02N16 - c221M02N39: Often passed down orally or confined to local knowledge",SIC 20-39 - Manufacturing,Aggregation
s003M01THR11,s003M01LI13,be_constrained_by,2,"c212M02N16 - c212M02N35: Traditional instruction was limited to a one-semester timeframe.
c212M02N16 - c212M02N36: Traditional assessment via interviews may involve subjective response bias.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR11,s003M01OD08,depend_on,1,c212M02N16 - c212M02N27: Traditional instruction followed a structured one-semester curriculum with 3 sessions per week.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR12,s003M01ED02,depend_on,1,c214M02N21 - c214M02N43: Personnel turnover creating gaps in knowledge transfer,SIC 20-39 - Manufacturing,Aggregation
s003M01THR12,s003M01LI01,be_constrained_by,2,"c214M01N15 - c214M01N40: Participants reported that slide-based information was easily forgotten.
c216M02N29 - c216M02N45: Passive video training has known retention decay.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR12,s003M01LI04,be_constrained_by,10,"c209M01N14 - c209M01N29: Two-dimensional images lack three-dimensionality and make spatial relationships harder to understand.
c209M01N15 - c209M01N29: Anatomical atlases lack three-dimensionality and make spatial relationships harder to understand.
c209M02N27 - c209M02N59: 2D images and anatomical atlases lack three-dimensionality
c209M02N27 - c209M01N30: students to mentally construct the 3D information from interacting with a 2D screen
c209M01N15 - c209M02N59: 2D images and anatomical atlases lack three-dimensionality
c210M01N14 - c210M01N26: Traditional classroom settings were described as subject to temporal and spatial constraints.
c214M01N15 - c214M01N38: Participants found slide-based instruction boring and less engaging.
c214M02N21 - c214M01N37: Slide-based instruction showed the poorest performance in risk avoidance (2.08±2.06), likely due to its inability to simulate real-world scenarios
c214M02N21 - c214M02N46: traditional slide-based instruction method consistently lagged behind in engagement and perceived benefit
c214M02N21 - c214M02N47: traditional slide-based instruction method consistently lagged behind in engagement and perceived benefit
c214M02N21 - c214M02N51: Many scientific and engineering contents are often delivered by trainers which making the learning process passive
c214M02N23 - c214M02N46: Conventional safety training approaches, such as classroom lectures and video watching, are hindered by limited interactivity, minimal engagement, and insufficient motivation",SIC 20-39 - Manufacturing,Aggregation
s003M01THR12,s003M01LI10,be_constrained_by,1,c214M02N21 - c214M02N50: Personnel turnover creating gaps in knowledge transfer,SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01ED01,depend_on,1,"c214M02N24 - c214M02N42: Due to strict confidentiality requirements and annual radiation exposure limits, on-site training opportunities are restricted",SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01ED02,depend_on,1,c214M02N24 - c214M02N43: Personnel turnover creating gaps in knowledge transfer,SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01ED05,depend_on,1,c209M01N13 - c209M02N48: preservation and handling are complex,SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01ED06,depend_on,1,"c214M02N24 - c214M02N41: Due to strict confidentiality requirements and annual radiation exposure limits, on-site training opportunities are restricted",SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01ED07,depend_on,1,c209M01N13 - c209M02N47: cadaver resources are scarce,SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01EK06,evaluate,1,"c216M02N27 - c216M02N10: Traditional training also uses surveys (e.g., baseline OOKS) for evaluation.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01LI04,be_constrained_by,4,"c209M01N13 - c209M01N27: Cadaver resources are scarce.
c214M02N24 - c214M02N48: Due to strict confidentiality requirements and annual radiation exposure limits, on-site training opportunities are restricted
c214M02N24 - c214M02N49: This lack of hands-on practice often leaves trainees ill-prepared
c216M02N27 - c216M02N44: As with past research, there remains a gap in real‑world application, suggesting that knowledge improvements may not always translate into confident intervention.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01LI06,be_constrained_by,1,"c209M01N13 - c209M01N40: Due to the opacity of lung parenchyma, it is difficult to teach sublobar structures within the lungs using traditional cadaver-based teaching.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01LI08,be_constrained_by,1,c209M01N13 - c209M01N28: Cadaver preservation and handling are complex.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01LI10,be_constrained_by,1,c214M02N24 - c214M02N50: Personnel turnover creating gaps in knowledge transfer,SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01LI14,be_constrained_by,2,"c212M02N18 - c212M02N33: Sample size limits generalization of practical exercise outcomes.
c212M02N18 - c212M02N34: Geographic bias affects applicability of practical methods.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01OD03,depend_on,1,c216M02N27 - c216M02N41: This material is based upon work supported by the Illinois Innovation Network...,SIC 20-39 - Manufacturing,Aggregation
s003M01THR13,s003M01OD05,depend_on,1,c212M02N18 - c212M02N26: Practical exercises required faculty expertise for effective delivery.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR14,s003M01LI10,be_constrained_by,2,"c217M01N08 - c217M01N18: Teaching exchanges are a measured sharing activity, while inefficient knowledge transfer is identified as a persistent sharing challenge.
c217M01N09 - c217M01N19: Team discussions are a sharing mechanism, while communication barriers are identified as a persistent obstacle.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR14,s003M01LI13,be_constrained_by,1,"c212M01N13 - c212M01N33: The authors state that variations in teaching quality among instructors could have contributed to inconsistencies in outcomes between the groups.
c212M01N14 - c212M01N33: The authors state that variations in teaching quality among instructors could have contributed to inconsistencies in outcomes between the groups.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR14,s003M01OD06,depend_on,2,"c217M01N09 - c217M01N14: Supportive culture encourages experience sharing, while team discussions are a reported channel for that sharing.
c217M01N10 - c217M01N16: Cooperative culture supports collaborative sharing, while instructional design involves active educator participation.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01ED01,depend_on,1,c210M01N18 - c210M02N36: All procedures complied with the Ethical Review of Biomedical Research Involving Human Beings issued by the China's National Health Commission,SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01ED03,depend_on,1,c217M02N11 - c217M02N26: Cross-cultural validation tests consistency across cultural backgrounds.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01EK02,evaluate,4,"c222M01N17 - c222M01N03: Domain experts reviewed the annotation process used to construct the entity-and-relationship dictionary.
c222M01N17 - c222M01N04: Domain experts reviewed the process and helped formulate the specification applied to entity-name classification.
c222M01N17 - c222M01N05: The reviewed annotation process produced labeled text that was exported as JSON model input.
c222M01N17 - c222M02N10: After annotation, the text was exported to JSON format, which was then used as input for the pretrained text model",SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01EK06,evaluate,1,c210M01N18 - c210M02N02: A checklist was utilized to assess nurses performance in practical manoeuvres systematically,SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01LI05,be_constrained_by,3,"c222M01N17 - c222M01N30: Expert review occurred in an annotation process complicated by osteosarcoma synonyms and subcategorized disease names.
c222M01N17 - c222M02N28: the distribution of entities with varying frequencies... resulted in a reduction in the accuracy of predictions for certain entities with low frequencies
c222M01N17 - c222M02N29: as research trends evolve and the focus shifts to prominent topics, some pivotal entities may be overlooked",SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01LI09,mitigate,1,c217M02N11 - c217M02N28: Cross-cultural validation tests universality and enhances external validity across cultural backgrounds.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01LI13,be_constrained_by,2,"c210M01N18 - c210M02N41: Knowledge spillover between groups, as both cohorts operated within the same clinical environment
c217M02N11 - c217M02N31: Cross-cultural validation addresses measurement bias.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01LI14,be_constrained_by,1,c210M01N18 - c210M02N43: The intervention and control groups were selected from a single tertiary hospital,SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01OD05,depend_on,3,"c210M01N18 - c210M02N33: Possession of a valid nursing licence
c210M01N18 - c210M02N34: Current clinical nursing role with PIVC placement qualifications
c210M01N18 - c210M02N35: Independently performed ≥50 PIVC procedures in the past year with successful completion of a competency-based assessment",SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01TK05,evaluate,2,"c210M01N18 - c210M01N07: A thirteen-item checklist and independent onsite observations assessed practical PIVC manoeuvres.
c210M01N18 - c210M02N08: Three researchers will simultaneously conduct independent observations and score each nurse's PIVC placement practice",SIC 20-39 - Manufacturing,Aggregation
s003M01THR16,s003M01TK13,evaluate,1,c216M01N34 - c216M01N19: Interviews examined ReviveXR experiences and suggestions.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01ED05,depend_on,1,c222M01N16 - c222M01N41: Retrieval of osteosarcoma literature was conducted through the externally maintained PubMed database.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01EK03,evaluate,1,c216M01N33 - c216M01N03: Surveys measured overdose-related knowledge.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI02,mitigate,1,c211M02N14 - c211M02N17: Emotional support... functions to mitigate individual stress and its adverse effects,SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI03,mitigate,1,c211M02N14 - c211M02N16: Emotional support... functions to mitigate individual stress and its adverse effects,SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI04,be_constrained_by,2,"c210M01N16 - c210M01N31: Extremely low workshop participation was described as reflecting a single form of continuing education.
c219M01N19 - c219M01N35: Traditional instruction was explicitly characterized as having temporal and spatial limitations.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI05,be_constrained_by,3,"c215M02N17 - c215M02N38: This results in cumulative computational overhead and increasing operational latency.
c215M02N17 - c215M02N39: This results in cumulative computational overhead and increasing operational latency.
c215M02N17 - c215M02N40: Existing data-driven methods often overlook the intrinsic structure within BP measurements
c222M01N16 - c222M02N28: the distribution of entities with varying frequencies during the training process resulted in a reduction in the accuracy of predictions for certain entities with low frequencies",SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI07,be_constrained_by,2,"c218M01N18 - c218M01N33: Geographic and financial barriers restrict access to in-person learning.
c224M01N12 - c224M01N24: Financial burden was identified as a barrier to lifelong learning.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI08,be_constrained_by,2,"c224M01N12 - c224M01N25: Decreased human resources and staff turnover were described as obstacles to nurses’ continuing training.
c224M01N12 - c224M01N26: Increased workload in health institutions was described as an obstacle to continuing training.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI09,be_constrained_by,3,"c210M01N16 - c210M01N32: Extremely low workshop participation was described as reflecting insufficient incentives.
c217M02N10 - c217M02N28: Cultural differences were identified as obstacles in interviews.
c221M01N10 - c221M01N24: Practitioners' expertise is often undervalued and unrecognized, marginalizing practitioners and threatening the survival of traditional medical traditions.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI10,be_constrained_by,4,"c211M01N12 - c211M01N20: Traditional offline communication is often insufficient for addressing increasingly intricate medical issues.
c217M02N10 - c217M01N19: Communication barriers are explored in interviews.
c221M01N09 - c221M01N22: Indigenous medical practices passed down orally are described as obscure or confined to local knowledge.
c221M01N10 - c221M01N21: Knowledge transferred from generation to generation faces the danger of fading away.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI13,be_constrained_by,1,c217M02N09 - c217M02N31: Measurement bias due to cultural differences is tested in questionnaires.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01LI14,be_constrained_by,1,c217M02N09 - c217M02N32: Sample primarily drawn from specific regions limits questionnaires.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01OD03,depend_on,2,"c217M02N09 - c217M02N24: Technical support is evaluated in the questionnaire.
c217M02N10 - c217M02N24: Technical support is discussed in interviews.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01OD06,depend_on,8,"c211M02N14 - c211M02N15: Emotional support manifests as encouragement, empathy, and care functions to mitigate individual stress and its adverse effects
c217M02N09 - c217M02N20: Questionnaire surveys focus on perceptions of organizational culture.
c217M02N09 - c217M02N21: Supportive culture is measured via questionnaire items.
c217M02N09 - c217M02N22: Trust culture is measured via questionnaire items.
c217M02N09 - c217M02N23: Cooperative culture is measured via questionnaire items.
c217M02N10 - c217M02N20: Interviews explore organizational cultural cognition.
c217M02N10 - c217M02N22: Trust culture influences interview discussions.
c217M02N10 - c217M02N23: Cooperative culture influences interview discussions.",SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01TK05,evaluate,1,c216M01N33 - c216M01N06: Post-training surveys assessed overdose-response skills.,SIC 20-39 - Manufacturing,Aggregation
s003M01THR17,s003M01TK13,evaluate,3,"c214M02N59 - c214M02N12: Immediately after the training and assessment phases, participants were asked to complete questionnaires measuring: technology acceptance (based on UTAUT, Venkatesh et al. 2003) and perceived self-efficacy
c216M01N33 - c216M01N16: Surveys evaluated confidence in overdose response.
c216M01N33 - c216M01N17: Post-training surveys evaluated learning self-efficacy.",SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01KH03,be_shared_by,1,c211M02N05 - c211M02N07: Physicians can enhance their judgment in ethical conflicts within these online communities by studying other physicians' cases,SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01KH06,be_shared_by,1,c219M02N08 - c219M02N15: The extracted knowledge was manually verified by two domain experts (internal medicine nursing educators) for relevance and accuracy,SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01KL01,be_absorbed_by,2,"c209M01N10 - c209M01N12: The demonstration enabled students to grasp localization and resection techniques.
c219M02N08 - c219M01N17: Problem system layer: Bridges theory and practice by challenging students with clinical problems, thereby developing their clinical reasoning and competency",SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01KL02,be_absorbed_by,1,c224M01N07 - c224M01N11: The nurses practiced clinical decision-making and mobilized previously acquired knowledge in the virtual scenarios.,SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01KL04,be_absorbed_by,1,c211M02N05 - c211M01N10: Physicians can enhance their judgment in ethical conflicts within these online communities by studying other physicians' cases,SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01LI02,be_difficult_to_capture_due_to,1,c211M02N05 - c211M02N17: Conflict stressors caused by ethical conflicts lead physicians to question their values and moral beliefs,SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01LI04,be_difficult_to_capture_due_to,2,"c219M02N08 - c219M01N32: A major limitation of online education platforms is the tendency toward knowledge fragmentation... hinder students' ability to form a coherent understanding
c219M02N08 - c219M01N34: These factors hinder students' ability to form a coherent understanding of the subject matter and make it challenging to navigate the vast amount of information effectively, often causing cognitive overload",SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01TP01,be_transferred_by,1,c209M01N10 - c209M01N17: Demonstration with the model helped learners grasp segmental and subsegmental localization and resection techniques.,SIC 20-39 - Manufacturing,Aggregation
s003M01TK02,s003M01TP09,be_captured_by,1,"c219M02N08 - c219M01N20: Problem system layer: Bridges theory and practice by challenging students with clinical problems, thereby developing their clinical reasoning and competency",SIC 20-39 - Manufacturing,Aggregation
