src_node_id,dst_node_id,relation_type,src_l1_node_id,dst_l1_node_id,evidence_label,case_title,evidence_statement
s002M02TP01,s002M02LI04,be_constrained_by,c107M02N20,c107M02N38,E,SIC 80 - Services (Health Services),3DV digital models require students to mentally construct 3D information from a 2D screen.
s002M02TP01,s002M02LI05,be_constrained_by,c107M02N20,c107M02N40,E,SIC 80 - Services (Health Services),The cost of the 3DP model used is approximately 1500... limiting factor.
s002M02TP01,s002M02LI02,be_constrained_by,c107M02N20,c107M02N43,E,SIC 80 - Services (Health Services),"Table 1: 3DP group has no magnification/reduction, no display/hide features."
s002M02THR03,s002M02LI12,be_constrained_by,c107M02N17,c107M02N34,E,SIC 80 - Services (Health Services),Cadaver resources are scarce.
s002M02TP01,s002M02LI04,mitigate,c107M02N20,c107M02N36,I,SIC 80 - Services (Health Services),"The 3DP model omitted lung parenchyma, avoiding issues like glare and refraction errors; allowed clear visualization of vessels."
s002M02TP01,s002M02TE02,adopt,c107M02N20,c107M02N22,E,SIC 80 - Services (Health Services),The 3DV group learned with a 3D visualization model on a computer.
s002M02TP01,s002M02TE03,adopt,c107M02N20,c107M02N23,E,SIC 80 - Services (Health Services),The 3DP model was produced using 3D printing technology.
s002M02TP01,s002M02EK03,adopt,c107M02N20,c107M02N07,E,SIC 80 - Services (Health Services),Lung CT scan images were used for 3D reconstruction.
s002M02EK02,s002M02TK02,translate_into,c107M02N01,c107M02N11,I,SIC 80 - Services (Health Services),Students learned anatomical knowledge and applied it to surgical skills during simulation.
s002M02EK01,s002M02KH02,be_held_by,c108M01N01,c108M01N03,E,SIC 80 - Services (Health Services),Nurses with a master's degree exhibited a higher level of basic knowledge than those with a bachelor's degree.
s002M02EK01,s002M02KH02,be_absorbed_by,c108M01N01,c108M01N03,E,SIC 80 - Services (Health Services),The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.
s002M02EK01,s002M02KH01,be_absorbed_by,c108M01N01,c108M01N04,E,SIC 80 - Services (Health Services),The participants' average score increased from 59.97% in the initial assessment to 84.05% in the final assessment.
s002M02KH01,s002M02TP09,participate_in,c108M01N04,c108M01N06,E,SIC 80 - Services (Health Services),All nurses from the Internal Medicine Department of a central hospital in northern Portugal who voluntarily agreed to participate in the study were considered eligible.
s002M02TP09,s002M02OD04,depend_on,c108M01N06,c108M01N09,E,SIC 80 - Services (Health Services),The alignment of the MOOC with the participants professional roles... likely contributed to higher enrollment and completion rates.
s002M02TP09,s002M02ED04,depend_on,c108M01N06,c108M01N10,I,SIC 80 - Services (Health Services),"In recent years, the number of MOOCs has grown exponentially, in line with the increase in the number of people with access to the internet."
s002M02TP09,s002M02EK01,evaluate,c108M01N06,c108M01N01,E,SIC 80 - Services (Health Services),Each participant was asked to complete a knowledge assessment at the end of each module.
s002M02THR07,s002M02LI05,be_constrained_by,c108M01N05,c108M01N12,I,SIC 80 - Services (Health Services),"Mobile learning (m-learning) offers a flexible and accessible alternative for continuing professional education, overcoming barriers such as time constraints and financial burden."
s002M02TP09,s002M02LI08,be_constrained_by,c108M01N06,c108M01N15,E,SIC 80 - Services (Health Services),"The first limitation concerns the study's methodology, mainly because of the absence of a control group."
s002M02TP09,s002M02LI07,be_constrained_by,c108M01N06,c108M01N16,E,SIC 80 - Services (Health Services),"Since the sample was restricted to one medicine department in a single hospital institution, it hindered the generalizability of the results."
s002M02TP09,s002M02LI06,resolve,c108M01N06,c108M01N11,E,SIC 80 - Services (Health Services),"Mobile learning (m-learning) offers a flexible and accessible alternative for continuing professional education, overcoming barriers such as time constraints and financial burden."
s002M02EK01,s002M02TK08,translate_into,c108M01N01,c108M01N02,I,SIC 80 - Services (Health Services),Theoretical knowledge (COPD self‑management) is applied in clinical decision‑making through virtual simulation
s002M02EK01,s002M02KH03,be_held_by,c108M01N01,c108M02N15,E,SIC 80 - Services (Health Services),Participants achieved an average initial score of 59.97% and final score of 84.05%
s002M02EK01,s002M02KH03,be_absorbed_by,c108M01N01,c108M02N15,E,SIC 80 - Services (Health Services),Participants' average score increased from 59.97% to 84.05% (P<0.01) indicating knowledge absorption
s002M02TK09,s002M02KH02,be_held_by,c108M02N09,c108M01N03,I,SIC 80 - Services (Health Services),A master's degree equips nurses with the ability to manage complex situations such as empowering patients to self‑manage chronic conditions
s002M02TP09,s002M02TE08,adopt,c108M01N06,c108M02N24,E,SIC 80 - Services (Health Services),Significant engagement attributed to gamification
s002M02TP01,s002M02TE08,adopt,c108M02N19,c108M02N24,I,SIC 80 - Services (Health Services),Gamification is integrated into the virtual simulation to boost motivation
s002M02TP02,s002M02EK01,evaluate,c108M02N20,c108M01N01,E,SIC 80 - Services (Health Services),Knowledge retention was assessed by comparing the mean scores before and after the course
s002M02TP02,s002M02EK04,adopt,c108M02N20,c108M02N02,E,SIC 80 - Services (Health Services),The level of knowledge was assessed using 29 multiple‑choice questions
s002M02EK02,s002M02TP03,be_transferred_by,c109M01N01,c109M01N06,E,SIC 80 - Services (Health Services),This study aims to assess the effectiveness of educating the elderly about common age-related eye disorders through a novel AR-based health education workshop.
s002M02KH03,s002M02TP03,participate_in,c109M01N03,c109M01N06,E,SIC 80 - Services (Health Services),An AR-based education workshop was designed for the elderly to understand the major visual symptoms.
s002M02KH02,s002M02TP03,participate_in,c109M01N04,c109M01N06,E,SIC 80 - Services (Health Services),Enabling the workshop instructor to apply simulated visual defects to their devices using the control panel interface.
s002M02TP03,s002M02EK02,evaluate,c109M01N06,c109M01N01,E,SIC 80 - Services (Health Services),The effectiveness of the workshop was assessed by conducting pre- and post-activity surveys to measure the knowledge acquisition.
s002M02TP03,s002M02LI04,resolve,c109M01N06,c109M01N10,I,SIC 80 - Services (Health Services),Our research aims to study the effectiveness of an AR-based educational workshop utilizing an AR application to educate the elderly on the visual symptoms.
s002M02TP03,s002M02LI10,be_constrained_by,c109M01N06,c109M01N11,E,SIC 80 - Services (Health Services),Declined cognitive ability as a result of aging might be the reason that older participants might find it harder to retain and process.
s002M02TP03,s002M02LI08,be_constrained_by,c109M01N06,c109M01N12,E,SIC 80 - Services (Health Services),"First, our study lacked a control group."
s002M02TK01,s002M02TP03,be_captured_by,c109M02N02,c109M01N06,I,SIC 80 - Services (Health Services),AR can present... first-hand perception of symptoms
s002M02TK01,s002M02KH03,be_absorbed_by,c109M02N02,c109M01N03,I,SIC 80 - Services (Health Services),participants can appreciate the impacts of various eye diseases on their vision
s002M02TP03,s002M02TE07,adopt,c109M01N06,c109M02N11,E,SIC 80 - Services (Health Services),smartphones
s002M02TP03,s002M02ED03,depend_on,c109M01N06,c109M02N14,I,SIC 80 - Services (Health Services),recruited from 10 local daily elderly centers
s002M02TP03,s002M02ED04,depend_on,c109M01N06,c109M02N15,I,SIC 80 - Services (Health Services),"accessibility of the AR headset, prevalence of mobile devices"
s002M02TP03,s002M02LI11,be_constrained_by,c109M01N06,c109M02N19,I,SIC 80 - Services (Health Services),participants with a higher education level... could grasp new health information more efficiently
s002M02TP03,s002M02LI09,be_constrained_by,c109M01N06,c109M02N21,E,SIC 80 - Services (Health Services),AR exposure could lead to symptoms of cyber-sickness
s002M02TP03,s002M02LI02,be_constrained_by,c109M01N06,c109M02N22,E,SIC 80 - Services (Health Services),current study was a one-off intervention
