src_node_id,dst_node_id,relation_type,src_l1_node_id,dst_l1_node_id,evidence_label,case_title,evidence_statement
s001M02EK02,s001M02EK03,be_derived_from,c006M01N04,c006M01N02,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"the list of activities was made in Excel... Secondly, based on the previous data, a 3D modeling... was developed"
s001M02EK03,s001M02KH01,be_held_by,c006M01N12,c006M01N17,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Valuable information on incidents, accidents and best practices is lost as staff changes in companies"
s001M02THR03,s001M02ED02,depend_on,c006M01N18,c006M01N23,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In developing countries, conventional methods are employed to identify risks and prevent accidents due to limited familiarity"
s001M02TK09,s001M02TP12,be_captured_by,c006M01N05,c006M01N20,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"export the file to an .nwc format for 4D simulation in Navisworks. In this way, identify the hazards of the case study from the design stage."
s001M02EK04,s001M02TP07,be_transferred_by,c006M01N09,c006M01N21,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"This spreadsheet has tools such as IPERC (Hazard Identification, Risk Evaluation and Controls)"
s001M02EK03,s001M02TP07,be_transferred_by,c006M01N11,c006M01N21,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),This spreadsheet has tools such as... Requests for Information on Previously Taken Controls (RFI)
s001M02EK04,s001M02EK01,be_derived_from,c006M01N09,c006M01N13,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"assigned an initial risk factor (RFCS) based on exposure, probability and severity indexes granted by the Peruvian Law N° 29783"
s001M02TP07,s001M02TE04,adopt,c006M01N15,c006M01N14,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In PowerApps, an application was created to visualize the information... server will be populated with data from an application created in Microsoft Excel... SQL server has been developed on the Microsoft Azure platform."
s001M02TP05,s001M02OD01,depend_on,c006M01N19,c006M01N22,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"establishing a safety culture depends on the organization, since it must work consciously... USD methodology was created to address these challenges"
s001M02THR03,s001M02LI12,be_constrained_by,c006M01N18,c006M01N26,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"In developing countries, conventional methods are employed... The lack of retention of OHS knowledge and lessons learned represents a major obstacle"
s001M02TP07,s001M02LI12,be_constrained_by,c006M01N21,c006M01N25,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"To address this issue [information gathered is lost over time], a relational table (SQL) data server has been developed... populated with data from an application created in Microsoft Excel"
s001M02TP05,s001M02LI12,resolve,c006M01N19,c006M01N26,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The lack of retention of OHS knowledge and lessons learned represents a major obstacle... Ultra Safety Design (USD) methodology was created to address these challenges
s001M02TP12,s001M02TE04,adopt,c006M01N20,c006M02N09,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"""export the file to an .nwc format for 4D simulation in Navisworks"""
s001M02TP06,s001M02TE04,adopt,c006M02N06,c006M02N10,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"""a relational table (SQL) data server has been developed on the Microsoft Azure platform"""
s001M02TP07,s001M02ED01,depend_on,c006M02N04,c006M02N14,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"""initial risk factor (RF - CS) based on exposure, probability and severity indexes granted by the Peruvian Law N° 29783"""
s001M02TP06,s001M02LI12,mitigate,c006M02N06,c006M02N15,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"""the preservation of information through the database ... promote continuous improvement because the data collected can be used in future projects"" (directly addresses loss due to staff changes)"
s001M02TP07,s001M02LI12,mitigate,c006M02N07,c006M02N16,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Same – dashboard supports continuous improvement by providing lessons learned
s001M02EK03,s001M02TP06,be_transferred_by,c006M02N20,c006M02N06,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The SQL server stores IPERC data (populated from Excel) and makes it available
s001M02EK04,s001M02TP06,be_transferred_by,c006M02N21,c006M02N06,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Lessons learned records are stored in the SQL server
s001M02TK04,s001M02KH02,be_held_by,c007M01N04,c007M01N07,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),with the best scores placed in the trainer group
s001M02EK03,s001M02THR03,be_transferred_by,c007M01N01,c007M01N10,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),These sessions were conducted following a conventional format consisting of trainees reading the recommended procedures
s001M02EK03,s001M02TP10,be_transferred_by,c007M01N01,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"For 'Knowing the manufacturing steps,' cards with the steps were placed in the correct order."
s001M02EK04,s001M02TP10,be_transferred_by,c007M01N02,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"For 'Knowing the criteria for using the robot,' teams guessed whether certain compounds could be used with the robot."
s001M02TK04,s001M02TP10,be_transferred_by,c007M01N04,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"For the practical part, one team at a time (trainer/trainee) entered the cleanroom with the training pharmacist... Peyton approach"
s001M02KH02,s001M02TP10,participate_in,c007M01N07,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Trainer/ trainee teams participated in 2-hour training sessions with three games and a debriefing.
s001M02KH03,s001M02TP10,participate_in,c007M01N08,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Trainer/ trainee teams participated in 2-hour training sessions with three games and a debriefing.
s001M02TP10,s001M02OD05,depend_on,c007M01N11,c007M01N14,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"This was possible as the work was performed as part of a PhD thesis, with the doctoral student involved in 100% of the project."
s001M02TP10,s001M02ED03,depend_on,c007M01N11,c007M01N15,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),entered the cleanroom with the training pharmacist... preparing cytotoxic drugs in cleanrooms
s001M02THR03,s001M02ED03,depend_on,c007M01N10,c007M01N15,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),chemotherapy preparation within an isolator put operators at risk of musculoskeletal disorders.
s001M02TP10,s001M02LI11,be_constrained_by,c007M01N11,c007M01N16,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary
s001M02TP10,s001M02LI07,be_constrained_by,c007M01N11,c007M01N18,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),The present study's limitations include its small sample size (14 operators)
s001M02TP10,s001M02LI04,be_constrained_by,c007M01N11,c007M01N17,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),our PharmaHelp® robot was little used during the six months post-training because of a breakdown
s001M02TP10,s001M02LI11,mitigate,c007M01N11,c007M01N16,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),This highly appreciated training program efficiently improved knowledge retention out to six months.
s001M02EK03,s001M02KH03,be_absorbed_by,c007M01N01,c007M01N08,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Knowledge improved from 57% pretraining to 77%
s001M02TK04,s001M02KH03,be_absorbed_by,c007M01N04,c007M01N08,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Motivation and self-efficacy, respectively, improved from 57.6% to 86.6%... and from 48.5% to 75.6%"
s001M02TP10,s001M02EK03,evaluate,c007M01N11,c007M01N01,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),their robot knowledge was assessed on a 0-24-scale... same questionnaire on their knowledge about the robot
s001M02TP10,s001M02EK04,evaluate,c007M01N11,c007M01N02,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),their robot knowledge was assessed on a 0-24-scale... same questionnaire on their knowledge about the robot
s001M02TP10,s001M02TK10,evaluate,c007M01N11,c007M01N05,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),motivation and self-efficacy in using it on 0-to-100 scales.
s001M02TK04,s001M02LI04,be_difficult_to_capture_due_to,c007M01N04,c007M01N17,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),complex technical use and periods of machine downtime caused drops in motivation
s001M02TK04,s001M02LI11,be_difficult_to_capture_due_to,c007M02N05,c007M02N40,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Skill to use robot is difficult to retain because of ""drops in motivation"" caused by robot downtime and complex use."
s001M02TK04,s001M02LI02,be_difficult_to_capture_due_to,c007M02N05,c007M02N42,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Skill to use robot is difficult to retain because of ""insufficient training"" that was not sustained."
s001M02TK10,s001M02KH01,be_held_by,c007M02N06,c007M02N09,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Self‑efficacy in using the robot is measured in operators.
s001M02TK04,s001M02THR03,be_transferred_by,c007M02N05,c007M01N10,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Conventional training format (reading, demonstration, repetition) is used to transfer skill to use robot."
s001M02THR03,s001M02LI11,be_constrained_by,c007M01N10,c007M02N40,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Conventional training is constrained by drop in motivation.
s001M02TK10,s001M02TP10,be_transferred_by,c007M02N06,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Game‑based training improves self‑efficacy (measured pre/post).
s001M02KH01,s001M02TP10,participate_in,c007M02N09,c007M01N11,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Operators participated in game‑based training sessions.
s001M02TP10,s001M02TE07,adopt,c007M01N11,c007M02N27,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Game‑based training adopted Framindmap software for mind map.
s001M02TP10,s001M02TE03,adopt,c007M01N11,c007M02N30,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Game‑based training adopted the PharmaHelp robot for the practical part.
s001M02TP02,s001M02EK03,evaluate,c007M02N26,c007M02N01,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Knowledge evaluation survey (10 questions) assessed explicit knowledge about robot steps, criteria, etc."
s001M02TP02,s001M02TK10,evaluate,c007M02N26,c007M02N06,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Survey measured self‑efficacy on a 0‑100 scale.
s001M02TP10,s001M02LI02,mitigate,c007M01N11,c007M02N42,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),"Game‑based training provided sufficient training, addressing prior insufficiency."
s001M02TP10,s001M02OD06,depend_on,c007M01N11,c007M02N34,I,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Training aimed to ensure Good Manufacturing Practices standards.
s001M02TP10,s001M02LI08,be_constrained_by,c007M01N11,c007M02N37,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Training evaluation limited by low number of questions (10).
s001M02TP10,s001M02LI06,be_constrained_by,c007M01N11,c007M02N39,E,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Training required >100 hours to develop.
