node_id,node_name,parent_id,category,case_title,evidence_statement
c212M02N26,Faculty expertise,s003M01OD05,"Human Capacity, Roles & Participation",The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The instructors held doctoral degrees and had at least 10 years of professional experience. Instructors were responsible for designing research program, conducting training, and evaluating participants."
c212M02N27,Structured curriculum,s003M01OD08,Organizational Structure & Process Design,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The training lasted one semester and focused on developing moral behavior in future nurses within framework of course 'Ethics and Deontology.' Classes were three times a week for 2 hours each session.
c212M02N28,Institutional support,s003M01OD09,Ambiguous Organizational Dependency(*),The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,The study was conducted within several leading medical institutions across three regions. Tests were validated and verified for reliability through internal reviews at participating universities.
c212M02N29,Regional availability (urban centers),s003M01ED08,Geographic & Physical Site Context,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The participant sample was drawn from several leading medical institutions across three regions of the country: Moscow, St. Petersburg, and Perm."
c212M02N30,Student eligibility criteria,s003M01ED06,"Client, Procurement & Institutional Environment",The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"To participate in the study, individuals had to meet criteria: be employed as a nurse and be between ages 25 and 45. Participants who were on leave, sick leave, or who declined to participate were excluded."
c212M02N32,Technical implementation challenges,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Difficulties arise in assessing effectiveness of AI in medical education, as well as in addressing technical issues during development of AI applications."
c212M02N33,Limited sample size (n=150),s003M01LI14,Empirical Sample and Generalizability Limitations,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The total number of participants was 150, which may restrict the generalizability of the results to a broader population of healthcare professionals. The relatively small sample size limits statistical power."
c212M02N34,Geographic concentration bias,s003M01LI14,Empirical Sample and Generalizability Limitations,The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The geographical concentration in large urban centers does not fully reflect the situation in other regions of the country, particularly in rural areas."
c212M02N35,Short-term timeframe (one semester),s003M01LI13,"Research Design, Measurement and Validation Flaws",The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"The study was conducted within a limited timeframe, which does not allow for the consideration of long-term changes in indicators and dynamics of factors affecting self-realization and stress resilience."
c212M02N36,Subjective interview response bias,s003M01LI13,"Research Design, Measurement and Validation Flaws",The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Testing and interviews may involve subjective biases, as participants might respond in ways they perceive as socially desirable rather than reflecting their true experiences or behaviors."
c212M02N37,Complex colleague relationships,s003M01LI09,"Organizational Culture, Leadership and Adoption Barriers",The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Among factors negatively impacting work efficiency and psychological well-being in professional context, complex relationships with colleagues emerged as a leading issue, affecting 73.6 ± 5.8% of mid-level medical staff."
c212M02N38,Patient interaction difficulties,s003M01LI09,"Organizational Culture, Leadership and Adoption Barriers",The Influence Of Education Using Artificial Intelligence Technologies On The Formation Of Moral Behavior And Self-Efficacy In Medical Students,"Psychological difficulties in interactions with patients or their representatives were identified as a significant and frequent issue. For physicians, this problem was highly significant with average ranking of 3.4 in factor hierarchy."
c213M01N01,Wisconsin breast cancer digitized FNA image dataset,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The cancer application used the Wisconsin breast cancer dataset containing features computed from digitized fine needle aspirate images of breast masses.
c213M01N03,Parkinson’s disease biomedical voice dataset,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The Parkinson’s disease application used biomedical voice measurements from 31 individuals and 195 voice recordings.
c213M01N04,Parkinson’s disease biomedical voice measurements,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Each record contains biomedical voice measurements used to differentiate healthy individuals from individuals with Parkinson’s disease.
c213M01N05,healthcare supplier selection dataset,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The supplier-selection application simulated data from a publicly available supplier-selection dataset.
c213M01N07,healthcare-provider breast cancer prediction models,s003M01EK05,Codified Predictive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Ten healthcare-provider nodes trained and cross-evaluated classification models using their allocated breast-cancer data.
c213M01N08,healthcare-provider Parkinson’s disease classification models,s003M01EK05,Codified Predictive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Provider nodes trained and evaluated models that differentiated healthy individuals from individuals with Parkinson’s disease.
c213M01N09,healthcare-provider supplier selection classification models,s003M01EK05,Codified Predictive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Each healthcare provider trained a classification model for selecting suppliers and shared it for cross-node evaluation.
c213M01N10,healthcare-provider predictive model parameters and updates,s003M01EK05,Codified Predictive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Providers retain their data while sharing trained model parameters or model updates through the blockchain.
c213M01N11,healthcare-provider breast cancer hold-out validation sets,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Each institution retained a test portion of its breast-cancer data and used local validation data to evaluate peer models.
c213M01N12,healthcare-provider Parkinson’s disease hold-out validation sets,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Each provider’s Parkinson’s dataset was divided into training and test sets while preserving the original class distribution.
c213M01N14,cross-provider breast cancer model accuracy scores,s003M01EK07,Codified Outcome Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Table 3 reports the accuracy of each provider-trained model when tested at every provider node.
c213M01N16,cross-provider supplier selection model accuracy scores,s003M01EK07,Codified Outcome Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Table 7 compares the accuracy of supplier-selection models across healthcare-provider nodes.
c213M01N19,best-performing supplier selection model at each provider node,s003M01EK07,Codified Outcome Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Several supplier-selection models trained by other nodes outperformed a provider’s locally trained model.
c213M01N20,participating healthcare provider nodes,s003M01KH14,Organizational and Inter-organizational Collectives,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"Each healthcare provider operates as an independent node, retains local data, and trains predictive models."
c213M01N21,participating healthcare provider nodes,s003M01KL09,Project and Organizational Collective Learners,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"Providers test peer models, compare results, identify biases, and recognize potential improvements."
c213M01N22,Blockchain-based Predictive Digital Twin,s003M01TP07,Algorithmic Pattern Discovery and Prediction,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"The validated architecture combines predictive digital twins, blockchain, and federated learning for decentralized model development and benchmarking."
c213M01N23,blockchain-based healthcare predictive-model sharing and benchmarking,s003M01TP13,Criteria-based Performance Evaluation and Ranking,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Locally trained models are shared across the blockchain and benchmarked against each recipient node’s validation data.
c213M01N24,cross-provider breast cancer model evaluation,s003M01TP13,Criteria-based Performance Evaluation and Ranking,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Every provider evaluated breast-cancer models developed by other providers on its own validation data.
c213M01N25,cross-provider Parkinson’s disease model evaluation,s003M01TP13,Criteria-based Performance Evaluation and Ranking,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The Parkinson’s disease case partitioned provider data and compared model performance across institutions.
c213M01N26,cross-provider healthcare supplier selection model evaluation,s003M01TP13,Criteria-based Performance Evaluation and Ranking,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Each supplier-selection model was evaluated against models developed by other nodes and shared through the blockchain.
c213M01N28,blockchain technology,s003M01TE06,"Security, Privacy, and Trustworthy Technologies",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"Blockchain provides decentralized model exchange, immutability, traceability, and consensus."
c213M01N29,federated learning,s003M01TE06,"Security, Privacy, and Trustworthy Technologies",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Federated learning permits local model training and collaborative model development without direct data exchange.
c213M01N30,predictive digital twins,s003M01TE03,"Cyber-Physical Systems, IoT, and Smart Environments",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Predictive digital twins use data and predictive analytics to forecast future states and support decisions.
c213M01N31,logistic regression,s003M01TE01,Artificial Intelligence and Intelligent Computation,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Logistic regression was one of four classification algorithms implemented in the cases.
c213M01N32,decision tree,s003M01TE01,Artificial Intelligence and Intelligent Computation,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Decision tree was one of four classification algorithms implemented in the cases.
c213M01N33,random forest,s003M01TE01,Artificial Intelligence and Intelligent Computation,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Random forest was one of four classification algorithms implemented in the cases.
c213M01N34,gradient boosting,s003M01TE01,Artificial Intelligence and Intelligent Computation,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Gradient boosting was one of four classification algorithms implemented in the cases.
c213M01N35,blockchain smart contracts for healthcare model access and use,s003M01TE06,"Security, Privacy, and Trustworthy Technologies",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Providers can establish smart contracts defining the conditions under which shared models may be accessed or used.
c213M01N36,healthcare-institution computational infrastructure and federated-learning capability,s003M01OD03,"Financial, Technical & Information Resources",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The framework assumes adequate computational infrastructure and technical capability across participating healthcare institutions.
c213M01N37,healthcare-node ethical transparency,s003M01OD01,"Governance, Standards & Formal Control",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The model relies on ethical transparency at the participating-node level.
c213M01N38,healthcare privacy regulations,s003M01ED01,"Political, Regulatory & Jurisdictional Environment",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Healthcare collaboration must protect patient privacy and operate within privacy regulations.
c213M01N39,cross-institutional healthcare data silos,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Data silos hinder traditional healthcare collaboration and benchmarking.
c213M01N40,incompatible healthcare IT infrastructures,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Traditional benchmarking is hindered by incompatible information-technology infrastructures.
c213M01N41,limited institution-specific cancer and Parkinson’s disease training data,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Local learning was difficult when provider nodes operated with limited clinical datasets.
c213M01N42,cross-provider predictive-model accuracy variability,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Locally trained model performance varied substantially across healthcare-provider nodes.
c213M01N43,Parkinson’s disease recording class imbalance,s003M01LI14,Empirical Sample and Generalizability Limitations,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The Parkinson’s dataset contains more recordings from individuals with Parkinson’s disease than from healthy individuals.
c213M01N44,unestablished effect on actual patient outcomes,s003M01LI13,"Research Design, Measurement and Validation Flaws",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The downstream effect of the framework on actual patient outcomes has not been empirically established.
c213M01N45,restriction to supervised healthcare learning scenarios,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The current model mainly supports supervised-learning scenarios.
c213M01N46,healthcare-provider cancer diagnostic experience and clinical practices,s003M01TK12,Organizational Culture and Unwritten Working Practices,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"The local cancer-learning scenario reflects each healthcare provider’s specific patient demographics and clinical practices, and the federated scenario allows providers to benefit from collective knowledge and experiences."
c213M01N47,healthcare-provider supplier-selection strategies and methodologies,s003M01TK12,Organizational Culture and Unwritten Working Practices,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,The paper explains that institutions can enhance their models by learning from one another and adopting successful strategies or methodologies; the supplier case allows providers to analyze and adapt using shared model-performance insights.
c213M02N01,Healthcare Institutions (Nodes A–J),s003M01KH14,Organizational and Inter-organizational Collectives,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,each stakeholder (healthcare provider) acts as an independent node
c213M02N04,Local Predictive Models,s003M01EK05,Codified Predictive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Each node trains a local predictive model using its historical and real-time data
c213M02N06,Benchmark Accuracy Scores,s003M01EK07,Codified Outcome Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Each node benchmarks the performance of received models on its own hold-out validation set
c213M02N08,Clinical Decision-Making,s003M01TK10,Shared Professional Norms and Standards of Judgment,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,This model is used for predictions and decision-making during the next time interval
c213M02N09,Wisconsin Breast Cancer Dataset,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,contains features computed from digitized images of fine needle aspirates (FNA) of breast mass
c213M02N11,Supplier Selection Data,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,data have been simulated from a publicly available supplier selection dataset available at www.kaggle.com
c213M02N12,Local Training Data,s003M01EK02,Codified Descriptive Knowledge,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,data was further split into training (80%) and test (20%) sets
c213M02N14,Federated Learning Protocol,s003M01TP07,Algorithmic Pattern Discovery and Prediction,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Federated Learning (FL) is a decentralized approach to ML that enables multiple participants to collaboratively train models without directly sharing data
c213M02N15,Blockchain-based Model Sharing,s003M01TP10,Database-supported Project Knowledge Archiving,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"Instead of sharing sensitive patient data, each node shares their trained models and parameters on the blockchain network"
c213M02N16,Performance Benchmarking,s003M01TP13,Criteria-based Performance Evaluation and Ranking,Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Each node benchmarks the performance of received models on its own hold-out validation set
c213M02N17,Blockchain Network,s003M01TE06,"Security, Privacy, and Trustworthy Technologies",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,blockchain technology...enables secure data storage and sharing across multiple stakeholders
c213M02N18,Blockchain Smart Contracts,s003M01TE06,"Security, Privacy, and Trustworthy Technologies",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"Smart contracts, a key feature of blockchain, automate transactions, connect stakeholders, and enable secure, transparent data sharing"
c213M02N19,InterPlanetary File System (IPFS),s003M01TE04,"Data, Information, and Knowledge Systems",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,blockchain-based solutions can be integrated with off-chain storage such as InterPlanetary File System (IPFS) for decentralized storage
c213M02N22,Institutional Data Silos,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Traditional collaboration methods are hindered by barriers such as data silos
c213M02N23,Patient Data Exposure Risk,s003M01LI10,"Knowledge Continuity, Documentation, Governance, Privacy and Security",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,Data management in healthcare faces significant challenges in balancing security and anonymity during information exchange
c213M02N24,Centralised System Single Point of Failure,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,centralized systems prone to single point of failure and lack of transparency
c213M02N25,Interoperability Issues,s003M01LI05,"Software, Algorithmic, Data Quality and Interoperability Barriers",Blockchain-Enabled Predictive Digital Twin Approach For Healthcare: Enhancing Accuracy And Performance With Federated Learning,"the implementation of DTs faces challenges, such as data integration, interoperability, and privacy concerns"
c214M01N01,official operation manuals,s003M01EK03,Codified Procedural Knowledge,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The domain-specific knowledge base was developed using official operation manuals.
c214M01N04,domain-specific knowledge base,s003M01EK09,Ambiguous Explicit Knowledge(*),"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Validated domain content was embedded in a RAG-based knowledge base for LLM interaction.
c214M01N05,expert-crafted reference answers,s003M01EK06,Codified Evaluative Knowledge,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Learner responses were compared with expert-crafted reference answers using structured prompting.
c214M01N06,hazard analysis,s003M01EK02,Codified Descriptive Knowledge,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",All experimental groups received identical content including hazard analysis.
c214M01N07,risk assessment,s003M01EK06,Codified Evaluative Knowledge,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",All experimental groups received identical content including risk assessment.
c214M01N08,operational procedures,s003M01EK03,Codified Procedural Knowledge,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",All experimental groups received identical content including operational procedures.
c214M01N09,operational understanding,s003M01TK13,AmbiguousTacit Knowledge(*),"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The assessment measured comprehension of safety knowledge and functional mechanisms.
c214M01N10,risk identification,s003M01TK06,Trained Sensory and Perceptual Recognition,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The assessment measured the ability to detect potential safety issues in simulated industrial contexts.
c214M01N11,preventive and recovery measures,s003M01TK10,Shared Professional Norms and Standards of Judgment,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The assessment measured selection of appropriate responses or corrective actions in hazardous situations.
c214M01N12,safety skills,s003M01TK13,AmbiguousTacit Knowledge(*),"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",AIVR supported acquisition and mastery of skills through interactive practice.
c214M01N13,human factor engineering experts,s003M01KH06,Domain Experts and Expert Reviewers,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Human factor engineering experts experienced in nuclear safety training reviewed and validated the compiled content.
c214M01N14,trainees,s003M01KL02,Structured Occupational Trainees,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","Trainees used the systems, completed assessments, and received targeted retraining."
c214M01N15,slide-based instruction,s003M01THR12,Codified-Material Learning,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Slide-based instruction was one of the three experimentally compared training modalities.
c214M01N16,traditional VR training,s003M01TP03,Situated Experiential Learning through Extended Reality,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Traditional VR training was an immersive comparator without AIVR personalization.
c214M01N17,AIVR,s003M01TP03,Situated Experiential Learning through Extended Reality,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","AIVR integrates VR, an AI tutoring system, and adaptive learning for safety training."
c214M01N18,VR system,s003M01TP03,Situated Experiential Learning through Extended Reality,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The VR system provides an immersive environment and adaptive navigation support.
c214M01N19,AI tutoring system,s003M01TP08,Generative Knowledge Synthesis and Content Production,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The AI tutoring system provides real-time personalized responses based on the knowledge base.
c214M01N20,adaptive learning system,s003M01TP04,Interactive Consequence Learning and Digital Feedback,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The adaptive learning system identifies weaknesses and initiates targeted content adjustment and retraining.
c214M01N21,AI-based assessment system,s003M01TP13,Criteria-based Performance Evaluation and Ranking,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","The assessment system evaluates responses, records performance, and identifies learning weaknesses."
c214M01N22,virtual reality,s003M01TE02,Human–Computer Interaction and Immersive Technologies,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",VR provides immersive and risk-free simulations of hazardous scenarios.
c214M01N23,large language models,s003M01TE01,Artificial Intelligence and Intelligent Computation,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","LLMs generate personalized content, answer questions, and evaluate learner responses."
c214M01N24,retrieval-augmented generation,s003M01TE01,Artificial Intelligence and Intelligent Computation,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",RAG retrieves localized domain content to improve response precision and mitigate hallucination.
c214M01N26,HTC VIVE Pro Eye,s003M01TE02,Human–Computer Interaction and Immersive Technologies,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The training used an HTC VIVE Pro Eye head-mounted display.
c214M01N27,3D scanner or CAD,s003M01TE05,"Imaging, Sensing, and Perception Technologies","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The physical training environment was captured using a 3D scanner or CAD.
c214M01N28,Langchain-Chatchat,s003M01TE01,Artificial Intelligence and Intelligent Computation,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",The RAG-based Langchain-Chatchat application was implemented.
c214M01N29,ChatGLM,s003M01TE01,Artificial Intelligence and Intelligent Computation,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",ChatGLM was used in the AI tutoring and assessment systems.
c214M01N31,semantic vector database,s003M01TE04,"Data, Information, and Knowledge Systems","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Segmented documents were vectorized and embedded in a semantic vector database.
c214M01N32,MySQL database,s003M01TE04,"Data, Information, and Knowledge Systems","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration","User requests, server responses, and timestamps were recorded in real time in MySQL."
c214M01N33,Windows Speech Recognition,s003M01TE05,"Imaging, Sensing, and Perception Technologies","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Windows Speech Recognition converted users' spoken input into text.
c214M01N34,prompt engineering,s003M01TE01,Artificial Intelligence and Intelligent Computation,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Prompt engineering delivered retrieved content and user queries to the LLM and supported assessment.
c214M01N35,carefully curated and structured documents,s003M01OD03,"Financial, Technical & Information Resources","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Domain-specific knowledge representation requires carefully curated and structured documents.
c214M01N36,physical and visual thresholds,s003M01ED11,"User Characteristics, Eligibility & Participation Conditions","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",VR participation requires physical and visual suitability to reduce discomfort or adverse effects.
c214M01N37,limited interactivity,s003M01LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Conventional classroom-oriented safety training was described as having limited interactivity.
c214M01N38,low engagement,s003M01LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Traditional approaches were described as having low or minimal engagement.
c214M01N40,information was easily forgotten,s003M01LI01,Individual Knowledge and Memory Decay,"Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Participants reported that information in traditional instruction was easily forgotten.
c214M01N41,fatigue,s003M01LI02,"Individual Ergonomic, Usability and Immediate Safety Risks","Revolutionizing Safety Training: Enhancing Safety Knowledge Acquisition, Retention, And User Experience With Adaptive Vr-Llm Integration",Participants reported fatigue as an issue with slide-based instruction.
