src_node_id,dst_node_id,relation_type,evidence_count,evidence_statement,case_title,evidence_label
s002M01KH16,s002M01TP11,participate_in,2,"c117M02N11 - c117M01N29: External ideas submitted through platforms like Idea-Point and technical collaboration tools are evaluated by our R&D experts
c117M02N11 - c117M01N26: We use LinkedIn to engage with external innovators and experts",SIC 80 - Services (Health Services),Aggregation
s002M01KH16,s002M01TP13,participate_in,1,c117M02N11 - c117M01N38: External innovators participate in crowdsourced evaluation through voting and feedback,SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01THR11,participate_in,1,c104M01N08 - c104M01N09: Participants attended the demonstration before undertaking the assisted assembly task.,SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01THR12,participate_in,4,"c104M01N08 - c104M01N10: Twenty participants were assigned to the paper group and used the manual during assembly.
c104M01N08 - c104M02N13: Participants in the paper group used the paper manual.
c113M01N08 - c113M01N12: All participants were students, and four were assigned to the paper-based document condition.
c113M01N11 - c113M01N12: Four participants were assigned to the paper-based document learning method.",SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01THR13,participate_in,1,c110M01N09 - c110M01N14: Students received hands-on experience operating and troubleshooting manufacturing equipment in the Smart Factory.,SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01THR16,participate_in,1,c110M01N09 - c110M01N15: Current students participated in surveys validating the chatbot.,SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01THR17,participate_in,2,"c104M01N08 - c104M01N11: All forty participants completed the pre-test, immediate post-test, and delayed post-test.
c104M01N08 - c104M02N27: Participants were required to complete a knowledge test.",SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01TP03,participate_in,6,"c104M01N08 - c104M01N12: Twenty participants were assigned to the MAR condition and used the mobile application during assembly.
c104M01N08 - c104M02N14: Participants in the MAR group used the MAR application.
c113M01N08 - c113M01N13: All participants were students, and four were assigned to the traditional AR condition.
c113M01N08 - c113M01N14: All participants were students, and five were assigned to the enhanced AR condition.
c113M01N09 - c113M01N13: Four participants were assigned to the traditional AR learning method.
c113M01N09 - c113M01N14: Five participants were assigned to the enhanced AR learning method.",SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01TP07,participate_in,2,"c110M01N09 - c110M01N19: The analyzed conversation history consisted of current students' interaction requests.
c110M01N09 - c110M02N14: history of conversations was examined using a word cloud tool.",SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01TP08,participate_in,2,"c110M01N09 - c110M01N16: Current students used AlFrEDo in both English and Spanish.
c110M01N09 - c110M02N06: Surveys were conducted with current students to evaluate...",SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01TP12,participate_in,1,"c125M01N19 - c125M01N42: Engineering students were workshop attendees, and attendees provided feedback on each activity.
c125M01N19 - c125M01N43: Engineering students were workshop attendees, and attendees provided feedback on each activity.
c125M01N19 - c125M01N44: Engineering students were workshop attendees, and attendees provided feedback on each activity.
c125M01N19 - c125M01N45: Engineering students were workshop attendees, and attendees provided feedback on each activity.",SIC 80 - Services (Health Services),Aggregation
s002M01KL01,s002M01TP13,participate_in,2,"c125M01N19 - c125M01N28: Engineering students were among the attendees surveyed after the workshop.
c125M01N19 - c125M01N26: Engineering students were workshop attendees, and attendees provided feedback on each activity.",SIC 80 - Services (Health Services),Aggregation
s002M01KL02,s002M01THR11,participate_in,4,"c106M01N11 - c106M01N13: G1 received trainer support during Scenario 2.
c106M01N12 - c106M01N13: G2 also received the standardized trainer support during Scenario 2.
c106M02N03 - c106M02N05: The experiment involved 14 workers, 7 for each group. For G1, scenario 1 is about letting the worker familiarize themselves... using their guidance devices autonomously.
c107M02N15 - c107M01N39: courses are offered in special pneumatics training workshops",SIC 80 - Services (Health Services),Aggregation
s002M01KL02,s002M01THR12,participate_in,2,"c107M01N11 - c107M02N17: The control group (group 1) with the traditional learning method is represented by a replica
c107M02N15 - c107M02N17: the training of industrial-technical professions... such as industrial mechanic or mechatronics technician",SIC 80 - Services (Health Services),Aggregation
s002M01KL02,s002M01THR13,participate_in,2,"c107M01N11 - c107M01N12: Five apprentices in the control group performed the exercises using a replica made from 3D-printed components.
c107M01N11 - c107M01N38: Training laboratories and learning systems are practical options for teaching
c107M02N15 - c107M01N38: Training laboratories and learning systems are practical options for teaching",SIC 80 - Services (Health Services),Aggregation
s002M01KL02,s002M01THR17,participate_in,1,c107M02N15 - c107M02N18: Current practice-oriented teaching methods... simulation software,SIC 80 - Services (Health Services),Aggregation
s002M01KL02,s002M01TP03,participate_in,6,"c106M01N12 - c106M01N15: G2 workers used the VMAR module during familiarization and training.
c106M02N03 - c106M01N15: The experiment involved 14 workers, 7 for each group. For G2, scenario 1 is about letting the worker familiarize themselves... using their guidance devices autonomously.
c107M01N11 - c107M01N15: Five apprentices in Group 2 performed the exercises using the realistic AR simulation.
c107M01N11 - c107M01N16: Five apprentices in Group 3 performed the exercises using the additional AR visualization elements.
c107M02N15 - c107M02N21: The realized application... A.R.P.S.
c113M02N17 - c113M01N14: trainees who used the enhanced AR training systems...",SIC 80 - Services (Health Services),Aggregation
s002M01KL02,s002M01TP12,participate_in,4,"c106M01N11 - c106M01N14: G1 workers used screen-displayed digital procedures during familiarization and training.
c125M01N17 - c125M01N24: Small manufacturing business owners attended the hands-on experiential-learning event.
c125M01N17 - c125M01N42: Small manufacturing business owners were workshop attendees, and attendees provided feedback on each of the five activities.
c125M01N17 - c125M01N43: Small manufacturing business owners were workshop attendees, and attendees provided feedback on each of the five activities.
c125M01N17 - c125M01N44: Small manufacturing business owners were workshop attendees, and attendees provided feedback on each of the five activities.
c125M01N17 - c125M01N45: Small manufacturing business owners were workshop attendees, and attendees provided feedback on each of the five activities.
c125M01N18 - c125M01N42: Shop floor workers were workshop attendees, and attendees provided feedback on each activity.
c125M01N18 - c125M01N43: Shop floor workers were workshop attendees, and attendees provided feedback on each activity.
c125M01N18 - c125M01N44: Shop floor workers were workshop attendees, and attendees provided feedback on each activity.
c125M01N18 - c125M01N45: Shop floor workers were workshop attendees, and attendees provided feedback on each activity.",SIC 80 - Services (Health Services),Aggregation
s002M01KL02,s002M01TP13,participate_in,5,"c107M01N11 - c107M02N24: qualitative survey using semi-structured interviews to gather detailed experiences and opinions from the participants
c125M01N17 - c125M01N28: Owners were among the attendees surveyed after the workshop.
c125M01N18 - c125M01N28: Shop floor workers were among the attendees surveyed after the workshop.
c125M01N17 - c125M01N26: Small manufacturing business owners were exposed to the Industry 4.0 maturity model in the first workshop activity.
c125M01N18 - c125M01N26: Shop floor workers were workshop attendees, and attendees provided feedback on each activity.",SIC 80 - Services (Health Services),Aggregation
s002M01KL03,s002M01THR07,participate_in,1,c105M01N17 - c105M01N18: The traditional model assigns the apprentice or newer employee the learning role.,SIC 80 - Services (Health Services),Aggregation
s002M01KL03,s002M01TP03,participate_in,2,"c105M01N17 - c105M02N22: third employee (non-expert) also performed the task using the AR-instructions
c105M02N17 - c105M02N22: broader group of potential employees, including foreign or less-qualified employees
c105M02N18 - c105M02N22: broader group of potential employees, including foreign or less-qualified employees",SIC 80 - Services (Health Services),Aggregation
s002M01KL04,s002M01THR10,participate_in,1,c111M01N01 - c111M02N26: Controllers participate in professional networks/special interest groups,SIC 80 - Services (Health Services),Aggregation
s002M01KL04,s002M01THR11,participate_in,1,c111M01N01 - c111M01N21: Existing specialized training and extra-occupational studies are reported as acquisition channels.,SIC 80 - Services (Health Services),Aggregation
s002M01KL04,s002M01THR15,participate_in,1,"c108M02N08 - c108M02N13: The IT personnel will be responsible for connecting the solution to the digital information system, implementing the final model, and developing different services to exploit it",SIC 80 - Services (Health Services),Aggregation
s002M01KL04,s002M01THR17,participate_in,6,"c111M01N01 - c111M01N14: Controllers use exchange with innovative companies as a knowledge-acquisition channel.
c111M01N01 - c111M01N15: Controllers acquire knowledge through formal and informal exchanges among colleagues.
c111M01N01 - c111M01N16: Controllers acquire knowledge through external consultants, which Table 4 identifies as a personal channel.
c111M01N01 - c111M01N17: Controllers use contacts with institutes at universities as a personal knowledge-acquisition channel.
c111M01N01 - c111M01N18: Visits to trade fairs are reported among the channels controllers use to acquire knowledge.
c111M01N01 - c111M02N23: Controllers participate in exchange with other companies",SIC 80 - Services (Health Services),Aggregation
s002M01KL04,s002M01TP10,participate_in,1,c111M01N01 - c111M01N30: Documented blogs containing current topics and field reports are content-presentation media intended to enable controllers to acquire AI-specific knowledge.,SIC 80 - Services (Health Services),Aggregation
s002M01KL04,s002M01TP11,participate_in,4,"c111M01N01 - c111M01N26: The in-house online tool supports exchange and further training for the target controllers.
c111M01N01 - c111M01N27: Social-network groups are reported among the web-based channels used in controller knowledge acquisition.
c111M01N01 - c111M01N31: Forums are recognized as engaging media for the intended controller audience.
c111M01N01 - c111M02N34: Controllers engage in social media groups (e.g. XING)",SIC 80 - Services (Health Services),Aggregation
s002M01KL04,s002M01TP12,participate_in,7,"c111M01N01 - c111M01N23: Controllers use newsletters to obtain application ideas and further information.
c111M01N01 - c111M01N24: Controllers use webinars and podcasts because they support flexible and location-independent consumption.
c111M01N01 - c111M01N25: Controlling portals on the web are among the web-based channels controllers use to acquire AI-related knowledge.
c111M01N01 - c111M01N28: Tutorials from the web are identified as a channel for controllers acquiring AI-related knowledge.
c111M01N01 - c111M01N29: Video tutorials are the preferred format for the intended controller audience.
c111M01N01 - c111M02N31: Controllers subscribe to newsletters
c111M01N01 - c111M02N37: Controllers use practical examples/instructions",SIC 80 - Services (Health Services),Aggregation
s002M01KL04,s002M01TP14,participate_in,2,"c111M01N01 - c111M01N22: Controllers use internet search engines for quick preliminary information.
c111M01N01 - c111M02N29: Controllers use internet search engines as first port of call",SIC 80 - Services (Health Services),Aggregation
s002M01KL09,s002M01THR08,participate_in,1,"c109M02N13 - c109M02N18: ""workforce ... narrative storytelling"" (implied)",SIC 80 - Services (Health Services),Aggregation
s002M01KL09,s002M01THR11,participate_in,1,"c109M02N13 - c109M02N19: ""workforce ... training workshops""",SIC 80 - Services (Health Services),Aggregation
s002M01KL09,s002M01THR17,participate_in,5,"c109M01N06 - c109M01N07: Team members learn shared experiences and skills through interaction, and social interaction is identified as a sharing mechanism.
c109M02N13 - c109M02N20: ""workforce ... person-to-person contacts""
c109M02N13 - c109M01N07: ""workforce ... interpersonal networks""
c114M01N08 - c114M01N09: Enterprises communicate and cooperate with other organizations to facilitate knowledge and resource sharing.
c126M02N16 - c126M02N02: Internal knowledge integration captures how firms ensure the workforce gains necessary knowledge and skills",SIC 80 - Services (Health Services),Aggregation
s002M01KL09,s002M01TP01,participate_in,1,c124M01N26 - c124M01N15: The organizations identified as translating digital knowledge into improved maintenance practices do so within digital-twin-enabled mechanical maintenance environments.,SIC 80 - Services (Health Services),Aggregation
s002M01KL09,s002M01TP10,participate_in,2,"c109M02N13 - c109M01N15: ""workforce uses AI-based knowledge management platforms"" (implied)
c109M02N13 - c109M02N24: ""workforce uses ERPs"" (implied)",SIC 80 - Services (Health Services),Aggregation
s002M01KL09,s002M01TP11,participate_in,11,"c109M02N13 - c109M02N27: ""Google Workspace AI""
c109M02N13 - c109M02N28: ""AI-enhanced Slack channels""
c109M02N13 - c109M01N13: ""AI-based collaboration software""
c114M01N08 - c114M01N10: Listed enterprises are relationally embedded in digital technology innovation networks and acquire knowledge through those relationships.
c114M02N04 - c114M02N07: enterprises should actively embed into digital technology innovation networks to maximize access to external digital technology knowledge resources
c114M02N04 - c114M02N08: firms with higher centrality have access to other partners who are not associated with each other
c117M01N19 - c117M01N39: Cross-functional teams co-develop and validate shortlisted ideas.
c117M01N19 - c117M01N23: Internal social media tools assemble cross-functional NPD teams that co-develop and validate shortlisted product ideas.
c117M01N19 - c117M01N29: Concept development...collaboration with R&D, designers, and specialist teams
c122M01N19 - c122M01N22: Employees engage in immersive, real-time, cross-functional collaborative activities via Metaverse platforms.
c122M01N20 - c122M01N22: The team uses knowledge acquired through Metaverse collaboration in operational work.",SIC 80 - Services (Health Services),Aggregation
s002M01KL09,s002M01TP12,participate_in,2,"c109M02N13 - c109M02N25: ""Adaptive AI-based learning platforms help employees""
c109M02N13 - c109M02N32: ""Talent LMS""",SIC 80 - Services (Health Services),Aggregation
s002M01KL09,s002M01TP14,participate_in,2,"c115M02N24 - c115M01N11: Organizational members actively participate in green knowledge acquisition as they pursue the latest knowledge
c115M02N24 - c115M02N25: Organizational members participate in innovation performance by implementing new ideas and processes",SIC 80 - Services (Health Services),Aggregation
s002M01KL10,s002M01THR05,participate_in,1,c108M02N07 - c108M02N09: The analyst is often unfamiliar with the expert's domain.,SIC 80 - Services (Health Services),Aggregation
s002M01KL10,s002M01THR12,participate_in,1,c110M01N10 - c110M01N11: Alumni described having to search manuals independently.,SIC 80 - Services (Health Services),Aggregation
s002M01KL10,s002M01THR15,participate_in,2,"c108M01N28 - c108M01N34: Complete interview restitutions were transmitted only to the research team.
c108M01N28 - c108M01N35: The research team analyzed the complete interview restitution.",SIC 80 - Services (Health Services),Aggregation
s002M01KL10,s002M01THR16,participate_in,1,c110M01N10 - c110M01N15: Alumni participated in surveys providing baseline and comparative feedback.,SIC 80 - Services (Health Services),Aggregation
s002M01KL10,s002M01THR17,participate_in,1,c110M01N10 - c110M01N13: Alumni reported resorting to professor consultation.,SIC 80 - Services (Health Services),Aggregation
s002M01KL10,s002M01TP11,participate_in,1,c110M01N10 - c110M01N17: Alumni reported resorting to forums as an alternative source.,SIC 80 - Services (Health Services),Aggregation
s002M01KL10,s002M01TP13,participate_in,1,"c117M02N13 - c117M02N16: Structured, expert-led review process",SIC 80 - Services (Health Services),Aggregation
s002M01KL11,s002M01THR12,participate_in,1,c107M02N16 - c107M02N17: the use of AR technologies in education or teaching has already been widely researched,SIC 80 - Services (Health Services),Aggregation
s002M01KL11,s002M01THR17,participate_in,1,"c121M02N31 - c121M02N16: Organizations need to develop generative capability to address the question of knowledge acquisition, inheritance, and updating.",SIC 80 - Services (Health Services),Aggregation
s002M01KL11,s002M01TP01,participate_in,2,"c102M01N11 - c102M01N19: The robot executes the grasping, placement, and trajectory results produced through the 6-DOF exploration primitive.
c121M02N31 - c121M02N11: Organizations need to develop generative capability to address the question of knowledge acquisition, inheritance, and updating.",SIC 80 - Services (Health Services),Aggregation
s002M01KL11,s002M01TP07,participate_in,5,"c103M01N40 - c103M01N24: The DRLDCC-ELM model was trained and evaluated in the experiment.
c103M01N41 - c103M01N24: The transformer model was trained and evaluated in the experiment.
c119M01N42 - c119M01N16: Pepper performs the physical validation workflow.
c119M01N42 - c119M02N12: The robot starts the exploration of the environment and analyzes the objects he finds on his way
c120M02N11 - c120M01N22: ...the SPRM is called to select the appropriate operation from the buffer for the idle machine.",SIC 80 - Services (Health Services),Aggregation
s002M01KL11,s002M01TP08,participate_in,4,"c102M01N11 - c102M01N17: Narrated human intentions enable the robot to adjust its operations.
c102M01N11 - c102M01N18: The robot executes the learned policies in the reported planning domains.
c102M01N11 - c102M01N16: Task interpretation explains robotic actions, and robots appear in the tested HRC scene.
c102M02N20 - c102M01N16: a human user is typically required to stay on the loop, interacting with the LLMs",SIC 80 - Services (Health Services),Aggregation
s002M01THR01,s002M01LI09,be_constrained_by,1,c108M01N33 - c108M01N49: Experts may act differently when disturbed by an analyst's observational presence.,SIC 80 - Services (Health Services),Aggregation
s002M01THR01,s002M01LI10,be_constrained_by,1,c108M01N33 - c108M01N50: Observation is required when tacit knowledge cannot be collected sufficiently through verbal communication.,SIC 80 - Services (Health Services),Aggregation
s002M01THR01,s002M01OD03,depend_on,1,"c109M02N16 - c109M02N52: ""RC refers to the allocation of an organization's current and future resources""",SIC 80 - Services (Health Services),Aggregation
s002M01THR01,s002M01OD06,depend_on,2,"c108M01N33 - c108M01N46: Observational elicitation assumes that participating experts are cooperative and willing.
c109M02N16 - c109M02N36: ""creation of a learning environment where critical thinking ...""",SIC 80 - Services (Health Services),Aggregation
s002M01THR01,s002M01TK13,evaluate,1,c108M01N33 - c108M01N02: Observation can verify and validate collected tacit knowledge.,SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01ED01,depend_on,1,c108M01N65 - c108M01N60: The viticulture elicitation had to account for scientific and legislative aspects of decision-making.,SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01ED04,depend_on,1,c108M01N65 - c108M01N61: A dedicated climatic-risk interview grid was required because climatic parameters affect vines and wine production.,SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01LI08,be_constrained_by,1,c108M02N09 - c108M02N35: The analyst is often unfamiliar with the expert's domain. A gap can then arise between the expert's knowledge and that transcribed knowledge due to a misunderstanding of the expert's statements.,SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01LI09,be_constrained_by,1,"c108M02N09 - c108M02N30: Reicence of the expert... they may be reticent to participate in this process, or act differently, disturbed by the presence of the analyst.",SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01LI10,be_constrained_by,6,"c108M01N65 - c108M01N50: The viticulture interviews addressed implicit knowledge that may not be directly verbalizable.
c108M01N65 - c108M01N52: The viticulture interviews were vulnerable to analyst misunderstanding and transcription distortion.
c108M01N65 - c108M01N53: Multiple viticulture participants and topic vocabularies create possible ambiguity and disagreement.
c108M01N65 - c108M01N55: The viticulture interviews applied the proposed predefined method to a field where elicitation is otherwise often ad hoc.
c108M02N09 - c108M02N38: there are no clear methodologies for the application of these techniques, which are often performed in an ad-hoc way without a predefined process
c108M02N09 - c108M02N33: The expert may also lack precision in expressing their knowledge or make mistakes, which can lead to inconsistencies or semantic ambiguities.",SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01OD03,depend_on,1,"c109M02N17 - c109M02N52: ""RC refers to the allocation of resources""",SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01OD05,depend_on,3,"c108M01N65 - c108M01N47: The viticulture interviews depended on the analyst's elicitation experience and skills.
c108M02N09 - c108M02N26: the willingness of experts to share their knowledge and their adhesion to the project play an important role in the success of the process
c108M02N09 - c108M02N27: it requires an ability and willingness to collaborate with others across disciplinary boundaries",SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01OD06,depend_on,3,"c108M01N65 - c108M01N46: The viticulture interviews depended on participants sharing their know-how.
c108M02N09 - c108M01N46: the willingness of experts to share their knowledge and their adhesion to the project play an important role in the success of the process
c109M02N17 - c109M02N36: ""creation of a learning environment""",SIC 80 - Services (Health Services),Aggregation
s002M01THR05,s002M01OD08,depend_on,1,c108M02N09 - c108M02N24: an interview guide is previously prepared with directive questions to list the items to be discussed.,SIC 80 - Services (Health Services),Aggregation
s002M01THR07,s002M01ED02,depend_on,1,"c105M01N18 - c105M02N38: Due to an aging population, many manufacturing companies face the challenge of retaining essential knowledge",SIC 80 - Services (Health Services),Aggregation
s002M01THR07,s002M01LI01,be_constrained_by,1,c105M01N18 - c105M02N41: Implied by the overall challenge of retaining knowledge before experts retire,SIC 80 - Services (Health Services),Aggregation
s002M01THR07,s002M01LI03,be_constrained_by,1,c105M01N18 - c105M02N40: working memory has a limited capacity,SIC 80 - Services (Health Services),Aggregation
s002M01THR07,s002M01LI10,be_constrained_by,2,"c105M01N18 - c105M01N35: Direct expert instruction can omit crucial information because experts underestimate their expertise.
c105M01N18 - c105M02N39: experts tend to underestimate their own expertise",SIC 80 - Services (Health Services),Aggregation
s002M01THR08,s002M01OD03,depend_on,1,"c109M02N18 - c109M02N52: ""RC refers to the allocation of resources""",SIC 80 - Services (Health Services),Aggregation
s002M01THR08,s002M01OD06,depend_on,1,"c109M02N18 - c109M02N36: ""creation of a learning environment""",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01ED03,depend_on,2,"c109M01N11 - c109M02N41: ""Cultural variation among UAE and Canadian SMEs influences the approaches, and the willingness to transfer knowledge""
c109M01N11 - c109M02N44: ""Canadian SMEs which are orientated more individualistically in their culture, may employ some of the more structured methods""",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01ED08,depend_on,1,c104M01N09 - c104M01N22: The demonstration concerned assembly of the physical IoT circuit and its components.,SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01LI01,be_constrained_by,1,"c106M02N05 - c106M02N11: Considering G1, the total weighted errors increased by 60.0% between session 1 and session 2. This indicates that traditional training approaches are ineffective at supporting LT-PKR.",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01LI03,be_constrained_by,2,"c111M01N19 - c111M01N35: Provider-led training must address heterogeneous requirements because investment and production controllers may need different AI technologies and applications.
c113M02N19 - c113M02N34: Since humans have a limited working memory, the way cognitive resources are focused and used in learning can influence task performance",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01LI04,be_constrained_by,13,"c106M01N13 - c106M01N29: The human-supported approach addressed a long and complex setup sequence, and its long-term errors increased.
c106M02N05 - c106M02N10: Traditional solutions face limitations in terms of interactivity, engagement, adaptability, practical application, feedback mechanisms, cost efficiency, and accessibility.
c106M02N05 - c106M01N28: Considering the specific context of the study, the amount of textual information is often high. This is crucial, given that workers may not have a high educational level or may come from a migration background.
c107M01N39 - c107M02N45: The traditional learning method without teacher support does not seem to be optimal for practical tasks
c113M02N19 - c113M02N31: traditional training such as in-class training... are not reliable means for teaching job tasks
c113M02N19 - c113M01N23: more extraneous processing occurred in the paper-based manual group
c113M02N19 - c113M02N36: The information is often isolated to a specific sub-task or a process which may not be suitable for a complex system
c113M02N19 - c113M01N24: This kind of approach puts the user as a rather passive information receiver
c113M02N19 - c113M01N25: the information is often isolated to a specific sub-task or a process
c125M01N21 - c125M01N39: Participants wanted less theoretical-presentation time and more hands-on activity.
c125M01N21 - c125M02N27: Traditional teaching methods have shown limited effectiveness in developing individual skills in (smart) manufacturing environments
c125M01N21 - c125M02N28: the lack of face-to-face training and physical interaction within teams presents a clear deficiency when compared to physical learning factories
c125M01N21 - c125M02N32: Traditional teaching methods have shown limited effectiveness in developing individual skills",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01LI06,be_constrained_by,2,"c107M01N39 - c107M02N41: such systems take up a lot of space
c107M01N39 - c107M01N33: location-dependent due to the compressed air supply",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01LI07,be_constrained_by,2,"c107M01N39 - c107M01N34: courses are offered in special pneumatics training workshops, but these are time-consuming and expensive
c107M01N39 - c107M01N35: courses are offered in special pneumatics training workshops, but these are time-consuming",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01LI10,be_constrained_by,1,"c109M01N11 - c109M01N21: Conferences are identified as a formal tacit-knowledge-sharing method, while the underlying knowledge is described as challenging to express or replicate.",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01LI15,be_constrained_by,1,"c113M02N19 - c113M02N32: conventional training could lead to long hours of training, frustration, and overall decrease in worker productivity",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01OD02,depend_on,2,"c109M01N11 - c109M02N40: ""the primary goal of management should be to cultivate and sustain a creative internal culture""
c109M02N19 - c109M02N40: ""management should cultivate a creative internal culture""",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01OD03,depend_on,2,"c109M01N11 - c109M02N52: ""RC refers to the allocation of an organization's current and future resources""
c109M02N19 - c109M02N52: ""RC refers to the allocation of resources""",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01OD06,depend_on,3,"c109M01N11 - c109M02N36: ""To encourage 'tacit knowledge awareness and sharing,' enterprises must understand the process and develop working environments that facilitate it""
c109M01N11 - c109M02N39: ""the acquisition of tacit knowledge usually starts within trust building and open communication""
c109M02N19 - c109M02N36: ""training workshops ... structured knowledge resources"" (requires supportive environment)",SIC 80 - Services (Health Services),Aggregation
s002M01THR11,s002M01OD08,depend_on,1,c113M02N19 - c113M02N28: traditional training such as in-class training and paper-based manual are not reliable means for teaching job tasks,SIC 80 - Services (Health Services),Aggregation
s002M01THR12,s002M01ED08,depend_on,2,"c104M01N10 - c104M01N22: Paper-group participants used the manual while physically assembling the breadboard, NodeMCU, LEDs, sensor, fan, and servo motor.
c104M02N13 - c104M02N20: Paper-based assembly depends on the physical breadboard.",SIC 80 - Services (Health Services),Aggregation
s002M01THR12,s002M01EK07,evaluate,2,"c104M02N13 - c104M02N02: The paper practice measures task completion time.
c104M02N13 - c104M02N03: The paper practice measures error rate.",SIC 80 - Services (Health Services),Aggregation
s002M01THR12,s002M01LI03,be_constrained_by,2,"c105M02N21 - c105M02N40: working memory has a limited capacity
c113M02N18 - c113M02N34: Since humans have a limited working memory, the way cognitive resources are focused and used in learning can influence task performance",SIC 80 - Services (Health Services),Aggregation
s002M01THR12,s002M01LI04,be_constrained_by,17,"c104M01N10 - c104M01N25: Paper users repeatedly shifted between reading the manual and performing the physical assembly step.
c104M01N10 - c104M01N26: Paper users had difficulty calculating connection slots because no clear position indicator appeared on the physical circuit.
c104M01N10 - c104M01N27: Participants stated that words and diagrams alone could lead to misunderstanding without animation and visualization.
c105M01N19 - c105M01N39: Printed drawings represented 3D reality in 2D, which employees found difficult to interpret.
c107M01N36 - c107M01N28: Textbooks form part of the current teaching methods that the paper describes as often mostly theoretical.
c107M02N17 - c107M02N44: The simulation software is predominantly two-dimensional (2D) and does not represent reality
c107M02N17 - c107M02N45: The traditional learning method without teacher support does not seem to be optimal for practical tasks
c113M01N12 - c113M01N22: Paper-based manual users need to scan all information before deciding which section is essential and relevant to the task.
c113M01N12 - c113M01N23: The authors attribute greater extraneous processing to the paper-based condition and explain that scanning its information imposes additional workload.
c113M02N18 - c113M02N31: conventional training could lead to long hours of training, frustration, and overall decrease in worker productivity
c113M02N18 - c113M01N23: more extraneous processing occurred in the paper-based manual group
c113M02N18 - c113M02N36: The information is often isolated to a specific sub-task or a process which may not be suitable for a complex system
c113M02N18 - c113M01N24: This kind of approach puts the user as a rather passive information receiver
c113M02N18 - c113M01N25: the information is often isolated to a specific sub-task or a process
c125M02N14 - c125M02N27: Traditional teaching methods have shown limited effectiveness in developing individual skills in (smart) manufacturing environments
c125M02N14 - c125M02N28: the lack of face-to-face training and physical interaction within teams presents a clear deficiency when compared to physical learning factories
c125M02N14 - c125M02N32: Traditional teaching methods have shown limited effectiveness in developing individual skills",SIC 80 - Services (Health Services),Aggregation
s002M01THR12,s002M01LI08,be_constrained_by,1,"c110M01N11 - c110M01N27: Alumni searched manuals independently, while direct chatbot links were designed to optimize search time.",SIC 80 - Services (Health Services),Aggregation
s002M01THR12,s002M01LI10,be_constrained_by,2,"c105M01N19 - c105M01N36: Existing paper instructions omit some tacit expert knowledge.
c105M01N19 - c105M01N38: Observed expert task sequences and methods differed from written instructions.",SIC 80 - Services (Health Services),Aggregation
s002M01THR12,s002M01LI15,be_constrained_by,2,"c104M01N10 - c104M01N24: The manual supported a task involving intricate arrangement, connectivity, small components, and precise locations.
c113M02N18 - c113M02N32: conventional training could lead to long hours of training, frustration, and overall decrease in worker productivity",SIC 80 - Services (Health Services),Aggregation
s002M01THR12,s002M01OD08,depend_on,1,c113M02N18 - c113M02N28: AR-based information needs to be enhanced in a way that facilitates learning to take place,SIC 80 - Services (Health Services),Aggregation
s002M01THR13,s002M01ED08,depend_on,1,c107M01N38 - c107M02N39: such systems take up a lot of space and are location-dependent,SIC 80 - Services (Health Services),Aggregation
s002M01THR13,s002M01ED09,depend_on,1,c107M01N38 - c107M02N38: location-dependent due to the compressed air supply,SIC 80 - Services (Health Services),Aggregation
s002M01THR13,s002M01LI04,be_constrained_by,2,"c107M01N12 - c107M01N30: Participants using the unsupported control method reported difficulty completing the practical exercises.
c107M01N12 - c107M01N31: The control-group mean did not change between the pre- and post-tests, and the exercises were reported to have no influence on knowledge retention.",SIC 80 - Services (Health Services),Aggregation
