src_node_id,dst_node_id,relation_type,src_l1_node_id,dst_l1_node_id,evidence_label,case_title,evidence_statement
s003M02TK02,s003M02THR07,be_transferred_by,c207M01N01,c207M01N08,E,SIC 20-39 - Manufacturing,"Traditionally, workplace instruction relied on 'cognitive apprenticeship', where a master directly teaches an apprentice the skills needed to fulfill their tasks"
s003M02EK02,s003M02THR03,be_transferred_by,c207M01N03,c207M01N09,E,SIC 20-39 - Manufacturing,"At companies C, D, E and F, a physical or printed version of the drawing is often used"
s003M02TP03,s003M02TE02,adopt,c207M01N11,c207M01N13,E,SIC 20-39 - Manufacturing,"For instruction, the second option mentioned in the introduction was chosen, an AR solution with a complete set of glasses, in this case the Magic Leap 2."
s003M02TP03,s003M02EK02,adopt,c207M01N11,c207M01N05,E,SIC 20-39 - Manufacturing,"A CAD model of the plastic product was integrated into Unity, to which various visual instructions were added."
s003M02TP03,s003M02LI09,be_constrained_by,c207M01N11,c207M01N24,E,SIC 20-39 - Manufacturing,"However, the Magic Leap was described as uncomfortable, because the computer unit attached to it was experienced as heavy."
s003M02TP03,s003M02LI04,be_constrained_by,c207M01N11,c207M01N25,E,SIC 20-39 - Manufacturing,"As for the text, it was mentioned that it is small and difficult to read."
s003M02TP03,s003M02LI02,be_constrained_by,c207M01N11,c207M01N26,E,SIC 20-39 - Manufacturing,"Now the instructions are projected on a static spot, which means the employee has to look at the specific spot to see the instructions."
s003M02TP03,s003M02OD06,depend_on,c207M01N11,c207M01N16,E,SIC 20-39 - Manufacturing,"When it comes to requirements for the technology, it is often stated that any technology should not get in the way of safety."
s003M02TP03,s003M02ED03,depend_on,c207M01N11,c207M01N17,E,SIC 20-39 - Manufacturing,"This can affect the comfort of AR glasses, but also the effectiveness of following the instructions."
s003M02TP05,s003M02ED03,depend_on,c207M01N10,c207M01N19,E,SIC 20-39 - Manufacturing,"We chose the Vuzix m400 because ambient noise is filtered out well. Even in a noisy environment, the speech is still clearly audible on the recorded video."
s003M02TP03,s003M02LI11,mitigate,c207M01N11,c207M01N22,E,SIC 20-39 - Manufacturing,AR shows promise in addressing difficulties with interpreting 2D construction drawings and supporting task continuity after interruptions.
s003M02TP03,s003M02THR07,cannot_fully_replace,c207M01N11,c207M01N08,E,SIC 20-39 - Manufacturing,"the employee felt insecure due to the lack of feedback on the performance, resulting in the need of expert guidance."
s003M02TP05,s003M02EK03,evaluate,c207M01N10,c207M01N04,E,SIC 20-39 - Manufacturing,This transcription (including new step indication) can be used to create new instructions based on the step-by-step plan that follows from transcribing the video.
s003M02TK06,s003M02KH02,be_documented_partially_by,c207M02N01,c207M01N06,I,SIC 20-39 - Manufacturing,"Experts sometimes codify their knowledge into instructions, but often overlook crucial information."
s003M02EK02,s003M02KH01,be_held_by,c208M01N01,c208M01N07,I,SIC 20-39 - Manufacturing,"One of the key-elements of the framework is the General Knowledge Base, alternatively named GKB... each artificial system is provided with its own local knowledge base (LKB), which keeps the reference with the general knowledge base"
s003M02EK01,s003M02EK02,be_derived_from,c208M01N03,c208M01N01,E,SIC 20-39 - Manufacturing,"the knowledge base is called general since it has been implemented starting from a high-level ontological model proposed in [33] acting as overarching ontology, in turn defined following the structure of WordNet."
s003M02TP05,s003M02EK02,evaluate,c208M01N13,c208M01N01,I,SIC 20-39 - Manufacturing,"First, the ontological model has been provided with the ability of being extensible through ontology matching and merging activities. This way, it is possible to integrate new knowledge coming from other ontologies."
s003M02TP05,s003M02LI04,be_constrained_by,c208M01N10,c208M01N23,E,SIC 20-39 - Manufacturing,"In addition, the sensors on board mainstream platforms are often inaccurate and/or not of high quality."
s003M02TK11,s003M02KH02,be_held_by,c209M01N07,c209M01N08,E,SIC 20-39 - Manufacturing,"Internal platforms enable secure, expert-driven collaboration under tighter governance conditions among managers."
s003M02TK10,s003M02TP07,be_captured_by,c209M01N06,c209M01N19,E,SIC 20-39 - Manufacturing,External platforms are primarily used to surface early user signals.
s003M02EK04,s003M02TP07,be_transferred_by,c209M01N02,c209M01N19,E,SIC 20-39 - Manufacturing,"The reviews, comments, feedback, and discussions on social media about our product help us understand preferences."
s003M02EK03,s003M02TP07,be_transferred_by,c209M01N01,c209M01N19,E,SIC 20-39 - Manufacturing,Firms turn to external social media as the best channel to capture market knowledge.
s003M02TP07,s003M02OD05,depend_on,c209M01N18,c209M01N23,E,SIC 20-39 - Manufacturing,Digital maturity provides the technological infrastructure required to integrate these signals into workflows.
s003M02TP07,s003M02EK01,adopt,c209M01N18,c209M01N05,E,SIC 20-39 - Manufacturing,Internal systems are preferred due to access controls and formal governance mechanisms like disclosure protocols.
s003M02TP07,s003M02TE07,adopt,c209M01N19,c209M01N20,E,SIC 20-39 - Manufacturing,"Firms begin to extract value from external media through more formalised, analytics-supported processes."
s003M02TP07,s003M02TE01,adopt,c209M01N19,c209M01N21,E,SIC 20-39 - Manufacturing,Annual Report noted deployment of AI-assisted sentiment monitoring tools on external campaigns.
s003M02TP07,s003M02THR03,complement,c209M01N18,c209M01N17,E,SIC 20-39 - Manufacturing,Social media platforms represent a digital infrastructure complementing traditional internal R&D mechanisms.
s003M02TP07,s003M02LI12,mitigate,c209M01N18,c209M01N25,E,SIC 20-39 - Manufacturing,"Internal platforms support radical innovation by enabling secure collaboration, mitigating the risk of leakage."
s003M02TP07,s003M02EK03,evaluate,c209M01N18,c209M02N01,E,SIC 20-39 - Manufacturing,External ideas submitted through platforms are evaluated by our R&D experts
s003M02TP07,s003M02OD06,depend_on,c209M01N18,c209M02N29,E,SIC 20-39 - Manufacturing,"Internal platforms... enable secure, expert-driven collaboration under tighter governance conditions"
s003M02TP07,s003M02LI02,be_constrained_by,c209M01N19,c209M02N36,E,SIC 20-39 - Manufacturing,"interviewees often described social media engagement as ad hoc, flexible, and exploratory"
s003M02TP07,s003M02LI02,mitigate,c209M02N27,c209M02N35,E,SIC 20-39 - Manufacturing,"basic analytics tools (e.g. sentiment analysis, keyword clustering) can structure external data"
s003M02TK06,s003M02LI02,be_difficult_to_capture_due_to,c209M02N09,c209M02N35,E,SIC 20-39 - Manufacturing,"external platforms raise concerns regarding confidentiality, intellectual property, and data quality"
s003M02EK03,s003M02THR03,be_transferred_by,c210M01N01,c210M01N07,E,SIC 20-39 - Manufacturing,"Currently, they mainly rely on single channels such as confidential information to be distributed step by step, with a single form and poor timeliness"
s003M02TP05,s003M02LI02,resolve,c210M01N08,c210M01N17,E,SIC 20-39 - Manufacturing,provide convenient and efficient usage methods for designers; Provide a search function that can retrieve relevant content based on the formed knowledge graph... improving the accuracy of knowledge queries.
s003M02TP06,s003M02TE02,adopt,c211M01N06,c211M01N08,E,SIC 20-39 - Manufacturing,"Metaverse facilitate in adopting revolutionary method for storing and retaining knowledge by innovative way of handling data and information, digital repositories."
s003M02TP06,s003M02ED01,depend_on,c211M01N06,c211M01N13,E,SIC 20-39 - Manufacturing,"External factors as market competition, regulatory pressures and sustainability mandate influences adoption timings."
s003M02TP06,s003M02LI11,mitigate,c211M01N06,c211M01N16,E,SIC 20-39 - Manufacturing,"Therefore, knowledge development helps to fill the skill gaps, therefore helping the developing countries in formulating the strategic roadmap to implement circular supply chain."
s003M02TP01,s003M02TK10,evaluate,c211M01N07,c211M01N02,I,SIC 20-39 - Manufacturing,Blending tacit knowledge from experts with AI in immersive platforms
s003M02TK07,s003M02TP01,be_captured_by,c211M02N04,c211M02N12,I,SIC 20-39 - Manufacturing,Metaverse simulated environment helped me in comprehensive understanding of material workflows – capturing intuitive insights
s003M02TK10,s003M02TP01,be_transferred_by,c211M02N03,c211M02N10,E,SIC 20-39 - Manufacturing,"Virtual training modules on disassembly, reuse and eco‑design transfer tacit know‑how to learners"
s003M02TK02,s003M02TP01,be_transferred_by,c211M02N05,c211M02N10,I,SIC 20-39 - Manufacturing,Virtual training modules also transfer practical skills (know‑how)
s003M02EK03,s003M02TP06,be_transferred_by,c211M02N01,c211M01N06,E,SIC 20-39 - Manufacturing,digital repositories store and retain knowledge including past decisions
s003M02TP12,s003M02TE03,adopt,c211M02N09,c211M02N16,E,SIC 20-39 - Manufacturing,Digital twin experimentation adopts digital twin technology
s003M02TP12,s003M02OD06,depend_on,c211M02N09,c211M02N20,E,SIC 20-39 - Manufacturing,Organizational readiness plays significant role in adopting metaverse technologies (digital twin experimentation included)
