src_node_id,dst_node_id,relation_type,evidence_count,evidence_statement,case_title,evidence_label
s001M01TP03,s001M01LI04,be_constrained_by,5,"c004M01N16 - c004M01N32: The implemented VR system used only questioning as its instructional method.
c004M01N16 - c004M01N33: The authors state that the VR training system only delivers explicit knowledge.
c005M01N21 - c005M01N46: The implemented model is part of a larger model under development and includes only selected hazard themes.
c010M01N19 - c010M01N35: Students can experience cognitive overload when virtual environments present visual and audio information.
c011M01N19 - c011M02N38: the training objective of this paper is restricted to the declarative knowledge of personal protection before entering a confined space. Therefore, the rationale behind the selection of protective equipment, referred to as explanatory knowledge, was not included.
c011M01N20 - c011M02N38: the training objective of this paper is restricted to the declarative knowledge of personal protection before entering a confined space. Therefore, the rationale behind the selection of protective equipment, referred to as explanatory knowledge, was not included.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI04,mitigate,24,"c001M01N23 - c001M01N42: AR reconstruction supplies living-scene presentation that passive static displays lack.
c002M01N33 - c002M01N46: AR was preferred for most sub-criteria and allowed trainees to acquire the maximum amount of information through interactive visualization.
c002M01N34 - c002M01N46: VR generally received higher knowledge-acquisition priority weights than conventional training, although lower weights than AR for most sub-criteria.
c002M02N24 - c002M02N40: Knowledge acquisition increases with improvements in the visualization of the task at hand with greater clarity
c002M02N24 - c002M02N41: Several studies have tried to evaluate the delivery of immersion, interaction, and realism to demonstrate the ability of devices in the realm of extended reality (XR) to reproduce visuals and conditions akin to those of real construction sites
c002M02N25 - c002M02N40: AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge
c002M02N25 - c002M02N41: Several studies have tried to evaluate the delivery of immersion, interaction, and realism to demonstrate the ability of devices in the realm of extended reality (XR) to reproduce visuals and conditions akin to those of real construction sites
c004M02N17 - c004M02N35: VR training effectively improved practical performance following training
c005M01N21 - c005M01N39: Participants actively discussed hazards and showed high interactivity and enthusiasm during AR and VR training.
c005M01N21 - c005M01N40: The implemented sessions produced interaction with hazard representations and between trainees.
c005M01N21 - c005M01N41: The integrated model produced statistically significant gains in knowledge acquisition and hazard skills.
c005M01N21 - c005M01N38: The integrated program replaced passive memorization-oriented delivery with interactive AR discussion and immersive VR application.
c005M01N22 - c005M01N39: During AR training, participants actively discussed hazards, threats, possible causes, and their different perspectives.
c005M01N23 - c005M01N39: In the VR model, trainees navigated and investigated hazards and displayed extremely high levels of interactivity and enthusiasm.
c005M01N22 - c005M01N40: The AR training became an interactive group session in which trainees discussed hazard representations displayed through the hazard sheet.
c005M01N23 - c005M01N40: The paper states that VR overcomes the lack of learner-material interaction by immersing trainees in a virtual environment containing risks to investigate.
c005M01N23 - c005M01N41: Practical exposure in VR reinforced the how element and elevated hazard identification, hazard assessment, and risk-mitigation skills.
c005M02N25 - c005M02N49: The training took the form of an interactive session where the trainees were drawing the attention of their colleagues to their perspectives throughout the training session.
c005M02N26 - c005M02N49: VR overcomes this gap by immersing the student in a virtual environment filled with risks to interact with or investigate.
c005M02N26 - c005M02N55: The trainees promptly started witnessing the hazards that were discussed in the AR session while showing significant improvements in the assessment of the associated risks.
c005M01N21 - c005M02N51: The results revealed a statistically significant improvement in the trainees' knowledge acquisition, safety motivation, safety awareness, and hazard identification and assessment skills.
c010M01N19 - c010M01N33: After identifying limited construction-site access as an obstacle, the paper states that educators turn to virtual learning environments such as mixed reality to overcome these obstacles; the current case implements such an environment.
c010M01N19 - c010M01N35: learning environments must be designed to adapt to each learner's cognitive load
c011M01N19 - c011M01N33: VR technology has the advantages of high immersion, high efficiency, low cost, and low risk, making it more suitable for educational purposes.
c011M01N20 - c011M01N33: VR technology has the advantages of high immersion, high efficiency, low cost, and low risk, making it more suitable for educational purposes.
c011M01N19 - c011M01N34: within this controlled virtual milieu, trainees can feel failure by experiencing disaster scenarios (i.e. fire, explosion, etc.) that are not feasible to replicate in real-world exercises due to ethical and safety considerations
c011M01N20 - c011M01N34: within this controlled virtual milieu, trainees can feel failure by experiencing disaster scenarios (i.e. fire, explosion, etc.) that are not feasible to replicate in real-world exercises due to ethical and safety considerations",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI05,be_constrained_by,5,"c001M01N24 - c001M01N46: Digital heritage projects face fragmented data formats and system-interoperability problems.
c001M01N55 - c001M01N48: AR guides impose an average loading wait of 2.7 seconds.
c001M01N24 - c001M02N30: County-level projects restricted to LOD200 models, data interoperability rate below 30%
c002M01N33 - c002M01N49: Conventional presentation ranked above AR for ease of feedback and content modification.
c002M01N34 - c002M01N49: Conventional presentation ranked above VR for ease of feedback and content modification.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI06,be_constrained_by,2,"c001M01N55 - c001M01N49: Only 5% of venues provide haptic devices alongside the guided experience.
c004M01N16 - c004M01N34: Participants’ real-world movement while navigating VR was confined to a 3 m by 3 m square.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI07,mitigate,1,"c010M01N19 - c010M01N34: After identifying the high costs of sensing technologies as an obstacle, the paper states that educators turn to virtual learning environments such as mixed reality to overcome these obstacles; the current case implements sensing-technology activities virtually.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI08,be_constrained_by,3,"c005M01N23 - c005M01N42: The paper states that creating VR games is time-consuming and costly.
c005M02N26 - c005M02N53: Although VR fills in conventional training gaps, game creation is time-consuming and costly.
c011M01N19 - c011M02N39: our PF VR training system minimizes the need for human instructional oversight",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI08,mitigate,2,"c005M01N22 - c005M01N42: AR was used for safety information that did not require full immersive modeling, and the paper states that this saved VR design time and costs.
c011M01N20 - c011M02N39: our PF VR training system minimizes the need for human instructional oversight, adding another layer of cost-effectiveness and practicality.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI09,mitigate,1,c003M02N10 - c003M02N24: ...a research activity with the goal of creating a training tool... to optimize summer energy use in residential buildings... to increase users' awareness...,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI11,mitigate,1,c001M01N24 - c001M02N38: The rate of building damage occurred decreased by 17% compared with the same period of last year,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI12,be_constrained_by,1,c001M01N24 - c001M02N28: Excessive commercial operation would decrease the number of EEG positive signals by 40%,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01LI13,be_constrained_by,2,"c004M01N16 - c004M01N30: Retention was assessed only through knowledge-test scores.
c004M01N16 - c004M01N31: Whether VR improves long-term practical performance remains uninvestigated.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01OD01,depend_on,5,"c001M01N24 - c001M02N24: The 'government-led + community crowdfunding' model used by Eastern European countries can provide institutional design references
c001M01N24 - c001M02N25: Core buildings are required to model at millimeter level based on Technical Standards for Historical Building Digitization (2021) [2]
c002M02N24 - c002M02N33: It is necessary to increase their safety awareness through systematic safety training
c002M02N25 - c002M02N33: It is necessary to increase their safety awareness through systematic safety training
c004M02N17 - c004M02N30: Massey University Research Ethics Committee granted ethics approval (Southern A, Application 18/21) to conduct this study
c004M02N17 - c004M02N31: participants received instructions and health and safety induction about VR and the use of Oculus Quest",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01OD03,depend_on,1,"c005M01N21 - c005M02N44: (Implied by the development of AR and VR models using Unity, Oculus, and other commercial tools)",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01OD04,depend_on,2,"c003M02N10 - c003M02N21: ...it will be important to plan an initial adaptation phase (about 3-4 minutes) for participants...
c011M01N19 - c011M01N29: we decided maximum of 10 min for each trainee's training duration",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01OD05,depend_on,3,"c002M02N24 - c002M02N34: A study exploring the reasons behind unsafe work behavior on construction sites describes the lack of safety orientation and training as one of the leading causes of unsafe behavior
c002M02N25 - c002M02N34: A study exploring the reasons behind unsafe work behavior on construction sites describes the lack of safety orientation and training as one of the leading causes of unsafe behavior
c003M02N10 - c003M02N19: Sample selection is crucial to ensure the accuracy and reliability of training findings.
c005M01N21 - c005M02N45: 24 participants, including students and engineers, undertook the safety training.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01OD08,depend_on,4,"c002M01N33 - c002M01N42: Effective virtual training should be customized to the applicable work area and actual task.
c002M01N34 - c002M01N42: Effective virtual training should be customized to the applicable work area and actual task.
c002M01N33 - c002M01N43: The virtual training interface must allow trainees to maintain attention.
c002M01N34 - c002M01N43: The virtual training interface must allow trainees to maintain attention.
c003M02N10 - c003M02N20: To maintain participant immersion... clear instructions should be provided to participants before starting the CAVE activity...
c011M01N19 - c011M01N30: the trainees were randomly assigned to one of the two training methods
c011M01N20 - c011M01N30: the trainees were randomly assigned to one of the two training methods",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TE01,adopt,1,c001M01N23 - c001M01N38: AI predicts visitation and dynamically plans guided walking paths in the living-inheritance implementation.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TE02,adopt,52,"c001M01N23 - c001M01N34: The Living Inheritance Mode uses AR scene overlay technology.
c001M01N24 - c001M01N32: The platform uses cross-platform virtual reality to restore historical scenes.
c001M01N24 - c001M01N33: The cross-platform implementation uses the Unity engine.
c001M01N24 - c001M01N36: The digital twin experience runs on AR glasses.
c001M01N24 - c001M01N37: The digital twin experience runs on VR headsets.
c001M01N55 - c001M01N34: AR guides operationalize augmented-reality overlays for site interpretation.
c001M02N17 - c001M01N33: QR code animation triggered by Unity3D engine
c002M01N33 - c002M01N36: Unity3D was used to prepare immersive visualizations for AR training.
c002M01N34 - c002M01N36: Unity3D was used to prepare immersive visualizations for VR training.
c002M01N33 - c002M01N37: The AR training condition adopted augmented-reality visualization.
c002M01N34 - c002M01N38: The VR training condition adopted virtual-reality visualization.
c002M01N33 - c002M01N39: Microsoft Hololens 2 was used for AR training.
c002M01N34 - c002M01N40: Samsung Odyssey VR headset was used for VR training.
c002M02N24 - c002M01N40: Samsung Odyssey VR headset was used for VR training
c002M02N24 - c002M02N30: The safety team prepared an immersive environment for demonstration of concepts using Unity3D
c002M02N25 - c002M01N39: Microsoft Hololens 2 was used for AR training
c002M02N25 - c002M02N30: The safety team prepared an immersive environment for demonstration of concepts using Unity3D
c003M02N10 - c003M01N18: The latter mostly deals with the CAVE system (Cave Automatic Virtual Environment), consisting in projection screens...
c003M02N10 - c003M02N15: The 3D model was then imported into Unity (ver. 2018.4.14f1) for rendering...
c003M02N10 - c003M01N17: The virtual model... was presented through a CAVE environment using the TechViz XL 2023 software.
c004M01N16 - c004M01N22: The implemented training solution was an immersive VR application.
c004M01N16 - c004M01N23: The immersive VR application was deployed on Oculus Quest.
c004M01N16 - c004M01N24: Oculus Quest wireless controllers enabled interaction with the virtual environments.
c004M01N16 - c004M01N26: The virtual environments were modelled and rendered using Unity version 2019.1.10f1.
c004M01N16 - c004M01N27: The Terrain Unity plugin was used to create the virtual site terrains.
c004M02N17 - c004M01N24: The training solution presented in this work was an immersive VR application deployed on one of the most popular standalone HMDs: Oculus quest
c004M02N17 - c004M02N23: The virtual environments were modelled and rendered using Unity (version 2019.1.10f1)
c004M02N17 - c004M01N27: A Unity plugin called 'Terrain' was used to create site terrains
c004M02N17 - c004M01N22: Participants could activate a virtual menu that allowed for four types of actions: grab and position virtual objects, view a safety file, measure spatial distances and tag objects or areas as hazards
c005M01N22 - c005M01N24: The camera-based model implemented augmented reality on trainees’ smartphones.
c005M01N23 - c005M01N25: The model used virtual reality to immerse trainees in a simulated bridge-construction site.
c005M01N22 - c005M01N26: The AR model was developed using Unity Game Engine.
c005M01N23 - c005M01N26: Unity Game Engine was used to create the VR environment.
c005M01N22 - c005M01N27: Blender was among the tools used to develop the AR model.
c005M01N23 - c005M01N27: Blender was used for VR structural adjustments and character animation.
c005M01N22 - c005M01N30: Vuforia supplied image-target transformation and AR-camera functions.
c005M01N23 - c005M01N33: Oculus Touch provided vibration near hazards and controlled buttons and canvases.
c005M01N23 - c005M01N34: The VR model was built with Oculus Quest in mind.
c005M01N23 - c005M01N37: Maximo was used to add motions and walking animations.
c005M02N25 - c005M01N26: The AR model was developed using Unity Game Engine (2019.4.17f1), Blinder, and Unity's animation assets.
c005M02N25 - c005M01N30: Vuforia Augmented Reality SDK was used to transform the photoshopped images to targets suitable for hosting the model.
c005M02N26 - c005M01N26: The VR model was built using the Unity game engine to create the virtual environment and imitate the site layout.
c005M02N26 - c005M01N34: This model was created with Oculus Quest in mind and was built using the Unity game engine
c005M02N26 - c005M01N27: Various adjustments, such as structural piers and pier tops, were applied using Blender 2.91 and Revit 2019.
c005M02N26 - c005M01N33: As the trainees approach one of the hazardous locations, the right Oculus joystick (Oculus Touch) begins to vibrate
c005M02N26 - c005M01N37: For various animations, such as walking for some workers, the motion of the objects was added using Maximo.
c005M02N26 - c005M02N41: The primary camera was then replaced by OVRPlayerController, which included OVRCameraRig.
c010M01N19 - c010M01N27: Students entered the MR environment through the HoloLens 2 AR head-mounted display.
c010M01N19 - c010M01N28: The MR learning environment was developed using Unity3D.
c010M01N19 - c010M02N12: All scenes were equipped with a virtual assistant
c010M01N19 - c010M02N13: All scenes were equipped with... menu interfaces
c011M01N19 - c011M01N26: The platform used for the virtual training was the HTC VIVE
c011M01N20 - c011M01N26: The platform used for the virtual training was the HTC VIVE
c011M01N19 - c011M01N27: Trainee interaction with the 3D models was coded in Unity through C# programming.
c011M01N20 - c011M01N27: Trainee interaction with the 3D models was coded in Unity through C# programming.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TE03,adopt,1,"c001M01N24 - c001M02N18: Based on 3D laser scanning, VR and big data, we collect architectural data",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TE04,adopt,4,"c002M02N24 - c002M02N31: Building information models (BIM) and other 3D visualizations have gained traction with the broader acceptance of the Building 4.0 platform
c002M02N25 - c002M02N31: Building information models (BIM) and other 3D visualizations have gained traction with the broader acceptance of the Building 4.0 platform
c004M02N17 - c004M02N25: An extensive range of virtual objects was obtained from Unity Asset Store and imported into Unity
c005M01N23 - c005M01N35: Revit was used to model structural pieces based on a visited bridge.
c005M02N26 - c005M01N35: Revit was used to model and build the structural pieces attached to the model",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TE05,adopt,6,"c001M01N24 - c001M01N28: Drone Oblique Photography Images acquired from the air with 50-150m height
c001M01N24 - c001M02N23: AR Guidance + IoT Crowd Monitoring for Functional Adaptation Rate 60%
c004M01N16 - c004M01N25: Oculus Quest motion tracking and sensors translated participant movement into VR navigation.
c004M02N17 - c004M01N25: Thanks to the motion tracking system and sensors embedded in Oculus Quest, navigation in virtual environments was similar to walking and viewing in the real world
c005M01N22 - c005M01N29: Adobe Photoshop was used to develop the host for the AR model.
c005M02N25 - c005M01N29: The Adobe Photoshop Software was utilized to develop the host",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TE07,adopt,5,"c001M01N24 - c001M01N35: The digital twin experience runs on smartphones.
c005M01N22 - c005M01N28: The AR model was designed to operate on the Android Operating System.
c005M01N22 - c005M01N32: Trainees operated the camera-based AR model through their smartphones.
c005M02N25 - c005M01N28: The AR model...to be operated on the Android Operating System.
c005M02N25 - c005M01N32: The produced augmented reality (AR) model is a camera-based model that could be accessed using the trainees' smartphones.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TE09,adopt,4,"c005M01N22 - c005M01N31: AR buttons and animation triggering were programmed in C#.
c005M01N23 - c005M01N31: The VR canvases and hazard-location behavior were implemented with C# scripts.
c005M01N23 - c005M01N36: The VR model was programmed in C# using Visual Studio.
c005M02N26 - c005M01N31: The model was written in C# using Visual Studio.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01THR11,cannot_fully_replace,2,"c002M02N24 - c002M02N20: The outcomes of the sensitivity analysis demonstrated...outcomes will change only in extreme cases in which the weights are highly skewed with the 90% weight assigned to certain sub-criteria
c002M02N25 - c002M02N20: The outcomes of the sensitivity analysis demonstrated...outcomes will change only in extreme cases",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01THR11,complement,5,"c002M01N33 - c002M01N31: AR was introduced as an alternative training visualization and improved acquisition without evidence that conventional instruction was eliminated.
c002M01N34 - c002M01N31: VR was introduced as an alternative training visualization and improved acquisition without evidence that conventional instruction was eliminated.
c002M02N24 - c002M02N20: Knowledge acquisition increases with improvements in the visualization of the task at hand with greater clarity
c002M02N25 - c002M02N20: AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge
c011M01N19 - c011M01N15: VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.
c011M01N20 - c011M01N15: VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01THR12,cannot_fully_replace,1,"c011M01N19 - c011M01N14: our PF VR training system minimizes the need for human instructional oversight, adding another layer of cost-effectiveness and practicality.
c011M01N20 - c011M01N14: our PF VR training system minimizes the need for human instructional oversight, adding another layer of cost-effectiveness and practicality.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01THR12,complement,3,"c001M01N23 - c001M01N19: AR scene reconstruction adds an interactive layer to site-based visual presentation.
c004M02N17 - c004M01N15: VR training may be more effective than traditional training...VR provides hands-on operation and achieves learning by doing
c011M01N19 - c011M01N14: VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.
c011M01N20 - c011M01N14: VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.
c011M01N19 - c011M01N16: VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.
c011M01N20 - c011M01N16: VR has been proven to be more effective than other existing safety training methods, including videos, lectures, and safety manuals.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01THR15,cannot_fully_replace,1,"c001M01N24 - c001M02N31: Digital modeling cost 3-5 times higher than traditional methods, though error rate reduced",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01THR17,complement,3,"c001M01N24 - c001M01N18: The interactive digital twin adds dynamic historical interpretation to conventional heritage presentation.
c001M01N55 - c001M01N18: AR guidance adds interactive site interpretation to the conventional exhibition setting.
c003M02N10 - c003M02N09: Despite its potential benefits... the use of virtual reality as a training tool has not received much attention.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TK10,evaluate,2,"c011M01N19 - c011M01N05: The system provides feedback again, summarizing the properties of the gas and the selection of equipment.
c011M01N20 - c011M01N05: The feedback includes the animation of accidents due to the wrongly equipped items and a summary of the right and wrong selections.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TK13,evaluate,3,"c002M02N24 - c002M02N11: The effectiveness of training can be measured by understanding knowledge acquisition and retention among trainees
c002M02N25 - c002M02N11: AR visualizations were most effective at imparting knowledge, and their interactive nature allowed trainees to retain the learned knowledge
c004M02N17 - c004M01N12: eight self-rated statements were employed to measure participants' self-efficacy",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TP04,be_composed_of,7,"c001M01N24 - c001M01N25: The digital twin platform contains dynamic narrative technology that triggers timeline events.
c001M01N24 - c001M01N56: A digital twin system realizes the real-time monitoring of visitors and AR virtual tour
c001M01N24 - c001M02N16: The platform realized the intelligent balance between the protection monitoring and commercial operation
c004M01N16 - c004M01N18: The implemented VR system delivered questioning-based training at Site A.
c011M01N20 - c011M01N24: The feedback includes the animation of accidents due to the wrongly equipped items and a summary of the right and wrong selections.
c011M01N19 - c011M01N25: the system provides feedback again, summarizing the properties of the gas and the selection of equipment.
c011M01N20 - c011M01N25: the system provides feedback again, summarizing the properties of the gas and the selection of equipment.
c011M01N20 - c011M02N40: The animations are designed to provide realistic visual feedback on trainees' wrong selections of equipment.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TP06,be_composed_of,1,c010M01N19 - c010M01N23: eye-tracking data afforded by the Hololens 2 (collected within the MR environment),SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TP07,be_composed_of,1,"c010M01N19 - c010M02N07: The classification models, when implemented in the MR environment, can identify users
c010M01N19 - c010M02N08: The classification models, when implemented in the MR environment, can identify users
c010M01N19 - c010M02N09: The classification models, when implemented in the MR environment, can identify users",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP03,s001M01TP13,be_composed_of,3,"c004M01N16 - c004M01N19: The pilot implementation used Site A for the pre-training practical assessment.
c004M02N17 - c004M02N20: To conduct a pre-training practical assessment, Site A offered an excavation site where participants were exposed to seven types of hazards
c004M02N17 - c004M02N21: The Site B scenario was a different excavation site that included similar hazards found in Site A, which allowed for assessing post-training practical performance",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01LI04,mitigate,4,"c001M01N25 - c001M01N42: Dynamic scene replication improves historical understanding compared with passive display.
c001M01N56 - c001M01N42: Haptic and sensory presentation supplies experiential dimensions absent from passive wartime-scene displays.
c001M01N56 - c001M02N39: Compared with traditional exhibition, VR exhibition hall extended average stay time for 22 minutes and elevated repeat visitation rate by 18%, mitigating passive display passivity
c001M02N16 - c001M02N39: Dynamic narrative system improved the understanding of history by more than 50%, mitigating the passivity of static displays",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01LI06,be_constrained_by,1,c001M01N56 - c001M01N49: The multisensory experience is restricted because only 5% of venues provide haptic devices.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01LI12,be_constrained_by,2,"c001M01N25 - c001M01N50: Excessive commercialization reduced positive EEG emotional signals.
c001M01N56 - c001M02N28: Excessive commercial operation would decrease the number of EEG positive signals by 40%",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01TE02,adopt,4,"c001M01N56 - c001M01N33: QR code animation triggered by Unity3D engine and ""Using cross-platform virtual reality technology (such as Unity engine)""
c001M02N16 - c001M01N39: Based on the NetEase Yaotai architecture, a co-creation module of 'Red Journey' is constructed
c003M01N11 - c003M01N18: The developed immersive training tool uses the CAVE system as its presentation environment.
c003M01N11 - c003M01N21: The tool’s CAVE setup includes projection surfaces and multiple projectors.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01TE08,adopt,1,c003M01N10 - c003M01N19: C# scripts automatically changed graphical indicators according to choices in the virtual environment.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01TE09,adopt,3,"c003M01N11 - c003M01N16: EnergyPlus generated the scenario results incorporated into the developed training content.
c003M01N10 - c003M01N20: Visual Studio 2007 was used to develop the scripts controlling indicator changes.
c003M01N11 - c003M01N22: The immersive setup is powered by the described processor, memory, and graphics workstation.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01THR12,complement,4,"c001M01N25 - c001M01N19: Dynamic narrative adds reconstructed events to the static-picture baseline.
c001M01N56 - c001M01N19: Multisensory presentation adds embodied experience to static-picture presentation.
c001M01N56 - c001M02N32: Compared with traditional exhibition, VR exhibition hall extended average stay time for 22 minutes and elevated repeat visitation rate by 18%
c001M02N16 - c001M02N32: Dynamic narrative system reconstructs historical scene such as bombing scene with temporal-space information, improving historical knowledge retention rate by 58%",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01THR17,complement,1,c001M01N25 - c001M01N18: The dynamic narrative and VR experience improve dwell time and cognition relative to traditional exhibition.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01TK13,evaluate,1,c001M01N25 - c001M01N54: The study measured visitors' historical cognition after implementing the dynamic narrative system.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP04,s001M01TP01,be_composed_of,1,c003M01N11 - c003M01N09: The developed training tool includes the virtual model as an implemented component.,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP05,s001M01ED04,depend_on,3,"c017M01N14 - c017M01N24: Weather is a contextual variable that influences the thermal analysis.
c017M02N14 - c017M01N24: The methodology's analysis depends on external weather conditions as a key variable for understanding building performance.
c017M02N14 - c017M02N23: The methodology is applied during specific seasonal cycles like autumn-winter to analyze heating demand.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP05,s001M01LI06,be_constrained_by,4,"c017M01N15 - c017M01N25: People-counting algorithms using occupancy sensors remain inaccurate.
c017M01N16 - c017M01N25: Real-time occupancy monitoring is limited by inaccurate people-counting algorithms.
c017M01N14 - c017M01N25: The methodology analyzes occupancy, but its people-counting component remains inaccurate.
c017M02N15 - c017M02N28: The real‑time monitoring relies on occupancy sensors, whose inaccuracy can affect the quality of the data collected.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP05,s001M01LI06,mitigate,2,"c017M01N15 - c017M01N25: Although occupancy-sensor people-counting algorithms remain inaccurate, the IoT ecosystem reduces occupancy-estimation uncertainty by complementing occupancy data with the academic calendar, timetable schedule, and CO2 levels as an additional indicator.
c017M01N16 - c017M01N25: Real-time comparison of temperature, CO2, occupancy bands, and timetable information helps confirm expected presence or absence despite inaccurate sensor-based people counting.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
s001M01TP05,s001M01LI11,be_constrained_by,10,"c017M01N15 - c017M01N26: Timetabled classes may not be occupied because attendance is not mandatory.
c017M01N15 - c017M01N27: Sporadic classroom uses missing from schedules produce unexpected temperature changes.
c017M01N15 - c017M01N28: Window or door opening and unscheduled presence produce non-pattern behaviour.
c017M01N16 - c017M01N26: Non-mandatory attendance creates uncertainty when measurements are interpreted against schedules.
c017M01N16 - c017M01N27: Monitoring detects uses that are absent from reservation schedules.
c017M01N16 - c017M01N28: Unscheduled actions create temperature-occupancy discrepancies.
c017M01N14 - c017M01N26: Non-mandatory attendance prevents schedule data from reliably representing actual occupancy.
c017M01N14 - c017M01N27: Sporadic classroom uses are not represented in the contextual schedule records.
c017M01N14 - c017M01N28: Unpredictable actions produce non-pattern observations in the thermal analysis.
c017M01N14 - c017M01N29: Complex space usage causes discrepancies between measured temperatures and expected thresholds.",SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),Aggregation
