node_id,node_name,category,evidence_label,case_title,evidence_count,evidence_statement,definition
c006M01N24 | no significant difference in physical performance according to the presence or absence of LBP: A one-sided T-test found no significant difference in physical-performance evaluation according to the presence or absence of LBP.
c006M01N25 | no significant difference in estimated load according to LBP history: A one-sided T-test found no significant difference between estimated load values for workers with and without an LBP history.
c006M02N38 | Lack of correlation between workload and assistive technologies: There is no correlation between the workload and the assistive technologies, it is unclear who the target audience is and what approaches can be taken to introduce such technologies.
c008M01N43 | subjective interference: Traditional domain-knowledge acquisition is affected by subjective interference factors.
c010M01N39 | limited number of features: The limited number of analytical features may have constrained model predictive power.
c010M01N40 | controversy over validity of learning styles: The paper notes that some studies question learning-style validity and that this controversy may limit applicability.
c012M01N45 | Surface-level interview information: Structured interviews and surveys could restrict natural expression and capture only surface-level information.","Weaknesses in the study producing the evidence, including missing controls, inability to isolate causal contributions, narrow measurement instruments, untested outcomes, construct-validity problems, inappropriate comparisons, and insufficient validation. These records are methodological exclusions rather than substantive sector limitations."
s001M01LI14,Empirical Sample and Generalizability Limitations,h001M01LI14,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),5,"c006M01N22 | external loads analysed for only 7 of the 64 subjects: Lumbar load taking external loads into account was analysed for 7 out of the 64 subjects.
c008M01N50 | limited and imbalanced accident-report samples: Performance varied with the number of reports by accident type, and the authors identified the total sample size as an area for improvement.
c008M02N43 | Insufficient training samples: the quantity of text cases for different accident types... the small number of cases... was one reason for the low classification accuracy
c009M01N46 | No integrated Optical Character Recognition: Accuracy decreases for scanned or image-based documents because OCR was not integrated.
c010M01N38 | insufficient representation of mixed learners' data: The difficulty predicting combined preferences may be due to insufficient mixed-learner data during training.","Small, narrow, imbalanced, localized, or unrepresentative research samples, including insufficient evaluation or model-training observations when the deficiency arises from the study design. These records are methodological exclusions rather than substantive sector limitations."
s001M01LI15,Ambiguous Limitation(*),h001M01LI15,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),2,"c006M01N23 | unclear target audience and approaches for introducing assistive technologies: The paper states that the target audience and approaches for introducing assistive technologies were unclear.
c006M02N42 | Lumbar load independent of age: We do not see a low trend in lumbar load by age, we can conclude that there is little need to limit work by age.",Maps limitation that cannot be assigned to LI01–LI14 because the evidence does not identify a sufficiently specific domain or analytical level.
s001M01OD01,"Governance, Standards & Formal Control",h001M01OD01,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),9,"c001M02N24 | Government-led plus community crowdfunding preservation model: The 'government-led + community crowdfunding' model used by Eastern European countries such as Bulgaria and Hungary for historical buildings preservation can provide institutional design references for Chongqing
c001M02N25 | LOD400/LOD200 graded modeling precision mandate: Core buildings are required to model at millimeter level based on Technical Standards for Historical Building Digitization (2021) [2]; county-level projects restricted to LOD200
c002M02N33 | Organizational systematic safety training policies: It is necessary to increase their safety awareness through systematic safety training
c004M02N28 | OSHA Excavation Safety Regulatory Mandates: The training objectives of the immersive VR training system were developed based on two guidelines: Occupational Safety and Health Administration (OSHA) Trenching and Excavation Safety
c004M02N30 | University Research Ethics Approval: Massey University Research Ethics Committee granted ethics approval (Southern A, Application 18/21) to conduct this study
c004M02N31 | Mandatory VR Safety Induction Briefing: participants received instructions and health and safety induction about VR and the use of Oculus Quest
c009M02N53 | Document standardization practices: Absence of standardised data formats
c012M01N32 | Informed consent and privacy safeguards: Consent, opt-outs, anonymization, restricted access, and withdrawal rights were applied.
c012M01N36 | Platform stewardship and sustained engagement: Ongoing promotion, training, incentives, updates, review cycles, and stewardship were required.","Formal policies, mandates, technical standards, protocols, approvals, audits, privacy rules, ethics clearances, and stewardship controls."
s001M01OD02,Strategic Leadership & Sponsorship,h001M01OD02,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),11,"c006M02N32 | Management support for assistive technology introduction: At a meeting held in the fall of 2019 to exchange views on inhouse technological development, professional contractors expressed strong expectations for the assistive suits.
c007M01N24 | senior management support: Senior management support is important for knowledge-sharing initiatives.
c008M02N33 | Management buy-in: strengthening safety management practices and improving the effectiveness of accident prevention and management
c012M01N34 | Leadership commitment and cultural reinforcement: Leadership, advocacy, and cultural reinforcement were required to address resistance and institutionalize storytelling.
c012M02N48 | Leadership Commitment: ""Inadequate leadership commitment"" is a barrier; ""senior leadership commitment were critical success factors""
c012M02N52 | Management Buy-In: ""Management buy-in"" is a critical success factor
c014M01N31 | leadership support: Leadership support is vital to successful AI-driven KM implementation.
c014M01N32 | participative leadership: Participative leadership facilitates AI use, knowledge sharing, and proactive planning.
c014M02N43 | Top management engagement: Lack of top management support disturbs the allocation of required resources
c014M02N45 | Clear strategic vision: Leadership support... articulating a clear vision
c015M02N25 | Institutional support: Armellini and Padilla Rodriguez (2021) and Margolis et al. (2017) underline the necessity of scalable digital platforms, robust institutional backing, and faculty development to sustain blended learning innovations.","Executive commitment, strategic vision, championship, management buy-in, advocacy, and high-level institutional backing for technology-enabled knowledge retention and organizational learning."
s001M01OD03,"Financial, Technical & Information Resources",h001M01OD03,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),12,"c003M01N23 | DICEA CAVE facility availability: The CAVE system was available at the DICEA Department of the Polytechnic University of the Marche.
c005M02N44 | Organizational resource allocation for AR/VR: (Implied by the development of AR and VR models using Unity, Oculus, and other commercial tools)
c007M01N41 | existing basic management systems: The validating company uses employee expertise and existing basic management systems.
c007M02N44 | Financial Constraints: current financial constraints limited its ability to make full investments in KMP
c007M02N45 | Limited Budget: limited budgets
c008M01N40 | large-scale construction accident text corpus: The deep-learning model learns patterns from a large collection of historical reports, and the authors state that performance depends on representative data volume.
c009M01N37 | Availability and quality of relevant bid data: The paper states that automation success hinges on the quality and availability of relevant data.
c009M01N38 | Integrated digital infrastructure: The paper identifies integrated infrastructure and centralized data management as critical for scaling automation.
c009M02N47 | Centralized data management systems: Overcoming this challenge will require the development of integrated data management systems that can centralize and standardize the information needed for bid preparation
c009M02N52 | Information systems readiness: Organizational maturity and information systems readiness significantly influence a firm's automation readiness
c012M02N50 | Dedicated Resources for KM: ""Lack of dedicated resources for KM initiatives"" is a barrier; ""Adequate resourcing... were critical success factors""
c014M01N33 | resource allocation: Top-management support is required to allocate implementation and training resources.","Availability and organizational readiness of budgets, facilities, hardware, software, platforms, integrated infrastructure, and usable data. Covers internal technological capacity, but not intrinsic technology properties such as accuracy or reliability."
s001M01OD04,"Time, Workload & Operational Scheduling",h001M01OD04,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),5,"c003M02N21 | Adaptation phase: ...it will be important to plan an initial adaptation phase (about 3-4 minutes) for participants, allowing them to freely experience the CAVE scenario...
c011M01N29 | Training time allocation: we decided maximum of 10 min for each trainee's training duration
c012M01N35 | Dedicated time and resources: Narrative elicitation, transcription, analysis, and integration required time and dedicated resources.
c015M01N36 | small class sizes: A participant linked small class sizes with greater interaction and one-to-one communication.
c015M02N24 | Block teaching: The student learning is compressed in 4 weeks of classes with 2 weeks of catch-up and assessment, when students study one module at a time.","Protected time, workload allowances, activity duration, delivery sequence, class size, and other scheduling arrangements."
s001M01OD05,"Human Capacity, Roles & Participation",h001M01OD05,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),11,"c002M02N34 | Workplace safety orientation and onboarding: A study exploring the reasons behind unsafe work behavior on construction sites describes the lack of safety orientation and training as one of the leading causes of unsafe behavior
c003M02N19 | Sample selection: Sample selection is crucial to ensure the accuracy and reliability of training findings.
c005M02N45 | Staff availability for training sessions: 24 participants, including students and engineers, undertook the safety training.
c007M01N25 | KM training to the workforce: Management support includes KM training to the workforce.
c007M02N46 | Small Workforce: small workforce
c009M02N54 | Staff retention strategies: Knowledge loss, particularly in firms with high staff turnover
c012M01N33 | Trained facilitators: Facilitators trained in narrative inquiry guided participants using open-ended prompts.
c014M01N35 | stakeholder participation: Participative leadership encourages stakeholder participation and alignment.
c014M02N47 | Training and development: Leadership support... allocates them in the training and development of the human resource
c015M02N27 | Student engagement: 82% of respondents reported feeling more actively involved in discussions, group activities, and problem-solving exercises compared to their previous educational experiences.
c015M02N29 | Student co-creation: The student co-creation, where learners actively contribute to shaping course content and activities, fosters a sense of ownership, creativity, and alignment with both academic goals and industry expectations.","Staff availability, competence, training, facilitation, departmental responsibility, expert participation, stakeholder engagement, retention, mentoring, validation, and succession."
s001M01OD06,"Culture, Trust & Relational Climate",h001M01OD06,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),10,"c006M02N33 | Acceptance of lower-priced products in construction industry: It has to be a lower-priced product to be recognized in the construction industry.
c007M01N23 | knowledge-sharing culture: SMCCs should cultivate a knowledge-sharing culture.
c007M02N43 | Inter-Organizational Trust: trust between construction organisations
c008M02N32 | Corporate safety culture: strengthening safety management practices
c009M02N49 | Openness to digital transformation: Selected based on... openness to digital transformation
c012M01N31 | Psychological safety and trust: Storytelling required trust, openness, and psychological safety for genuine sharing.
c012M02N49 | Knowledge-Sharing Culture: ""Absence of a supportive knowledge-sharing culture"" is a barrier to effective KM
c014M01N34 | knowledge-sharing culture: Leadership creates a culture of knowledge sharing and innovation.
c016M01N32 | safety culture: The paper states that establishing a safety culture depends on the organization working consciously and ensuring safe work.
c016M02N24 | Continuous improvement culture: fosters a culture of continuous safety improvement, where past projects serve as references","Trust, psychological safety, openness, intrinsic knowledge-sharing motivation, learning orientation, technology receptiveness, and continuous-improvement norms. Also covers negative states such as knowledge hiding, fear, destructive internal competition, and weak learning cultures."
s001M01OD07,Incentives & Performance Alignment,h001M01OD07,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),1,"c012M02N51 | Organizational Incentives: ""Absence of organizational incentives"" deters effective KM","Extrinsic knowledge-sharing motivation through rewards, allowances, recognition, promotion criteria, targets, and performance measures tied to knowledge retention or technology use. Competitive incentives that encourage hiding also belong here."
s001M01OD08,Organizational Structure & Process Design,h001M01OD08,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),9,"c002M01N42 | training customization to the applicable work area and actual task: The authors identify customized training relevant to specific on-site tasks as important for efficient knowledge acquisition.
c002M01N43 | virtual interface design that allows trainees to maintain attention: Effective virtual training must use an interface that enables trainees to maintain attention.
c003M02N20 | Clear instructions: To maintain participant immersion... clear instructions should be provided to participants before starting the CAVE activity...
c006M02N34 | Compatibility with individual worker needs: It's compatibility with the individual is greater than the type of work / It doesn't have a uniform effect on everyone.
c007M02N47 | Flat Organisational Structure: SMCCs typically operate with a flat organisational structure
c009M02N50 | Dedicated bid management departments: Both maintain dedicated bid management departments
c009M02N51 | Organizational maturity: Organizational maturity and information systems readiness significantly influence a firm's automation readiness
c011M01N30 | Randomized controlled experimental design: the trainees were randomly assigned to one of the two training methods
c015M02N28 | Industry-aligned curriculum: bridges the gap between theory and practice, offering a robust framework for curriculum innovation","Hierarchy, organizational maturity, workflow configuration, technology–workflow fit, content or interface design, customization, compatibility, and curriculum alignment not governed by OD01–OD07."
s001M01TE01,Artificial Intelligence and Intelligent Computation,h001M01TE01,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),26,"c001M01N38 | Artificial intelligence: AI predicts site visitation 48 hours ahead and dynamically plans walking paths.
c008M01N29 | natural language processing: The framework integrates NLP to process and analyze accident narrative text.
c008M01N30 | deep learning: Deep learning was used for automatic feature extraction and representation learning from complex safety texts.
c008M01N32 | Word2Vec: Word2Vec CBOW was used to pretrain word vectors for the embedding layer.
c008M01N34 | Jieba: The Jieba package in Python was used for text-corpus preprocessing.
c008M01N35 | gensim: The gensim library implemented Word2Vec to generate the embedding-layer word-vector matrix.
c008M01N36 | TensorFlow: TensorFlow 2.6.0 formed part of the experimental environment used to construct the CNN model.
c008M01N37 | Keras: Keras 2.7.0 formed part of the experimental environment used to construct the CNN model.
c008M01N38 | mutual information: Mutual information measured the interdependence of adjacent words for phrase formation.
c008M01N39 | information entropy: Left and right adjacency entropy was used to determine phrase boundaries and semantic completeness.
c008M02N26 | Jieba package: use the Jieba package in Python language for text corpus preprocessing
c009M01N28 | GPT-4o: GPT-4o was used to extract requirements and generate methodology content.
c009M01N29 | OpenAI text-embedding-ada-002: The model converted document chunks and queries into dense vector embeddings.
c009M01N31 | Vector embeddings: Historical chunks and new requirements were encoded into a common semantic vector space.
c009M01N32 | Cosine similarity: Cosine similarity was used to identify and rank the closest historical proposals.
c009M01N33 | Few-shot prompting: Retrieved methodology examples were supplied to GPT-4o to improve relevance, style, and factual grounding.
c009M01N34 | LangChain: LangChain orchestrated retrieval, prompting, and generation steps.
c009M02N43 | Natural Language Processing (NLP): NLP techniques, including named entity recognition, text summarisation, and text generation
c010M01N29 | MATLAB: Training of the machine-learning models was conducted using MATLAB.
c010M01N30 | Ensemble classifier: The Ensemble classifier was trained, tested, and identified as the most accurate classifier, with 83.3% test accuracy.
c010M01N31 | Neural Network classifier: Neural Network was one of the three top-performing classifiers evaluated by the study.
c010M01N32 | KNN classifier: K-Nearest Neighbors was one of the three top-performing classifiers evaluated by the study.
c014M01N28 | artificial intelligence: Artificial intelligence is integrated into knowledge-management initiatives.
c014M01N29 | predictive analytics: Predictive analytics is used to make backup plans ahead of time.
c014M01N30 | generative AI: The results identify generative AI tools such as Net Zero Cloud.
c014M02N41 | Net zero cloud: Generative AI tools, such as the 'net zero cloud,' was noted to be used by some projects under CPEC","Foundational core models, connectionist AI, natural language processing architectures, and generative systems."
s001M01TE02,Human–Computer Interaction and Immersive Technologies,h001M01TE02,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),48,"c001M01N32 | Virtual reality: Virtual reality is implemented for data analysis, immersive exhibition, and cross-platform historical-scene restoration.
c001M01N33 | Unity3D engine: Unity3D supports the digital twin system, QR-triggered animation, and cross-platform virtual reality.
c001M01N34 | AR scene overlay technology: AR scene overlays combine with historical archives to reconstruct rooms and open halls.
c001M01N36 | AR glasses: Historical scenes are restored interactively on AR glasses.
c001M01N37 | VR headsets: Historical scenes are restored interactively on VR headsets.
c001M01N39 | NetEase Yaotai architecture: The Red Journey module is constructed using NetEase Yaotai architecture.
c002M01N36 | Unity3D: Unity3D was used to prepare the immersive AR and VR visualizations.
c002M01N37 | augmented reality: Augmented reality was one of the two XR technologies implemented in the training comparison.
c002M01N38 | virtual reality: Virtual reality was one of the two XR technologies implemented in the training comparison.
c002M01N39 | Microsoft Hololens 2: Microsoft Hololens 2 was used for AR training.
c002M01N40 | Samsung Odyssey VR headset: Samsung Odyssey VR headset was used for VR training.
c002M02N30 | Unity3D game engine software: The safety team prepared an immersive environment for demonstration of concepts using Unity3D
c003M01N14 | Unity 2018.4.14f1: The 3D model was imported into Unity for rendering, materials, lighting, and first-person camera control.
c003M01N17 | TechViz XL 2023: The integrated virtual model was presented through the CAVE environment using TechViz XL 2023.
c003M01N18 | CAVE system: The model was presented through a projection-based CAVE environment at DICEA.
c003M01N21 | CAVE projection hardware: The setup used an aluminium framework, two walls, a floor, and short-range and ultrashort-range projectors.
c003M02N15 | Unity software: The 3D model was then imported into Unity (ver. 2018.4.14f1) for rendering...
c004M01N22 | immersive virtual reality: The implemented training solution was an immersive VR application.
c004M01N23 | Oculus Quest: The immersive application was deployed on the standalone Oculus Quest head-mounted display.
c004M01N24 | Oculus Quest wireless controllers: Two Oculus Quest wireless controllers enabled participant interaction with virtual environments.
c004M01N26 | Unity version 2019.1.10f1: The virtual environments were modelled and rendered using Unity version 2019.1.10f1.
c004M01N27 | Terrain Unity plugin: The Terrain plugin was used to create site terrain, location, depth, width, and texture.
c004M01N28 | Google Forms: The safety knowledge test was administered through Google Forms.
c004M02N23 | Unity Real-time 3D Rendering Engine: The virtual environments were modelled and rendered using Unity (version 2019.1.10f1)
c005M01N24 | AR technology: The training program integrated augmented reality with virtual reality.
c005M01N25 | VR technology: The training program used virtual reality to immerse trainees in a simulated bridge-construction environment.
c005M01N26 | Unity Game Engine: Unity Game Engine was used to develop the AR model and create the VR environment.
c005M01N27 | Blender: Blender was used in AR development and for VR structural adjustments and character animation.
c005M01N30 | Vuforia Augmented Reality SDK: Vuforia transformed the host images into targets and supplied the AR camera.
c005M01N33 | Oculus Touch: The right Oculus Touch vibrated near hazards and the controllers interfaced with model buttons and canvases.
c005M01N34 | Oculus Quest: The VR model was created with Oculus Quest in mind and used an Oculus-developed camera rig.
c005M01N37 | Maximo: Object motions and worker-walking animations were added using Maximo.
c005M02N41 | OVRPlayerController VR camera rig: The primary camera was then replaced by OVRPlayerController, which included OVRCameraRig. OVRCameraRig is developed by Meta corporation to develop VR games targeting Oculus quest and Oculus quest 2 virtual reality headsets.
c006M02N30 | Web application: A dedicated web application (Fig.6) has been developed separately for the purpose of streamlining questionnaires.
c007M02N35 | Navisworks: construction simulation software (e.g., Navisworks, Revit and SketchUp)
c007M02N37 | SketchUp: construction simulation software (e.g., Navisworks, Revit and SketchUp)
c009M01N35 | Streamlit: A Streamlit interface allowed users to upload RFPs and review AI-generated drafts.
c010M01N25 | Qualtrics: The methodology overview identifies Qualtrics as the survey platform.
c010M01N27 | HoloLens 2: HoloLens 2 provided eye and head gaze data and was used to immerse participants in the MR environment.
c010M01N28 | Unity3D game engine: The MR learning environment was developed using the Unity3D game engine.
c010M02N12 | Virtual assistant: All scenes were equipped with a virtual assistant and menu interfaces
c010M02N13 | Menu interfaces: All scenes were equipped with a virtual assistant and menu interfaces
c011M01N26 | HTC VIVE: The platform used for the virtual training was the HTC VIVE, which consists of a helmet, two positioners, and two controllers.
c011M01N27 | Unity game engine: Trainee interaction with the 3D models was coded in Unity through C# programming.
c015M01N28 | Vevox: Vevox was listed among the classroom technologies blended into ABL.
c015M01N30 | Montimeter: Montimeter was listed among the classroom technologies blended into ABL.
c015M01N33 | H5P: H5P was listed among the classroom technologies blended into ABL.
c015M02N18 | Mentimeter: blending classroom technologies such as Vevox, Padlet, Montimeter, Moodle, Teams, HSP
c015M02N21 | HSP: blending classroom technologies such as Vevox, Padlet, Montimeter, Moodle, Teams, HSP
c016M01N24 | Navisworks: The model was exported to Navisworks for synchronization with the schedule and 4D simulation.
c016M01N30 | PowerApps: PowerApps was used to create the application that visualizes earlier-phase information.","User experience design, interactive software interfaces, and spatial computing environments."
s001M01TE03,"Cyber-Physical Systems, IoT, and Smart Environments",h001M01TE03,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c001M02N18 | FARO Focus S350 3D laser scanner: FARO Focus S350 realizes millimeter-level point cloud modeling
c006M02N31 | Smartsuit: 'Smartsuit' which is based on logical and scientific evidence, among the numerous passive assistance suits (Fig. 5).
c017M01N18 | +200 geolocated wireless sensors: The IoT ecosystem includes more than 200 geolocated wireless sensors.",Hardware-software integration where computational logic interacts directly with physical mechanics and automated hardware feedback.
s001M01TE04,"Data, Information, and Knowledge Systems",h001M01TE04,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),21,"c001M01N30 | GIS software: GIS software aggregates scattered 3D models into spatial distribution maps.
c002M02N31 | Building Information Models (BIM) library: Building information models (BIM) and other 3D visualizations have gained traction with the broader acceptance of the Building 4.0 platform
c003M01N12 | AutoCAD 2023: The apartment floor plan was created in AutoCAD version 2023.
c003M01N13 | Rhinoceros 7: The AutoCAD floor plan was imported into Rhinoceros version 7 to build the 3D model.
c004M02N25 | Unity Asset Store Construction Site Models: An extensive range of virtual objects was obtained from Unity Asset Store and imported into Unity
c005M01N35 | Revit: Revit was used to model structural pieces based on a real pier and pier cap from a visited bridge.
c007M01N38 | data warehousing technology: Data warehousing technology is the technology specified by KS1.
c007M01N39 | database: KS activities include database access, screening and storage of lessons learned.
c007M02N32 | Building Information Modeling (BIM): using BIM 3D modelling helps in presenting design ideas effectively
c007M02N36 | Revit: construction simulation software (e.g., Navisworks, Revit and SketchUp)
c009M01N30 | Pinecone vector database: Document embeddings were stored in Pinecone for real-time semantic similarity searches.
c010M01N26 | Microsoft Excel: The learning-preference survey was analyzed using descriptive statistics in Microsoft Excel.
c012M02N33 | Existing Digital KMS Platform: ""Integrated into the existing digital KMS platform"" in the engineering consultancy
c012M02N34 | Digital Repositories: ""Digital repositories, multimedia tools, and databases"" used for explicit knowledge
c012M02N44 | NVivo Software: ""Audio-recorded stories and interviews were professionally transcribed... organized in NVivo for systematic management""
c015M01N31 | Moodle: Moodle was listed among the classroom technologies blended into ABL.
c016M01N22 | Building Information Modelling (BIM): BIM was combined with PtD and a centralized database and used for precise design-stage hazard and risk identification.
c016M01N23 | Autodesk Revit: Autodesk Revit was used to create and sectorize the 3D model before export for 4D simulation.
c016M01N25 | Microsoft Excel: The Phase 3 OHS management application was developed in Microsoft Excel and supplied data to the SQL server.
c016M01N28 | Microsoft Azure: The relational data server was developed on the Microsoft Azure platform.
c016M01N29 | SQL server: Information from the PtD application feeds and is stored in a SQL server.","The structural storage, architecture, indexing, retrieval, and semantic mapping of data and structural knowledge."
s001M01TE05,"Imaging, Sensing, and Perception Technologies",h001M01TE05,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),17,"c001M01N27 | 3D laser scanning: The localized case implements 3D laser scanning to collect architectural data and generate precise models.
c001M01N28 | UAV oblique photography: Multi-angle UAV photography works with ground laser scanning to generate the Peng's Dwelling model.
c001M01N29 | ContextCapture software: ContextCapture generates textured 3D models by stitching aerial images.
c001M01N31 | Thermal imaging scanning: Thermal imaging scanning identifies hidden structural dangers such as wood decay and hollow walls.
c001M02N23 | IoT-based heritage site crowd flow sensors: AR Guidance + IoT Crowd Monitoring for Functional Adaptation Rate 60%
c004M01N25 | Oculus Quest motion tracking system and sensors: Embedded motion tracking and sensors translated real-world participant movement into virtual movement.
c005M01N29 | Adobe Photoshop: Adobe Photoshop was used to develop the AR host.
c006M01N19 | multiple IMU sensors: The lumbar load measuring device was equipped with multiple IMU sensors.
c006M01N20 | wearable camera: A wearable camera was used to record video footage of the work situation.
c012M01N30 | Audio/video recording: Stories and interviews were audio- or video-recorded to preserve authenticity and emotional context.
c012M02N42 | Audio Recording: ""Stories shared in workshops and interviews are audio or video-recorded, maintaining authenticity and preserving emotional context""
c017M01N19 | VS121 occupancy smart sensor: VS121 provides anonymous people-counting data.
c017M01N21 | QPA1004 room air quality sensor: QPA1004 detects CO2 concentration, temperature, and humidity.
c017M01N22 | EM500 industrial temperature equipment: EM500 is equipped with a high-precision PT100 sensor.
c017M01N23 | Khomp Meteo meteorological station: Khomp Meteo combines seven sensors for weather variables.
c017M02N17 | VSI21 Occupancy Sensor: The IoT ecosystem includes VSI21 sensors for anonymous people counting data to monitor and understand space utilization.
c017M02N18 | AM307 IAQ Sensor: The IoT ecosystem includes AM307 Indoor Air Quality (IAQ) sensors to detect CO2, temperature, humidity, light, and other air quality metrics.","The hardware, telemetry, and signal/image processing algorithms required to capture and perceive environmental inputs."
s001M01TE07,"Mobile, Social and Communication Technologies",h001M01TE07,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),10,"c001M01N35 | Smartphones: Historical scenes are restored interactively on smartphones.
c005M01N28 | Android Operating System: The AR model was developed to operate on the Android Operating System.
c005M01N32 | trainees’ smartphones: Trainees accessed the AR software and scanned the hazard sheet using their smartphones.
c007M01N40 | communication tools: Zalo, Line and Viber are widely used, readily available communication tools.
c007M02N33 | ICT: partnership with researchers in the information and communications technology (ICT) industry to enhance the use of the new technology
c007M02N38 | Zalo: Available and free communication tools (e.g., Zalo, Line and Viber)
c007M02N39 | Line: Available and free communication tools (e.g., Zalo, Line and Viber)
c007M02N40 | Viber: Available and free communication tools (e.g., Zalo, Line and Viber)
c014M02N39 | Collaborative platforms: Collaborative platforms also fosters better communication
c015M01N29 | Padlet: Padlet was listed among the classroom technologies blended into ABL.
c015M01N32 | Teams: Teams was listed among the classroom technologies blended into ABL.
c015M01N34 | YouTube: Students identified YouTube as useful learning technology and described its use for scaffolding visualization.","Network communication protocols, distributed social systems, and mobile-first software application ecosystems."
s001M01TE08,"Rule-Based, Decision and Expert Systems",h001M01TE08,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c003M01N19 | C# scripts: C# scripts automatically modified the indicators according to choices in the virtual environment.
c016M01N26 | macros: Macros were among the functions used to develop the Phase 3 template.
c016M01N27 | Visual Basic programming: Visual Basic programming was used to develop the Phase 3 template.","Deterministic, symbolic, and non-probabilistic AI that drives automated decision-making through hard-coded logic and expert rules."
s001M01TE09,Ambiguous Digital Technology(*),h001M01TE09,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),9,"c003M01N16 | EnergyPlus: The twelve interaction scenarios were simulated in EnergyPlus.
c003M01N20 | Visual Studio 2007: The C# scripts were developed using Visual Studio version 2007.
c003M01N22 | CAVE workstation: The CAVE workstation used an Intel Xeon processor, 128 GB RAM, and two NVIDIA RTX A6000 graphics cards.
c005M01N31 | C#: AR buttons and animations and VR hazard canvases were programmed using C# scripts.
c005M01N36 | Visual Studio: The VR model was written in C# using Visual Studio.
c008M02N27 | Python language: Python language was used to crawl the accident data from 2013 to 2021 on the websites
c009M01N36 | OpenAI API: The system accessed OpenAI embedding and language-model services through API access.
c015M01N35 | eBooks: A participant identified eBooks as useful learning technology.
c016M02N28 | Microsoft Project: scheduling activities in the Microsoft Project tool",Maps Digital Technology that cannot be assigned to TE01-TE08 because the evidence does not identify a sufficiently specific domain or analytical level.
s001M01THR05,Knowledge Harvesting Workshops,h001M01THR05,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),7,"c005M01N16 | semi-structured interviews: Five semi-structured interviews were conducted with safety managers working on bridge-construction projects.
c005M02N20 | Semi-structured interviews with safety managers: Interviews with safety managers who are currently working in bridge construction projects were conducted in Egypt. The type of interviews conducted was semi-structured; whereas, the purposive sampling technique was used where interviewees who play key roles in managing the safety of bridge construction were chosen.
c008M01N20 | expert interviews: Expert interviews are listed as a traditional data-collection method for domain-knowledge acquisition.
c012M01N26 | Dedicated interviews: Dedicated interviews were part of the consultancy's narrative-capture initiative.
c012M01N48 | Conventional structured interviews and surveys: Interviews and surveys could restrict natural expression and produce surface-level information without experiential depth.
c012M02N25 | Face-to-Face Interview: ""Interviews and surveys, while structured and replicable, often restrict individuals' natural expression""
c014M01N43 | semi-structured interviews: The study conducts semi-structured interviews with six decision-influencing participants.","Structured elicitation sessions designed to extract, decompose, clarify, and document an expert's tacit decision rules, especially for organizational retention or succession."
s001M01THR06,Critical Incident Technique,h001M01THR06,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),1,"c012M02N30 | Critical Incident Technique (CIT): ""Interviews about specific pivotal events; incident descriptions; causal mapping""","Retrospective elicitation focused on human behavior, decisions, and causal conditions during a specific significant, exceptional, or hazardous event."
s001M01THR07,Mentoring,h001M01THR07,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),5,"c001M02N33 | Master-apprentice live craft transmission cycle: The return rate of indigenous people is generally below 30% and intangible cultural heritage skills are at risk of interruption in inheritance
c007M01N17 | staff mentoring: Disseminating knowledge through staff mentoring is KD2.
c012M01N27 | Narrative-based mentorship meetings: Retiring engineers were paired with mid-career colleagues for personalized storytelling and mentorship meetings.
c012M02N23 | Mentoring Program: ""Mentoring and apprenticeship programs, though beneficial for direct knowledge transfer""
c012M02N24 | Apprenticeship Program: ""Apprenticeship programs"" as a traditional method","A sustained master-apprentice or expert-novice relationship that transfers contextual know-how, professional judgment, safety norms, and occupational identity through personalized guidance."
s001M01THR08,Storytelling,h001M01THR08,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),1,"c012M01N24 | Structured storytelling workshops: Structured workshops elicited personal experiences, incidents, solutions, and lessons from practitioners.","Use of oral, written, or facilitated narratives to transmit experiential knowledge, historical lessons, organizational culture, and context-rich understanding."
s001M01THR09,After-Action Reviews,h001M01THR09,G,SIC 15 - Construction (Building Construction—General Contractors And Operative Builders),3,"c009M01N23 | Post-bid review: After submission, the case process conducts a review to gather feedback and assess lessons learned.
