node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location,sub_category_id,sub_category
c002M02N20,Overhead projection classroom safety briefing,Traditional Human-central Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"Current safety training sessions are delivered using traditional classroom lectures, textbook learning, and on-site safety briefings",Training delivered through instructor-led verbal presentations in a classroom setting,Page 1,THR11,Instructor-Led Training and Briefings
c002M02N21,Construction site verbal safety toolbox talks,Traditional Human-central Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"Current safety training sessions are delivered using traditional classroom lectures, textbook learning, and on-site safety briefings",Training delivered at construction sites with verbal briefings,Page 1,THR11,Instructor-Led Training and Briefings
c002M02N22,Self-study safety textbooks and manuals,Traditional Human-central Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"Current safety training sessions are delivered using traditional classroom lectures, textbook learning, and on-site safety briefings",Self-study from written safety training materials,Page 1,THR12,Codified-Material Learning
c002M02N23,Peer-to-peer safety discussion groups,Traditional Human-central Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,A study demonstrated improvements in safety performance with increased safety discussions and the distribution of safety training materials to construction workers,Verbal information sharing and safety conversations,Page 3,THR14,Collaborative Group Learning
c002M02N24,Immersive VR headset safety simulation,Technology-enable Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Samsung Odyssey VR headset was used for VR training,Immersive safety training using Virtual Reality head-mounted display,Page 15-16,TP03,Situated Experiential Learning through Extended Reality
c002M02N25,Interactive AR headset safety overlay training,Technology-enable Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Microsoft Hololens 2 was used for AR training,Interactive safety training using Augmented Reality head-mounted display,Page 15-16,TP03,Situated Experiential Learning through Extended Reality
c002M02N26,Unity3D XR safety training platform,Technology-enable Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,The safety team prepared an immersive environment for demonstration of concepts using Unity3D to simulate the safety risks,Unity3D-based platform for creating VR and AR safety training visualizations,Page 7,TP03,Situated Experiential Learning through Extended Reality
c002M02N27,BIM-driven 3D visualization system,Technology-enable Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Building information models (BIM) and other 3D visualizations have gained traction with the broader acceptance of the Building 4.0 platform,System using BIM models for 3D visualizations and XR training content,Page 4,TP01,Model-based Knowledge Representation and Simulation
c002M02N30,Unity3D game engine software,Digital Technology,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,The safety team prepared an immersive environment for demonstration of concepts using Unity3D,Game engine used for creating immersive visualizations and animations,Page 7,TE02,Human–Computer Interaction and Immersive Technologies
c002M02N31,Building Information Models (BIM) library,Digital Technology,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Building information models (BIM) and other 3D visualizations have gained traction with the broader acceptance of the Building 4.0 platform,3D digital representations of building structures used as base for XR visualizations,Page 4,TE04,"Data, Information, and Knowledge Systems"
c002M02N33,Organizational systematic safety training policies,Organizational Dependency,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,It is necessary to increase their safety awareness through systematic safety training,Structured training programs as an organizational requirement,Page 1,OD01,"Governance, Standards & Formal Control"
c002M02N34,Workplace safety orientation and onboarding,Organizational Dependency,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,A study exploring the reasons behind unsafe work behavior on construction sites describes the lack of safety orientation and training as one of the leading causes of unsafe behavior,Initial safety training requirement for workers,Page 3,OD05,"Human Capacity, Roles & Participation"
c002M02N35,Australian Work Safe fall prevention regulation,Environmental Dependency,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Training content was based on an Australian industrial standard—Preventing Falls in Housing Construction—Code of Practice,External regulatory framework governing workplace safety,Page 7,ED01,"Political, Regulatory & Jurisdictional Environment"
c002M02N36,Construction industry safety compliance standards,Environmental Dependency,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,The construction industry is among the highest contributors to work-related injuries and on-the-job fatalities among all major industries,Industry-wide safety requirements and standards,Page 1,ED01,"Political, Regulatory & Jurisdictional Environment"
c002M02N38,Low safety training motivation syndrome,Limitation,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Motivation is an essential factor in translating the concepts taught in training to the workplace,Critical factor for translating concepts to workplace that traditional methods fail to address,Page 2-3,LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings"
c002M02N39,Ebbinghaus forgetting curve effect,Limitation,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Most students would have forgotten about 80% of the content in a week's time,80% of training content forgotten within one week,Page 17,LI01,Individual Knowledge and Memory Decay
c002M02N40,Training-to-construction-site knowledge transfer gap,Limitation,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,Motivation was found to be the more effective factor for safety performance practice on the job,Training knowledge not effectively applied to workplace,Page 3,LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings"
c002M02N41,Traditional training visual fidelity limitations,Limitation,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,"Several studies have tried to evaluate the delivery of immersion, interaction, and realism to demonstrate the ability of devices in the realm of extended reality (XR) to reproduce visuals and conditions akin to those of real construction sites",Traditional methods cannot reproduce construction site visuals and conditions,Page 2,LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings"
c002M02N42,Unrecognized hazard induced injury risks,Limitation,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,It has been demonstrated that unrecognized hazards can lead to unexpected injuries or even fatalities in a fast-paced construction environment,Consequence of poor hazard recognition ability,Page 2-3,LI02,"Individual Ergonomic, Usability and Immediate Safety Risks"
c002M02N43,IT2F-AHP knowledge retention analysis,Technology-enable Practice,E,Enhancing Safety Training Performance Using Extended Reality: A Hybrid Delphi-Ahp Multi-Attribute Analysis In A Type-2 Fuzzy Environment,An IT2F-AHP was used for the interpretation of participant feedback on the ARCS questionnaire,Interval type-2 fuzzy AHP method applied to evaluate knowledge retention from participant survey responses,Page 17,TP13,Criteria-based Performance Evaluation and Ranking
c003M01N01,Energy-related behaviour,Tacit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Occupant choices in using air conditioning, windows, and blinds can influence energy consumption and indoor comfort.",Behaviour involving occupants’ operation of building systems in relation to energy use.,"Abstract and Introduction, p. 116; Methods, p. 117",TK05,Practised Motor and Tool-Operation Skill
c003M01N02,Building occupants,Knowledge Holder,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The study attributes energy-related choices and building-system use to occupants and users.,Users of residential buildings whose behaviour affects energy consumption and comfort.,"Abstract and Introduction, p. 116",KH04,"Customers, Users, and Service Recipients"
c003M01N03,Real monitored data,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The Building Energy Model was validated through comparison with real monitored data.,Measurements used to validate the corresponding Building Energy Model.,"Methods, Section II.A, p. 117",,
c003M01N04,Building Energy Model,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,A corresponding Building Energy Model was created in DesignBuilder and validated against monitored data.,A digital energy model corresponding to the residential case-study environment.,"Methods, Section II.A, p. 117",,
c003M01N05,12 users’ interaction scenarios,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Twelve scenarios combined air-conditioning status and set point, window position, and blind position.","Defined combinations of user interactions with air conditioning, windows, and blinds.","Methods, Section II.A and Fig. 1, p. 117",,
c003M01N06,Energy simulation outputs,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,EnergyPlus simulations determined electrical consumption and indoor air temperature for each interaction combination.,Simulation results describing energy consumption and indoor-temperature variation.,"Methods, Section II.A, p. 117; Results, pp. 118-119",,
c003M01N07,Cost values for each scenario,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,Post-processing converted required consumption into cost values using the electricity price set by ARERA.,Calculated daily and monthly energy-cost values associated with the simulated scenarios.,"Methods, Section II.A, p. 117; Table I, pp. 118-119",,
c003M01N08,Resulting tips,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,Tips were generated from the energy simulations for presentation in the training environment.,"Simulation-derived recommendations explaining energy, cost, and comfort consequences of user choices.","Methods, Section II.A, p. 117; Table I, pp. 118-119",,
c003M01N09,Immersive virtual model,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The selected apartment living room was recreated as an immersive virtual model.,Virtualized residential environment in which building-system interactions are represented.,"Methods, Section II.A, p. 117; Results, Figs. 2-4, p. 118",TP01,Model-based Knowledge Representation and Simulation
c003M01N10,Graphical indicators,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Graphical indicators represented energy costs, indoor temperature, and system states and were modified automatically according to user choices.","Interactive thermometer, piggy-bank, cost, temperature, and building-system-state display.","Methods, p. 117; Results, Figs. 5-6, p. 119",TP04,Interactive Consequence Learning and Digital Feedback
c003M01N11,Developed immersive training tool,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"The work developed the virtual model, simulation feedback, and assessment instruments for an immersive training activity.",Developed digital tool intended to increase awareness of energy-related behavioural consequences.,"Abstract, p. 116; Results, p. 118; Conclusions, p. 120",TP04,Interactive Consequence Learning and Digital Feedback
c003M01N12,AutoCAD 2023,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The apartment floor plan was created in AutoCAD version 2023.,Computer-aided design software used to prepare the floor plan.,"Methods, Section II.A, p. 117",TE04,"Data, Information, and Knowledge Systems"
c003M01N13,Rhinoceros 7,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The AutoCAD floor plan was imported into Rhinoceros version 7 to build the 3D model.,Three-dimensional modelling software.,"Methods, Section II.A, p. 117",TE04,"Data, Information, and Knowledge Systems"
c003M01N14,Unity 2018.4.14f1,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"The 3D model was imported into Unity for rendering, materials, lighting, and first-person camera control.",Real-time rendering and interaction-development software.,"Methods, Section II.A, p. 117",TE02,Human–Computer Interaction and Immersive Technologies
c003M01N16,EnergyPlus,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The twelve interaction scenarios were simulated in EnergyPlus.,Building-energy simulation software.,"Methods, Section II.A, p. 117",TE09,Ambiguous Digital Technology(*)
c003M01N17,TechViz XL 2023,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The integrated virtual model was presented through the CAVE environment using TechViz XL 2023.,Software used to present the virtual model in the CAVE environment.,"Methods, p. 117",TE02,Human–Computer Interaction and Immersive Technologies
c003M01N18,CAVE system,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The model was presented through a projection-based CAVE environment at DICEA.,Projection-based immersive virtual-reality system.,"Introduction, p. 116; Methods, p. 117",TE02,Human–Computer Interaction and Immersive Technologies
c003M01N19,C# scripts,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,C# scripts automatically modified the indicators according to choices in the virtual environment.,Software scripts controlling dynamic indicator updates.,"Results, p. 119",TE08,"Rule-Based, Decision and Expert Systems"
c003M01N20,Visual Studio 2007,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The C# scripts were developed using Visual Studio version 2007.,Software development environment used for the indicator-control scripts.,"Results, p. 119",TE09,Ambiguous Digital Technology(*)
c003M01N21,CAVE projection hardware,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"The setup used an aluminium framework, two walls, a floor, and short-range and ultrashort-range projectors.",Physical projection and display equipment forming the CAVE setup.,"Methods, p. 117",TE02,Human–Computer Interaction and Immersive Technologies
c003M01N22,CAVE workstation,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"The CAVE workstation used an Intel Xeon processor, 128 GB RAM, and two NVIDIA RTX A6000 graphics cards.",Computing hardware powering the CAVE environment.,"Methods, p. 117",TE09,Ambiguous Digital Technology(*)
c003M01N23,DICEA CAVE facility availability,Organizational Dependency,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The CAVE system was available at the DICEA Department of the Polytechnic University of the Marche.,Institutional availability of the facility used to present and intended to test the immersive tool.,"Methods, p. 117; Conclusions, p. 120",OD03,"Financial, Technical & Information Resources"
c003M01N24,Current electricity price set by ARERA,Environmental Dependency,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,Scenario costs were calculated using the current electricity price set by ARERA.,Externally determined electricity tariff used in scenario cost calculation.,"Methods, Section II.A, p. 117",ED01,"Political, Regulatory & Jurisdictional Environment"
c003M02N01,Energy-saving tips,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Table I presents the results of energy simulations of the 12 scenarios useful to create the ""tips"" and the graphical indicators.",Not mentioned,"Page 3, Table I",,
c003M02N05,Knowledge of thermal comfort,Tacit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The recommendations provided in the training experience are useful for increase my knowledge of thermal comfort.,Not mentioned,"Page 5, Table II",TK13,AmbiguousTacit Knowledge(*)
c003M02N06,Knowledge of energy consumption in summer,Tacit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The recommendations provided in the training experience are useful for increase my knowledge of energy consumption in summer.,Not mentioned,"Page 5, Table II",TK13,AmbiguousTacit Knowledge(*)
c003M02N07,Training participants,Knowledge Holder,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The training experience was designed to involve about 50 participants using the CAVE system at the Department...,The participants are the individuals whose knowledge is being trained and evaluated.,Page 2,KH15,Other (*) – Insufficient Evidence of a Knowledge-Holding Role
c003M02N08,Researchers/developers,Knowledge Holder,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,Elisa Di Giuseppe... Marco D'Orazio... This paper introduces the developed model and the assessment questionnaires...,They are the authors and creators of the training system.,Page 1,KH10,"Researchers, Analysts, and Knowledge Developers"
c003M02N09,"Training with apps, mobile phones, tablets and PCs",Traditional Human-central Practice,I,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Currently, the most used tools for training are apps, mobile phones, tablets and PCs.","These are described as the standard, current training tools, which are contrasted with the new VR approach.",Page 1,THR17,Ambiguous Traditional Human-central Practice
c003M02N10,Immersive training activity in a CAVE,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,...a research activity with the goal of creating a training tool that will be utilized in a CAVE to optimize summer energy use in residential buildings was performed.,The core new practice developed and described in the paper.,Page 1-2,TP03,Situated Experiential Learning through Extended Reality
c003M02N11,Pre-experimental survey,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,A pre- experimental survey with sixty- six questions to be completed before the beginning of training session was developed...,A tool used to collect baseline data from participants before the training.,Page 2,TP13,Criteria-based Performance Evaluation and Ranking
c003M02N13,Energy simulation process,Technology-enable Practice,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,Those 12 scenarios were simulated in the EnergyPlus software to determine electrical consumption...,The digital process used to generate the knowledge (tips) that will be transferred to participants.,Page 2,TP01,Model-based Knowledge Representation and Simulation
c003M02N15,Unity software,Digital Technology,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,The 3D model was then imported into Unity (ver. 2018.4.14f1) for rendering...,The software engine used to render the virtual environment and manage player controls.,Page 2,TE02,Human–Computer Interaction and Immersive Technologies
c003M02N19,Sample selection,Organizational Dependency,I,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,Sample selection is crucial to ensure the accuracy and reliability of training findings.,The process of selecting an adequate and balanced participant pool is an internal prerequisite for valid results.,Page 5,OD05,"Human Capacity, Roles & Participation"
c003M02N20,Clear instructions,Organizational Dependency,G,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,To maintain participant immersion... clear instructions should be provided to participants before starting the CAVE activity...,"A necessary condition for the practice to succeed, as per the paper's advice.",Page 5,OD08,Organizational Structure & Process Design
c003M02N21,Adaptation phase,Organizational Dependency,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"...it will be important to plan an initial adaptation phase (about 3-4 minutes) for participants, allowing them to freely experience the CAVE scenario...",A structured phase required to help participants get accustomed to the VR environment.,Page 5,OD04,"Time, Workload & Operational Scheduling"
c003M02N22,Potential cybersickness,Limitation,I,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,...the first was aimed at investigating... the cybersickness disorders related to the use of the virtual reality...,An inherent potential flaw of VR systems that can negatively affect user experience.,Page 2-3,LI02,"Individual Ergonomic, Usability and Immediate Safety Risks"
c003M02N23,Lack of immersion in traditional methods,Limitation,I,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"Despite its potential benefits for studying human behaviour, the use of virtual reality as a training tool has not received much attention.","This is a key limitation of the 'traditional' training tools (apps, PCs), which leads to the need for a new approach.",Page 1,LI04,"Instructional Design, Delivery, Assessment and Transfer Shortcomings"
c003M02N24,Limited awareness of available technologies,Limitation,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,A possible explanation is the users' limited awareness of available technologies to optimize energy performance.,This is a baseline problem that the training activity aims to solve.,Page 1,LI09,"Organizational Culture, Leadership and Adoption Barriers"
c003M02N26,Graphical indicators,Explicit Knowledge,E,Optimizing Building Occupants' Energy-Related Behaviour: Development Of A Training Activity In A Cave Automatic Virtual Environment,"The graphic indicators used (""thermometer"" and ""piggy bank"") were a useful complement to the suggestions.","These are visual representations of the energy simulation results, serving as codified feedback.","Page 5, Table II",,
c004M01N01,excavation safety knowledge,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,"The comparative study measured participants’ safety knowledge of excavation hazards before, immediately after, and four weeks after training.","Codified safety facts, rules, distances, and responses concerning the seven critical excavation hazards.","Sections 5.2.1 and 5.4.1, pp. 895–898",,
c004M01N02,OSHA Trenching and Excavation Safety,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,"The VR training objectives were developed from this guideline, and VR safety information was obtained from OSHA and WorkSafe excavation safety guidelines.",A guideline providing safety requirements and recommended practices for excavation work.,"Sections 3.3–3.4, p. 890",,
c004M01N03,WorkSafe Excavation Safety,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,"The VR training objectives were developed from this guideline, and VR safety information was obtained from OSHA and WorkSafe excavation safety guidelines.",A guideline providing safety requirements and recommended practices for excavation work.,"Sections 3.3–3.4, p. 890",,
c004M01N04,absence of a safety officer,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The absence of a safety officer was selected as one of seven critical hazards and training objectives.,"A critical excavation hazard requiring identification, evaluation, and an appropriate response.","Section 3.3, p. 890; Table 2, p. 892",,
c004M01N05,absence of soil protection,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The absence of soil protection was selected as one of seven critical hazards and training objectives.,"A critical excavation hazard involving inadequate sloping, shielding, or shoring.","Section 3.3, p. 890; Table 2, p. 892",,
c004M01N06,objects or loads near excavation edges,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,Objects or loads near excavation edges were selected as one of seven critical hazards and training objectives.,A critical hazard involving falling materials or effects on soil stability.,"Section 3.3, p. 890; Table 2, p. 892",,
c004M01N07,absence of safe access and egress,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The absence of safe access and egress was selected as one of seven critical hazards and training objectives.,A critical excavation hazard involving unsafe entry and emergency exit.,"Section 3.3, p. 890; Table 2, p. 892",,
c004M01N08,workers or mobile plants close to dangerous utilities and objects,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,Workers or mobile plants close to dangerous utilities and objects were selected as one of seven critical hazards and training objectives.,A critical hazard involving unsafe proximity to utilities or other dangerous objects.,"Section 3.3, p. 890; Table 2, p. 892",,
c004M01N09,absence of safety barriers and signage,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The absence of safety barriers and signage was selected as one of seven critical hazards and training objectives.,A critical excavation hazard involving missing barriers and warning signs.,"Section 3.3, p. 890; Table 2, p. 892",,
c004M01N10,workers working in an unsafe excavation zone,Explicit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,Workers working in an unsafe excavation zone was selected as one of seven critical hazards and training objectives.,A critical hazard requiring excavation work to stop and means of egress to be provided.,"Section 3.3, p. 890; Table 2, p. 892",,
c004M01N11,practical performance in dealing with excavation hazards,Tacit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,"Participants orally identified, evaluated, and responded to hazards; their practical performance increased significantly after VR training.","Applied ability to identify, evaluate, and respond to excavation hazards.","Sections 4.2.1 and 4.4.1, pp. 891–893; Section 6, p. 899",TK10,Shared Professional Norms and Standards of Judgment
c004M01N12,self-efficacy about excavation health and safety,Tacit Knowledge,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,Self-efficacy measured participants’ belief in their capability to follow rules and handle hazardous excavation events.,An individual’s belief in their capability to perform safety tasks or attainments.,"Section 5.2.2, p. 896",TK13,AmbiguousTacit Knowledge(*)
c004M01N13,university students,Knowledge Learner,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The pilot and comparative studies included university students as participants.,Not mentioned,"Sections 4.1 and 5.1, pp. 891 and 895",KL02,Structured Occupational Trainees
c004M01N14,construction professionals,Knowledge Learner,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The pilot and comparative studies included professionals from the construction sector as participants.,Not mentioned,"Sections 4.1 and 5.1, pp. 891 and 895",KL04,Experienced Practitioner Upskilling Learners
c004M01N15,excavation health and safety manual self-study,Traditional Human-central Practice,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,Control participants received induction based on a manual and studied it until they felt they understood and remembered its items.,Traditional training in which participants independently studied an excavation health and safety manual.,"Section 5.3, p. 896",THR12,Codified-Material Learning
c004M01N16,immersive VR training system,Technology-enable Practice,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,"The study designed, developed, deployed, and tested an immersive VR application for excavation safety and hazard identification.",An immersive VR application providing excavation-hazard training and assessment.,"Sections 3–3.4, pp. 888–890",TP03,Situated Experiential Learning through Extended Reality
c004M01N17,office-scenario VR tutorials,Technology-enable Practice,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The office scenario provided tutorials for learning and practising interaction and navigation with Oculus Quest controllers.,An implemented VR tutorial module preparing participants to navigate and interact in the virtual environment.,"Sections 3.1 and 4.3, pp. 888 and 893",TP03,Situated Experiential Learning through Extended Reality
c004M01N18,Site A questioning-based VR training,Technology-enable Practice,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,"At Site A, participants answered questions about critical hazards and received immediate textual feedback, photos, and videos.",The implemented VR training module using questions and immediate feedback at hazard locations.,"Sections 3.1 and 3.4, pp. 888–890",TP04,Interactive Consequence Learning and Digital Feedback
c004M01N19,Site A pre-training practical assessment,Technology-enable Practice,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,"Before training, participants identified, evaluated, and responded orally to seven hazards in Site A.",A VR-based pre-training assessment of applied hazard performance.,"Sections 4.2.1 and 4.3, pp. 891–893",TP13,Criteria-based Performance Evaluation and Ranking
c004M01N21,Google Forms safety knowledge test,Technology-enable Practice,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,"A ten-question knowledge test was administered through Google Forms before, immediately after, and four weeks after training.",A digitally administered assessment of safety knowledge covering the seven critical hazards.,"Sections 5.2.1 and 5.3, pp. 895–896",TP13,Criteria-based Performance Evaluation and Ranking
c004M01N22,immersive virtual reality,Digital Technology,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The implemented training solution was an immersive VR application.,A form of VR using immersive hardware to place users in a virtual environment.,"Sections 2 and 3, pp. 885 and 888",TE02,Human–Computer Interaction and Immersive Technologies
c004M01N23,Oculus Quest,Digital Technology,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,The immersive application was deployed on the standalone Oculus Quest head-mounted display.,A standalone head-mounted display used to deploy the VR training application.,"Section 3, p. 888",TE02,Human–Computer Interaction and Immersive Technologies
c004M01N24,Oculus Quest wireless controllers,Digital Technology,E,Immersive Virtual Reality Training For Excavation Safety And Hazard Identification,Two Oculus Quest wireless controllers enabled participant interaction with virtual environments.,"Controllers enabling grabbing, viewing, measuring, tagging, and menu interaction.","Section 3.2, p. 889",TE02,Human–Computer Interaction and Immersive Technologies
