sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"TP07","Algorithmic Pattern Discovery and Prediction","c119M01N10","robot perception-driven bottom-up acquisition","The bottom-up approach retrieves knowledge from perceived environmental elements using unsupervised learning.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M01N11","robot semantics-driven top-down acquisition","The top-down approach contributes semantics and produces concept predictions with probabilities.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M01N12","robot semantic-perceptual combined classification","The combined approach merges top-down and bottom-up predictions through weighted aggregation.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M01N13","robot visual SOM semantic clustering","Self-organizing maps were employed to detect semantic clusters from visual observations.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M01N15","robot GHSOM genetic-parameter optimization","A genetic algorithm fine-tunes the parameters controlling growth of the GHSOM architecture.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M01N16","Pepper robot object-recognition validation","The combined approach was tested on Pepper in a physical object-search and human-interaction scenario.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M01N17","Pepper IBM Watson speech-recognition service","IBM Watson replaced Pepper's integrated speech-recognition engine to reduce computational load and voice-recognition problems.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M02N10","Classical Self-Organizing Map (SOM) for flat clustering","An interesting unsupervised neural network is the self-organizing map (SOM)","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M02N11","Growing Hierarchical Self-Organizing Map (GHSOM) for hierarchical clustering","The GHSOM artificial neural-network model tackle the aforementioned issues with a hierarchical architecture of growing self-organizing maps","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c119M02N12","OWA-weighted combined TD/BU knowledge acquisition module","The idea is to have a more robust final classification by a voting-based decision which takes into account both supervised and unsupervised approaches results","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c120M01N16","data-mining-based dynamic job-shop scheduling method","The proposed method mines an SPRM offline and applies it to online dynamic job-shop scheduling.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c120M01N17","offline learning of the job-shop scheduling priority relation model","Offline scheduling learning extracts training samples from historical data and mines the SPRM through feature selection and machine learning.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c120M01N18","SPRM training-sample acquisition from restored optimal job-shop schedules","The acquisition process restores optimal schedules and extracts input-output samples at scheduling decision times.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c120M01N19","GA- and ELM-based wrapper selection of SPRM input features","GA searches candidate feature subsets while ELM classification accuracy evaluates them.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c120M01N21","job-shop scheduling priority relation model (SPRM)","The trained SPRM determines the appropriate priority relation between two operations from production-state and priority-difference features.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c120M01N22","SPRM-based online dynamic scheduling of job-shop operations","The online process calls the SPRM to compare candidate operations and select the highest-priority operation.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c120M02N16","Offline Scheduling Learning","The offline scheduling learning part refers to the process of mining the SPRM in offline time.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP08","Generative Knowledge Synthesis and Content Production","c121M01N13","GenAI-enabled circular-supply-chain knowledge acquisition","GenAI collects and analyzes large amounts of internal and external data to support circular-supply-chain knowledge acquisition.","TP08","Generative Knowledge Synthesis and Content Production"
"TP08","Generative Knowledge Synthesis and Content Production","c121M01N14","GenAI-enabled cross-generational product knowledge inheritance","GenAI encodes historical product data and extracts transferable knowledge from historical product generations.","TP08","Generative Knowledge Synthesis and Content Production"
"TP08","Generative Knowledge Synthesis and Content Production","c121M01N16","GenAI-supported circular-supply-chain iterative innovation","GenAI supports continuous improvement, rapid experimentation, simulation, and feedback learning for circular-supply-chain solutions.","TP08","Generative Knowledge Synthesis and Content Production"
"TP01","Model-based Knowledge Representation and Simulation","c121M02N11","Simulation-based analysis","GenAI can also analyze and summarize past successful circular supply chain cases through simulation-based analysis.","TP01","Model-based Knowledge Representation and Simulation"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c122M01N22","Metaverse-Enabled Knowledge Collaboration","The paper defines this practice as immersive, real-time, cross-functional collaborative activity through Metaverse platforms.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP11","Collaborative Knowledge Co-creation through Digital Platforms","c122M01N23","shared digital spaces","Respondents could contribute references or resources to shared digital spaces such as virtual whiteboards and shared documents.","TP11","Collaborative Knowledge Co-creation through Digital Platforms"
"TP01","Model-based Knowledge Representation and Simulation","c124M01N15","digital-twin-enabled mechanical maintenance management","The practice continuously uses virtual representations of mechanical objects supplied with operational and state data for monitoring, diagnostics, predictive modelling, and optimization.","TP01","Model-based Knowledge Representation and Simulation"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c124M01N16","real-time mechanical-asset monitoring","The digital-twin maintenance construct includes real-time monitoring and provides real-time understanding of mechanical-asset status, behaviour, and output.","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP01","Model-based Knowledge Representation and Simulation","c124M01N17","mechanical-asset virtual modelling","Digital twin uses virtual representations and virtual modelling of mechanical assets.","TP01","Model-based Knowledge Representation and Simulation"
"TP07","Algorithmic Pattern Discovery and Prediction","c124M01N18","mechanical-asset predictive maintenance","Digital-twin-assisted maintenance supports predictive maintenance schedules and condition-based interventions.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c124M01N19","mechanical-system diagnostics","Digital twin supports complex monitoring, diagnostics, and prognostics of mechanical-system behaviour.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c124M01N20","mechanical-system prognostics","Digital twin supports complex monitoring, diagnostics, and prognostics of mechanical-system behaviour.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP07","Algorithmic Pattern Discovery and Prediction","c124M02N17","Predictive and Adaptive Maintenance Frameworks","Maintenance frameworks supported by digital intelligence that focus on prediction and adaptation","TP07","Algorithmic Pattern Discovery and Prediction"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c124M02N18","Real-time Condition Monitoring","A digital practice that monitors asset conditions in real-time to identify potential failures","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP07","Algorithmic Pattern Discovery and Prediction","c124M02N19","Predictive Analytics","A digital practice that uses data analytics to predict future failures and maintenance needs","TP07","Algorithmic Pattern Discovery and Prediction"
"TP01","Model-based Knowledge Representation and Simulation","c124M02N20","Virtual Simulation","A digital practice that creates virtual models to simulate system behavior and test interventions","TP01","Model-based Knowledge Representation and Simulation"
"TP12","Multimedia and Blended Knowledge Internalization","c125M01N22","PiTech Academy learning platform","The PiTech Academy was developed and implemented as a common learning platform for training, solution development, and maturity self-scanning.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c125M01N23","learning factory environments","The methodology was validated in learning factory environments using a learning-by-doing approach.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c125M01N24","two-day hands-on workshop","Researchers implemented a two-day hands-on workshop containing five technology and manufacturing activities.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c125M01N25","“experiential learning” modules","Engineering students and researchers develop experiential-learning modules for hands-on industry workshops and solution knowledge and technology transfer.","TP12","Multimedia and Blended Knowledge Internalization"
"TP13","Criteria-based Performance Evaluation and Ranking","c125M01N26","Industry 4.0 maturity scan tool","The tool uses questionnaire information to assess readiness, identify pain points, assign category maturity levels, and calculate an overall maturity index.","TP13","Criteria-based Performance Evaluation and Ranking"
"TP13","Criteria-based Performance Evaluation and Ranking","c125M01N27","PiTech Academy online platform","The online platform hosts the maturity scan, allows user sign-up and self-assessment, assigns maturity levels, and presents possible solutions.","TP13","Criteria-based Performance Evaluation and Ranking"
"TP13","Criteria-based Performance Evaluation and Ranking","c125M01N28","workshop impact survey","At the end of the activities, attendees were surveyed about workshop impact, activity feedback, and knowledge and digital skills acquired.","TP13","Criteria-based Performance Evaluation and Ranking"
"TP12","Multimedia and Blended Knowledge Internalization","c125M01N42","Insights into Additive Manufacturing activity","Insights into Additive Manufacturing was one of five implemented workshop activities.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c125M01N43","Insights into IoT devices/systems activity","Insights into IoT devices and systems was one of five implemented workshop activities.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c125M01N44","Insights into Collaborative Robotics activity","Insights into Collaborative Robotics was one of five implemented workshop activities.","TP12","Multimedia and Blended Knowledge Internalization"
"TP12","Multimedia and Blended Knowledge Internalization","c125M01N45","Insights into Lean Manufacturing Methods and Tools activity","Insights into Lean Manufacturing Methods and Tools was one of five implemented workshop activities.","TP12","Multimedia and Blended Knowledge Internalization"
"TP13","Criteria-based Performance Evaluation and Ranking","c125M02N17","Industry 4.0 maturity scan self-assessment tool","This maturity scan is used to determine the maturity level (readiness) of small manufacturing businesses for the adoption of smart manufacturing solutions","TP13","Criteria-based Performance Evaluation and Ranking"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M01N22","BT exploitation for existing business processes","BT exploitation leverages blockchain to enhance existing processes, improve efficiency, and achieve incremental innovation; sampled firms reported the extent of such use.","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M01N23","BT exploration for new applications and business models","BT exploration entails experimenting with blockchain to discover opportunities, create products or services, and transform business models; sampled firms reported the extent of such use.","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M01N33","blockchain-enabled transaction transparency","The BT exploitation measure asks the extent to which a company uses BT to enhance the transparency of transaction processing and management.","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M01N34","blockchain-enabled supply-chain tracking and product verification","The BT exploitation measure asks the extent to which a company uses BT to improve the accuracy and reliability of supply-chain tracking and product verification.","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M01N35","blockchain-enabled contract execution and automatic payments","The BT exploitation measure asks the extent to which a company uses BT to optimize contract execution processes and automatic payment mechanisms.","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M01N37","blockchain-enabled development of new services or products","The BT exploration measure asks the extent to which a company uses BT to enhance the development of new services or products.","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M01N38","blockchain-enabled creation of new market opportunities","The BT exploration measure asks the extent to which a company uses BT to create new market opportunities.","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M02N03","BT Exploitation","BT exploitation refers to leveraging BT to enhance existing processes, improve efficiency, and achieve incremental innovation","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
"TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability","c126M02N04","BT Exploration","BT exploration entails experimenting with BT to discover new opportunities, engage in radical innovation, and transform business models","TP15","Distributed-Ledger-enabled Transaction Assurance and Traceability"
