node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location
c208M01N01,fundamentals of CXR interpretation,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The asynchronous session taught learners the fundamentals of CXR interpretation.,Core instructional content taught before the game-based experience.,"Methods, page 1"
c208M01N02,steps to diagnose common lung pathologies,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The asynchronous session included steps for diagnosing common lung pathologies.,Procedural instructional content for identifying common lung conditions on CXR.,"Methods, page 1"
c208M01N03,basic principles of CXR interpretation,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The weekly questions assessed basic principles of CXR interpretation.,Basic codified principles assessed through game questions.,"Methods, page 2"
c208M01N04,steps to systematic CXR interpretation,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The weekly questions assessed steps to systematic CXR interpretation.,A structured sequence for interpreting a CXR.,"Methods, page 2"
c208M01N05,components of a normal and abnormal CXR,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The questions assessed components of normal and abnormal CXRs.,Codified characteristics used to distinguish normal from abnormal CXRs.,"Methods, page 2"
c208M01N06,verifying placement of lines and tubes,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The questions assessed verification of line and tube placement.,CXR knowledge used to verify the placement of inserted lines and tubes.,"Methods, page 2"
c208M01N07,identifying CXR pathologies learners should not miss,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The questions assessed CXR pathologies that learners should not miss.,High-priority pathology-identification content included in the questions.,"Methods, page 2"
c208M01N08,faculty-developed multiple-choice questions,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Learners answered multiple-choice questions developed by faculty.,Codified questions used in the game-based learning experience.,"Methods, page 1"
c208M01N09,CXR interpretation skill,Tacit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The conclusion describes basic CXR interpretation as an essential APRN skill taught through gamification.,Applied ability to interpret chest X-rays.,"Conclusion, page 4"
c208M01N10,comfort with CXR interpretation,Tacit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Comfort with CXR interpretation was measured before and after the intervention.,Learners' self-reported comfort in interpreting CXRs.,"Data Analysis, page 2; Tables 2–3, pages 3–4"
c208M01N11,confidence with a correct diagnosis on a CXR,Tacit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Confidence in making a correct CXR diagnosis was measured before and after the intervention.,Learners' self-reported confidence in reaching a correct diagnosis from a CXR.,"Data Analysis, page 2; Tables 2–3, pages 3–4"
c208M01N12,faculty,Knowledge Holder,I,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Faculty developed the multiple-choice questions used in the learning experience.,The instructional personnel who developed the case questions.,"Methods, page 1"
c208M01N13,AGACNP students,Knowledge Learner,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The project implemented the teaching model for AGACNP students at one academic institution.,Adult-gerontology acute care nurse practitioner students participating as learners.,"Background, page 1"
c208M01N14,basic CXR interpretation presentation module,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The didactic portion included a basic CXR interpretation presentation module accessed asynchronously through the LMS.,An asynchronous digital presentation used for initial CXR instruction.,"Methods, page 1"
c208M01N15,asynchronous orientation to the online gaming platform,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,An asynchronous session oriented learners to the online gaming platform.,A digital orientation preparing learners to use the gaming platform.,"Methods, page 1"
c208M01N16,Radiology X-Perts,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The asynchronous sessions were followed by an interactive online game-based experience called Radiology X-Perts.,The named interactive online game-based CXR learning experience.,"Methods, page 1"
c208M01N17,weekly game-style CXR questions,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Two questions were released weekly during the semester for a total of 12 questions.,Recurring digital questions used for iterative CXR practice.,"Methods, pages 1–2; Conclusion, page 4"
c208M01N18,four-question pre-post gamification quiz,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Results from a four-question pre-post gamification quiz were compared.,The assessment used to measure change in CXR knowledge.,"Data Analysis and Table 1, page 2"
c208M01N19,pre- and post-surveys,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"Pre- and post-survey data were matched and used to assess comfort, confidence, quiz results, and perceived usefulness.",Survey-based evaluation conducted at two timepoints.,"Data Analysis, page 2"
c208M01N20,learning management system,Digital Technology,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Learners accessed the presentation module asynchronously in their LMS.,The digital system hosting the asynchronous instructional module.,"Methods, page 1"
c208M01N21,free application-based gaming platform,Digital Technology,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Learners used a free application-based gaming platform independent of the LMS.,The application platform supporting the online game-based experience.,"Methods, page 1"
c208M01N22,mobile phones,Digital Technology,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Learners accessed the gaming platform through mobile phones or computers.,Mobile devices used to access the game-based questions.,"Methods, page 1"
c208M01N23,computers,Digital Technology,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Learners accessed the gaming platform through mobile phones or computers.,Computers used to access the game-based questions.,"Methods, page 1"
c208M01N24,faculty question development,Organizational Dependency,I,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The game depended on multiple-choice questions developed by faculty.,Faculty preparation of the questions required to operate the learning experience.,"Methods, page 1"
c208M01N25,weekly question release during the semester,Organizational Dependency,I,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Two questions were released weekly during the semester.,The recurring course schedule needed to provide the iterative questions.,"Methods, pages 1–2"
c208M01N26,teams of 4 to 6 learners,Organizational Dependency,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Learners were placed in teams of four to six and competed against other teams.,The team configuration used for cohort competition.,"Methods, page 1"
c208M01N27,inadequate radiology interpretation training,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,APRNs perceived their radiology interpretation training as inadequate for competent practice.,Insufficient preparation in radiology interpretation before workforce entry.,"Abstract and Background, page 1"
c208M01N28,lack of radiology knowledge,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"The paper associates insufficient radiology knowledge with inappropriate resource use, costs, and unnecessary radiation exposure.",Insufficient learner knowledge needed for appropriate radiology interpretation.,"Background, page 1"
c208M01N29,institutional knowledge barrier,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Institutional knowledge was identified as one barrier to APRN students becoming competent in radiology interpretation.,A reported institutional-level barrier not further defined by the paper.,"Background, page 1"
c208M01N30,faculty training barrier,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Faculty training was identified as a barrier to APRN students becoming competent in radiology interpretation.,A reported limitation involving preparation of faculty.,"Background, page 1"
c208M01N31,distance learning barrier,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The advent of distance learning was identified as a barrier to radiology interpretation competence.,A reported educational-delivery barrier associated with distance learning.,"Background, page 1"
c208M01N32,low matched pre-post survey completion,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Only 28 of 114 participants completed both the pre- and post-surveys.,The small number of participants with matched measurements.,"Limitations, page 4"
c208M01N33,voluntary participation,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"Participation was voluntary, making the participation rate in the online game difficult to determine.",Self-selection and uncertainty about actual game participation.,"Limitations, page 4"
c208M01N34,six-week single-cohort implementation,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The six-week online activity was limited to one cohort.,The short implementation period and restriction to one cohort.,"Limitations, page 4"
c208M01N35,limited generalizability,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The response rate and single-cohort design constrained extrapolation beyond the cohort.,Restricted ability to generalize findings to broader populations.,"Limitations, page 4"
c208M02N05,Critical CXR pathologies,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,questions assessed learners on... identifying CXR pathologies learners should not miss,Critical pathologies that must be identified on CXRs to ensure patient safety,Page 2
c208M02N06,Pre-post gamification CXR quiz,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Table 1 Pre-and Post-Gamification Questions,"Four multiple-choice questions assessing CXR interpretation knowledge, including considerations when reading CXRs, best visualization view, overpenetration effects, and pleural effusion findings","Page 2, Table 1"
c208M02N12,Didactic presentation module,Traditional Human-central Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"The didactic learning portion included a basic CXR interpretation presentation module, which learners could access asynchronously in their learning management system",Asynchronous educational presentation teaching the fundamentals of CXR interpretation,Page 1
c208M02N13,Radiology X-Perls game,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"The asynchronous sessions were followed by an interactive, online game-based learning experience called ""Radiology X-Perls""",Interactive online game-based learning experience for teaching CXR interpretation through competitive team play,Page 1
c208M02N16,Team competition mechanism,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,learners were placed in teams of 4 to 6 and competed against other teams within their cohort,Gamification structure where learners compete in teams for points and rewards,Page 1
c208M02N17,Leaderboard system,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,competed against other teams within their cohort to earn points toward an overall leader,Competitive ranking system displaying team performance relative to others in the cohort,Page 1
c208M02N18,Badge reward system,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"earning hot streak, marathon, team accuracy, and team participation badges",Digital rewards earned by answering game-style questions correctly and demonstrating consistent participation,Page 2
c208M02N19,ARCS motivational learning model,Explicit Knowledge,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"The Attention, Relevance, Confidence, and Satisfaction (ARCS) model was used for this project","Motivational learning framework focusing on Attention, Relevance, Confidence, and Satisfaction",Page 1
c208M02N20,Low survey response rate,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,only 28 completed the pre- and post surveys,"The low number of participants who completed both pre- and post-surveys (28 out of 114), limiting generalizability",Page 4
c208M02N21,Voluntary participation bias,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"participation was voluntary, making it hard to determine the participation rate","Self-selection bias due to optional participation, affecting representativeness",Page 4
c208M02N22,6-week limited duration,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,The 6-week duration of the online game-based activity was limited to only 1 cohort,"Limited timeframe for activity implementation, constraining ability to extrapolate findings broadly",Page 4
c208M02N23,Single cohort limitation,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"limited to only 1 cohort, constraining the ability to extrapolate findings broadly","Only one group of learners participated, limiting generalizability of results",Page 4
c208M02N24,Institutional radiology training barriers,Organizational Dependency,I,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,"Institutional knowledge, faculty training... are some of the barriers",Organizational resources and expertise required for successful implementation of the gamification program,Page 1
c208M02N25,Distance learning educational context,Environmental Dependency,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,the advent of distance learning are some of the barriers to APRN students' ability to become competent,Educational delivery mode (remote learning) that affects how knowledge is transmitted and acquired,Page 1
c208M02N26,Pre-post CXR interpretation surveys,Technology-enable Practice,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Pre- and post- survey data was matched to determine the number of individual students who participated in both surveys,"Survey instruments used to measure self-reported comfort and confidence, and to administer the 4-question knowledge quiz",Page 2
c208M02N27,Inadequate APRN radiology competence,Limitation,E,Gamifying Chest X-Ray Interpretation For Advanced Practice Nurses,Most APRNs do not feel prepared to practice at a competent level in radiology interpretation upon graduation,"The perceived lack of preparedness among APRNs for radiology interpretation, posing a clinical competency risk",Page 1
c209M01N01,patient-specific CT scan images,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Lung CT scan images were imported into Mimics in DICOM format and used for reconstruction.,Imaging data from the selected early-stage lung cancer case used to reconstruct the anatomy.,"PDF p. 3, 3D reconstruction and model 3D printing"
c209M01N02,generated STL file,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The generated STL file of the 3DV model was imported into preprocessing software for inspection and repair.,The printable digital geometry generated from the reconstructed model.,"PDF p. 3, 3D reconstruction and model 3D printing"
c209M01N03,lung anatomy,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The course covered lung anatomy, specifically segmental and subsegmental divisions.",Codified anatomical content concerning lung segments and subsegments.,"PDF p. 4, Teaching intervention"
c209M01N04,safe margins for early-stage lung cancer,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The teaching content included knowledge of safe margins for early-stage lung cancer.,Knowledge concerning the required safety boundary around an early-stage lung tumor.,"PDF p. 4, Teaching intervention"
c209M01N05,resection range,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The teaching content included the resection range.,Knowledge defining the lung tissue and sublobar structures to be resected.,"PDF p. 4, Teaching intervention"
c209M01N06,surgical treatment strategies,Explicit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The course covered related surgical treatment strategies.,Codified strategies associated with thoracoscopic sublobar resection.,"PDF p. 4, Teaching intervention"
c209M01N07,surgical skills,Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The study evaluated whether the models enhanced anatomical knowledge and surgical skills.,Applied ability to understand and carry out the relevant surgical procedure.,"PDF p. 1, Abstract, Methods; PDF p. 7, Conclusion"
c209M01N08,spatial understanding of anatomical structures,Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The novel method significantly enhanced students' spatial understanding of anatomical structures.,Learners' applied three-dimensional comprehension of anatomical structures.,"PDF p. 7, Conclusion"
c209M01N09,understanding of vascular spatial relationships,Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DP group was rated significantly higher for understanding vascular spatial relationships.,Applied comprehension of the locations and three-dimensional relationships of pulmonary vessels.,"PDF p. 5, Questionnaire survey results; Table 5"
c209M01N10,segmental and subsegmental localization and resection techniques,Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Students and surgeons could grasp techniques for segmental and subsegmental localization and resection through demonstration with the 3DP model.,Practical know-how for locating and resecting pulmonary segments and subsegments.,"PDF p. 6, Discussion"
c209M01N12,clinical interns,Knowledge Learner,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Sixty-two clinical interns were randomly assigned to the 3DV and 3DP groups.,Fourth-year clinical medicine students participating in the teaching experiment.,"PDF pp. 1–2, Abstract and Participants and grouping"
c209M01N13,cadaver dissection,Traditional Human-central Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Traditional clinical teaching typically relied on cadaver dissection or 2D imaging.,An anatomy-teaching method based on studying human cadavers.,"PDF p. 2, Introduction"
c209M01N14,2D imaging,Traditional Human-central Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Traditional clinical teaching typically relied on cadaver dissection or 2D imaging.,Teaching through flat medical-image representations.,"PDF p. 2, Introduction"
c209M01N15,anatomical atlases,Traditional Human-central Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The paper states that 2D images and anatomical atlases lack three-dimensionality.,Teaching or self-study through codified anatomical illustrations.,"PDF p. 2, Introduction"
c209M01N16,3D visualization model-based teaching,Technology-enable Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DV group interacted with a digital model on a computer to study lung anatomy and surgical procedures.,Teaching in which learners manipulate a reconstructed digital anatomical model on a screen.,"PDF p. 4, Teaching intervention"
c209M01N17,transparent hollow 3DP model-based teaching,Technology-enable Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DP group used a transparent hollow model without lung parenchyma to observe internal structures and the surgical resection range.,Teaching and surgical simulation using the surgery-optimized physical 3DP model.,"PDF p. 4, Teaching intervention; Table 1"
c209M01N18,CT,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The model was reconstructed from lung CT scan images.,Medical imaging technology used to acquire the patient-specific source images.,"PDF p. 3, 3D reconstruction and model 3D printing"
c209M01N19,DICOM format,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Lung CT images were imported into Mimics in DICOM format.,The digital medical-imaging format used for model input.,"PDF p. 3, 3D reconstruction and model 3D printing"
c209M01N20,Mimics 23.0 software,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Mimics 23.0 was used for initial reconstruction and accurate delineation of sublobar boundaries.,Software used to reconstruct anatomical structures and delineate boundaries.,"PDF p. 3, 3D reconstruction and model 3D printing"
c209M01N21,3-matic 15.0 software,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Initial reconstruction was followed by post-processing using 3-matic 15.0.,Software used to post-process the reconstructed anatomy.,"PDF p. 3, 3D reconstruction and model 3D printing"
c209M01N22,Voxel Dance Additive 3.0 preprocessing software,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The STL file was imported into Voxel Dance Additive 3.0 for model inspection and repair.,Preprocessing software used to inspect and repair the printable model.,"PDF p. 3, 3D reconstruction and model 3D printing"
c209M01N23,J501Pro 3D printer,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The data were sent to a J501Pro 3D printer to produce the transparent hollow model.,The physical printer used to manufacture the teaching model.,"PDF p. 3, 3D reconstruction and model 3D printing"
c209M01N24,computer,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The 3DV group interacted with the digital model on a computer.,The device through which interns manipulated the 3DV model.,"PDF p. 4, Teaching intervention"
c209M01N25,3D printing,Digital Technology,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,3D printing creates three-dimensional objects by layering materials and was used to make the physical model.,Additive manufacturing that creates three-dimensional objects by layering materials.,"PDF p. 2, Introduction; PDF p. 3, model production"
c209M01N26,completion of basic medical and clinical courses,Organizational Dependency,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Eligibility required completion of basic medical and certain clinical courses that supported comprehension of the models.,Prior educational preparation required for participation in and comprehension of the intervention.,"PDF p. 2, Participants and grouping"
c209M01N27,scarcity of cadaver resources,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The paper states that cadaver resources are scarce.,Limited availability of cadavers for routine clinical teaching.,"PDF p. 2, Introduction"
c209M01N28,complex cadaver preservation and handling,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Cadaver preservation and handling are described as complex.,The operational difficulty of preserving and handling cadaveric material.,"PDF p. 2, Introduction"
c209M01N29,lack of three-dimensionality,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Two-dimensional images and anatomical atlases lack three-dimensionality and make spatial relationships harder to understand.,Failure of flat teaching representations to directly convey three-dimensional anatomical relationships.,"PDF p. 2, Introduction"
c209M01N30,mental construction of 3D information from a 2D screen,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Students using 3DV must mentally construct tissue information from interaction with a 2D screen.,The cognitive burden of inferring three-dimensional anatomy from a flat display.,"PDF p. 2, Introduction"
c209M01N31,cost of 3DP,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"Cost was identified as a limiting factor, and the study model cost approximately ¥1500.","The material, printing, equipment, and reconstruction expense associated with 3DP.","PDF p. 7, Discussion"
c209M01N32,production time of 3DP,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Production time was identified as a limiting factor for widespread application.,"The time required to reconstruct, preprocess, and manufacture a physical model.","PDF p. 7, Discussion"
c209M01N33,technical complexity of 3DP,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Technical complexity was identified as a limiting factor for widespread application.,"The specialized reconstruction, design, preprocessing, and printing work required for 3DP.","PDF p. 7, Discussion"
c209M01N34,limited convenience of the physical 3DP model,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,"The 3DV group scored significantly higher for convenience because digital models are easier to store, carry, replicate, and access.","The physical model's disadvantage in portability, replication, storage, and individual access.","PDF pp. 5–6, Questionnaire results and Discussion"
c209M01N35,current 3DP models used in clinical practice,Technology-enable Practice,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The authors explicitly discuss limitations in current 3DP models used in clinical practice and state that optimization tailored to surgical needs is required.,Existing clinical 3DP model applications preceding the surgery-optimized model evaluated in this study.,"PDF p. 2, Introduction"
c209M01N36,refractive errors due to transparent parenchyma,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Refractive errors due to transparent parenchyma are identified as a limitation of current 3DP models.,Visual distortion caused by viewing internal structures through transparent printed lung parenchyma.,"PDF p. 2, Introduction"
c209M01N37,lack of information on the safe margins of lesions,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,A lack of information on lesion safe margins is identified as a limitation of current 3DP models.,Failure of existing models to display the required safety boundary surrounding a lesion.,"PDF p. 2, Introduction"
c209M01N38,unclear sublobar boundaries,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Unclear sublobar boundaries are identified as a limitation of current 3DP models.,Insufficiently visible boundaries between pulmonary sublobar structures.,"PDF p. 2, Introduction"
c209M01N39,obstructed visualization of surgery-related structures,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,Obstructed visualization of surgery-related structures is identified as a limitation of current 3DP models.,Obstruction preventing clear observation of anatomical structures relevant to surgery.,"PDF p. 2, Introduction"
c209M01N40,opacity of lung parenchyma,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The opacity of lung parenchyma makes sublobar structures within the lungs difficult to teach.,The inability to view internal sublobar structures through opaque lung tissue.,"PDF p. 2, Introduction"
c209M01N41,lack of interactivity in the 3DP model,Limitation,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,The authors state that the optimized surgical-element design compensates for the lack of interactivity in the 3DP model.,"The physical model cannot use digital operations such as showing, hiding, or interactively adjusting transparency.","PDF p. 7, Discussion"
c209M02N03,3D spatial cognition of lung anatomy,Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,This novel teaching method significantly enhances students' spatial understanding of anatomical structures,"Cognitive ability to visualize and manipulate three‑dimensional relationships among bronchi, vessels, and sublobar divisions.","Page 7, Conclusion"
c209M02N04,Intraoperative vascular injury avoidance skills,Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,understand how to avoid intraoperative vascular injuries,Practical skills and situational awareness to identify and protect vulnerable vessels during dissection and segmentectomy.,"Page 6, Discussion"
c209M02N05,Safe margin-affected lung segment identification ability,Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,No significant differences were found between the two groups regarding... identification of the lung segment range influenced by the safety margin,Skill to determine which lung segments fall within the required surgical resection boundaries based on tumor location and safe margin requirements.,"Page 1, Results"
c209M02N06,Knowledge acquisition ease (3DP model),Tacit Knowledge,E,From Virtual To Reality: Application Of A Novel 3D Printing Hollow Model For Early-Stage Lung Cancer In The Clinical Teaching Of Thoracoscopic Sublobar Resection,3DP group demonstrated superiority in the ease of knowledge acquisition,"Relative facility with which learners grasp new anatomical and surgical knowledge, measured by subjective feedback, favoured the 3DP model.","Page 1, Results"
