sub_category_id,sub_category,node_id,node_name,evidence_statement,adjust_sub_category_id,adjust_sub_category
"TP01","Model-based Knowledge Representation and Simulation","c016M02N11","4D BIM simulation","the next step is to export the file to an .nwc format for 4D simulation in Navisworks","TP01","Model-based Knowledge Representation and Simulation"
"TP10","Database-supported Project Knowledge Archiving","c016M02N12","SQL database on Microsoft Azure","a relational table (SQL) data server has been developed on the Microsoft Azure platform","TP10","Database-supported Project Knowledge Archiving"
"TP13","Criteria-based Performance Evaluation and Ranking","c016M02N13","PowerApps OHS monitoring app","In PowerApps, an application was created to visualize the information of the previous phases during the execution of the project in order to monitor and control the OHS management","TP13","Criteria-based Performance Evaluation and Ranking"
"TP01","Model-based Knowledge Representation and Simulation","c016M02N22","USD methodology","the Ultra Safety Design (USD) methodology was created to address these challenges through integrated and complementary solutions","TP01","Model-based Knowledge Representation and Simulation"
"TP10","Database-supported Project Knowledge Archiving","c016M02N26","Centralized database approach","implementation of a centralized database enables the retention and sharing of knowledge","TP10","Database-supported Project Knowledge Archiving"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c017M01N14","IoT-driven methodology","The methodology identifies buildings and locations, deploys sensors, acquires measurements, and analyzes results.","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c017M01N15","IoT ecosystem","The ecosystem contains more than 200 geolocated wireless sensors and collects more than 1,000 measurements per hour.","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c017M01N16","real-time monitoring of experimental measurements","The methodology is based on real-time monitoring of experimental measurements.","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP07","Algorithmic Pattern Discovery and Prediction","c017M01N17","threshold algorithm","Heating timeslots follow a threshold algorithm comparing weather in previous days.","TP07","Algorithmic Pattern Discovery and Prediction"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c017M02N14","IoT-Driven Methodology for SBE Analysis","The paper proposes an IoT-driven methodology: to deploy a sensor infrastructure to acquire experimental measurements; analyse data to convert them into context- aware information; and make knowledge- based decisions.","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP05","Real-time Condition Intelligence through IoT Monitoring","c017M02N15","Real-time Temperature Monitoring","The IoT ecosystem collects +1000 real-time measurements every hour, including key variables like temperature, CO2, and occupancy.","TP05","Real-time Condition Intelligence through IoT Monitoring"
"TP14","Ambiguous Technology-enable Practice","c017M02N16","Data-to-Knowledge Analysis Process","The methodology includes an analysis of results step, which enables multidisciplinary studies and follows international directives to convert data into actionable insights.","TP14","Ambiguous Technology-enable Practice"
