node_id,node_name,category,evidence_label,case_title,evidence_statement,object_definition,evidence_location,sub_category_id,sub_category
c208M01N22,Limited robot hardware capacity,Limitation,E,Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites,Deploying heavy transformer-based embedding parsing directly onto embedded robotic controllers causes rapid memory exhaustion and processing stalls.,A physical processor constraint that limits processing intense machine learning structures locally on edge systems,"PAGE 2, Line 51",LI04,"Hardware, Sensor & Infrastructure Constraints"
c208M01N23,Inaccurate or low-quality onboard sensors,Limitation,E,Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites,"Low-cost RGB-D cameras generate significant point cloud noise under outdoor construction sunlight, distorting semantic obstacle mapping.",Hardware constraints producing corrupted or noisy data frames during perception-based knowledge gathering tasks,"PAGE 3, Line 95",LI04,"Hardware, Sensor & Infrastructure Constraints"
c208M02N14,Fixed size and flatness of traditional SOM,Limitation,E,Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites,"Classical Self-Organizing Maps utilize a static structural grid topology, preventing the network from adapting to dynamic knowledge domains.",Inability of classical SOM to grow dynamically or organise data hierarchically.,"Page 1, Introduction",LI02,Pedagogical Design & Instructional Shortcomings
c208M02N15,Hardware constraints of humanoid robots,Limitation,E,Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites,"Embedded mobile edge platforms possess severe computing, RAM, and thermal thresholds that conflict with deep spatial graph traversals.","Limited computational power, memory, and sensor quality on robots like Pepper.","Page 2, Methodology",LI04,"Hardware, Sensor & Infrastructure Constraints"
c208M02N16,Manual data collection requirement,Limitation,E,Developing Robot-Centric Knowledge Graphs For Semantic Manipulation Tasks On Construction Sites,Training the custom convolutional classification head requires thousands of high-contrast site object images to be captured and annotated manually.,Need for human effort to acquire and curate training images.,"Page 4, System Overview",LI12,Institutional Amnesia & Governance Vulnerabilities
c209M01N25,Risk of intellectual property leakage,Limitation,E,Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances,Publishing unpatented design shortcuts or optimization formulas on open alliance feeds creates immediate risk of industrial theft by competitors.,The specific danger of corporate secrets or concepts being cloned by rivals,"PAGE 1, Lines 27-28",LI12,Institutional Amnesia & Governance Vulnerabilities
c209M01N26,Unstructured external data data-validity concerns,Limitation,E,Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances,A large percentage of knowledge artifacts posted on corporate social threads contain unverified advice and outdated rule-of-thumb heuristics.,"The flaw of public platform text being muddy, unverified, or hard to validate","PAGE 3, Line 84",LI02,Pedagogical Design & Instructional Shortcomings
c209M02N33,Confidentiality risks,Limitation,E,Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances,Sharing sensitive structural blueprints or site incident logs over collaborative channels introduces high corporate liability risks.,Risk of knowledge leakage on public platforms,"Page 5, Results",LI12,Institutional Amnesia & Governance Vulnerabilities
c209M02N35,Data quality concerns,Limitation,E,Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances,"User-generated wiki threads often display poor organization, unformatted syntax, and factual skews that mislead junior engineers.",Issues with external data reliability,"Page 5, Results",LI02,Pedagogical Design & Instructional Shortcomings
c209M02N36,Ad hoc usage,Limitation,I,Corporate Knowledge Sharing Via Internal Professional Social Platforms: A Case Analysis Of Engineering Consultancy Alliances,"Without structural workflow integration, professional platform use degenerates into informal, ad-hoc interactions that escape tracking.",Informal unstructured engagement,"Page 4, Methodology",LI02,Pedagogical Design & Instructional Shortcomings
c210M01N16,Low efficiency in analyzing and disposing of quality issues,Limitation,I,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,"Traditional text queries return thousands of unorganized historical rows, requiring engineers to spend days tracking down related defects.",Not mentioned,"Page 1, Introduction",LI02,Pedagogical Design & Instructional Shortcomings
c210M01N17,Inconvenient information retrieval,Limitation,I,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,Siloed cross-departmental documentation databases force operators to manually run multiple individual system search lookups.,Not mentioned,"Page 2, Introduction",LI02,Pedagogical Design & Instructional Shortcomings
c210M01N19,Repeatedly sort out and extract knowledge,Limitation,I,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,"Because historical repair files lack structured tags, engineering teams must repeatedly review and extract core concepts manually.",Not mentioned,"Page 2, System Goals",LI02,Pedagogical Design & Instructional Shortcomings
c210M02N20,Insufficient knowledge sharing,Limitation,E,Construction Enterprise Knowledge Base Infrastructure Design: Deep Semantics-Driven Extraction And Graph Mapping Of Quality Problems,The current organizational architecture allows valuable project quality solutions to remain locked inside regional division folders.,Shortcoming: lack of effective dissemination of quality problem knowledge.,Page 1,LI02,Pedagogical Design & Instructional Shortcomings
c211M01N15,Data governance challenges,Limitation,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Deploying multi-tenant digital twins within metaverse spaces introduces critical administrative risks surrounding shared data security and access oversight.,"Shortcomings related to data control, standard security, and oversight in shared spaces",PAGE 15,LI12,Institutional Amnesia & Governance Vulnerabilities
c211M01N16,Lack of knowledge,Limitation,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,The major roadblock hindering the industrial adoption of circular lifecycle models remains a systemic absence of multi-disciplinary technical knowledge.,Absence of expertise or experience that creates a roadblock to successful execution,PAGE 4,LI11,Socio-Organizational Resistance & Cultural Drift
c211M02N24,lack of knowledge/experience/skills,Limitation,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,A profound deficiency in operational skills and expert background directly hampers the practical execution of smart supply chain workflows.,Deficiency in necessary competencies.,"Page 4, lines 13-15",LI11,Socio-Organizational Resistance & Cultural Drift
c211M02N27,response bias,Limitation,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Relying on descriptive questionnaires introduces subjective distortion, as participants align answers with perceived social desirability.",Systematic error from participants giving socially desirable answers.,"Page 16, lines 7-9",LI08,Research Design & Validation Flaws
c201M01N26,Pay-per-use API budget,Organizational Dependency,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,The only direct operational cost is the pay-per-use API for the intelligence layer.,The financial resource overhead allocation needed by SMEs to maintain model endpoint query access.,Page 3,OD05,Operational Resource Allocation & Dedicated Timeline Provisions
c201M02N26,Presence of experienced staff,Organizational Dependency,I,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,"SMEs rely on agile, experience-based workflows ... when veteran staff retire or switch jobs, this undocumented expertise departs",The traditional workflow depends on veteran employees being present,Section 1.1,OD07,Expert Participation Frameworks & Succession Structures
c202M01N17,High computational power of devices,Organizational Dependency,I,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,The higher computational power of devices will enhance the performance of the AR tracking.,Internal computing asset base required to prevent visual distortion during operations.,"PAGE 15, Line 669",OD05,Operational Resource Allocation & Dedicated Timeline Provisions
c203M01N16,Absorptive capacity of supply chain actors,Organizational Dependency,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,It suggests that the transformative potential of digitalization in the CE context is contingent upon the absorptive capacity of supply chain actors.,"The internal baseline ability of human actors to recognize, assimilate, and apply new knowledge","Page 17, Line 408",OD07,Expert Participation Frameworks & Succession Structures
c203M01N17,Embedding knowledge development as a core function,Organizational Dependency,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Through a managerial lens, our findings highlight the need to embed knowledge development as a core function in digital transformation roadmaps.",Integrating strategic knowledge management and learning into corporate governance frameworks,"Page 17, Line 424",OD02,Strategic Leadership Advocacy & Technical Championship
c203M02N13,Corporate culture / sustainability mindset,Organizational Dependency,I,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,'absence of a deeply embedded sustainability mindset' as a barrier (p.19),Shared values and beliefs that support CE and knowledge sharing.,p.19,OD04,Intrinsic Identity & Cultural Knowledge-Sharing Values
c204M01N16,Trust and Relational Deepening,Organizational Dependency,I,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,"Cooperation levels escalate over time, reflecting trust and relational deepening which amplifies added value.",The evolving socio-relational alignment required to prevent trust depreciation.,"Page 9, Source 393",OD01,Interpersonal Trust & Psychological Safety Climate
c204M01N17,Digital Maturity,Organizational Dependency,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,Operational overhead may limit the model's immediate deployment in firms with low digital maturity.,The baseline technological infrastructure and capability of an enterprise to process data.,"Page 14, Source 673",OD05,Operational Resource Allocation & Dedicated Timeline Provisions
c206M01N13,Understanding of machine operations and operator interactions,Organizational Dependency,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,understanding in detail the operation of the machine and interactions with the operator,Prerequisite capture requirements during initial analytical mapping phases,"Page 5, Figure 1",OD07,Expert Participation Frameworks & Succession Structures
c206M02N20,Instructor's technical knowledge of regulatory standards,Organizational Dependency,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Technical knowledge of regulatory standards on the part of the instructor is essential for the method.,Not mentioned,p.4,OD07,Expert Participation Frameworks & Succession Structures
c206M02N21,Integration of technical and digitization expertise,Organizational Dependency,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,Maximization of learning occurs through the combination of technical knowledge and use of technological resources; knowledge in digitization and programming is required.,Not mentioned,p.4-5,OD07,Expert Participation Frameworks & Succession Structures
c207M01N16,Personal Protective Equipment Regulations,Organizational Dependency,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"When it comes to requirements for the technology, it is often stated that any technology should not get in the way of safety. Companies B, D and E emphasize that safety glasses are already worn, which in company D involves welding glasses.","Internal safety mandates dictating the absolute use of protective eyewear, welding masks, or gloves during task cycles.","PAGE 4, Lines 186-188",OD06,"Institutional Governance, Standards Compliance & Ethics Clearances"
c209M01N22,Absorptive capacity,Organizational Dependency,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,High absorptive capacity enables firms to filter and recombine unstructured social signals.,"Internal cognitive capacity to identify, assimilate, and exploit outside value",Page 5,OD07,Expert Participation Frameworks & Succession Structures
c209M01N23,Digital maturity,Organizational Dependency,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Digital maturity provides the technological and analytical infrastructure required.,Baseline organizational readiness and digital asset density within workflows,"Page 2, Page 5",OD05,Operational Resource Allocation & Dedicated Timeline Provisions
c209M02N29,Confidentiality requirements,Organizational Dependency,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,High (protected via NDA or internal policies),Internal governance condition for knowledge protection,"Page 5, Table 2",OD06,"Institutional Governance, Standards Compliance & Ethics Clearances"
c209M02N30,IP protection protocols,Organizational Dependency,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Internal disclosure guidelines defined restricted sharing zones,Formal organizational rules for IP protection,"Page 15, Table 7",OD06,"Institutional Governance, Standards Compliance & Ethics Clearances"
c209M02N31,Governance mechanisms,Organizational Dependency,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"access controls, NDAs, and formal governance mechanisms",Organizational control systems,"Page 12, Section 4.2.2",OD06,"Institutional Governance, Standards Compliance & Ethics Clearances"
c210M02N17,Labeled training data,Organizational Dependency,I,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,use entity and relationship tagging functions to manually label the uploaded quality issue files with custom entities and relationships as the training set for model training.,Prerequisite: manually annotated examples needed to train the deep learning models.,Page 5,OD05,Operational Resource Allocation & Dedicated Timeline Provisions
c211M01N11,Firms' preparedness toward information technologies,Organizational Dependency,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Moreover, firms' preparedness toward information technologies, employee skills impact decision-making",Internal IT infrastructure readiness and maturity of the firm,PAGE 12,OD05,Operational Resource Allocation & Dedicated Timeline Provisions
c211M02N20,organizational readiness,Organizational Dependency,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Organizational readiness and external environmental conditions play significant role,Internal preparedness to adopt new technologies and practices.,"Page 12, lines 16-17",OD06,"Institutional Governance, Standards Compliance & Ethics Clearances"
c211M02N21,IT infrastructure,Organizational Dependency,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"IT infrastructure, employee skills impact decision-making","Hardware, software, and network resources.","Page 12, lines 17-18",OD05,Operational Resource Allocation & Dedicated Timeline Provisions
c201M01N13,LLM-driven conversational process documentation assistant,Technology-enable Practice,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,This paper introduces a large-language-model (LLM)-driven conversational assistant that captures such knowledge on the shop floor.,The interactive system prototype built to extract knowledge via automated chat interviews.,"Page 1, Page 3",TP05,Intelligent Semantic & Rule Codification
c201M01N14,Gemini Flash evaluation experiment,Technology-enable Practice,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,"During testing, an alternative model, Gemini 2.5 Flash, was considered as a more cost-effective option.",The test variant setup constructed to measure system outputs using lower-reasoning models.,Page 6,TP05,Intelligent Semantic & Rule Codification
c201M02N19,Interactive modeling session,Technology-enable Practice,E,Documenting Sme Processes With Conversational Ai: From Tacit Knowledge To Bpmn,"The evaluation was conducted through an interactive dialogue between a user and the chatbot, as illustrated in Figure 3",The specific session where user and chatbot co-create process models,Section 3.2,TP05,Intelligent Semantic & Rule Codification
c202M01N10,Mobile Augmented Reality (MAR) application training,Technology-enable Practice,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,"In this regard, this study developed a MAR framework and application to facilitate IoT assembly training.",An interactive training paradigm rendering animated instruction sets directly over hardware.,"PAGE 1, Line 16",TP01,Immersive Virtual Training Environments
c202M02N11,MAR application assembly training,Technology-enable Practice,E,Evaluating Knowledge Gain And Retention In Iot Circuit Assembly Using Mobile Augmented Reality Technology,The MAR application learning intervention was conducted. AR displayed assembly steps to aid participants in constructing the Arduino-based IoT circuit.,Learning intervention using mobile augmented reality with 3D animated overlays.,Page 4 (3.1 Intervention),TP01,Immersive Virtual Training Environments
c203M01N10,Structured knowledge management systems,Technology-enable Practice,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,firms should invest in structured knowledge management systems that support both knowledge acquisition and memory retention.,"Digitalized systems structured to store, capture, and manage knowledge flows","Page 1, Line 9",TP06,Relational Knowledge Storage & Management Systems
c203M01N11,Interfirm platforms,Technology-enable Practice,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"Specifically, building interfirm platforms that enable data interoperability, common standards and real-time sharing of sustainability performance indicators",Digital cross-firm architectures enabling collaborative data exchange,"Page 17, Line 422",TP07,Digital Operations Monitoring & User Interfaces
c203M02N05,Knowledge acquisition activities,Technology-enable Practice,I,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"DT are positively associated with knowledge acquisition activities (H2b supported, p.12). 'Knowledge acquisition refers to the process of gathering useful information.' (p.6)","Process of gathering useful information, enabled by digital technologies in the study.","p.6, p.12",TP06,Relational Knowledge Storage & Management Systems
c203M02N06,Information dissemination activities,Technology-enable Practice,E,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"'Information dissemination is the sharing of information gathered internally, within organizational areas and activities, through formal and informal channels.' (p.6)","Internal interdepartmental information sharing, studied as a DT‑enabled practice.","p.6, p.12",TP07,Digital Operations Monitoring & User Interfaces
c203M02N17,DT‑enabled knowledge storage,Technology-enable Practice,I,Digital Technologies And Circular Economy Capabilities: Exploring The Roles Of Supply Chain Knowledge Development Processes And Environmental Uncertainty,"DT are positively associated with achieved memory (H2a, p.12), implying use of DT to store and retain knowledge.","Practice of using digital technologies (IoT, AI, BDA) to retain supply chain knowledge and experience.",p.12,TP06,Relational Knowledge Storage & Management Systems
c204M01N13,Hybrid Cooperative Game-Theoretic Framework,Technology-enable Practice,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,This study introduces a hybrid game-theoretic framework utilizing the Shapley value's axiomatic fairness to allocate profits by marginal contributions.,An integrated algorithmic mathematical model used to govern profit sharing based on knowledge streams.,"Page 1, Source 7; Page 1, Source 16",TP12,Advanced Computational & Algorithmic Simulation Frameworks
c204M01N14,Monte Carlo Simulations,Technology-enable Practice,E,A Hybrid Cooperative Game And Shapley Value Approach For Knowledge Sharing And Profit Allocation In Technology Supply Chain Strategic Alliance,This framework employs Monte Carlo simulations to deliver statistically reliable contribution estimates.,An iterative computational technique used to compute stable allocations under uncertainty.,"Page 1, Source 9; Page 7, Source 317",TP12,Advanced Computational & Algorithmic Simulation Frameworks
c205M01N09,Aerospace quality knowledge graph-based proactive service system,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,design and implement a proactive service mechanism for aerospace quality knowledge based on knowledge graph,The integrated software environment that maps data layers and contextually pushes solutions to active workers,"Page 1, Source 39",TP05,Intelligent Semantic & Rule Codification
c205M02N13,Knowledge Graph,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,A 'structured knowledge graph' is constructed to organize quality management information.,A graph‑based representation of entities and their semantic relations.,"Section I, Section II.A",TP05,Intelligent Semantic & Rule Codification
c205M02N14,Scenario-based Rule Push,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Scenario‑based rule push' provides accurate knowledge push through pre‑defined rules and scene matching.,Mechanism triggering knowledge delivery based on business rules and scene context.,Section III.D.1,TP05,Intelligent Semantic & Rule Codification
c205M02N15,Word Similarity-based Recall,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Word similarity‑based knowledge item recall' calculates semantic similarity between user query and knowledge base items.,Technique that retrieves knowledge by comparing vector representations of terms.,Section III.D.2,TP05,Intelligent Semantic & Rule Codification
c205M02N16,Fuzzy Matching Push,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Scenario‑based Fuzzy Matching Push' is listed as a method (though the paragraph contains a prediction model example).,Push that handles vague or incomplete user expressions.,Section III.D.3,TP05,Intelligent Semantic & Rule Codification
c205M02N17,Incomplete Data Information Push,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Incomplete data information push' identifies data blanks and pushes supplementary knowledge.,Service that fills missing information with related references.,Section III.D.4,TP05,Intelligent Semantic & Rule Codification
c205M02N18,Deep Learning based Proactive Service Algorithm,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,The 'knowledge proactive service algorithm based on deep learning' integrates user behavior and job demand to output personalized services.,Algorithm that ranks and recommends knowledge using deep learning.,Section IV.B,TP05,Intelligent Semantic & Rule Codification
c205M02N19,User Portrait,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'User portrait of aerospace quality knowledge' accurately depicts behavior characteristics and needs.,"Multidimensional model of user attributes, professional background, operation habits.",Section III.C.1,TP05,Intelligent Semantic & Rule Codification
c205M02N20,Context Information Modeling,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,"'Context information modeling' abstracts time, place, task, environment to support targeted recommendations.",Technique capturing user state in a specific scenario.,Section III.C.2,TP05,Intelligent Semantic & Rule Codification
c205M02N22,Expert Ability Model,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Expert ability model' evaluates expert competence to provide in‑depth support for specific tasks.,Model that assesses and utilizes expert knowledge.,Section IV.B,TP05,Intelligent Semantic & Rule Codification
c205M02N24,Keyword Extraction,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Keyword extraction' identifies representative words from domain texts using NLP.,Automated process to select salient terms from documents.,Section III.B.1,TP05,Intelligent Semantic & Rule Codification
c205M02N25,Summary Statistics,Technology-enable Practice,E,Research On The Construction Of Aerospace Quality Knowledge System And Proactive Services,'Summary statistics' simplifies and summarizes knowledge through statistical analysis and aggregation.,Method to produce structured knowledge summaries from keywords and relationships.,Section III.B.2,TP05,Intelligent Semantic & Rule Codification
c206M01N09,Immersive virtualization training method,Technology-enable Practice,E,Analysis Of The Feasibility Of Immersive Virtualization In Technical Training,"propose a method of training in regulatory standards using immersive virtualization, aiming at improving student knowledge retention",The interactive workflow mapping reality capture to point-clouds and sensory hardware engines,"Page 1, Abstract",TP01,Immersive Virtual Training Environments
c207M01N10,Whisper-based Audio Transcription System,Technology-enable Practice,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,The prototype with Whisper-based audio transcription performed well to convert video instructions to written instructions.,An automated knowledge capturing framework that transcribes speech recorded from a head-mounted camera into text steps.,"PAGE 5, Lines 265",TP05,Intelligent Semantic & Rule Codification
c207M01N11,Interactive 3D CAD Instruction Prototyping,Technology-enable Practice,E,Knowledge Retention Through Cognitive Support Technology (Cst) In The Manufacturing Industry: A Process Inventory,"The experimental setup incorporates 3D elements, adding an extra dimension to the instructions for enhanced understanding. Visualizations are projected onto the 3D CAD model using arrows and animations",An interactive digital training practice projecting contextual 3D animations and spatial instructions over workpieces.,"PAGE 5, Lines 241-242",TP03,Real-Time Assistive Integration & Guidance
c208M01N10,Unsupervised low-level perception-based technique,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,we discuss here the refined development of the unsupervised low-level approach for constructing and conceptualizing the knowledge based on perception,A bottom-up operational module focused on constructing structured patterns out of raw sensory features without pre-existing labels,"Page 2, Line 56; Page 7, Line 203",TP05,Intelligent Semantic & Rule Codification
c208M01N11,Supervised high-level semantics-based technique,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,its combination with the supervised high-level approach for constructing and conceptualizing the knowledge based on semantic,A top-down operational module focused on providing contextualized semantic boundaries and expert definitions,"Page 2, Line 57; Page 7, Line 199",TP05,Intelligent Semantic & Rule Codification
c208M01N12,Combined approach via OWA operators,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"Hence, we present a combined approach based on semantics and machine learning techniques for improving robots cognitive capabilities.",An integrated practice aggregating connectionist and symbolic results using algorithmic weight allocations for robust decisions,"Page 1, Line 14; Page 9, Line 277",TP05,Intelligent Semantic & Rule Codification
c208M01N13,Ontology matching and merging activity,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,"First, the ontological model has been provided with the ability of being extensible through ontology matching and merging activities.",An operational data integration technique designed to anchor external specialized concepts into the core framework,"Page 6, Lines 170-171",TP05,Intelligent Semantic & Rule Codification
c208M02N06,Combined approach (BU+TD with OWA),Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The idea is to have a more robust final classification by a voting-based decision which takes into account both supervised and unsupervised approaches results.,Merges bottom-up (GHSOM) and top-down (semantic classifier) outputs using ordered weighted averaging.,"p.9, Sect. 4.4",TP05,Intelligent Semantic & Rule Codification
c208M02N07,GHSOM bottom-up learning,Technology-enable Practice,E,A Combined Approach For Improving Humanoid Robots Autonomous Cognitive Capabilities,The GHSOM artificial neural-network model tackle the aforementioned issues with a hierarchical architecture of growing self-organizing maps.,Unsupervised hierarchical neural network that grows dynamically to form semantic clusters from visual data.,"p.8, Sect. 4.3",TP05,Intelligent Semantic & Rule Codification
c209M01N18,Internal social media platforms,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,Internal corporate platforms play complementary roles in integrating knowledge.,Proprietary digital platforms containing social-media-like interaction affordances,"Page 2, Page 4",TP07,Digital Operations Monitoring & User Interfaces
c209M01N19,External social media platforms,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"External platforms allow for broader, less structured engagement with the public.",Publicly accessible Web 2.0 applications hosting user-generated text and media,"Page 2, Page 4",TP07,Digital Operations Monitoring & User Interfaces
c209M02N26,Social listening tools,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,monitoring and mining user data,Tools for tracking social media conversations,"Page 3, Section 2.1",TP07,Digital Operations Monitoring & User Interfaces
c209M02N27,Analytics tools,Technology-enable Practice,E,The Role Of Internal And External Social Media In The Idea Generation Phases Of New Product Development: Evidence From The Technology Industry,"basic analytics tools (e.g. sentiment analysis, keyword clustering) can structure external data",Software for analyzing social media data,"Page 18, Section 6.2",TP07,Digital Operations Monitoring & User Interfaces
c210M01N08,Quality problem expert knowledge system software,Technology-enable Practice,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,"integrate relevant functions to build a quality problem expert knowledge system software, achieving quality problem knowledge extraction and information sharing.","An integrated functional tool platform used for managing, extraction, and graph mapping of quality issues.","Page 1, Source 17; Page 2, Source 65",TP05,Intelligent Semantic & Rule Codification
c210M01N09,Knowledge graph of aviation equipment quality issues,Technology-enable Practice,E,Research On The Construction Technology Of Expert Knowledge System For Aviation Equipment Quality Issues,integrate quality issue triplets and construct a knowledge graph of aviation equipment quality issues,Structured mapping database visualizing the entities and semantic linkages of errors.,"Page 1, Source 16; Page 4, Source 165",TP05,Intelligent Semantic & Rule Codification
c211M01N06,Digital repositories,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Metaverse facilitate in adopting revolutionary method for storing and retaining knowledge by innovative way of handling data and information, digital repositories.",A digital warehouse system that captures and stores organizational knowledge assets,PAGE 15,TP06,Relational Knowledge Storage & Management Systems
c211M01N07,Avatar-based supply chain collaborations,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,avatar-based supply chain collaborations help the students understand the impact of interdependencies on supply chain performance.,Immersive collaborative interaction in virtual environments using avatars,PAGE 16,TP01,Immersive Virtual Training Environments
c211M02N09,digital twin experimentation,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Digital twin experimentation to simulate product recovery models,A practice using digital twins to run simulations for circular economy modeling.,"Page 12, Table 2",TP12,Advanced Computational & Algorithmic Simulation Frameworks
c211M02N10,virtual training module,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,"Virtual training modules on disassembly, reuse and eco-design",Structured digital training sessions delivered in immersive environments.,"Page 12, Table 2",TP01,Immersive Virtual Training Environments
c211M02N11,immersive avatar collaboration,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Immersive avatar-based collaboration across supply chain actors,Collaborative practice using digital avatars in a shared virtual space.,"Page 12, Table 2",TP01,Immersive Virtual Training Environments
c211M02N12,simulated environment,Technology-enable Practice,E,Metaverse for sustainable circular supply chains: unlocking value and  knowledge synergies,Metaverse simulated environment helped me in comprehensive understanding,Virtual environment that mimics real-world operations for analysis and learning.,"Page 12, lines 10-11",TP01,Immersive Virtual Training Environments
