src_node_id,dst_node_id,relation_type,evidence_label,case_title,evidence_statement,evidence_location
c102M02N22,c102M02N45,be_constrained_by,E,Design and evaluation of a virtual rehabilitation system integrating intangible cultural heritage: A case study of Baduanjin-based somatosensory training,"Action recognition uses traditional DTW, not deep learning, limiting accuracy and sensitivity.",Section 6
c103M01N04,c103M01N05,translate_into,I,Game-based learning as training to use a chemotherapy preparation robot,participants read the institution's internal procedures about working with the robot... developing operators' understanding of the process and helping them acquiring the competencies,Page 2
c103M01N05,c103M01N10,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,"the experts who could, thanks to their advanced mastery of ICT in general, endorse the robot's use, and motivate their colleagues.",Page 3
c103M01N05,c103M01N11,be_absorbed_by,E,Game-based learning as training to use a chemotherapy preparation robot,Knowledge improved from 57% pretraining to 77% to 76.6% (6M),"Page 1, Page 5"
c103M01N06,c103M01N11,be_absorbed_by,I,Game-based learning as training to use a chemotherapy preparation robot,The trainer/trainee team was asked to prepare two bags of Ganciclovir... underwent a dose-banding exercise,"Page 2, Page 3"
c103M01N07,c103M01N11,be_absorbed_by,I,Game-based learning as training to use a chemotherapy preparation robot,The trainer/trainee team was asked to prepare... a single chemotherapy of Cisplatin 39 mg.,"Page 2, Page 3"
c103M01N08,c103M01N11,be_absorbed_by,E,Game-based learning as training to use a chemotherapy preparation robot,Self-efficacy was evaluated on a scale from 0 to 100 and increased from 48.5 to 75.6 immediately after the training program,Page 5
c103M01N09,c103M01N11,be_absorbed_by,E,Game-based learning as training to use a chemotherapy preparation robot,Motivation was evaluated on a scale from 0 to 100 and increased from a mean of 57.6 to 86.6 immediately after the training,Page 5
c103M01N01,c103M01N14,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,"For Knowing the manufacturing steps, cards with the steps were placed in the correct order.","Page 1, Page 2"
c103M01N02,c103M01N14,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,"For Knowing the criteria for using the robot, teams guessed whether certain compounds could be used with the robot.","Page 1, Page 2"
c103M01N03,c103M01N14,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,"For Knowing how to handle production errors, the answer to each error (taken from real-life issues) was selected from four options.","Page 1, Page 2"
c103M01N05,c103M01N15,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,"For the practical part, one team at a time (trainer/trainee) entered the cleanroom with the training pharmacist. Using an adapted version of the Peyton approach",Page 2
c103M01N04,c103M01N16,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,"For the preparatory work, participants read the institution's internal procedures about working with the robot",Page 2
c103M01N10,c103M01N14,participate_in,E,Game-based learning as training to use a chemotherapy preparation robot,Trainer/trainee teams participated in 2-hour training sessions with three games and a debriefing.,Page 1
c103M01N11,c103M01N14,participate_in,E,Game-based learning as training to use a chemotherapy preparation robot,Trainer/trainee teams participated in 2-hour training sessions with three games and a debriefing.,Page 1
c103M01N10,c103M01N15,participate_in,E,Game-based learning as training to use a chemotherapy preparation robot,"Using an adapted version of the Peyton approach, the trainer became the trainee, and the trainee became the trainer",Page 2
c103M01N11,c103M01N15,participate_in,E,Game-based learning as training to use a chemotherapy preparation robot,"Using an adapted version of the Peyton approach, the trainer became the trainee, and the trainee became the trainer",Page 2
c103M01N12,c103M01N15,participate_in,E,Game-based learning as training to use a chemotherapy preparation robot,The training pharmacist simply observed but was ready to help or give feedback.,Page 3
c103M01N14,c103M01N18,adopt,E,Game-based learning as training to use a chemotherapy preparation robot,Learning Designer®'s free online software was used to help build the training program.,Page 2
c103M01N16,c103M01N19,adopt,E,Game-based learning as training to use a chemotherapy preparation robot,a mind map representing the training program's goals and the process for using the robot was created on Framindmap®.,Page 2
c103M01N15,c103M01N21,depend_on,E,Game-based learning as training to use a chemotherapy preparation robot,Training took place during the afternoon with teams of trainer/trainee constituted according to the work schedule of the unit.,Page 5
c103M01N15,c103M01N22,depend_on,E,Game-based learning as training to use a chemotherapy preparation robot,These skills are particularly important when preparing cytotoxic drugs in cleanrooms because the standards of quality expected in Good Manufacturing Practices must be ensured.,Page 2
c103M01N14,c103M01N01,evaluate,E,Game-based learning as training to use a chemotherapy preparation robot,"During the debriefing, the two teams compared and discussed their answers.",Page 2
c103M01N14,c103M01N02,evaluate,E,Game-based learning as training to use a chemotherapy preparation robot,"During the debriefing, the trainer could correct any mistakes and summarize the criteria.",Page 2
c103M01N15,c103M01N05,evaluate,E,Game-based learning as training to use a chemotherapy preparation robot,The trainer can intervene at any time and give feedback,Page 3
c103M01N14,c103M01N25,mitigate,E,Game-based learning as training to use a chemotherapy preparation robot,"We created a short, playful, standardized, gamed-based training program to address this, and evaluated its impact.",Page 1
c103M01N15,c103M01N25,resolve,E,Game-based learning as training to use a chemotherapy preparation robot,This highly appreciated training program efficiently improved knowledge retention out to six months.,Page 1
c103M01N13,c103M01N25,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,"However, operator hiring and departures gradually led to disparities in their training and knowledge.",Page 2
c103M01N14,c103M01N27,be_constrained_by,I,Game-based learning as training to use a chemotherapy preparation robot,but decreased to 70.4 at six months... The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary,"Page 5, Page 6"
c103M01N15,c103M01N27,be_constrained_by,I,Game-based learning as training to use a chemotherapy preparation robot,but decreased to 60.2 at six months... The decrease in motivation and self-efficacy over time suggests that regular refresher sessions are necessary,"Page 5, Page 6"
c103M01N05,c103M01N23,be_difficult_to_capture_due_to,E,Game-based learning as training to use a chemotherapy preparation robot,"Complex technical use, downtime periods, and insufficient training caused a drop in motivation and disparities in operators' knowledge.",Page 1
c103M01N05,c103M01N24,be_difficult_to_capture_due_to,E,Game-based learning as training to use a chemotherapy preparation robot,"Complex technical use, downtime periods, and insufficient training caused a drop in motivation and disparities in operators' knowledge.",Page 1
c103M01N15,c103M01N13,complement,I,Game-based learning as training to use a chemotherapy preparation robot,"To meet the need to upgrade and homogenize their skills, we decided to create a short, standardized, sustainable operator training program using innovative pedagogical approaches",Page 2
c103M02N10,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,The general goal was 'helping them acquiring the competencies to manage the robot' held by operators.,"Page 2, 'General goals'"
c103M02N08,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,Motivation was measured on operators before and after training.,Page 4
c103M01N08,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,Self-efficacy was measured on operators before and after training.,Page 4
c103M02N06,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,The questionnaire on robot knowledge was answered by operators.,Page 4
c103M01N02,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,Operators needed to know criteria for using the robot.,Page 2
c103M01N03,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,Operators needed to know error handling procedures.,Page 2
c103M02N11,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,Operators practiced reconstituting powder in the practical part.,Page 2-3
c103M02N12,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,Operators practiced using liquid chemotherapy.,Page 2-3
c103M02N14,c103M02N15,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,"Questionnaire asked about placement of syringes, vials, bags.",Appendix 4
c103M02N10,c103M02N16,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,Trainers (high ICT) were expected to have better competency to manage the robot.,"Page 4, 'Creation of the teams'"
c103M02N10,c103M02N17,be_held_by,E,Game-based learning as training to use a chemotherapy preparation robot,Trainees (low ICT) needed to acquire competencies.,Page 4
c103M02N15,c103M01N14,participate_in,E,Game-based learning as training to use a chemotherapy preparation robot,14 operators participated in the game-based training program.,Page 4
c103M02N16,c103M01N14,participate_in,E,Game-based learning as training to use a chemotherapy preparation robot,Trainers participated as the teaching partner in each team.,Page 4
c103M02N17,c103M01N14,participate_in,E,Game-based learning as training to use a chemotherapy preparation robot,Trainees participated as learners in each team.,Page 4
c103M01N02,c103M02N24,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,The Pokémon-like card game was used to teach robot usage criteria.,"Page 2, 'Knowing the criteria for using the robot'"
c103M01N03,c103M02N25,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,The 'Who Wants to Be a Millionaire?' game was used to teach error handling.,"Page 2, 'Knowing how to handle production errors'"
c103M02N10,c103M01N15,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,The adapted Peyton approach transferred hands-on management competencies.,"Page 2-3, Table 1"
c103M01N01,c103M02N27,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,Internal procedures were read as part of preparatory work.,"Page 2, 'preparatory work'"
c103M02N05,c103M02N27,be_transferred_by,E,Game-based learning as training to use a chemotherapy preparation robot,The video was watched as part of preparatory work.,"Page 2, 'preparatory work'"
c103M01N14,c103M02N08,evaluate,E,Game-based learning as training to use a chemotherapy preparation robot,"Motivation was measured before, after, and at 6 months as part of training evaluation.",Page 4
c103M01N14,c103M01N08,evaluate,E,Game-based learning as training to use a chemotherapy preparation robot,"Self-efficacy was measured before, after, and at 6 months.",Page 4
c103M01N14,c103M02N06,evaluate,E,Game-based learning as training to use a chemotherapy preparation robot,"The knowledge questionnaire was used to assess learning before, after, and at 6 months.",Page 4
c103M01N14,c103M02N33,depend_on,E,Game-based learning as training to use a chemotherapy preparation robot,Training is needed because maintaining adequate numbers of appropriately trained staff is difficult.,"Page 1, 'Introduction'"
c103M01N14,c103M02N34,depend_on,E,Game-based learning as training to use a chemotherapy preparation robot,The program was designed to be a standardized training program.,"Page 2, 'Introduction'"
c103M01N14,c103M01N21,depend_on,I,Game-based learning as training to use a chemotherapy preparation robot,"Training sessions were scheduled according to work schedules, indicating dependence on work schedule integration.","Page 5, 'Results'"
c103M01N14,c103M02N36,depend_on,E,Game-based learning as training to use a chemotherapy preparation robot,The development time (>100 hours) was possible only because it was part of a PhD thesis.,"Page 7, 'Discussion'"
c103M01N14,c103M01N22,depend_on,E,Game-based learning as training to use a chemotherapy preparation robot,"Good Manufacturing Practices standards must be ensured, and training supports that.","Page 2, 'Game-based training strategy'"
c103M01N14,c103M02N41,mitigate,E,Game-based learning as training to use a chemotherapy preparation robot,The training program was created to address insufficient training and drop in motivation.,"Page 1, Abstract"
c103M01N14,c103M02N43,mitigate,E,Game-based learning as training to use a chemotherapy preparation robot,The playful program was designed to counter drops in motivation.,"Page 1, Abstract"
c103M01N14,c103M02N46,mitigate,E,Game-based learning as training to use a chemotherapy preparation robot,"Knowledge remained high at 6 months (76.6%), mitigating the forgetting curve for knowledge, though motivation and self-efficacy decreased.","Page 5-6, Results"
c103M01N14,c103M02N47,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,The study's small sample size (n=14) limits generalizability.,"Page 7, 'Limitations'"
c103M01N14,c103M02N48,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,The low number of questions (10) limits measurement depth.,"Page 7, 'Limitations'"
c103M01N14,c103M02N49,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,No assessment of applied competencies over time is a limitation.,"Page 7-8, 'Limitations'"
c103M01N14,c103M02N50,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,Time-consuming preparation (>100 hours) is a practical limitation.,"Page 7, 'Discussion'"
c103M01N13,c103M02N41,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,The conventional format resulted in insufficient training.,"Page 2, 'Introduction'"
c103M01N13,c103M02N43,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,Conventional training contributed to drops in motivation.,"Page 2, 'Introduction'"
c103M01N13,c103M01N23,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,Conventional training did not overcome complex technical use.,"Page 2, 'Introduction'"
c103M01N13,c103M01N24,be_constrained_by,E,Game-based learning as training to use a chemotherapy preparation robot,Machine downtime was not addressed by conventional training.,"Page 2, 'Introduction'"
c103M02N24,c103M01N02,evaluate,E,Game-based learning as training to use a chemotherapy preparation robot,The Pokémon-like card game tested knowledge of criteria for robot use.,"Page 2, 'Knowing the criteria for using the robot'"
c103M02N25,c103M01N03,evaluate,E,Game-based learning as training to use a chemotherapy preparation robot,The 'Who Wants to Be a Millionaire?' game tested error handling knowledge.,"Page 2, 'Knowing how to handle production errors'"
c103M01N14,c103M01N19,adopt,E,Game-based learning as training to use a chemotherapy preparation robot,Framindmap was used to create the mind map introduction.,"Page 2, 'introduction'"
c103M01N14,c103M02N32,adopt,E,Game-based learning as training to use a chemotherapy preparation robot,The online ICT usage survey was used to classify operators.,"Page 3, 'Creation of the teams'"
c104M01N01,c104M01N03,be_held_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Traditional methods of patient education primarily involve written materials and explanations by healthcare providers.,"Page 2, Page 4"
c104M01N02,c104M01N04,be_held_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,We used disease-related knowledge questionnaires to assess patients' understanding and memory.,Page 5
c104M01N03,c104M01N07,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Verbal education was conducted by trained medical staff according to a unified education outline.,Page 4
c104M01N04,c104M01N07,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,180 hospitalized patients requiring standardized health education were recruited from a tertiary hospital.,"Page 1, Page 4"
c104M01N05,c104M01N08,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The physician voice cloning education group received patient education through cloning of the attending physician's voice.,Page 4
c104M01N04,c104M01N08,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Patients listened to the voice-cloned education content through headphones or speakers under guidance.,Page 4
c104M01N02,c104M01N07,be_transferred_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Verbal education was conducted by trained medical staff according to a unified education outline, including disease knowledge.",Page 4
c104M01N02,c104M01N08,be_transferred_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Medical professionals then formulated personalized education content, synthesized the voice using doctor voice cloning.",Page 4
c104M01N08,c104M01N11,adopt,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Advances in AI, including voice cloning technology, offer new opportunities to deliver personalized health education.","Page 1, Page 2"
c104M01N08,c104M01N12,adopt,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Resemble.ai voice cloning technology was used to generate the doctor's voice model.,Page 4
c104M01N10,c104M01N13,adopt,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The education content compliance rate was assessed using ChatGPT-4 as an automated evaluation tool.,Page 5
c104M01N07,c104M01N17,be_constrained_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Traditional patient education often lacks personalization and engagement, potentially limiting knowledge acquisition.","Page 1, Page 2"
c104M01N08,c104M01N17,resolve,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Using patients' own cloned voices for health education delivery leveraged the self-reference effect to enhance learning outcomes.,"Page 1, Page 12"
c104M01N10,c104M01N18,resolve,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Compared with traditional manual evaluation, Al-assisted assessment may offer advantages in efficiency, scalability, and consistency.","Page 2, Page 11"
c104M01N02a,c104M01N04,be_absorbed_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The patient self-voice group showed superior predischarge knowledge retention and greater treatment adherence.,"Page 1, Page 9"
c104M01N08,c104M01N14,depend_on,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The use of voice cloning technology was explicitly covered in the consent form.,Page 3
c104M01N10,c104M01N15,depend_on,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Phase 2 re-evaluated the same recordings by uploading the original audio directly to the ChatGPT web interface (WAV/MP3).,Page 4
c104M01N10,c104M01N02,evaluate,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,All 3 groups had their education effect assessed before discharge by using ChatGPT to compare the education content recited by patients.,Page 5
c104M01N08,c104M01N19,be_constrained_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Voice-based delivery systems may misinterpret medication names or specialized terminology.,Page 12
c104M01N10,c104M01N20,be_constrained_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Assessment outcomes may still be influenced by prompt design, model architecture, and algorithmic biases.",Page 11
c104M01N10,c104M01N07,cannot_fully_replace,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"Therefore, Al-assisted evaluation should be considered a complementary tool rather than a replacement for expert assessment.",Page 11
c104M01N06,c104M01N10,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Both workflows were benchmarked against consensus ratings from 3 senior nursing experts using the same rubric.,Page 4
c104M02N01,c104M02N04,be_held_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"The traditional education group received the hospital's current standardized patient education, including verbal education by medical staff.","Page 4, Traditional Education Group"
c104M02N01,c104M01N07,be_transferred_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Traditional education group received ... verbal education by medical staff and standardized written education materials.,"Page 4, Traditional Education Group"
c104M02N01,c104M02N09,be_transferred_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Traditional education group received ... standardized written education materials.,"Page 4, Traditional Education Group"
c104M02N02,c104M02N01,be_derived_from,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Medical professionals then formulated personalized education content based on standard education content and the patient's specific situation.,"Page 4, Attending Physician Voice Cloning Education Group"
c104M02N02,c104M01N04,be_absorbed_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Patients listened to the voice-cloned education content ... and received printed personalized education materials.,"Page 4, Intervention Measures"
c104M02N02,c104M02N10,be_transferred_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,The physician voice cloning education group ... received patient education through cloning of the attending physician's voice.,"Page 4, Attending Physician Voice Cloning Education Group"
c104M01N05,c104M02N10,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"The patient's attending physician's voice sample (approximately 5 min) was obtained, and Resemble.ai voice cloning technology was used to generate the doctor's voice model.","Page 4, Attending Physician Voice Cloning Education Group"
c104M02N04,c104M01N07,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Verbal education was conducted by trained medical staff according to a unified education outline.,"Page 4, Traditional Education Group"
c104M01N04,c104M02N09,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Patients could take written materials back to the ward or home to read.,"Page 4, Traditional Education Group"
c104M01N04,c104M02N10,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Patients listened to the voice-cloned education content through headphones or speakers under the guidance of research assistants.,"Page 4, Attending Physician Voice Cloning Education Group"
c104M02N07,c104M01N10,participate_in,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Research team ... used ChatGPT for evaluation (detailed prompts provided in Multimedia Appendix 1).,"Page 4, Independent Tool Validation Study"
c104M01N07,c104M02N29,be_constrained_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Traditional methods ... are constrained by limited time.,"Page 2, Introduction"
c104M02N10,c104M01N11,adopt,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Resemble.ai voice cloning technology was used to generate the doctor's voice model.,"Page 4, Attending Physician Voice Cloning Education Group"
c104M02N10,c104M02N17,adopt,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Patients listened to the voice-cloned education content through headphones or speakers.,"Page 4, Attending Physician Voice Cloning Education Group"
c104M02N13,c104M02N16,adopt,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Phase 1 used iFlytek automatic speech recognition (Mandarin medical context; no manual correction).,"Page 4, Independent Tool Validation Study"
c104M02N10,c104M01N17,mitigate,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"AI-assisted groups had significantly higher compliance (86.7, 92.5 vs. 73.2) and satisfaction (4.3, 4.5 vs. 3.8), demonstrating personalization improves outcomes.","Page 1, Results; Table 4"
c104M01N10,c104M02N39,be_constrained_by,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"ChatGPT should not be regarded as a fully objective evaluator. Assessment outcomes may still be influenced by prompt design, model architecture, and algorithmic biases.","Page 11, Implications for AI-Assisted Evaluation"
c104M01N10,c104M02N09,complement,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,"AI‑assisted evaluation should be considered a complementary tool rather than a replacement for expert assessment, and its use should be accompanied by appropriate human oversight.","Page 11, Implications for AI-Assisted Evaluation"
c104M01N10,c104M02N09,cannot_fully_replace,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,AI‑assisted evaluation should be considered a complementary tool rather than a replacement for expert assessment.,"Page 11, Implications for AI-Assisted Evaluation"
c104M02N10,c104M02N19,depend_on,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Personalized education content based on standard education content.,"Page 4, Attending Physician Voice Cloning Education Group"
c104M02N10,c104M02N25,depend_on,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Medical professionals then formulated personalized education content.,"Page 4, Attending Physician Voice Cloning Education Group"
c104M02N10,c104M02N26,depend_on,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Participants were hospitalized patients in a tertiary hospital.,"Page 4, Participants"
c104M02N10,c104M02N24,depend_on,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Staff training completed before the trial.,"Page 3, Study Design"
c104M01N10,c104M02N22,depend_on,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Ethics committee approval was obtained for the trial (which includes the evaluation).,"Page 3, Ethical Considerations"
c104M01N10,c104M02N23,depend_on,E,Effectiveness Of Al-Assisted Patient Health Education Using Voice Cloning And Chatgpt: Prospective Randomized Controlled Trial,Written informed consent obtained from all participants.,"Page 3, Ethical Considerations"
c105M01N01,c105M01N02,be_derived_from,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The course includes content about OA, pain management, strengthening exercise and physical activity... based on scientific evidence",PAGE 2
c105M01N02,c105M01N03,translate_into,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Acquisition of knowledge and the rapid possibility of its implementation into the work environment seemed to contribute to the confidence of some participants.,PAGE 5
c105M01N02,c105M01N07,be_transferred_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The PEAK programme is an online course with asynchronous learning aiming to train physical therapists to implement evidence-based practice,PAGE 2
c105M01N03,c105M01N04,be_absorbed_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Participants reported that the course increased their safety and confidence to prescribe physical exercise and health education.,PAGE 5
c105M01N04,c105M01N07,participate_in,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,This qualitative study with semi-structured interviews involved 20 Portuguese-speaking physical therapists... after completing the PEAK-PT e-learning course.,PAGE 1
c105M01N07,c105M01N08,adopt,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"Currently, the training is offered for free... or at a cost... at the Future Learn platform",PAGE 2
c105M01N07,c105M01N09,resolve,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,the translation into Brazilian Portuguese benefited participants that faced difficulties in keeping up-to-date with scientific evidence due to language barriers.,PAGE 6
c105M01N07,c105M01N10,be_constrained_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,One participant reported the absence of a completion certificate with the free course as a barrier.,PAGE 6
c105M01N07,c105M01N11,be_constrained_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Some participants mentioned the time required to complete the course (4 weeks) as a barrier.,PAGE 6
c105M01N07,c105M01N12,be_constrained_by,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,findings also indicate that only 25% of participants who were clinically practicing applied the learnings from the PEAK-PT to their working routine.,PAGE 6
c105M01N06,c105M01N12,be_difficult_to_capture_due_to,I,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"approaching the patient without the need for a direct [hands-on] contact with the physiotherapist, as we are so used to being taught in graduation... findings also indicate that only 25%... applied learnings","PAGE 5, 6"
c105M02N03,c105M01N02,be_derived_from,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"The PEAK-PT e-learning course includes content about OA, pain management, strengthening exercise and physical activity (Jorge et al. 2021)",Page 2
c105M02N03,c105M01N01,be_derived_from,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,The course contains the core KOA management recommendations from clinical practice guidelines,Page 6
c105M02N05,c105M01N01,be_derived_from,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"Specific components of the PEAK-PT programme (patient education, strength exercises and physical activity plan)",Page 2
c105M02N03,c105M01N03,translate_into,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,Participants reported that the course increased their safety and confidence to prescribe physical exercise and health education,Page 5-6
c105M02N03,c105M02N08,translate_into,E,Removing A Blindfold': Perspectives Of Physical Therapists After Completing The Peak-Portuguese E-Learning Course,"in relation to telehealth, it was what impacted me the most, because I had never had that experience",Page 5
