uuid,Title,Abstract,DOI Link,Publication title,deepseek_kr_flag,qwen_kr_flag,deepseek_kr_evidence,qwen_kr_evidence,deepseek_TK_normalized,qwen_TK_normalized,deepseek_DT_flag,qwen_DT_flag,deepseek_DT_evidence,qwen_DT_evidence,deepseek_DT_normalized,qwen_DT_normalized,deepseek_article_type,qwen_article_type,deepseek_ic_label,qwen_ic_label
1d3beca7-8712-49ce-9af5-6c1223bc6e31,Digital Absorptive Capacity: Developing An Instrument,"Studies have shown that it is fundamentally important for firms to acquire and exploit knowledge outside the firm in order to create new knowledge and innovate. The absorptive capacity literature has extensively documented organisational processes that allow firms to acquire and exploit external knowledge for new knowledge creation and innovation. However, our understanding of absorptive capacity has not been updated to match the reality of the digital world; thus, it remains unclear how advancements in digital technologies have transformed the underlying processes of absorptive capacity (i.e., knowledge acquisition, assimilation, transformation, and exploitation). This article builds on the extant literature on absorptive capacity and digital technologies through interviews with founders of today’s entrepreneurial firms, the conceptualisation of digital absorptive capacity, and the development of an instrument to operationalise this construct. © 2022 The Operational Research Society.",10.1080/14778238.2022.2139773,Knowledge Management Research and Practice,Yes,Yes,"The abstract discusses 'absorptive capacity' which involves 'knowledge acquisition, assimilation, transformation, and exploitation' and aims to understand how digital technologies have transformed these processes.","The abstract focuses on the development of an instrument for digital absorptive capacity, which includes the processes of knowledge acquisition, assimilation, transformation, and exploitation.",None identified,Relational Tacit Knowledge; Collective Tacit Knowledge,No,Yes,The abstract discusses the impact of digital technologies on absorptive capacity processes but does not specify using digital technologies to capture or retain knowledge.,"The abstract discusses the use of digital technologies to transform the underlying processes of absorptive capacity, including knowledge acquisition, assimilation, transformation, and exploitation.",None identified,"Artificial Intelligence and Intelligent Computation; Distributed, Secure, and Trust Technologies; Data, Information, and Knowledge Systems",Empirical Study,Empirical Study,False,True
48d03fe1-0ccd-421e-8342-e7a089065b13,"Nexus Between Technological Capital, Organizational Structure And Knowledge Sharing In Organizational Restructuring Initiatives","Purpose: Emphasis is placed on knowledge-sharing practices and their influence on the power structure influenced by the technological background of the organization. This paper aims to focus on technological skills institutionalized to build organizational technological capital favoring the knowledge-sharing practices. It aims to extend the sociology literature by providing a conceptual background to explain the restructuring initiatives through the stabilizing role of technological capital. Design/methodology/approach: Two comparative case studies have been conducted: the first study took place in a public company and the second study was carried out in a private company of telecommunication involving a documentary study, an observation and semi-structured interviews. Findings: The findings in this paper show that the knowledge-sharing practices in the organizational field are stabilized by the technological capital. The technological capital promotes a knowledge management system and plays an important role in restructuring the established power within knowledge intensive organizations. Practical implications: Chief executive officers are encouraged to promote sharing practices through developing an innovation culture and valuing technological skills. Relevance should be granted to the technological capital, which aligns the restructuring of a learning organization and promotes the knowledge management systems and stabilizes the organizational structure. Organizations should capitalize a set of technological skills as part of their organizational relevant capital. Originality/value: Based on the practice theory of Bourdieu, this paper lights on the triad relation between knowledge sharing/organizational structure/technological capital through comparing between public/private management modes. A theoretical framework is proposed to overlap the ambiguity of the relation between knowledge and power. © 2020, Emerald Publishing Limited.",10.1108/VJIKMS-09-2021-0191,VINE Journal of Information and Knowledge Management Systems,Yes,Yes,"The abstract discusses 'knowledge-sharing practices' and how 'technological capital promotes a knowledge management system' and 'stabilizes the organizational structure'. It focuses on 'capitalizing a set of technological skills as part of their organizational relevant capital', implying the retention of knowledge within the organization.",The paper focuses on knowledge-sharing practices and their influence on the power structure influenced by the technological background of the organization. It aims to extend the sociology literature by providing a conceptual background to explain the restructuring initiatives through the stabilizing role of technological capital.,Collective Tacit Knowledge,Relational Tacit Knowledge,Yes,No,"The abstract states that 'technological capital promotes a knowledge management system' and discusses 'technological skills' and 'technological background of the organization' as key to knowledge sharing, implying digital systems are used.",The paper discusses the role of technological capital in stabilizing knowledge-sharing practices but does not explicitly mention any digital technologies used to capture or retain this knowledge.,"Data, Information, and Knowledge Systems",None identified,Case Study,Case Study,True,False
ca83cf77-cc78-451d-a7f1-bbc439d87aef,"Understanding The Adoption Of Generative Artificial Intelligence Within Communities Of Practice: A Cross-Practice, Machine Learning-Based Lexical Study","Communities of Practice (CoPs) groups share knowledge and expertise across disciplinary collectives and industrial sectors. This theoretical construct assumes learning occurs in and across societal contexts where individuals mutually engage in collective, symbolically shared repertoires. Of late, CoPs have been explored regarding the use of technology platforms to enhance learning and to extend symbolically collective learning activities. However, the extensive and recent saturation of Generative Artificial Intelligence (GenAI) calls for inquiry into how CoPs understand and adopt this ubiquitous technology discussion relative to shared repertoires. This is especially true given the lack of Human Computer Interaction (HCI) research into GenAI adoption at scale. The present study seeks to uncover how the prominent CoPs of Finance, Art, and Software Development understand GenAI as they discuss their technology adoption practices in online forums. Specifically, more than 2.1 million words of community discussion were examined lexically to reveal the manner by which varied CoPs generate shared repertoires for their community members. Findings indicate that types of practice disciplines relate to the lexical dialectics of Practice/Technology, People/Replacements, and Authenticity/Inauthenticity, as well as insightful discourses regarding what counts as work and adoption. A first for HCI, CoPs, and GenAI research, this study provides additional suggestions for future CoPs symbolically shared repertoires relative to new technologies, as well as how GenAI may be implicated in the adoption, work, and learning-based praxes of heterogeneous disciplinary communities. 'Where the artificiality of all that's being created, the lack of that 'spark' that makes an image, a design, even the concept for a product will become so sterile, so overly tasteless that a new culture of 'human generated content and products' will become, first a contra-culture, and then a possible rebirth of what really makes our creation unique: That the things we make as humans are our own and nurture us as a species.' 'It does not replace programmers, c'mon. It will make getting a job for those without prior experience much harder tho'. But generally speaking, it's just a tool.'  © 2024 IEEE.",10.1109/MIPRO60963.2024.10569536,"2024 47th ICT and Electronics Convention, MIPRO 2024 - Proceedings",No,Yes,The abstract examines how Communities of Practice (CoPs) understand and adopt Generative AI through lexical analysis of online forum discussions. It does not discuss capturing or retaining knowledge from individuals or the organizational environment; it focuses on understanding adoption practices and shared repertoires.,The study explores how Communities of Practice (CoPs) understand and adopt Generative Artificial Intelligence (GenAI) and generate shared repertoires for their community members. This involves capturing and retaining knowledge within the community.,None identified,Collective Tacit Knowledge,No,Yes,"The abstract uses machine learning-based lexical analysis to study discussions, but this technology is used for analysis, not for capturing or retaining tacit knowledge.",The study uses machine learning-based lexical analysis to examine over 2.1 million words of community discussion in online forums.,None identified,Artificial Intelligence and Intelligent Computation,Empirical Study,Empirical Study,False,True
5613813c-0ca2-41a0-ac55-4bd574d7df76,A Novel Agile Ontology Engineering Methodology For Supporting Organizations In Collaborative Ontology Development,"Ontologies can represent technological enablers for knowledge elicitation and management in different kinds of organizations, especially with the exponential growth of sources and types of data fostered by digital transformation. However, their adoption in business applications is still limited, with existing Ontology Engineering Methodologies (OEMs) lacking adequate support during knowledge elicitation, authoring and reuse phases. This paper introduces a novel agile ontology engineering methodology (AgiSCOnt) to support ontologists (especially novice ones) in ontology development workflow, fostering collaboration with domain experts in an iterative, flexible and customizable approach. AgiSCOnt combines macro-level instructions with micro-level guidance, leveraging existing techniques and a management framework to help novice ontologists throughout the whole ontology engineering process. The methodology is compared to existing OEMs and assessed with three other agile methodologies (UPONLite, SAMOD, and RapidOWL). The evaluation is conducted with a sample of novice ontologists in a learning environment on Industry 4.0 technologies. Both the development process with a methodology from a user perspective and the quality of the developed ontologies were considered in the evaluation. Preliminary results show that AgiSCOnt effectively supports authoring and reuse, with developed ontologies of good quality. It is perceived as clear and simple, while being flexible and adaptable enough, thus supporting knowledge management and sharing in industrial organizations through the documentation of the ontologies. © 2023 Elsevier B.V.",10.1016/j.compind.2023.103979,Computers in Industry,Yes,Yes,"The abstract explicitly discusses supporting knowledge elicitation, authoring, and reuse phases, and fostering collaboration with domain experts, which implies capturing and retaining knowledge from individuals and the organization environment.","The abstract discusses a methodology to support ontologists in ontology development, fostering collaboration with domain experts in an iterative, flexible, and customizable approach. This implies capturing and retaining knowledge from domain experts.",Relational Tacit Knowledge,Collective Tacit Knowledge,Yes,Yes,"The abstract describes an agile ontology engineering methodology (AgiSCOnt) that leverages existing techniques and a management framework to support ontology development, which involves digital tools for knowledge elicitation and authoring.",The abstract mentions the use of existing techniques and a management framework to help novice ontologists throughout the whole ontology engineering process.,"Data, Information, and Knowledge Systems","Data, Information, and Knowledge Systems",Conceptual Framework,Empirical Study,False,True
0ed15e22-9a74-4a37-b082-92bef9a16381,Development Model Of Cloud Computing Adoption For Industrial 4.0 Implementation Strategy For Improve Msmes Performance,"Presently, the adoption of digital technology among Indonesian MSMEs is rather minimal, standing at around 12.5%. A cloud computing service provides SMEs with an inexpensive option by offering self-service, broad network access, flexibility, resource sharing, and pay-as-you-go, all of which can enhance corporate performance. The realization of the cloud computing adoption strategy requires a comprehensive model to achieve its values. This study aims to explore the beliefs and intents of MSMEs regarding the factors that influence the adoption of cloud computing. Additionally, it seeks to examine the correlation between cloud computing usage and business performance. This study used a random sampling technique of 60 MSMEs data from questionnaires analysed using the PLS-SEM method. The results of the hypothesis test indicate that factors such as knowledge acquisition and sharing, perceived usefulness, ease of use, risk, and cost do not have a significant impact on behavioural intention. Meanwhile, behavioural intention significantly affects cloud computing adoption, affecting performance by improving productivity and flexibility. The implication of the results can be a recommendation for increasing the implementation of cloud computing adoption in MSMEs. © The Authors, published by EDP Sciences.",10.1051/e3sconf/202448303005,E3S Web of Conferences,Yes,No,"The abstract explicitly discusses knowledge acquisition and sharing as factors influencing cloud computing adoption, and examines the correlation between cloud computing usage and business performance.","The abstract focuses on the adoption of cloud computing among MSMEs and its impact on business performance, but does not discuss capturing or retaining knowledge from individuals or organizations.",Relational Tacit Knowledge,None identified,Yes,Yes,"The abstract discusses cloud computing adoption as a digital technology that provides self-service, broad network access, flexibility, resource sharing, and pay-as-you-go, which can enhance corporate performance and involves knowledge acquisition and sharing.","The abstract mentions the use of cloud computing services, which provide self-service, broad network access, flexibility, resource sharing, and pay-as-you-go options.","Distributed, Secure, and Trust Technologies","Cyber-Physical Systems, IoT, and Smart Environments",Empirical Study,Empirical Study,True,False
537192a1-6018-459c-922d-dd692f67bcb8,The Future Of Petroleum Production Optimization: Automated Candidate Screening With Data Science Tools,"In a brownfield with 55 years of oil production located in the middle of the Amazon region in Ecuador, with important operational challenges influencing operational continuity and production optimization, it is essential to optimize operational workflows, expedite decision-making processes, and reduce implementation times. Innovating within the field presents a daily challenge, implementing technological solutions is critical for maximizing oil production and the return on investment of an asset. Located in the remote Ecuadorian Amazon Region, this mature field represents 19% of the national oil production; supported by more than 10 years of waterflood recovery, the main artificial lift system is electro-submersible pumps (ESP) which represents 95% of the asset's lifting mechanism. With increasing flow assurance challenges, the traditional evaluation time for a new lifting technology takes no less than 2 months, resulting in an associated deferred production inherent with every decision-making process. This document narrates how the introduction of state-of-the-art telemetry and communication systems paired with novel cloud-based platforms supported the field optimization strategy in both maintaining operational output and increasing production. Data science is an interdisciplinary field that uses scientific methods, processes, algorithms, and systems to extract knowledge and insights from structured and unstructured data (Harvard Data Science Review, 2024). According to the definition, the workflow developed to select candidates involved several operational variables that were made available by a cloud corporate system as well as traditional files that are processed and uploaded manually. Currently, the field has 260 wells, each one with no less than 10 variables that involve production data, depth, tortuosity (deviation and dogleg), economic evaluation, casing ID, production potential, rigless operations, downtime, and mechanical failures. This information was incorporated into a collaborative Data Science platform which facilitated the digitalization of complex engineering evaluation processes beyond standard programming. The final solution provided a scalable digital screening workflow to reduce the time spent on decision-making. Comparing a manual workflow created using a traditional tool like Excel to an automated workflow using data science tools revealed time savings. The automated process takes approximately 70 hours, compared to a traditional 480 hours for the manual process every time a new evaluation is required. This reduction translates into 85.5% of time savings. In addition, the digital candidate selection flow counts with real-time data updates. This leads to the conclusion that the outcome will be an updated candidate portfolio, tailored to the current conditions of each oil-producing well within the asset. It offers speed and efficiency, operating continuously 24/7 without interruptions. It ensures high consistency and accuracy by adhering to predefined instructions, significantly reducing the likelihood of errors. The digital screening workflow is also adaptable to any type of analysis intended to be carried out within the asset, which means the model will receive new instructions but will retain the original structure. This model has been successfully tested in selecting high tortuosity wells to implement a new shorter and more efficient ESP design, resulting in a portfolio of 20 candidates that represent an opportunity to increase about 2000 oil barrels per day (BOPD). This paper describes the challenges, solutions, and benefits of implementing a Digital Candidate Screening Workflow through Data Science Tools. Copyright 2024, Society of Petroleum Engineers.",10.2118/223482-MS,"Society of Petroleum Engineers - SPE Argentina Region Young Professionals Symposium, SAYP 2024",Yes,No,"The abstract discusses developing a digital candidate screening workflow using data science tools to capture and retain operational knowledge from engineers' manual evaluation processes, reducing time and improving consistency.","The abstract discusses the optimization of petroleum production using data science tools, but it does not explicitly discuss capturing or retaining knowledge from individuals or organizational environments.",Relational Tacit Knowledge,None identified,Yes,Yes,"The abstract explicitly states that a collaborative Data Science platform was used to digitalize complex engineering evaluation processes, creating an automated workflow that captures and retains the knowledge previously held in manual processes.",The introduction of state-of-the-art telemetry and communication systems paired with novel cloud-based platforms supported the field optimization strategy. The final solution provided a scalable digital screening workflow to reduce the time spent on decision-making.,"Data, Information, and Knowledge Systems","Cyber-Physical Systems, IoT, and Smart Environments; Data, Information, and Knowledge Systems",Case Study,Case Study,True,False
cdec54c0-71c2-483e-ae38-39bc01620de4,Construction Of Knowledge Graph Of Substation Main Equipment Based On Llm,"At present, the digital transformation and upgrading of power grid, and the rapid development of intelligent health management technology of power substation main equipment, there are problems of weak information correlation and low efficiency of decision generation in the operation and maintenance process. This paper designs the construction method of fault knowledge graph of substation main equipment, introduces the traditional construction method of knowledge graph and points out the difficulties, and puts forward the problem of using LLM to complete some tasks in knowledge graph construction to improve the cost and workload. A knowledge graph construction idea based on LLM is conceived (the steps include data cleaning, knowledge acquisition and knowledge refining), a knowledge graph of the main equipment of substation is constructed, and some query scenarios are demonstrated. The feasibility and efficiency of the new method is proved through internal testing and evaluation, and the possible application direction of the graph is prospeced. The system can realize the goal of intelligent fault diagnosis and decision making, so as to improve the efficiency of daily operation, maintenance and management of power grid. © 2024 IEEE.",10.1109/APET63768.2024.10882850,"2024 3rd Asia Power and Electrical Technology Conference, APET 2024",Yes,Yes,"The abstract discusses constructing a knowledge graph of substation main equipment using LLM to capture and retain fault knowledge, improving decision-making and efficiency in operation and maintenance.","The abstract discusses the construction of a knowledge graph for substation main equipment, which implies capturing and retaining knowledge from the operational and maintenance processes.",Relational Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,The abstract explicitly states using LLM (Large Language Model) to complete tasks in knowledge graph construction to capture and retain knowledge.,"A knowledge graph construction idea based on LLM is conceived (the steps include data cleaning, knowledge acquisition and knowledge refining), a knowledge graph of the main equipment of substation is constructed, and some query scenarios are demonstrated.",Artificial Intelligence and Intelligent Computation,"Artificial Intelligence and Intelligent Computation; Data, Information, and Knowledge Systems",Conceptual Framework,Empirical Study,False,True
10f4b68d-165d-48e7-ade8-6ec1ddd33127,"""My Ancestors Were Seafarers!"": New Media Design To Restore Collective Memory Of Maritime Cultural Heritage In Public Spaces","Design plays a vital role in the process of knowledge production. To foster nationalism and national identity formation, the form uses design as means for public learning in museums and schools. However, history lessons are less desirable and often considered boring. The younger generation has new knowledge acquisition methods along with increasingly advanced technology. This research explores new media design in digital technology as a means of knowledge production. Taking the case of Indonesia, which in recent years has been trying to evoke collective memory as a maritime nation through its cultural heritage, learning about Austronesian speakers who are the maritime ancestors of the Indonesian archipelago in schools is developed as a preliminary study for further development into exhibition materials that can be utilized for community learnings in public spaces. This research uses a visual thinking map facility with a design thinking approach that puts forward ethnographic methods, including literature studies, group discussions, interviews, and participant observations. This study shows that digital technology can generate curiosity and excitement through gamification. Based on these findings, we conclude that the conceptual knowledge production process can be more effective if digital technology's new media design approach also prioritizes aesthetic/sensory experiences.  © The Authors, published by EDP Sciences. This is an open access article distributed under the terms of the Creative Commons Attribution License 4.0  (http ://creativecommons.org/licenses/by/4.0/).  ",10.1051/e3sconf/202342602034,E3S Web of Conferences,Yes,No,"The abstract discusses restoring collective memory of maritime cultural heritage, which involves preserving and retaining cultural knowledge from the community. It states: 'This research explores new media design in digital technology as a means of knowledge production... to evoke collective memory as a maritime nation through its cultural heritage.'","The abstract discusses the use of new media design in digital technology to foster nationalism and national identity formation, but it does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",Collective Tacit Knowledge,None identified,Yes,Yes,The abstract explicitly states: 'This research explores new media design in digital technology as a means of knowledge production' and 'digital technology can generate curiosity and excitement through gamification' for restoring collective memory.,This research explores new media design in digital technology as a means of knowledge production. The study shows that digital technology can generate curiosity and excitement through gamification.,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies; Other(*),Case Study,Empirical Study,True,False
530a8925-3a6e-4d37-b3aa-20193532dc62,The Role Of Internal Knowledge Management Capabilities With The Internet Of Things,"The administration of knowledge in firms is being reshaped by emerging disruptive technologies, particularly those linked to the Internet of Things. Innovative knowledge management systems that encourage creativity, coupled with an openness in managing information, are essential. This trend is anticipated to amplify a company's capacity to manage knowledge internally, an element critical for fostering innovation. The main aim of this research is to explore the relationships between knowledge management systems, open innovation, and the capabilities for knowledge management and innovation in the current technological landscape. To achieve this, the research employs a structural equation model. Findings indicate that knowledge management systems cultivate open, collaborative environments and tap into both internal and external knowledge streams, thereby strengthening internal knowledge management and driving innovation capabilities. This study also utilizes its findings to highlight significant implications for academics and practitioners and to propose areas for future research.  © 2024 IEEE.",10.1109/ICCR61006.2024.10532889,"2nd International Conference on Cyber Resilience, ICCR 2024",Yes,No,"The abstract discusses 'knowledge management systems' that 'cultivate open, collaborative environments and tap into both internal and external knowledge streams, thereby strengthening internal knowledge management', which implies capturing and retaining knowledge from the organization and its environment.","The study explores the relationships between knowledge management systems, open innovation, and the capabilities for knowledge management and innovation in the current technological landscape. It does not explicitly discuss how to capture or retain knowledge from individuals or organizational environments.",Relational Tacit Knowledge,None identified,Yes,No,"The abstract mentions 'knowledge management systems' and 'Internet of Things' as technologies that reshape knowledge management, implying digital technologies are used to manage knowledge.","The study uses a structural equation model to explore the relationships, but it does not explicitly use digital technologies to capture or retain tacit knowledge.","Cyber-Physical Systems, IoT, and Smart Environments",None identified,Empirical Study,Empirical Study,True,False
4dff5982-46f0-4d30-a451-d605593d4fcf,Enhancing Supply Chain Innovation And Operational Agility Through Knowledge Acquisition From The Social Media: A Microfoundational Approach,"In this article, we present an examination of the interlocks between knowledge acquisition from social media (KAfSM), organizational microfoundations structure and design (OMFSaD), supply chain innovation (SCI), and operational agility (OA). These interlocks were tested on data collected from 172 Managers/Directors/CEOs of 96 firms operating in nine manufacturing industry sectors in Malaysia. Our findings suggest that OMFSaD plays a key role when interlinked with KAfSM. Furthermore, OMFSaD is significantly associated with SCI and OA, and SCI significantly correlates with OA and partially mediates the relationship between OMFSaD and OA. The outcomes are consistent with our understanding of ITenabled organizational capabilities - thus contributing to dynamic capability theory - and suggest that KAfSM helps revamp processes, routines, and business operations in frequently changing environments. In this article, we draw implications for research and practice.  © 1988-2012 IEEE.",10.1109/TEM.2023.3316119,IEEE Transactions on Engineering Management,Yes,Yes,"The abstract discusses 'knowledge acquisition from social media (KAfSM)' and how it 'helps revamp processes, routines, and business operations', implying the capture and retention of knowledge from the organizational environment.","Our findings suggest that OMFSaD plays a key role when interlinked with KAfSM. Furthermore, OMFSaD is significantly associated with SCI and OA, and SCI significantly correlates with OA and partially mediates the relationship between OMFSaD and OA.",Collective Tacit Knowledge,Collective Tacit Knowledge,Yes,No,The abstract explicitly mentions 'knowledge acquisition from social media (KAfSM)' as a digital technology used for knowledge acquisition.,The abstract does not explicitly mention any digital technologies used to capture or retain tacit knowledge.,"Mobile, Social, and Communication Technologies",None identified,Empirical Study,Empirical Study,True,False
eb27d1de-3a3a-4b1e-b519-39d8731694fb,Determining The Impact Artificial Intelligence On Development Of Higher Education,"In recent years, there has been significant progress in the field of Artificial Intelligence, both in terms of technological advancements and knowledge acquisition. These advancements have led to the development of unorthodox learning methodologies in Artificial Intelligence applications. Artificial Intelligence is the field of study focused on developing advanced systems that can effectively learn and teach, providing learners with the most relevant information based on their own learning requirements and preferences. AI applications have made significant contributions to the education industry, particularly in higher education, where they play a crucial role in facilitating learning. This research examined the motivation and efficacy of learners in relation to the artificial intelligence learning strategy for learning applications. Data were gathered from a total of 121 respondents who were selected from five higher education colleges in the Sindh region of Pakistan. This study revealed that most learners expressed satisfaction with the utilization of artificial intelligence (AI) applications in various aspects. Specifically, they acknowledged that AI applications enhance learning capabilities and productivity. Moreover, they recognized the usefulness of AI applications in augmenting knowledge and facilitating the learning process by providing easily understandable content. What is your opinion on the potential of AI applications in these areas? Most learners expressed good motivation for the questions and expressed optimism about the usefulness of artificial intelligence applications. In conclusion, more engagement between learners and AI learning applications will provide positive outcomes in comprehending the material of the relevant topic. This paper proposes the implementation of training programs for learners specifically focused on AI learning applications.  © 2024 IEEE.",10.1109/ICETSIS61505.2024.10459626,"2024 ASU International Conference in Emerging Technologies for Sustainability and Intelligent Systems, ICETSIS 2024",Yes,No,"The abstract discusses 'knowledge acquisition' and 'augmenting knowledge' through AI applications, implying capture and retention of knowledge.",The abstract discusses the impact of Artificial Intelligence on higher education but does not explicitly discuss capturing or retaining knowledge from individuals or the organization environment.,Collective Tacit Knowledge,None identified,Yes,Yes,The abstract explicitly mentions 'Artificial Intelligence (AI) applications' as digital technologies used for learning and knowledge acquisition.,"Artificial Intelligence is the field of study focused on developing advanced systems that can effectively learn and teach, providing learners with the most relevant information based on their own learning requirements and preferences. AI applications have made significant contributions to the education industry, particularly in higher education, where they play a crucial role in facilitating learning.",Artificial Intelligence and Intelligent Computation,Artificial Intelligence and Intelligent Computation,Empirical Study,Empirical Study,True,False
b876d007-c8d7-4805-a7e1-81b09685703f,An Approach For Evaluating Topic Models For Knowledge Management,"Over time, organizations develop an informal history of what works and what does not. Developing a formal history of documented problems is known as a lesson learned. A lesson learned is the process of successfully learning from past mistakes by applying knowledge (gained from experiences) in the present and future. Lessons learned is a subset of knowledge management, which is the process of applying a systematic approach to the gathering, documenting, managing, and communicating of knowledge throughout an organization. A sustained lessons learned implementation process includes the capturing, structuring, management, and dissemination of knowledge. Organizations that implement a sustained knowledge management system or a lessons learned database allowing staff access to the previous lessons documented have an advantage in learning from previous mistakes and avoiding reinventing the wheel. This paper describes an approach using topic models to address the lack of an automatic knowledge management/lessons learned system/database option that removes the need for users to perform manual searching while providing highly relevant results. Topic models are machine learning algorithms created to detect the underlying semantic structures of corpora using Bayesian hierarchical modeling. This research describes the process of evaluating topic models in the information retrieval space to improve relevancy in lessons learned query searches within knowledge management/lessons learned systems/databases. Widely used topic models such as the Latent Semantic Indexing (LSI) and Latent Dirichlet Allocation (LDA) in addition to topic models applied to short text are investigated.  © 2024 IEEE.",10.1109/ICMIMT61937.2024.10585675,"2024 15th International Conference on Mechanical and Intelligent Manufacturing Technologies, ICMIMT 2024",Yes,Yes,"The abstract explicitly discusses 'lessons learned' as a subset of knowledge management, involving 'capturing, structuring, management, and dissemination of knowledge' and describes an approach using topic models to improve retrieval of documented lessons, which implies retaining knowledge from organizational experiences.",The paper describes an approach using topic models to address the lack of an automatic knowledge management/lessons learned system/database option that removes the need for users to perform manual searching while providing highly relevant results. This implies the capture and retention of knowledge from organizational environments.,Relational Tacit Knowledge,Relational Tacit Knowledge,Yes,Yes,"The abstract describes using topic models (machine learning algorithms) to automatically retrieve relevant lessons from a knowledge management system, which captures and retains documented knowledge.","The paper uses topic models, specifically Latent Semantic Indexing (LSI) and Latent Dirichlet Allocation (LDA), to improve relevancy in lessons learned query searches within knowledge management systems.",Artificial Intelligence and Intelligent Computation,Artificial Intelligence and Intelligent Computation,Conceptual Framework,Empirical Study,False,True
93f1871f-0096-4639-aa51-0eed8fe05681,Innovative Use Of Virtual Reality Simulation Technology For Pet Health Care Education: A Hybrid System For Cardiopulmonary Resuscitation Training,"Purpose: This study is a pilot study exploring the usefulness and ease of use of a prototype VR PetCPR system and discusses the possibility of using it to facilitate pet healthcare skills acquisition. The designed VR PetCPR training system aims to provide pet healthcare professionals with an inexpensive, accessible and reliable CPR training tool and refine their skills in a controlled and simulated environment. Design/methodology/approach: The study was conducted in a one-day workshop. The workshop consisted of the morning section (Section A) and the afternoon section (Section B). Section A was the knowledge acquisition stage. Section B is the VR PetCPR stage. Trainees were then given 30 min to experience the VR PetCPR set. When trainees were ready, they were required to complete two trials of dog CPR practice. After the practice, trainees completed the questionnaire and reported their attitudes toward VR PetCPR practice. Findings: Overall, trainees held positive attitudes toward the effectiveness and usefulness of the VR PetCPR. After practicing skills via VR CPR, over half of the trainees responded that the system is effective in helping them understand the essential knowledge (e.g. operation status, operation positions, etc.) of performing CPR skills on a 30-pound dog. A significantly positive attitude was reported on trainees’ perceptions toward the ease of use of practicing their chest compression skills with the PetCPR. The positive attitudes significantly outnumbered the negative attitudes on explicit instruction and guidance, accessibility, convenience in practice and straightforward interface. Originality/value: From data collected from 16 animal hospitals in the United States, Europe and Australia with 709 cases, 147 dogs (28%) and 58 cats (30%) temporarily attained ROSC during CPR, and 14 dogs (3%) and four cats (2%) survived to hospital discharge. Training veterinary CPR techniques and implementing RECOVER guidelines still have a long way to go. However, recent virtual reality simulations for CPR training were mainly designed for human patients CPR (Issleib et al., 2021; Liu et al., 2022; Almousa et al., 2019; Wong et al., 2018). The VR PetCPR remains a missing puzzle in the current VR training designs. © 2024, Emerald Publishing Limited.",10.1108/LHT-12-2023-0636,Library Hi Tech,Yes,No,The abstract discusses a VR PetCPR training system designed to help pet healthcare professionals acquire and refine CPR skills in a simulated environment. It explicitly mentions 'knowledge acquisition stage' and aims to facilitate 'pet healthcare skills acquisition'.,The abstract focuses on the development and evaluation of a VR PetCPR training system. It does not discuss capturing or retaining knowledge from individuals or organizations.,Somatic Tacit Knowledge,None identified,Yes,Yes,"The abstract explicitly states that a Virtual Reality (VR) simulation technology is used for training and skill acquisition: 'The designed VR PetCPR training system aims to provide pet healthcare professionals with an inexpensive, accessible and reliable CPR training tool and refine their skills in a controlled and simulated environment.'",The abstract describes the use of Virtual Reality (VR) technology for the CPR training system.,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,False
caeb3c00-7046-404c-9676-d0cf4dd42b82,Exploring The Effect Of A Collaborative Problem-Based Learning Simulation Within A Technology-Enhanced Learning Environment On Tutor Perceptions And Student Learning Outcomes,"Alternative learning experiences and environments are being increasingly investigated, in response partly to technological developments but also following the emergence of the COVID-19 pandemic. Educators have found that pedagogic strategies and learning environments profoundly influence behaviour of students, approach to learning, learning outcomes and overall level of satisfaction. There is nascent literature on how specific pedagogical approaches (in this case, collaborative problem-based learning) and environments (technology-enhanced learning environment: TELE) can positively impact student learning. In this article, the authors explore the value of a technology-enhanced problem-based simulation exercise for achieving learning objectives and engagement. This approach is novel in combining research on active learning, collaboration and simulation within a specific context. This was a mixed-method study, and staff and student participants were engaged, gathering data through several methods, including questionnaires and interviews. The data was analyzed through different methods, including thematic analysis. The results suggested that the pedagogic approach and learning environment explored in this study positively enhanced student understanding of subject content and learners’ ability to apply abstract theories and concepts. Moreover, evidence shows that these interventions increased learner motivation and knowledge retention. © by the author(s).",10.11114/jets.v12i1.6499,Journal of Education and Training Studies,Yes,No,"The abstract discusses a technology-enhanced problem-based simulation exercise aimed at improving student learning outcomes, knowledge retention, and understanding. It explicitly mentions 'knowledge retention' as an outcome.",The abstract focuses on the effect of a collaborative problem-based learning simulation within a technology-enhanced learning environment. It does not discuss capturing or retaining knowledge from individuals or organizations.,Collective Tacit Knowledge,None identified,Yes,Yes,The abstract explicitly mentions a 'technology-enhanced learning environment (TELE)' and a 'technology-enhanced problem-based simulation exercise' used to facilitate learning and knowledge retention.,The abstract describes the use of a technology-enhanced learning environment (TELE) for the problem-based simulation exercise.,Human–Computer Interaction and Immersive Technologies,Human–Computer Interaction and Immersive Technologies,Empirical Study,Empirical Study,True,False
