uuid,combined_text,C_kr_flag,C_kr_evidence,A_kr_flag,A_kr_evidence,B_kr_flag,B_kr_evidence
f0501169-8055-437d-ad1d-581f5dbe8c93,"Title：Bridging Knowledge Gaps: Advancing Cybersecurity Education Via Absorptive Capacity And Collaboration Abstract：This work, based on my dissertation (Esmaili, 2024), investigates the growing knowledge gap between vocational cybersecurity education and the cybersecurity industry, driven by rapid technological advancements and the increasing demand for skilled professionals. This gap challenges educators’ ability to deliver current and relevant training, limiting their capacity to prepare students for the dynamic and evolving needs of the cybersecurity field (Yusuf, 2024). Absorptive capacity (ACAP)—the ability to recognize, assimilate, and apply external knowledge—serves as the conceptual framework to address this challenge. By integrating perspectives on absorptive capacity, knowledge creation, and collaboration, this study examines mechanisms that enhance effective learning within partnerships between vocational education programs and the cybersecurity industry. This research employs an action research methodology, structured across four iterative cycles: i) establishing partnerships, ii) implementing collaborative learning environments, iii) engaging educators as active learners, and iv) developing an innovation lab for knowledge co-creation. Data were collected through semi-structured interviews with educators, students, and cybersecurity professionals, and analyzed using open and axial coding to identify key themes and mechanisms. The findings show that trust-building, participatory decision-making, informal communication, and cross-functional activities are essential for strengthening educators’ ability to integrate new knowledge. Educators’ active involvement as learners proved crucial in bridging the knowledge gap and aligning curricula with the practical demands of the cybersecurity industry. The innovation lab emerged as a platform for knowledge co-creation, fostering meaningful collaboration between students, educators, and professionals. This research contributes to the literature by addressing gaps in ACAP implementation and emphasizing collaborative approaches to industry-education alignment. Key recommendations include promoting continuous professional development for educators, implementing co-creative learning models, and aligning cybersecurity education with industry needs to ensure future-proof training programs. © 2025 Curran Associates Inc.. All rights reserved.",Yes,"The abstract discusses 'bridging the knowledge gap' between vocational cybersecurity education and industry, and uses 'absorptive capacity' to recognize, assimilate, and apply external knowledge, which implies knowledge retention and transfer.",No,None identified,No,"The abstract discusses bridging the knowledge gap between vocational cybersecurity education and the cybersecurity industry, focusing on enhancing effective learning within partnerships, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations."
517b1a09-1f09-421f-b27a-7cfcb5b17378,"Title：Applying Biometric Technologies For Personalized Learning In Education Management Systems Abstract：In recent years, biometric technologies have gained significant attention in the field of education, offering new possibilities for personalized learning experiences. This study explores the application of biometric technologies in education management systems to enhance adaptive learning and improve student engagement. The research proposes a model that utilizes biometric data, including facial recognition, eye-tracking, and physiological signals (heart rate, EEG), to assess students' cognitive states in real-time. By analyzing these biometric indicators, the system dynamically adjusts learning materials and teaching strategies to match individual learning needs. The proposed model is implemented using artificial intelligence algorithms to process biometric inputs and personalize the learning environment accordingly. A controlled experiment was conducted with university students to evaluate the system's effectiveness. The results indicate that biometric-driven personalized learning improves knowledge retention and student engagement compared to traditional learning approaches. Additionally, the system demonstrates the potential to identify learners' stress levels and attention spans, enabling more effective educational interventions. This study highlights the potential of biometric-based adaptive learning systems in modern education and suggests future directions for integrating biometric technology into large-scale learning platforms. The findings provide valuable insights for researchers and education policymakers aiming to enhance the efficiency of learning management systems through biometric data integration. © 2025 IEEE.",No,"The abstract focuses on using biometric technologies for personalized learning and adaptive education; it does not discuss capturing, retaining, or preserving knowledge from individuals or organizations.",No,None identified,Yes,"The research proposes a model that utilizes biometric data to assess students' cognitive states in real-time. By analyzing these biometric indicators, the system dynamically adjusts learning materials and teaching strategies to match individual learning needs."
55fd8ed4-37e8-4f0e-afd5-91e4a2a90b03,"Title：The Adoption Of Artificial Intelligence For Higher Education Sustainability Abstract：Business executives and scholars maintain that Artificial Intelligence (AI) is positioned alongside pivotal human inventions and advancements such as fire, electricity, and the incandescent light bulb. By harnessing AI technologies, academic institutions can augment pedagogical approaches, elevate the caliber of education, and furnish learners with novel avenues to cultivate their proficiencies and competencies. However, on the contrary, the implementation of AI in higher education has provoked deliberations regarding whether institutions ought to prohibit its utilization entirely or promote its integration to enhance educational outcomes. Nevertheless, despite the escalating acknowledgment of AI's importance in the educational sphere, there needs to be more thorough exploration concerning its adoption and comprehending its impacts. Data was collected from 300 respondents to fill this gap by building on the 'Unified Theory of Acceptance and Use of Technology' (UTAUT) model. We empirically contribute to the existing literature by clarifying the fundamental factors that affect the adoption of AI within higher education, in addition to scrutinizing the consequences of AI on knowledge acquisition. Moreover, we elucidate the moderating effects of workload and temporal limitations. The findings provide substantial insights relevant to the incorporation of AI for knowledge acquisition in higher education and are anticipated to provoke further scholarly discussion. © 2025, American Scientific Publishing Group (ASPG). All rights reserved.",No,"The abstract discusses the adoption of AI in higher education and its impact on knowledge acquisition, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"We empirically contribute to the existing literature by clarifying the fundamental factors that affect the adoption of AI within higher education, in addition to scrutinizing the consequences of AI on knowledge acquisition."
b9fe790a-e1ca-471c-b38f-e24d94ac9d91,"Title：Utilizing Systematic Digital Platforms And Instructional Design In Health Communication: A Data-Driven Approach In China'S Curriculum Abstract：This study explores the integration of systematic instructional design and digital platforms in health communication courses in China, with a focus on evaluating the effectiveness of these approaches in enhancing medical interns' knowledge and satisfaction. The research involved 17 experienced physicians and 30 medical interns, utilizing the Delphi Method for expert input and various data collection methods, including inperson surveys, telephone interviews, and email-based questionnaires. The study aimed to assess the impact of digital platforms and instructional design on knowledge acquisition and overall satisfaction. The findings suggest that the integration of systematic instructional design with digital platforms significantly improved medical interns' knowledge and engagement with the health communication curriculum. Additionally, expert consensus supported the effectiveness of this approach in addressing critical gaps in digital literacy and practical health communication skills. The study introduces the Chinese IDSDPS Health Communication Model, a dynamic, culturally relevant framework designed to bridge gaps in digital literacy, communication tactics, data analysis, and interdisciplinary learning. By incorporating locally relevant health content and ensuring alignment with China's public health needs, the model presents a scalable approach to improving health communication education. This research emphasizes the transformative potential of combining instructional design and digital technologies to enhance educational outcomes in health communication, offering valuable insights for addressing broader public health challenges both in China and globally. © 2025, Bright Publisher. All rights reserved.",No,"The abstract discusses enhancing knowledge and satisfaction through instructional design and digital platforms, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,The study aimed to assess the impact of digital platforms and instructional design on knowledge acquisition and overall satisfaction.
0aff404f-05c1-4794-b2d1-d258bc58a15f,"Title：Personalized Ai-Driven Online Education Technologies For Adaptive Learning And Cognitive Skill Enhancement Abstract：The integration of artificial intelligence (AI) in online education is transforming learning experiences through personalized adaptive technologies. This study evaluates AI-driven online education platforms designed to enhance cognitive skills and learning adaptability. By leveraging machine learning algorithms and natural language processing, these platforms tailor content delivery based on learner profiles, real-time performance, and engagement patterns. A mixed-methods approach was adopted, involving data collection from user interaction logs, AI-driven personalization through reinforcement learning, and an experimental study with 500 students. Participants were divided into AI-personalized and conventional online learning groups, with evaluations conducted using knowledge retention tests, engagement analytics, and cognitive skill assessments. The findings reveal that AI-personalized learning improved knowledge retention by 28% and engagement levels by 35%, compared to conventional e-learning. Cognitive skill enhancement, including problem-solving and critical thinking, increased by 24%, while learning adaptability improved by 40% due to AI's dynamic content adjustments. Furthermore, 82% of students preferred AI-based adaptive learning over static online courses, highlighting its effectiveness in personalized education. These results emphasize the potential of AI-driven learning platforms in fostering individualized educational experiences and enhancing student outcomes. Future research will focus on refining AI models for greater adaptability and assessing their impact across diverse educational settings. © 2025 IEEE.",No,"The abstract discusses AI-driven personalized learning and knowledge retention tests, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,This study evaluates AI-driven online education platforms designed to enhance cognitive skills and learning adaptability.
840775da-d62f-433a-8fac-f3646066520a,"Title：Revolutionizing Healthcare Education: Mobile Virtual Patients For Digital Problem-Based Learning Abstract：The move to a student-centered medical curriculum places greater emphasis on active learning and the development of clinical reasoning skills. Virtual Patients, defined as computer-based programs that simulate real-life clinical scenarios, have become increasingly popular as an enhancement to medical training. This study explores the usability and effectiveness of Mobile Virtual Patients (MVPs) in supporting healthcare professionals and medical students in developing skills related to symptom manage-ment, diagnosis, and treatment in the context of the H2020 SHAPES project for older adults. Fourteen participants, divided into two groups of seven each from the University of Nicosia and Aristotle University of Thessaloniki, respectively, participated in PBL sessions using MVPs. These cases encompassed various conditions, from neurodegenerative diseases to chronic conditions, focusing on participants active engagement and inquiry-based learning. The System Usability Scale (SUS) and the Electronic Virtual Patients (eViP) toolkit were applied, which brought usability, technology acceptance, and clinical reasoning into perspec-tive. Results showed high usability, with healthcare professionals giving an SUS of 86.2, compared to 77.5 for medical students. Both groups reported positive experiences, but medical students rated the learning effect and coaching higher than healthcare professionals. This suggests that MVPs are valuable instruments in enhancing clinical reasoning and knowledge acquisition. It further emphasizes the customization of MVPs for the various needs of a medical student and a healthcare professional to real-ize optimized educational outcomes. Future studies should address scalability, infrastructure needs, and inclusion in broader medical curricula to further advance the spread within healthcare education. © 2024. open-access.",No,"The abstract discusses enhancing clinical reasoning and knowledge acquisition through Mobile Virtual Patients, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"This study explores the usability and effectiveness of Mobile Virtual Patients (MVPs) in supporting healthcare professionals and medical students in developing skills related to symptom management, diagnosis, and treatment."
ea3a561e-7783-48ad-a1ee-53283fc0c90c,"Title：Breaking The Chains Of Vendor Lock-In : A Function-Based Modeling Solution For Multicloud Design With Archimate Abstract：The continuous evolution of information technologies has long driven business transformation, a trend reinforced by the paradigm shift introduced by cloud computing. In particular, the ability to combine services from multiple cloud providers offers organizations unprecedented scalability, flexibility, and resilience, becoming a catalyst for innovation. However, despite these advantages, organizations face significant challenges in designing cloud architectures that align with multicloud strategies, often resulting in vendor lock-in. In response, we propose a provider-agnostic, function-based solution to model cloud architectures within Enterprise Architecture using the ArchiMate language. Emphasizing modularity and neutrality, the solution abstracts 148 core functionalities from five leading public cloud providers, grouped into three fundamental IT domains: Networking, Compute, and Data. The applicability of the solution was demonstrated through five distinct scenarios, with qualitative and quantitative evaluations conducted on them. The results indicate that this solution effectively reduces vendor lock-in by supporting cross-provider compatibility. It also enhances architectural clarity, simplifies management, and fosters knowledge retention through reusable components, strengthening an organization's ability to manage multicloud and hybrid environments more efficiently.  © 2025 IEEE.",Yes,The abstract states that the solution 'fosters knowledge retention through reusable components'.,No,None identified,No,No explicit discussion about capturing or retaining knowledge from individuals or organizations.
a8a2058b-dba1-4ea2-a0b3-4a93764fd3ec,"Title：How Can The Adoption Of Industry 4.0 Technologies Drive Innovation In Manufacturing Companies? Evidence From China And Korea Abstract：Digital manufacturing can optimise the production process and prompt adaptation to dynamic market changes, thereby enhancing firm performance. This study confirmed that adopting Industry 4.0 technology can positively impact technological competitiveness and knowledge acquisition. Both technological competitiveness and knowledge acquisition play crucial roles in promoting product, process and organisational innovation, ultimately leading to improved firm performance. The results indicated that the adoption of Industry 4.0 technology indirectly influences innovations through enhanced technological competitiveness and knowledge acquisition. More importantly, the findings also provide empirical evidence that the type of country moderated the resulting outcomes of Industry 4.0 technology in the manufacturing industry. This study, therefore, contributes to a deeper understanding of the transformation driven by Industry 4.0 in manufacturing by exploring the resulting outcomes of Industry 4.0 technology in different countries. This insight can guide managers in formulating more effective strategies to bolster innovation and enhance firm performance. Copyright © 2025 Inderscience Enterprises Ltd.",Yes,"The abstract explicitly states that 'adopting Industry 4.0 technology can positively impact... knowledge acquisition' and that 'knowledge acquisition plays crucial roles in promoting product, process and organisational innovation'. This indicates a focus on acquiring (capturing) knowledge from the environment or processes.",No,None identified,No,The abstract discusses the impact of Industry 4.0 technology on innovation in manufacturing companies but does not explicitly mention capturing or retaining knowledge from individuals or organizations.
177260fc-1fcf-4a1d-a9b6-b61e9a69a97e,"Title：Construction And Application Of A Digital Twin Model For Multi-Objective Optimization Of Intelligent Tape Conveyor System Abstract：The performance inconsistency in belt cleaning post-discharge presents significant challenges in long-term usage of mine belt conveyors. Issues include material adhesion, dust dispersion, and material spills, posing a direct impact on transportation safety and the effective utilization of energy. Responding to this problem, we propose an effective and environmentally friendly intelligent conveyor system leveraging Digital Twin (DT) technology. In this conceptual model, an Online Sequential Extreme Learning Machine (OS-ELM) is applied within the virtual component to construct a near real-time model predicting sweeping force, using physical feedback data as input parameters. Within the physical counterpart, the sweep force in practice is computed by integrating mechanical models, intellectual and experiential knowledge from the engineering field, as well as operational data. Moreover, forecast values of sweep force at the current moment help formulate the dispatch plan for the cleaning mechanism in the next moment, thus ensuring precise control of the physical model. The Improved Whale Optimization Algorithm (IWOA) is employed to optimize parameters in this blueprint, facilitating real-time scheduling by rapidly converging to the global optimum. In evaluating system performance, we establish key performance indicators: the amount of spillage, wear of crucial components, total power used by the cleaning mechanism, and accuracy in predicting the sweeping force. We compare our system’s performance under various operational scenarios against an array of common optimization algorithms. Simultaneously, we use Sobol’s method and the Fast sensitivity analysis to verify our model's input reasonability. Results show that the DT-based intelligent conveyor system reduces coal spillage to less than 100 g/min, decreases blade wear rate by 8.99%, cuts actual power consumption by 8.61%, with Mean Absolute Percentage Error (MAPE) and Root Mean Square Error (RMSE) in sweep force prediction being 3.274 8% and 0.017 respectively. The innovative solution establishes dynamic informational mapping between the virtual and real worlds. This process helps gain precise real-time readings of sweeping forces in conveyor systems and enables the reasonable dispatch of multiple levels of sweeping mechanisms. Consequently, it significantly lightens maintenance workloads, mitigates environmental pollution, and greatly enhances the safety and stability of conveyor equipment. © 2024 China Coal Society. All rights reserved.",Yes,"The abstract mentions that the digital twin model uses 'intellectual and experiential knowledge from the engineering field' as input, indicating capture of knowledge from individuals. It also states the system 'establishes dynamic informational mapping between the virtual and real worlds', which implies knowledge retention and transfer.",No,None identified,No,The abstract discusses the construction and application of a digital twin model for optimizing an intelligent tape conveyor system but does not explicitly mention capturing or retaining knowledge from individuals or organizations.
90be7832-67f8-42bf-a2d1-0766c815d06c,"Title：Technology For Building A Maritime Knowledge Large Language Knowledge Model Based On Efficient Parameter Fine-Tuning Abstract：In response to the complex and irregular knowledge acquisition requirements of an intelligent navigation assistance decision-making system during ship operations across various scenarios, this study investigates the construction of a maritime knowledge large language model (LLM) based on efficient parameter fine-tuning. The research aims to overcome challenges in building maritime knowledge fine-tuning datasets and constructing LLMs using efficient parameter adjustment techniques. By integrating current scenario information with maritime expertise, the system provides professional support for intelligent navigation assistance decision-making across different waterways, navigation scenarios, and operational tasks in coastal and inland river environments.This study developed a custom dataset of typical maritime knowledge for fine-tuning purposes. Leveraging pre-trained models such as Qwen and Deepseek, along with LoRA (Low-Rank Adaptation) fine-tuning technology, multiple maritime knowledge LLMs were constructed. A comprehensive evaluation framework combining both subjective and objective metrics was established to assess the performance of these models. Evaluation criteria included ROUGE scores, BLEU scores, and response times for knowledge-based question answering.The results demonstrated that the maritime knowledge LLMs are capable of providing accurate answers to users' inquiries across various scenarios, thereby effectively supporting navigation assistance decision-making processes.  © 2025 IEEE.",Yes,The abstract explicitly discusses 'knowledge acquisition requirements' and 'building a maritime knowledge large language model' to provide 'professional support for intelligent navigation assistance decision-making'. This involves capturing and retaining maritime expertise (knowledge) from domain experts.,No,None identified,No,The abstract discusses the construction of a maritime knowledge large language model but does not explicitly mention capturing or retaining knowledge from individuals or organizations.
31935dc4-eb84-4cf1-9a14-ba87497a4677,"Title：Exploring Ai Frontiers: Insights From Austria'S Industrial Sector On Enhancing Control Functions Abstract：Industrial companies have their own controlling departments that provide information for corporate management. These activities can also be supported by artificial intelligence in the future. In an in-depth interview study of eleven controllers from internationally operating large industrial companies in Austria, the current status of the use of artificial intelligence technologies in the controlling environment is surveyed and the barriers to implementation are analyzed. Furthermore, it is investigated how controllers prepare themselves in this new area, which information channels are used and which information is processed in which form in order to use artificial intelligence in controlling. The results show that the implementation barriers are located at different levels, namely employee, organizational and resource levels. Furthermore, we found that personal, web-based and institutional channels are used to acquire knowledge, with exchange with other companies being the most popular. For the preparation and distribution of content, application examples are preferred, which are made available via video tutorials.  © 2025 The Author(s).",No,"The abstract discusses the use of AI in controlling departments and knowledge acquisition via various channels, but does not explicitly address capturing or retaining knowledge from individuals or organizations.",Yes,"In an in-depth interview study of eleven controllers from internationally operating large industrial companies in Austria, the current status of the use of artificial intelligence technologies in the controlling environment is surveyed and the barriers to implementation are analyzed. Furthermore, it is investigated how controllers prepare themselves in this new area, which information channels are used and which information is processed in which form in order to use artificial intelligence in controlling.",No,"The abstract surveys the use of artificial intelligence technologies in the controlling environment and analyzes barriers to implementation, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations."
586a66c0-321c-4212-997b-3e50d625b905,"Title：Managing R&D Projects: Fostering Strategic Partnerships For Innovation And Excellence Abstract：In an era driven by relentless innovation and competitive pressures, the effective management of research and development (R&D) projects through strategic collaboration emerges as a critical driver of success. This study delves into the intricacies of managing R&D initiatives as synergistic collaborations between organizations, underscoring the transformative potential of strategic partnerships in fostering technological advancements, enhancing operational efficiency, and achieving aligned objectives. It establishes robust frameworks and methodologies aimed at harmonizing efforts, driving innovation, and enabling shared success across multi-company R&D ventures. The study presents a structured approach to R&D project management that emphasizes strategic planning, clear goal alignment, and efficient resource utilization. The collaboration-centric model incorporates joint engineering workshops to facilitate knowledge sharing, shared engineering insights to align multidisciplinary expertise, and robust intellectual property (IP) management practices to safeguard innovations. Advanced communication tools ensure seamless coordination across organizations, while key performance indicators (KPIs), including innovation rate, return on investment (ROI), time-to-market, and cost efficiency that serve as metrics for evaluating partnership effectiveness. The methodology fosters a culture of innovation by establishing well-defined roles and responsibilities and integrating cutting-edge digital tools to streamline operations and accountability. The collaborative approach demonstrated significant improvements in R&D project outcomes, with reduced project timelines and enhanced resource utilization. Strategic partnerships facilitated the pooling of expertise, cutting-edge technologies, and industry insights, enabling the development of innovative solutions that addressed critical industry challenges. Enhanced the trust between partners, resulting in a seamless exchange of knowledge, fostering a more agile and adaptive decision-making process. A standout success was achieved in the development and deployment of next-generation casing exit technology, which demonstrated exceptional operational efficiency and reliability. This innovation exemplified the transformative potential of strategic collaboration in delivering field-ready solutions. This technology has demonstrated exceptional operational efficiency and reliability, confirming the value of strategic partnerships in driving innovation. The project showcased the ability to integrate multidisciplinary expertise and align strategic goals, achieving significant advancements in operational innovation and excellence. Furthermore, the collaborative framework has paved the way for continuous improvement, enabling the rapid iteration of technologies and fostering a culture of shared growth and innovation. These results underscore the potential of strategic partnerships as a cornerstone for achieving technical breakthroughs and sustaining competitive advantage in complex industry landscapes. This study emphasizes how managing R&D projects as collaborative ventures not only accelerates innovation but also enhances organizational adaptability and resilience. The strategic alignment between companies catalyzes achieving common goals while fostering a culture of mutual growth and learning. The findings provide a blueprint for industry leaders to leverage partnerships effectively in driving next-generation technological advancements. Copyright 2025, Society of Petroleum Engineers.",Yes,"The abstract discusses 'knowledge sharing' and 'seamless exchange of knowledge' between partner organizations in R&D projects, indicating retention and transfer of knowledge.",No,None identified,No,"The abstract discusses managing R&D projects through strategic collaboration, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations."
a1be813c-64b9-4e0c-9b92-f9051a2eafeb,"Title：Actionable Tacit Knowledge In Second-Wave Ubiquitous Music Frameworks Abstract：Strategies for knowledge-sharing have been among the key challenges faced by research in ubiquitous music (ubimus). Post-2020 musical activities feature a disruption of both the standard venues and the specialized profile of the stakeholders engaged in musical endeavors. This new context opens opportunities for an overhaul of the design and deployment of support infrastructure. Given the heterogeneous characteristics of ubiquitous music ecologies, a complex emergent issue is the management and circulation of knowledge. On the one hand, ubimus ecologies encompass state-of-the-art technologies featuring adaptive and distributed forms of knowledge production and sharing. On the other hand, they provide support for legacy forms of music-making that rely on established specialized knowledge. Hence, the frameworks that recycle acoustic-instrumental notions such as the score, the orchestra or the hierarchical social structures embedded in centralized musical infrastructure are challenged by the emergent heterogeneous, distributed and esthetically pliable approaches to thinking, designing and deploying musical resources that characterize ubimus research. In this paper we discuss two examples of design deployments based on second-wave ubimus frameworks as an effort to increase our understanding of the role of actionable tacit knowledge in creative activities. © The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature 2025.",Yes,"The abstract explicitly discusses 'knowledge-sharing' as a key challenge and 'the management and circulation of knowledge' in ubiquitous music frameworks, indicating knowledge retention and transfer.",Yes,Strategies for knowledge-sharing have been among the key challenges faced by research in ubiquitous music (ubimus).,Yes,"The paper discusses the management and circulation of knowledge in ubiquitous music ecologies, which encompass state-of-the-art technologies featuring adaptive and distributed forms of knowledge production and sharing."
b2533b6b-5639-466f-9565-5e91a042ff3f,"Title：Gifts: Integrating Generative Ai Into First-Year Engineering Education: From Knowledge Acquisition And Arduino Projects To Defining Accessibility Problems And Solutions Abstract：The objective of this Great Ideas for Teaching Students (GIFTS) paper is to present two approaches to employing Generative AI (GenAI) in the engineering design process with first-year engineering students at [REDACTED] school. These activities aim to build understanding of and analytical approaches to using GenAI tools such as Copilot and ChatGPT. This is motivated by the drive to leverage this evolving technology in ways that help students. As this technology evolves, it is increasingly apparent that we need to develop and share more promising practices for faculty and students to navigate various applications and limitations of Gen AI tools. This GIFTS paper will delve into using GenAI as a tool both for acquiring new knowledge and for ideation in two unique settings while scaffolding opportunities for students to grow in their proficiency for using these tools. In each activity, students integrate technical skills with social and ethical thinking as they explore and evaluate how GenAI can enhance or hinder their engineering design process. In order to make this a meaningful and applicable discussion, these topics are woven into two team-based design challenges. The first activity introduces GenAI as a tool for acquiring knowledge in the research phase of the engineering design process. In this challenge, student teams apply their knowledge and creativity to engineer a parade float that meets certain design requirements and constraints. One of these requirements includes students being able to CAD and 3D print novel parts to enhance the creativity of the float. Additionally, students learn to use the Arduino platform as a basis for their design. During this challenge, students begin by researching basic Arduino components and independently creating simple code, which helps them gain a foundational understanding of programming and electronics. They are not allowed to use a GenAI tool during this part, and they must be able to produce a code to make the part work. Following this, students are introduced to the powerful capabilities of GenAI tools, such as Copilot, to quickly produce code and explanations for Arduino applications. Additionally, students learn the value of developing “good” prompts to produce the most helpful answers. The embedded discussion and reflection questions prompt students to analyze the benefits and drawbacks of using GenAI tools in this challenge in this part of the engineering design process. During the second activity, students deepen their understanding of how to utilize and evaluate GenAI responses during the problem definition and ideation phases of the engineering design process. Initially, students develop their own problem statements aimed at describing an accessibility issue on campus without the aid of any GenAI tools. After instruction on how to create a sound problem definition and drafting their own statements, students use GenAI to generate alternative statements for comparison. Students critically evaluate the accuracy, logic and efficacy of GenAI-generated statements. They then use GenAI tools for solution ideation to their posed problem by prompting a GenAI tool to write a 5-paragraph solution that meets specific criteria. Students analyze the responses with a rubric designed to promote analytical thinking skills and evaluate the response using various metrics aimed at identifying legitimacy and coherency of arguments. In addition, students further reflect on the various roles GenAI may play in the engineering design process. Here, the focus shifts to problem definition and solution ideation instead of acquiring knowledge. Through this challenge, students build on their understanding of the complexities of employing GenAI tools in the engineering design process as they recognize various applications yield various ethical considerations. This GIFTS paper will provide further details of practical implementations of these two activities, including a description of the classroom setting, a suggested timeline, how each activity is introduced to the students, and the guiding questions students explore. We will also discuss the merits of the assessment methods used at REDACTED university during this first year course. This approach aims to equip students with the skills to use GenAI thoughtfully and effectively within the engineering design framework, laying the foundation for responsible and informed use of AI in their future careers. © 2025, American Society for Engineering Education. All rights reserved.",No,"The abstract discusses using GenAI for knowledge acquisition and ideation in engineering education, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"The paper presents two approaches to employing Generative AI (GenAI) in the engineering design process with first-year engineering students, aiming to build understanding of and analytical approaches to using GenAI tools such as Copilot and ChatGPT."
fcc2a89b-5170-4362-939b-76191552ece9,"Title：Theoretical Model, Model Innovation, And Important Implications Of Deepseek Empowering Library Knowledge Services Abstract：[Purpose/Significance] The library is currently in a critical period of development for the ""15th Five-Year Plan"", and the intelligent strategy is one of the key areas of the library's ""15th Five-Year Plan"". The large-scale modeling technologies represented by DeepSeek, ZhipuAI, ChatGPT, etc. are reshaping the boundaries and forms of knowledge services through the deep integration of new-generation artificial intelligence technologies and knowledge service systems, providing important theoretical and technical support for the development of library intelligence strategies during the 15th Five-Year Plan period. Therefore, exploring how DeepSeek enhances library knowledge services has become one of the most cutting-edge issues worth paying attention to in the library and information science (LIS) field. [Method/Process] On the basis of a brief review of the current state of research on the integration of DeepSeek and library knowledge service theory, this article designs and proposes a theoretical model for DeepSeek to enhance library knowledge services. It explores the innovative model of DeepSeek that empowers library knowledge services from five aspects: knowledge discovery, knowledge acquisition, knowledge analysis, knowledge recombination, and knowledge utilization and thoroughly analyzes the four core dimensions of technology empowerment, business empowerment, user empowerment, and ecological empowerment. It also elaborates on the security issues of large models caused by the open source strategy, the intellectual property risks caused by technological innovation, the knowledge illusion problems caused by data traps and defects, and the information cocoon problems caused by technological applications. This study aims to provide some reference and inspiration for the research of related issues. [Results/Conclusions] The library is currently in a critical period of development for the ""15th Five-Year Plan"". DeepSeek's inherent technological advantages such as low cost, high performance, and open source ecosystem not only enable the library knowledge service system in multiple dimensions, reshape the boundaries and forms of knowledge services, comprehensively enhance users' knowledge service experience, but also provide stronger impetus for library construction, management, and service in the ""15th Five-Year Plan"" period. The theoretical model of DeepSeek empowerment of library knowledge services mainly includes four core dimensions: technology empowerment, business empowerment, user empowerment, and ecological empowerment. It has an impact on library service innovation in five aspects: knowledge discovery, knowledge acquisition, knowledge analysis, knowledge recombination, and knowledge utilization. At the same time, it can bring many problems, such as model security, intellectual property risks, knowledge illusions, and information cocoons. From the existing public information, DeepSeek can provide important technical support and core driving force for library knowledge service innovation in the era of artificial intelligence from four aspects: technical algorithms, training cost, open source ecology, and local lightweight deployment. Since the gradual formation of the DeepSeek open source ecosystem, more and more enterprises, communities, research institutions, teams, and developers have actively participated in and built the industry ecosystem, showing a strong magnetic field effect. Libraries should adhere to the principle of ""join if you can't win"", actively integrate into the DeepSeek open source ecosystem, and build an ecosystem of knowledge service ecosystems with library industry characteristics and disciplinary features. © 2025 Agricultural Information Institute, Chinese Academy of Agricultural Sciences. All rights reserved.",No,"The abstract discusses how DeepSeek empowers library knowledge services through knowledge discovery, acquisition, analysis, recombination, and utilization, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"The article designs and proposes a theoretical model for DeepSeek to enhance library knowledge services. It explores the innovative model of DeepSeek that empowers library knowledge services from five aspects: knowledge discovery, knowledge acquisition, knowledge analysis, knowledge recombination, and knowledge utilization and thoroughly analyzes the four core dimensions of technology empowerment, business empowerment, user empowerment, and ecological empowerment."
