uuid,combined_text,C_kr_flag,C_kr_evidence,A_kr_flag,A_kr_evidence,B_kr_flag,B_kr_evidence
6c6d8ede-18de-4c28-939e-b31c3b151b5d,"Title：A Meta-Analysis And Systematic Review Of The Effect Of Chatbot Technology Use In Sustainable Education Abstract：The development of artificial intelligence in recent years has promoted the use of chatbot technology in sustainable education. Many studies examined the effect of chatbots on learning outcomes. However, scant studies summarized the effectiveness of chatbots in education. The aim of the study is to investigate the effect of chatbot-assisted learning on various components and how different moderator variables influenced the effectiveness. This study, through a meta-analysis, reviewed 32 empirical studies with 2201 participants published between 2010 and 2022. The results showed that chatbot technology exerted a medium-to-high effect on overall learning outcomes regardless of moderator variables, i.e., intervention duration, chatbot roles, and learning content. In terms of learning components, chatbots could significantly improve explicit reasoning, learning achievement, knowledge retention, and learning interest despite negative findings in critical thinking, learning engagement, and motivation. Future research could expand chatbot research by including different learning components.",No,"The abstract discusses chatbot technology for learning outcomes and knowledge retention as an outcome, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,The aim of the study is to investigate the effect of chatbot-assisted learning on various components and how different moderator variables influenced the effectiveness.
a89a74fa-6c75-4d3f-a503-88fbe6ccd3c2,"Title：Illustrating The Myths With Explanations And Linking The Excuses With Dynamicity: A Visualized Discourse For Climate Actions Abstract：Information Systems (IS) research has advanced the ecological discourse on technologies. This study investigated the effects of visualization on promoting sustainability knowledge and pro-environmental behaviors. Drawing on the visualization literature, we illustrated how key visualization features, explanation illustration and dynamic linking affected individuals' understanding of the impact of their behaviors on the environment, encouraging pro-environmental behaviors. Additionally, we leveraged pedagogy literature to understand the effects of visualization on learning outcomes, and pro-environmental practices can be explained through individuals' psychological responses in their course of interpreting the visualization. Collectively, this study presents our endeavor to understand the roles of visualization in ecological discourse by integrating the visualization literature and sustainability research. A laboratory experiment involving driving simulations and eye tracking was conducted to operationalize the study. By unboxing individuals' psychological processes in interpreting visualization, we offer a fresh perspective to understand the promises and challenges of using visualization for knowledge acquisition.",No,"The abstract discusses using visualization to promote sustainability knowledge and pro-environmental behaviors, focusing on knowledge acquisition and learning outcomes, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"This study investigated the effects of visualization on promoting sustainability knowledge and pro-environmental behaviors. Additionally, we leveraged pedagogy literature to understand the effects of visualization on learning outcomes, and pro-environmental practices can be explained through individuals' psychological responses in their course of interpreting the visualization."
67949eb2-c9a5-447f-8734-915de0062d48,"Title：Inclusive Library Services Through Virtual Reality: Enhancing Access And Reducing Anxiety For Hearing And Physically Impaired Students Abstract：As accessibility and inclusivity become essential principles in academic libraries, providing orientation services for students with disabilities is increasingly important. This study investigates the use of Virtual Reality (VR) to support library orientation for hearing- and physically-impaired students at Chiang Mai University. The study involved 20 impaired undergraduate students who participated in a VR-based library orientation system designed to enhance their knowledge of library services and reduce library-related anxiety. Data were collected using pre- and post-intervention assessments, including knowledge acquisition tests and library anxiety questionnaires. The major findings indicate that the VR-based library orientation significantly improved participants' understanding of library services, with enhanced comfort and confidence in navigating resources. However, challenges in user interaction remain, particularly in communication with library staff and locomotion controls for specific impairments. This study highlights the potential of VR technology to promote inclusivity and engagement in academic libraries while identifying areas for further development to support diverse user needs.",No,"The abstract discusses using VR for library orientation to improve knowledge of library services and reduce anxiety, focusing on knowledge acquisition, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"This study investigates the use of Virtual Reality (VR) to support library orientation for hearing- and physically-impaired students at Chiang Mai University, enhancing their knowledge of library services and reducing library-related anxiety."
befe0ccc-e0f4-461b-9fe3-d783add7bc80,"Title：Enhancing Environmental Literacy Through Digital Game-Based Learning: A Technology-Integrated Attitude Change Approach Abstract：Technology-enhanced learning environments are increasingly designed to promote not only knowledge acquisition but also affective and behavioral changes. This study explored how digital game-based learning (DGBL), combined with the Stage Model of Self-Regulated Behavioral Change (SSBC), can support such transformation. Focusing on environmental literacy as a target domain, fifty sixth-grade students were assigned to either a DGBL group or a web-based learning group in a quasi-experimental design. Quantitative data were collected using literacy scales measuring knowledge, sensitivity, and attitude, while qualitative insights were gathered via interviews. Our results showed that while both groups improved in terms of environmental knowledge, the DGBL group demonstrated significantly greater gains in attitudes. The interview findings revealed that the interactive storytelling and role-playing in the game promoted emotional engagement and self-reflection, aligning with the SSBC's predecision stage. These results highlight the potential of theory-driven digital games to foster deeper cognitive-affective learning and pro-environmental behaviors among young learners.",No,"The abstract discusses digital game-based learning for promoting environmental literacy, focusing on knowledge acquisition and attitude change, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"This study explored how digital game-based learning (DGBL), combined with the Stage Model of Self-Regulated Behavioral Change (SSBC), can support knowledge acquisition and affective and behavioral changes."
c5592848-7b1e-4e45-a9be-43957d98f179,"Title：Educational Platform For Inclusive Learning With Deep Camera Integration And Serious Games Abstract：This research presents the development and implementation of an inclusive learning platform that uses serious games and interactive projection technology to facilitate educational access for people with disabilities, the elderly, and other vulnerable groups. The platform transforms any flat surface into an interactive space by integrating a projector and a depth camera to detect and respond to user interactions in real-time. This technology aims to promote a more inclusive and adaptive educational environment that adjusts to each user's needs and abilities. The serious games developed for this platform focus on improving motor, cognitive, and social skills, and educators can customize them to cover various subjects and difficulty levels. This approach aims to increase user engagement and motivation and facilitate more effective knowledge acquisition. This study contributes to educational technology by demonstrating how the combination of serious games and interactive technology can be a powerful tool for inclusion and adaptive education.",No,"The abstract discusses an inclusive learning platform using serious games and interactive projection for knowledge acquisition, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,None identified,Yes,"This research presents the development and implementation of an inclusive learning platform that uses serious games and interactive projection technology to facilitate educational access for people with disabilities, the elderly, and other vulnerable groups, aiming to promote more effective knowledge acquisition."
1af767c9-febb-46b3-be9a-446df3296a6c,"Title：Driving Innovation Through Knowledge: Integrating Technology-Enhanced Learning Spaces (Tels) For Successful Acceleration Programs Abstract：This paper proposes the Technology-Enhanced Learning Spaces (TELS) as physical and virtual structures that support and enhance acceleration programs, particularly by fostering continuous learning, collaborative dynamics, knowledge acquisition, and developing organizational capabilities and soft skills. Specifically, the analysis focuses on how the TELS can help the accelerators to manage knowledge flows more effectively and contribute to the growth and innovation of startups. A series of case studies is presented to show the applicability of the TELS' activities to current acceleration programming. Five different TELS were identified and thoroughly investigated. A comparative analysis was, then, conducted to extract actionable managerial insights. The study identifies the characteristics and the activities of TELS that may enhance acceleration programs. The findings also emphasize the importance of managing both inside-out and outside-in knowledge flows under open innovation principles. The research contributes to the existing literature by providing a comprehensive framework and effective empirical evidences for better designing and managing successful acceleration programs.",Yes,"The abstract explicitly discusses managing knowledge flows and fostering knowledge acquisition within acceleration programs, which implies capturing and retaining knowledge from individuals and organizations.",No,None identified,Yes,the analysis focuses on how the TELS can help the accelerators to manage knowledge flows more effectively and contribute to the growth and innovation of startups.
d9bc2c07-da83-465a-ba74-2391e32be2d0,"Title：Transformative Metaverse Pedagogy For Intangible Heritage: A Gamified Platform For Learning Lanna Dance In Immersive Cultural Education Abstract：This study explores the design of Metaverse technologies for preserving and teaching Lanna Dance, a traditional cultural heritage of Northern Thailand. It addresses the challenges of sustaining intangible cultural heritage by developing an immersive learning system that integrates motion capture, generative AI, and gamified virtual environments. Grounded in Situated Learning Theory and adaptive learning, the platform features four interactive zones, the Motion Showcase, Knowledge Exhibition, Video and AI Interaction, and Interactive Game Zone, offering learners multifaceted, context-rich experiences. Using a quasi-experimental design with 36 participants, the study evaluates learning outcomes, motivation, and user satisfaction. Results show significant improvements in knowledge acquisition and intrinsic motivation, along with high usability scores, indicating the effectiveness of immersive digital environments in enhancing cultural appreciation and skill development. The findings offer practical insights into Metaverse design for immersive cultural education, supporting educators, cultural institutions, and policymakers in developing scalable and engaging solutions for preserving intangible heritage through emerging technologies.",Yes,"The abstract explicitly discusses preserving and teaching Lanna Dance, a traditional cultural heritage, through an immersive learning system, which involves capturing and retaining knowledge from individuals and cultural organizations.",No,None identified,No,"The study explores the design of Metaverse technologies for preserving and teaching Lanna Dance, not on capturing or retaining knowledge."
30e5270c-00af-41c1-9fb2-18c9025826dd,"Title：Simulation-Based Fabo First-Aid Education: A Scoping Review Abstract：While simulation-based FABO (foreign body airway obstruction) emergency training has been common practice for medical professional, few studies have investigated the needs of the public first responders. To understand design trends, gaps and opportunities for simulation-based first aid training in this context, researchers conducted a scoping review across four databases and this process yielded 19 eligible papers that shared the design and application of simulation-based education in the FABO setting. Through this analysis, we understand the state-of-art in simulation content themes, design considerations and technologies discussed in these papers, identifying key research opportunities and challenges for the future. Dominant design strategies include (1) skill acquisition and decision making, (2) interactive procedure guidance, and (3) evaluation of the learning outcome. Key underlying design considerations are immersion and presence, as well as preparation emotion for the real-world scenes. Notably, knowledge retention, cognitive load, holistic scenarios, multi-sensory interaction are ought to be stressed for future layperson centred FABO simulation.",Yes,The abstract discusses 'knowledge retention' as a key consideration for future simulation-based first aid training.,Yes,"To understand design trends, gaps and opportunities for simulation-based first aid training in this context, researchers conducted a scoping review across four databases and this process yielded 19 eligible papers that shared the design and application of simulation-based education in the FABO setting. Key underlying design considerations are immersion and presence, as well as preparation emotion for the real-world scenes. Notably, knowledge retention, cognitive load, holistic scenarios, multi-sensory interaction are ought to be stressed for future layperson centred FABO simulation.",Yes,"Through this analysis, we understand the state-of-art in simulation content themes, design considerations and technologies discussed in these papers, identifying key research opportunities and challenges for the future."
88efd65e-d492-4229-ae93-ed9db45518e5,"Title：Ignoring And Collective Passivity In Relation To Information Systems: How Actors Avoided Engagement With Data About Wait Times In Swedish Healthcare Abstract：Although digital technology (DT) is often introduced with the aim of enhancing organizational knowledge transfer and learning, these aims often fail to materialize. The information systems (IS) literature attributes such unexpected outcomes to inappropriate technology design and implementation, as well as to overuse, misuse, and non-use of technology. However, we know little about how actors misuse or fail to use technology and data, thereby failing to acquire and act upon the knowledge necessary to achieve organizational learning. Leveraging the literature on strategic ignorance, we explore how actors expected to use technology for learning purposes justify their non-engagement with it. Studying an implementation of a DT with the purpose of facilitating organizational learning on basis of provided data in health care, we identify seven ignoring justifications through which the target users of the DT avoided key knowledge acquisition and knowledge-based action activities. These sensemaking behaviors accumulated to a state of collective passivity in relation to the DT. Our conceptualization contributes to and connects theories of organizational learning in the IS literature and strategic ignoring.",Yes,"The abstract explicitly discusses how actors 'avoided key knowledge acquisition and knowledge-based action activities' in relation to a digital technology, and explores 'how actors expected to use technology for learning purposes justify their non-engagement with it', which relates to the failure to capture or retain knowledge for organizational learning.",No,None identified,,
38a6e57d-3b75-4608-a10b-a6f0803beaf1,"Title：Chatgpt In Education: Risks To Fairness Of Access Abstract：In the rapidly changing ChatGPT world, human skills training is the need of the hour. With a large amount of data, ChatGPT is training itself day by day to understand human prompts and to provide appropriate results. A lot of prompt engineering courses educate learners in structuring the prompts based on how the ChatGPT engine processes any prompt and response. However, these courses do not target specific cognitive skills required by users (learners) to unfold, understand, and express what they really need and want to know from ChatGPT. In this paper, we look at ChatGPT as a tool to support knowledge acquisition and we discuss the questioning skill as an essential cognitive skill required to interact with and make optimal use of ChatGPT capabilities. We argue that risk to the fairness of access does not just stem from the monetary availability of such technologies, but it can also arise from the unpreparedness of the target users. The AI and ethics of AI literacy communities should also focus on training individuals on the cognitive skills needed to become optimal users of such technologies.",No,"The abstract discusses ChatGPT as a tool to support knowledge acquisition and the need for cognitive skills, but does not discuss capturing or retaining knowledge from individuals or organizations.",Yes,knowledge acquisition; questioning skill as an essential cognitive skill required to interact with and make optimal use of ChatGPT capabilities,No,The paper discusses ChatGPT as a tool to support knowledge acquisition and the importance of questioning skills but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.
de914df8-b2ff-4352-85c0-5bff688d41eb,"Title：Can Generative Ai Replace Search Engines For Learning? Understanding Student Preferences, Use And Perceived Proficiency In Using Ai Abstract：This study investigates university students' technology use and understanding in the post-generative AI (GenAI) era. A mixed-methods approach, employing a survey of 68 students at a business-focused university in the United States, explored current learning tool usage patterns, specific GenAI applications, self-perceived AI expertise, and knowledge acquisition methods. Findings reveal that while GenAI tools, especially ChatGPT, are frequently used, they have not supplanted traditional online resources like search engines. They are being used for learning and even entertainment, demonstrating a multifaceted integration of AI into university life. Notably, some emerging uses of GenAI extend into sensitive areas such as health-related inquiries, raising questions about appropriate boundaries and responsible use. Furthermore, we find discrepancies between students' self-assessed AI expertise and their articulated understanding of it, suggesting potential overconfidence and highlighting the need for robust digital literacy programs. The limited awareness of GenAI tools beyond ChatGPT also underscores a potential gap in students' technological toolkit while demonstrating that students mostly use GenAI tools to create and understand education-related material.",No,"The abstract investigates student use of GenAI tools and knowledge acquisition methods, but does not discuss capturing or retaining knowledge from individuals or organizations.",Yes,"knowledge acquisition methods; GenAI tools, especially ChatGPT, are frequently used for learning and even entertainment",No,The study investigates university students' technology use and understanding in the post-generative AI era but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.
02545cfc-356f-4c10-bc11-d46b37a2242b,"Title：Software Defined Radio, A Perspective From Education Abstract：The evolution of communication systems has brought about a paradigm shift, particularly in radiocommunications, where software has increasingly taken precedence over hardware. This transition has not only reduced implementation costs but has also significantly enhanced the flexibility of equipment architecture. A prime example of this trend is the emergence and consolidation of software-defined radio (SDR) technology in recent decades. This study provides a comprehensive contextualization of SDR technology, offering insights into its current state in terms of development tools and market equipment. Additionally, two learning scenarios are presented that employ different teaching methodologies. In one of these scenarios, communication theory is exclusively approached from a theoretical perspective. In the second scenario, knowledge acquisition is encouraged through the implementation of low-cost laboratories that incorporate SDR technology. The study indicates that implementing SDR technology boosts student motivation and learning, with 73.13% believing it enhances engineering education and 96% showing increased motivation. Those using SDR in practical laboratories perform better on knowledge tests, but statistical analysis shows that the difference is not statistically significant.",No,"The abstract discusses SDR technology in education and knowledge acquisition through laboratories, but does not discuss capturing or retaining knowledge from individuals or organizations.",Yes,knowledge acquisition is encouraged through the implementation of low-cost laboratories that incorporate SDR technology,No,The study provides insights into SDR technology and its impact on education but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.
92e572de-4eea-4a65-a960-3bc947351723,"Title：Clinical Simulation In The Teaching Of Pharmacology Applied To Nursing: A Scoping Review Abstract：This study addresses the integration of clinical simulation in teaching the discipline of Applied Pharmacology in Nursing, aiming to enhance both theoretical and practical understanding for students. A scoping review was conducted using the methodology proposed by the Joanna Briggs Institute in 2020, known for systematically investigating available literature findings. The research, registered in the Open Science Framework under the identifier OSF.IO/KAZWY, adheres to the guidelines set by the Preferred Reporting Items for Systematic Reviews and Meta-Analyses for Scoping Reviews. Results indicate the effectiveness of clinical simulation in improving performance, knowledge, practical skills, confidence, and motivation among nursing students. Key teaching methods include the use of standardized patients, realistic clinical scenarios, and educational technologies, focusing on student autonomy and skill development. Innovative techniques such as virtual escape rooms, simulated patients, and the use of QR codes for digital resources have proven effective in enhancing knowledge retention and self-confidence. The review underscores the importance of student-centered educational practices that promote autonomy, critical reflection, and problem-solving skills, establishing clinical simulation as a valuable pedagogical tool in nursing education.",No,"The abstract discusses clinical simulation for teaching pharmacology and improving knowledge retention, but does not discuss capturing or retaining knowledge from individuals or organizations.",Yes,"clinical simulation in teaching the discipline of Applied Pharmacology in Nursing, aiming to enhance both theoretical and practical understanding for students",No,The study addresses the integration of clinical simulation in teaching pharmacology applied to nursing but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.
03dca3b5-cdd3-4ee8-8ab1-ccd34527c221,"Title：Bridging Augmented Reality And Ai For Secure And Personalized Educational Experiences Abstract：The integration of Augmented Reality (AR) and Artificial Intelligence (AI) in education has emerged as a transformative approach to enhancing student engagement and personalized learning experiences. AI has accelerated the growth of AR dramatically. This paper explores the synergistic potential of AR and AI technologies, highlighting their capacity to create an education environment that cater to diverse requirements of education. It is found that AR applications significantly boost student motivation and knowledge retention, while AI-driven adaptive learning systems boost up academic performance by tailoring educational content to specific learners. However, there are some challenges related to data privacy, security, and equitable access to technology remain critical concerns that must be addressed to fully realize the benefits of these innovations. By examining existing literature and presenting a comprehensive framework for implementation, this study underscores the importance of ethical considerations and the evolving role of educators in AI-augmented environments. The findings emphasize the importance of ongoing research to develop effective strategies that bridge technology and pedagogy, resulting in secure, personalized, and engaging educational experiences.",No,"The abstract discusses enhancing student engagement, personalized learning, and knowledge retention as an outcome, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,The integration of Augmented Reality (AR) and Artificial Intelligence (AI) in education has emerged as a transformative approach to enhancing student engagement and personalized learning experiences.,Yes,AI-driven adaptive learning systems boost up academic performance by tailoring educational content to specific learners. This study underscores the importance of ethical considerations and the evolving role of educators in AI-augmented environments.
6c0fd29e-a2e2-454e-9c0c-98692ee8afa1,"Title：Aging Workforce And Learning: State-Of-The-Art Abstract：The population of most developed countries is aging; thus, the median age of the global workforce continues to rise. Human aging often results in a decline in physical and cognitive abilities, which may adversely affect the performance of labor-intensive manufacturing systems. Older workers embody profound experience and refined skills, which are success factors for manufacturing companies. Therefore, it is important for manufacturing companies to ensure that older workers remain active and productive. Identifying the potential of an aging workforce, employing technical assistance systems to meet their needs, customizing work flow processes, imparting proper training, and utilizing their experience and skills may provide a competitive advantage for the company. This paper reviews the relevant literature to understand how aging influences workers' learning in the manufacturing and service industries and identifies management concepts and technologies suitable to support an active aging workforce. We report preliminary insights and discuss selected papers on how aging influences learning-by-doing, life-long learning, training, and experiential knowledge retention. Finally, we propose some future research directions. Copyright (c) 2023 The Authors.",Yes,The abstract discusses 'experiential knowledge retention' and how to support an active aging workforce by utilizing their experience and skills.,No,"Identifying the potential of an aging workforce, employing technical assistance systems to meet their needs, customizing work flow processes, imparting proper training, and utilizing their experience and skills may provide a competitive advantage for the company.",Yes,"Older workers embody profound experience and refined skills, which are success factors for manufacturing companies. Identifying the potential of an aging workforce, employing technical assistance systems to meet their needs, customizing work flow processes, imparting proper training, and utilizing their experience and skills may provide a competitive advantage for the company."
e1d2c684-2368-411b-8647-b059a7fd7f35,"Title：Use Of Interactive Technologies To Increase Motivation In University Online Courses Abstract：This study analyzes the impact of interactive technologies on the motivation and engagement of university students in online courses. Through a systematic literature review and a comparative analysis of existing technologies, 64 articles published between 2020 and 2024 were examined. The results reveal a significant increase in student motivation (23%) and knowledge retention (31%) with the use of these tools. Augmented reality stands out with a mean effect size of 0.67 on academic performance. The bibliometric analysis shows a concentration of research in countries such as Spain, Colombia and China, suggesting the need for more diverse studies. Challenges such as the digital divide and lack of teacher training were identified, with 42% of teachers reporting difficulties in implementation. The findings underline the transformative potential of interactive technologies in online higher education, but emphasize the importance of a holistic approach that considers technical, pedagogical and socioeconomic aspects. It is recommended to invest in teacher professional development, promote equitable access policies and encourage research in diverse educational contexts to maximize the benefits of these technologies.",No,"The abstract discusses increasing motivation and knowledge retention as outcomes of interactive technologies, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,This study analyzes the impact of interactive technologies on the motivation and engagement of university students in online courses.,Yes,The results reveal a significant increase in student motivation (23%) and knowledge retention (31%) with the use of these tools.
03ebe64b-74a7-466c-8a5d-d27c5e5384a7,"Title：Mobile-Enhanced Outdoor Education For Tang Sancai Heritage Tourism: An Interactive Experiential Learning Approach Abstract：Outdoor experiences significantly enrich intangible cultural heritage tourism, yet limited interaction often restricts deep cultural learning. This research investigates how a mobile application, grounded in experiential learning theory, enhances tourists' learning about Tang Sancai, a form of Chinese intangible cultural heritage, in the outdoor setting of Sancai Town, Luoyang. Employing a theory learning behavior design scenario framework, the application integrates activity-based exploration, reflective multimedia content, and immersive simulation scenarios to promote active participation, critical reflection, and context-rich outdoor learning experiences. Controlled experiments using pre- and post-tests and questionnaires revealed that participants using the application significantly outperformed those using conventional digital tools in knowledge retention, comprehension, and experiential learning outcomes. Technology acceptance analysis highlighted perceived usefulness as a critical driver of learning success. However, limited effects on behavioral progression suggest that short-term digital interactions may not sustain long-term behavioral change. This research offers a replicable mobile learning framework for outdoor cultural education, extends experiential learning theory to informal tourism contexts, and provides practical insights into using technology to enrich outdoor educational experiences, while supporting heritage preservation.",No,"The abstract discusses enhancing learning and knowledge retention as outcomes, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,"This research investigates how a mobile application, grounded in experiential learning theory, enhances tourists' learning about Tang Sancai, a form of Chinese intangible cultural heritage, in the outdoor setting of Sancai Town, Luoyang.",Yes,"Controlled experiments using pre- and post-tests and questionnaires revealed that participants using the application significantly outperformed those using conventional digital tools in knowledge retention, comprehension, and experiential learning outcomes."
7bb3afeb-e3e1-4d69-b069-4a6c02838cda,"Title：Affective Statistics: Influence Of Visual Designs On The Interpretation Of Public Health Data Abstract：Effective visualisation is crucial for interpreting and disseminating data in both professional and public domains. This study investigates the impact of colour hue and visualisation modes - static maps, short videos, and augmented reality (AR) animations - on knowledge accuracy (KA), cognitive evaluation, and emotional response using January 2022 COVID-19 data from the continental U.S. Participants (N = 105) viewed maps depicting COVID-19 cases or vaccination rates in each mode and in either red or green hues. Results indicate that negative emotional impact was greater for static compared to video mode, but only in the green condition, while KA improved for static mode in both colour conditions and for AR in the red condition. Cognitive evaluations were not significantly affected by mode or colour. A second model with KA as outcome and including surprise and cognitive evaluation as mediators showed that static mode associated with improved KA, with surprise positively associated with KA scores, but only in video mode. The results suggest insights into effective health data visualisation strategies and the potential of AR technology for enhancing knowledge retention and engagement.",No,"The abstract discusses knowledge accuracy and knowledge retention as outcomes, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,"Effective visualisation is crucial for interpreting and disseminating data in both professional and public domains. This study investigates the impact of colour hue and visualisation modes - static maps, short videos, and augmented reality (AR) animations - on knowledge accuracy (KA), cognitive evaluation, and emotional response using January 2022 COVID-19 data from the continental U.S.",Yes,"Results indicate that negative emotional impact was greater for static compared to video mode, but only in the green condition, while KA improved for static mode in both colour conditions and for AR in the red condition."
34c4f4a9-14f9-460d-a63b-d5d667416467,"Title：Virtual Reality As An Educational Tool For Renewable Energy Awareness: A Literature Review Abstract：The pressing global imperative to transition to renewable energy sources highlights the critical need for innovative educational strategies to elevate public awareness and comprehension of sustainable energy solutions. Virtual reality (VR) has emerged as a transformative tool in renewable energy education, offering immersive experiences that bridge theoretical knowledge with practical understanding. This literature review synthesizes existing research on VR's applications, evaluating its effectiveness in enhancing engagement, improving knowledge retention, and fostering pro-environmental behavioral change. The study highlights VR's contribution to bridging knowledge-action gaps in sustainability education, expanding the existing literature. While VR offers strong potential, challenges like high development costs, accessibility barriers, and technological limitations persist. Emerging issues such as privacy concerns and equitable access are also acknowledged. Proposed strategies include collaborative content development, cost-effective platforms, and targeted outreach. Future research should explore the long-term sustainability of VR-induced behavioral shifts and scalable applications in diverse contexts. Aligning with the Sustainable Development Goals (SDGs), VR stands out as a promising tool to promote informed decision-making and accelerate the shift to clean energy systems.",No,"The abstract discusses improving knowledge retention as an outcome of VR, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,"Virtual reality (VR) has emerged as a transformative tool in renewable energy education, offering immersive experiences that bridge theoretical knowledge with practical understanding. This literature review synthesizes existing research on VR's applications, evaluating its effectiveness in enhancing engagement, improving knowledge retention, and fostering pro-environmental behavioral change.",Yes,"This literature review synthesizes existing research on VR's applications, evaluating its effectiveness in enhancing engagement, improving knowledge retention, and fostering pro-environmental behavioral change."
efd2c460-ecb6-4e02-a13e-5b7362db7a93,"Title：Chaise: Empowering Europe With Blockchain Skills Through A Multilingual Mobile-Enabled Mooc Platform Abstract：This paper focuses on the European Sector Skills Alliance program, CHAISE (A Blueprint for Sectoral Cooperation on Blockchain Skills Development), designed to meet the increasing demand for Blockchain and Distributed Ledger Technology (DLT) skills in Europe. The program aims to develop an innovative 5-semester Blockchain Vocational Education and Training (VET) program in eleven EU languages, addressing both technical and non-technical skill requirements. One of the key aspects of CHAISE is the creation of a comprehensive Blockchain training program that caters to diverse skill needs, including technical, non-technical, and cross-disciplinary competencies. This paper highlights the unique approach of CHAISE, which integrates a mobile-enabled Massive Open Online Course (MOOC) platform, ensuring accessibility and convenience for learners. The MOOC platform developed as part of CHAISE facilitates mobile learning, enabling students to access educational resources and participate in learning activities using their mobile devices. The platform offers interactive modules, quizzes, practical exercises, and collaboration tools optimized for mobile devices. This ensures a seamless and engaging learning experience for students, fostering active participation and knowledge retention.",No,"The abstract discusses fostering active participation and knowledge retention as outcomes, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,"This paper focuses on the European Sector Skills Alliance program, CHAISE (A Blueprint for Sectoral Cooperation on Blockchain Skills Development), designed to meet the increasing demand for Blockchain and Distributed Ledger Technology (DLT) skills in Europe. The program aims to develop an innovative 5-semester Blockchain Vocational Education and Training (VET) program in eleven EU languages, addressing both technical and non-technical skill requirements.",Yes,"The MOOC platform developed as part of CHAISE facilitates mobile learning, enabling students to access educational resources and participate in learning activities using their mobile devices. The platform offers interactive modules, quizzes, practical exercises, and collaboration tools optimized for mobile devices. This ensures a seamless and engaging learning experience for students, fostering active participation and knowledge retention."
2fa67dbb-ceca-44ce-8a29-a1b30b8261a5,"Title：Designing Digital Escape Rooms With Generative Ai In University Contexts: A Qualitative Study Abstract：The rapid evolution of technology in education highlights the need for methodologies that enhance student engagement and skill development. This study examines students' perceptions of designing educational escape rooms using ICT tools and generative AI (GenAI) as a learning methodology. A total of 47 students participated in creating digital escape rooms with GenAI, Genially, and HeroForge in the course Mediation in Conflicts and Situations of Violence within a Social Education degree. A qualitative approach was used, analyzing focus group discussions conducted after the activity. Results indicate that students valued the experience, emphasizing its impact on digital competence, creativity, and problem-solving skills. Collaborative learning helped overcome initial technical challenges, and students recognized the practical applicability of escape room design in mediation contexts. However, they identified areas for improvement, such as the need for more initial training, extended development time, and better access to digital tools. This study contributes to game-based learning and AI-enhanced education research, positioning students as active designers rather than passive users. Future research should explore the long-term impact on knowledge retention and transferable skills in professional settings.",No,"The abstract mentions exploring long-term impact on knowledge retention as a future research direction, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations in the current study.",No,"This study examines students' perceptions of designing educational escape rooms using ICT tools and generative AI (GenAI) as a learning methodology. A total of 47 students participated in creating digital escape rooms with GenAI, Genially, and HeroForge in the course Mediation in Conflicts and Situations of Violence within a Social Education degree.",Yes,"This study examines students' perceptions of designing educational escape rooms using ICT tools and generative AI (GenAI) as a learning methodology. Results indicate that students valued the experience, emphasizing its impact on digital competence, creativity, and problem-solving skills."
86441835-69c6-48b2-bad7-f811f4cab1dc,"Title：Transforming Education Through Artificial Intelligence And Immersive Technologies: Enhancing Learning Experiences Abstract：The integration of artificial intelligence (AI) and immersive technologies, such as virtual reality (VR) and augmented reality (AR), is reshaping the educational landscape by offering personalized, interactive, and engaging learning experiences. This systematic literature review aims to examine the transformative effects of AI and immersive technologies on educational practices. The review encompasses 42 peer-reviewed articles published between 2011 and 2023, employing a rigorous search and screening process using the Scopus database, following PRISMA guidelines. The findings highlight how AI enhances learning environments by tailoring educational content to individual student needs, thereby improving motivation, engagement, and knowledge retention. Additionally, VR and AR technologies enable educators to create immersive learning experiences that simulate real-world scenarios, fostering the development of practical skills and deeper understanding of complex concepts. However, challenges such as digital literacy, data privacy, and the need for significant infrastructure and training investments remain critical barriers. This review underscores the potential of AI and immersive technologies to revolutionize education, while emphasizing the importance of addressing these challenges to maximize their positive impact on learning outcomes.",No,"The abstract discusses improving knowledge retention as an outcome, but does not explicitly discuss capturing or retaining knowledge from individuals or organizations.",No,"The integration of artificial intelligence (AI) and immersive technologies, such as virtual reality (VR) and augmented reality (AR), is reshaping the educational landscape by offering personalized, interactive, and engaging learning experiences. This systematic literature review aims to examine the transformative effects of AI and immersive technologies on educational practices.",Yes,"The findings highlight how AI enhances learning environments by tailoring educational content to individual student needs, thereby improving motivation, engagement, and knowledge retention."
